case_bucket,rank,sample_id,split,shape_type,representation_target,target_role,diagnosis,failure_reason,eligibility_status,suitability_flag,baseline_profile_rmse_m,refined_profile_rmse_m,oracle_profile_rmse_m,profile_rmse_improvement_m,baseline_Dice,refined_Dice,oracle_Dice,Dice_improvement,baseline_IoU,refined_IoU,oracle_IoU,IoU_improvement,feature_residual_before,feature_residual_after,feature_residual_improvement,notes
best_dice_improvement,1,surf_shape_061_asymmetric_corrosion,train,asymmetric_corrosion,profile_basis,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.0006649869144735027,9.772401514796994e-05,7.009132676275626e-05,0.0005672628993255327,0.2923076923076923,0.9447513812154696,0.9790575916230366,0.6524436889077774,0.17117117117117117,0.8952879581151832,0.958974358974359,0.724116786944012,152.6583286500663,0.5063360588491941,152.1519925912171,Largest refined-minus-baseline Dice gains.
best_dice_improvement,2,surf_shape_069_asymmetric_corrosion,val,asymmetric_corrosion,profile_basis,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.0005208990075981856,0.0001416960111439014,6.902534779758523e-05,0.00037920299645428414,0.31183673469387757,0.8771084337349397,0.9794871794871794,0.5652716990410622,0.18471953578336556,0.7811158798283262,0.9597989949748744,0.5963963440449607,168.74653963258498,0.25470252841309826,168.49183710417188,Largest refined-minus-baseline Dice gains.
best_dice_improvement,3,surf_shape_009_rbc_like_smooth_pit,train,rbc_like_smooth_pit,six_param_rbc,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.0007036081928221775,4.510333649039967e-05,1.598507942286353e-05,0.0006585048563317778,0.28499580888516346,0.8375,0.9565217391304348,0.5525041911148365,0.16617790811339198,0.7204301075268817,0.9166666666666666,0.5542521994134898,147.1688468952141,0.15940007863734065,147.00944681657677,Largest refined-minus-baseline Dice gains.
best_dice_improvement,4,surf_shape_034_flat_bottom_pit,train,flat_bottom_pit,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.0005240547752796816,0.00020288703525203045,4.40169918561442e-05,0.00032116774002765116,0.4141732283464567,0.9580152671755725,0.9598540145985401,0.5438420388291159,0.2611717974180735,0.9194139194139194,0.9228070175438596,0.6582421219958459,123.67263772365038,0.5354028224098561,123.13723490124053,Largest refined-minus-baseline Dice gains.
best_dice_improvement,5,surf_shape_033_flat_bottom_pit,train,flat_bottom_pit,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.0007155890674548804,0.00013510711024227059,3.406481951310908e-05,0.0005804819572126098,0.3119266055045872,0.8423423423423423,0.9565217391304348,0.5304157368377551,0.18478260869565216,0.7276264591439688,0.9166666666666666,0.5428438504483166,45.18328078981901,0.7104353086121454,44.47284548120686,Largest refined-minus-baseline Dice gains.
best_dice_improvement,6,surf_shape_062_asymmetric_corrosion,train,asymmetric_corrosion,profile_basis,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.0005653171811757003,0.00022098780424945747,7.697357675417455e-05,0.0003443293769262428,0.3925925925925926,0.8880994671403197,0.9625468164794008,0.4955068745477271,0.24423963133640553,0.7987220447284346,0.927797833935018,0.554482413392029,194.15593748173052,0.2768666234917345,193.87907085823878,Largest refined-minus-baseline Dice gains.
best_dice_improvement,7,surf_shape_019_rbc_like_smooth_pit,val,rbc_like_smooth_pit,six_param_rbc,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.0004642032406757924,4.136195336295854e-05,3.2563518820781624e-05,0.00042284128731283387,0.43382827630729504,0.9221183800623053,0.9622093023255814,0.48829010375501025,0.27699917559769166,0.8554913294797688,0.927170868347339,0.5784921538820771,343.7270299112432,0.5998712249092769,343.1271586863339,Largest refined-minus-baseline Dice gains.
best_dice_improvement,8,surf_shape_082_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.0005942926987598905,0.00011644141960565695,4.925372069169456e-05,0.00047785127915423353,0.4353182751540041,0.9090909090909091,0.9126637554585153,0.47377263393690494,0.2782152230971129,0.8333333333333334,0.8393574297188755,0.5551181102362205,16.1772030700302,0.46191730363643585,15.715285766393762,Largest refined-minus-baseline Dice gains.
best_dice_improvement,9,surf_shape_105_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,depth_grid,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.00045270467245795223,0.00012478468997520643,5.1390495106483956e-05,0.0003279199824827458,0.4092219020172911,0.875,0.8868360277136259,0.4657780979827089,0.2572463768115942,0.7777777777777778,0.7966804979253111,0.5205314009661837,118.22835510142734,0.7167336359471987,117.51162146548015,Largest refined-minus-baseline Dice gains.
best_dice_improvement,10,surf_shape_013_rbc_like_smooth_pit,train,rbc_like_smooth_pit,six_param_rbc,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.0005515640556339458,0.00014325245754100103,3.508970205099844e-05,0.0004083115980929448,0.24981412639405204,0.7148936170212766,0.9644970414201184,0.4650794906272246,0.1427357689039932,0.5562913907284768,0.9314285714285714,0.4135556218244836,197.96956421781215,0.2840025604305812,197.68556165738156,Largest refined-minus-baseline Dice gains.
worst_remaining_target_failure,1,surf_shape_073_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.000709653200101005,0.000623327736516512,4.551822443269681e-05,8.6325463584493e-05,0.34824902723735407,0.5136298421807748,0.9138381201044387,0.16538081494342072,0.21083627797408716,0.34555984555984554,0.8413461538461539,0.13472356758575837,20.37346880827859,0.5451109803137312,19.82835782796486,Highest remaining target RMSE after refinement.
worst_remaining_target_failure,2,surf_shape_031_flat_bottom_pit,train,flat_bottom_pit,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved|dice_not_improved,rbc_refinement_applied,True,0.00036174996843863085,0.0005129718240420332,0.00015282541025000033,-0.0001512218556034023,0.6200657894736842,0.6033898305084746,0.9556400506970849,-0.01667595896520957,0.44934445768772346,0.4320388349514563,0.9150485436893204,-0.01730562273626718,11.177255175740962,0.3199870241717534,10.857268151569208,Highest remaining target RMSE after refinement.
worst_remaining_target_failure,3,surf_shape_083_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved|dice_not_improved,rbc_refinement_applied,True,0.0004033049781607859,0.0004884613931204387,9.162499635709624e-05,-8.515641495965282e-05,0.5016216216216216,0.475177304964539,0.9228130360205832,-0.02644431665708258,0.3347763347763348,0.3116279069767442,0.856687898089172,-0.023148427799590587,9.408939096457328,0.3282616786906116,9.080677417766715,Highest remaining target RMSE after refinement.
worst_remaining_target_failure,4,surf_shape_047_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.00043140673289178704,0.00048108724581781895,0.00021113086825279086,-4.9680512926031915e-05,0.5903614457831325,0.7159090909090909,0.9133192389006343,0.1255476451259584,0.4188034188034188,0.5575221238938053,0.8404669260700389,0.13871870509038647,60.73885975490522,0.44578128329217764,60.29307847161304,Highest remaining target RMSE after refinement.
worst_remaining_target_failure,5,surf_shape_079_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.0004752822346749575,0.00047116741135781135,0.0001622184790698734,4.1148233171461705e-06,0.4624017957351291,0.4634146341463415,0.9193245778611632,0.0010128384112124134,0.3007299270072993,0.30158730158730157,0.8506944444444444,0.0008573745800022903,9.589096674314122,0.3001422702855584,9.288954404028564,Highest remaining target RMSE after refinement.
worst_remaining_target_failure,6,surf_shape_086_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.00040491627495931363,0.00041990057261451577,0.00011708935720932167,-1.498429765520214e-05,0.5071982281284607,0.7145038167938931,0.9205702647657841,0.20730558866543236,0.3397626112759644,0.5558194774346793,0.8528301886792453,0.2160568661587149,17.40824163404613,0.4706389457077624,16.93760268833837,Highest remaining target RMSE after refinement.
worst_remaining_target_failure,7,surf_shape_046_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.00023057969025119324,0.0004067592747346167,0.00012830843930873774,-0.00017617958448342346,0.6771653543307087,0.7643312101910829,0.91875,0.08716585586037418,0.5119047619047619,0.6185567010309279,0.8497109826589595,0.106651939126166,3.5670768194037907,0.28472881338320205,3.2823480060205887,Highest remaining target RMSE after refinement.
worst_remaining_target_failure,8,surf_shape_078_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.0003507134442320541,0.00040534449599889617,0.00012683441708348883,-5.463105176684209e-05,0.562429696287964,0.7975646879756468,0.9261992619926199,0.23513499168768281,0.39123630672926446,0.6632911392405063,0.8625429553264605,0.27205483251124185,8.538172484915778,0.4219895228881283,8.11618296202765,Highest remaining target RMSE after refinement.
worst_remaining_target_failure,9,surf_shape_023_rbc_like_smooth_pit,test,rbc_like_smooth_pit,six_param_rbc,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.0004841234690491351,0.00040098547324085316,6.507222223278474e-05,8.313799580828192e-05,0.5361972951471758,0.6419047619047619,0.9667149059334298,0.10570746675758602,0.36630434782608695,0.4726507713884993,0.9355742296918768,0.10634642356241236,75.54098679793871,0.5380006389408574,75.00298615899786,Highest remaining target RMSE after refinement.
worst_remaining_target_failure,10,surf_shape_087_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,rbc_representable_but_model_fail,rbc_refinement_applied,True,0.00048282635060576697,0.00039099558165375537,0.00018131998524445407,9.18307689520116e-05,0.5347150259067357,0.8198529411764706,0.9101620029455081,0.28513791526973487,0.3649222065063649,0.6947040498442367,0.8351351351351352,0.3297818433378718,6.4468631931319615,1.0138720569998545,5.432991136132107,Highest remaining target RMSE after refinement.
worst_non_improved_target_rows,1,surf_shape_046_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.00023057969025119324,0.0004067592747346167,0.00012830843930873774,-0.00017617958448342346,0.6771653543307087,0.7643312101910829,0.91875,0.08716585586037418,0.5119047619047619,0.6185567010309279,0.8497109826589595,0.106651939126166,3.5670768194037907,0.28472881338320205,3.2823480060205887,Target rows with non-improvement in profile RMSE or Dice.
worst_non_improved_target_rows,2,surf_shape_031_flat_bottom_pit,train,flat_bottom_pit,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved|dice_not_improved,rbc_refinement_applied,True,0.00036174996843863085,0.0005129718240420332,0.00015282541025000033,-0.0001512218556034023,0.6200657894736842,0.6033898305084746,0.9556400506970849,-0.01667595896520957,0.44934445768772346,0.4320388349514563,0.9150485436893204,-0.01730562273626718,11.177255175740962,0.3199870241717534,10.857268151569208,Target rows with non-improvement in profile RMSE or Dice.
worst_non_improved_target_rows,3,surf_shape_083_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved|dice_not_improved,rbc_refinement_applied,True,0.0004033049781607859,0.0004884613931204387,9.162499635709624e-05,-8.515641495965282e-05,0.5016216216216216,0.475177304964539,0.9228130360205832,-0.02644431665708258,0.3347763347763348,0.3116279069767442,0.856687898089172,-0.023148427799590587,9.408939096457328,0.3282616786906116,9.080677417766715,Target rows with non-improvement in profile RMSE or Dice.
worst_non_improved_target_rows,4,surf_shape_015_rbc_like_smooth_pit,val,rbc_like_smooth_pit,six_param_rbc,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved|dice_not_improved,rbc_refinement_applied,True,0.0002163964454773409,0.00029815023995123776,6.759837471551316e-05,-8.175379447389685e-05,0.6773547094188377,0.3671497584541063,0.9615384615384616,-0.3102049509647314,0.5121212121212121,0.22485207100591717,0.9259259259259259,-0.2872691411152949,16.054804047959607,0.5333837258034618,15.521420322156144,Target rows with non-improvement in profile RMSE or Dice.
worst_non_improved_target_rows,5,surf_shape_078_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.0003507134442320541,0.00040534449599889617,0.00012683441708348883,-5.463105176684209e-05,0.562429696287964,0.7975646879756468,0.9261992619926199,0.23513499168768281,0.39123630672926446,0.6632911392405063,0.8625429553264605,0.27205483251124185,8.538172484915778,0.4219895228881283,8.11618296202765,Target rows with non-improvement in profile RMSE or Dice.
worst_non_improved_target_rows,6,surf_shape_047_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.00043140673289178704,0.00048108724581781895,0.00021113086825279086,-4.9680512926031915e-05,0.5903614457831325,0.7159090909090909,0.9133192389006343,0.1255476451259584,0.4188034188034188,0.5575221238938053,0.8404669260700389,0.13871870509038647,60.73885975490522,0.44578128329217764,60.29307847161304,Target rows with non-improvement in profile RMSE or Dice.
worst_non_improved_target_rows,7,surf_shape_029_flat_bottom_pit,train,flat_bottom_pit,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved|dice_not_improved,rbc_refinement_applied,True,0.0002843868398951472,0.00032431019063950724,7.762369041606704e-05,-3.992335074436002e-05,0.45355850422195415,0.1477832512315271,0.9447236180904522,-0.30577525299042707,0.29329173166926675,0.0797872340425532,0.8952380952380953,-0.21350449762671356,15.128920371439134,0.5129791743973234,14.615941197041812,Target rows with non-improvement in profile RMSE or Dice.
worst_non_improved_target_rows,8,surf_shape_053_sharp_wall_boxy_corrosion,val,sharp_wall_boxy_corrosion,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.00026812982636753856,0.0003023904117035463,0.00010562940262126643,-3.426058533600773e-05,0.5475,0.6875,0.9191489361702128,0.14,0.3769363166953528,0.5238095238095238,0.8503937007874016,0.146873207114171,7.097768556666476,0.44441481030985325,6.653353746356623,Target rows with non-improvement in profile RMSE or Dice.
worst_non_improved_target_rows,9,surf_shape_086_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.00040491627495931363,0.00041990057261451577,0.00011708935720932167,-1.498429765520214e-05,0.5071982281284607,0.7145038167938931,0.9205702647657841,0.20730558866543236,0.3397626112759644,0.5558194774346793,0.8528301886792453,0.2160568661587149,17.40824163404613,0.4706389457077624,16.93760268833837,Target rows with non-improvement in profile RMSE or Dice.
worst_non_improved_target_rows,10,surf_shape_027_flat_bottom_pit,train,flat_bottom_pit,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,dice_not_improved,rbc_refinement_applied,True,0.00038489836604100886,0.00027058121381327393,7.772328842244177e-05,0.00011431715222773493,0.5714285714285714,0.5551330798479087,0.9569620253164557,-0.01629549158066268,0.4,0.38421052631578945,0.9174757281553398,-0.015789473684210575,88.64055879960196,0.8641784263323669,87.77638037326959,Target rows with non-improvement in profile RMSE or Dice.
degraded_target_rows,1,surf_shape_046_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.00023057969025119324,0.0004067592747346167,0.00012830843930873774,-0.00017617958448342346,0.6771653543307087,0.7643312101910829,0.91875,0.08716585586037418,0.5119047619047619,0.6185567010309279,0.8497109826589595,0.106651939126166,3.5670768194037907,0.28472881338320205,3.2823480060205887,Target rows degraded on at least one core metric.
degraded_target_rows,2,surf_shape_031_flat_bottom_pit,train,flat_bottom_pit,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved|dice_not_improved,rbc_refinement_applied,True,0.00036174996843863085,0.0005129718240420332,0.00015282541025000033,-0.0001512218556034023,0.6200657894736842,0.6033898305084746,0.9556400506970849,-0.01667595896520957,0.44934445768772346,0.4320388349514563,0.9150485436893204,-0.01730562273626718,11.177255175740962,0.3199870241717534,10.857268151569208,Target rows degraded on at least one core metric.
degraded_target_rows,3,surf_shape_083_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved|dice_not_improved,rbc_refinement_applied,True,0.0004033049781607859,0.0004884613931204387,9.162499635709624e-05,-8.515641495965282e-05,0.5016216216216216,0.475177304964539,0.9228130360205832,-0.02644431665708258,0.3347763347763348,0.3116279069767442,0.856687898089172,-0.023148427799590587,9.408939096457328,0.3282616786906116,9.080677417766715,Target rows degraded on at least one core metric.
degraded_target_rows,4,surf_shape_015_rbc_like_smooth_pit,val,rbc_like_smooth_pit,six_param_rbc,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved|dice_not_improved,rbc_refinement_applied,True,0.0002163964454773409,0.00029815023995123776,6.759837471551316e-05,-8.175379447389685e-05,0.6773547094188377,0.3671497584541063,0.9615384615384616,-0.3102049509647314,0.5121212121212121,0.22485207100591717,0.9259259259259259,-0.2872691411152949,16.054804047959607,0.5333837258034618,15.521420322156144,Target rows degraded on at least one core metric.
degraded_target_rows,5,surf_shape_078_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.0003507134442320541,0.00040534449599889617,0.00012683441708348883,-5.463105176684209e-05,0.562429696287964,0.7975646879756468,0.9261992619926199,0.23513499168768281,0.39123630672926446,0.6632911392405063,0.8625429553264605,0.27205483251124185,8.538172484915778,0.4219895228881283,8.11618296202765,Target rows degraded on at least one core metric.
degraded_target_rows,6,surf_shape_047_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.00043140673289178704,0.00048108724581781895,0.00021113086825279086,-4.9680512926031915e-05,0.5903614457831325,0.7159090909090909,0.9133192389006343,0.1255476451259584,0.4188034188034188,0.5575221238938053,0.8404669260700389,0.13871870509038647,60.73885975490522,0.44578128329217764,60.29307847161304,Target rows degraded on at least one core metric.
degraded_target_rows,7,surf_shape_029_flat_bottom_pit,train,flat_bottom_pit,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved|dice_not_improved,rbc_refinement_applied,True,0.0002843868398951472,0.00032431019063950724,7.762369041606704e-05,-3.992335074436002e-05,0.45355850422195415,0.1477832512315271,0.9447236180904522,-0.30577525299042707,0.29329173166926675,0.0797872340425532,0.8952380952380953,-0.21350449762671356,15.128920371439134,0.5129791743973234,14.615941197041812,Target rows degraded on at least one core metric.
degraded_target_rows,8,surf_shape_053_sharp_wall_boxy_corrosion,val,sharp_wall_boxy_corrosion,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.00026812982636753856,0.0003023904117035463,0.00010562940262126643,-3.426058533600773e-05,0.5475,0.6875,0.9191489361702128,0.14,0.3769363166953528,0.5238095238095238,0.8503937007874016,0.146873207114171,7.097768556666476,0.44441481030985325,6.653353746356623,Target rows degraded on at least one core metric.
degraded_target_rows,9,surf_shape_086_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,profile_rmse_not_improved,rbc_refinement_applied,True,0.00040491627495931363,0.00041990057261451577,0.00011708935720932167,-1.498429765520214e-05,0.5071982281284607,0.7145038167938931,0.9205702647657841,0.20730558866543236,0.3397626112759644,0.5558194774346793,0.8528301886792453,0.2160568661587149,17.40824163404613,0.4706389457077624,16.93760268833837,Target rows degraded on at least one core metric.
degraded_target_rows,10,surf_shape_027_flat_bottom_pit,train,flat_bottom_pit,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,dice_not_improved,rbc_refinement_applied,True,0.00038489836604100886,0.00027058121381327393,7.772328842244177e-05,0.00011431715222773493,0.5714285714285714,0.5551330798479087,0.9569620253164557,-0.01629549158066268,0.4,0.38421052631578945,0.9174757281553398,-0.015789473684210575,88.64055879960196,0.8641784263323669,87.77638037326959,Target rows degraded on at least one core metric.
degraded_target_rows,11,surf_shape_016_rbc_like_smooth_pit,val,rbc_like_smooth_pit,six_param_rbc,refinement_target,rbc_representable_but_model_fail,dice_not_improved,rbc_refinement_applied,True,0.0004720432842972136,0.0003461477020098763,7.532397375957961e-05,0.00012589558228733733,0.5903698534542917,0.561344537815126,0.9649532710280374,-0.02902531563916566,0.4188118811881188,0.3901869158878505,0.9322799097065463,-0.028624965300268312,135.71039923670028,0.3896987495302258,135.32070048717006,Target rows degraded on at least one core metric.
