lambda_dice,tag,checkpoint,val_overall_mse,val_overall_mae,val_overall_iou,val_overall_dice,val_overall_area_error,val_overall_center_error,val_polygon_count,val_polygon_iou,val_polygon_dice,val_small_polygon_count,val_small_polygon_iou,val_small_polygon_dice,val_small_polygon_area_error,val_small_polygon_pred_area_zero,val_multi_defect_count,val_multi_defect_center_error,val_complexity_l1_count,val_complexity_l1_iou,val_complexity_l1_dice,val_complexity_l1_center_error,val_complexity_l2_count,val_complexity_l2_iou,val_complexity_l2_dice,val_complexity_l2_center_error,val_complexity_l3_count,val_complexity_l3_iou,val_complexity_l3_dice,val_complexity_l3_center_error,test_overall_mse,test_overall_mae,test_overall_iou,test_overall_dice,test_overall_area_error,test_overall_center_error,test_polygon_count,test_polygon_iou,test_polygon_dice,test_small_polygon_count,test_small_polygon_iou,test_small_polygon_dice,test_small_polygon_area_error,test_small_polygon_pred_area_zero,test_multi_defect_count,test_multi_defect_center_error,test_complexity_l1_count,test_complexity_l1_iou,test_complexity_l1_dice,test_complexity_l1_center_error,test_complexity_l2_count,test_complexity_l2_iou,test_complexity_l2_dice,test_complexity_l2_center_error,test_complexity_l3_count,test_complexity_l3_iou,test_complexity_l3_dice,test_complexity_l3_center_error
0.01,0p01,checkpoints/best_model_v4_smallpoly_w5_dice_0p01.pt,32559.326427001954,68.25168167114258,0.3568180527162117,0.5040029271114778,0.9758301312453413,1.0663890554593298,60,0.2227998171184619,0.33523728048157125,22,0.11506392267952004,0.17728598597814696,1.3158365891325359,3,60,0.9317707336818178,60,0.4455625606496199,0.6064016919952634,1.04494246263057,80,0.2795514447773354,0.4047230205259894,1.1879980798278535,60,0.37109568870130516,0.5339773710083422,0.9317707336818178,32479.52880493164,67.68298742294311,0.35237398057618635,0.49795986813028653,0.9553091867610993,1.1024112183523853,60,0.22380485444041479,0.337454684497717,25,0.1213286801767492,0.19811943200397175,1.364353814484275,6,60,0.9018207133437196,60,0.4121552255150797,0.5693942573273886,1.2103740356862545,80,0.2747401487463392,0.39707121629215547,1.177514748899518,60,0.39610451141042347,0.5610436813840248,0.9018207133437196
0.03,0p03,checkpoints/best_model_v4_smallpoly_w5_dice_0p03.pt,33258.39267211914,62.110795798301695,0.3543431463748555,0.5016143526233511,1.0109594864204878,1.0663125243224203,60,0.22281763431039275,0.3384021757362061,22,0.10111451555181304,0.16490953448471954,1.719838129127303,0,60,0.951982198903958,60,0.4383375876750941,0.5981298068657431,1.0401810944701235,80,0.27779908384830265,0.4051139419761934,1.1716588407754898,60,0.37240745511002055,0.53376611257717,0.951982198903958,33659.486485595706,62.40139437198639,0.35203176648715667,0.4974740110926519,1.0020266717088337,1.1109699604660273,60,0.21734342921084976,0.3306793323335614,25,0.10943934656209887,0.18338483434532546,1.59512078088936,0,60,0.877950897316138,60,0.41831601196780277,0.5745405012103519,1.1732576832175254,80,0.26958237927180073,0.3917522604295963,1.2390184657648207,60,0.39568003729365203,0.5613698551923598,0.877950897316138
0.05,0p05,checkpoints/best_model_v4_smallpoly_w5_dice_0p05.pt,34230.402786865234,59.23975400924682,0.34082922826274,0.47809640619199323,0.5989009063000644,1.1019895257800818,60,0.2022331352673687,0.3031996473298084,22,0.10661028340258963,0.16603327362530232,0.4930072358771183,0,60,1.0704811008026203,60,0.447345790456373,0.5983700829146301,1.0303562057514986,80,0.2778079330809799,0.39249773336956006,1.1793458345346153,60,0.3183410596447871,0.47195429323260135,1.0704811008026203,35673.49054321289,60.20428255081177,0.3258260978645967,0.46434740455414086,0.6121106962614806,1.2444072656333447,60,0.22565414531787611,0.335842755533001,25,0.12601476793176455,0.2011161758411879,0.6837186610690573,0,60,1.1551740609109402,60,0.3873393998699213,0.539419866961752,1.2881394799798727,80,0.26779667261997286,0.3854539751718361,1.278533008415252,60,0.34168536285210377,0.49446618132293463,1.1551740609109402
0.1,0p1,checkpoints/best_model_v4_smallpoly_w5_dice_0p1.pt,34889.94639526367,63.2951876783371,0.3554354040450341,0.49831286872401104,0.7871332427914212,1.0990236717552395,60,0.22034787266286532,0.33145235064297657,22,0.11070446708392048,0.1754847981118117,1.062552184444244,0,60,1.1027025002039086,60,0.45821410293399073,0.6131187067976166,1.0348509706556797,80,0.2814698829644431,0.40524987064408036,1.1444400615990162,60,0.3512773999301983,0.5075910280903135,1.1027025002039086,35771.13034423828,64.59363118171692,0.3471530379066082,0.49015559865388875,0.8199905390728914,1.2302416932955385,60,0.21813572404456869,0.3304909203817713,25,0.11562820559212669,0.1895596030929642,1.3213183960108725,0,60,1.188532858217756,60,0.4181363087966699,0.571815226074742,1.2433911410470804,80,0.27204003127174126,0.392576147559882,1.2516612337902189,60,0.37632044252970226,0.5386019060250448,1.188532858217756
