seed,epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5,best_val_threshold,best_val_iou,best_val_dice,best_val_area_error,best_val_score,train_task_ce,train_count_ce,val_task_ce,val_count_ce
42,11,0.3403409154296995,0.08004139605406169,0.24998727467682985,0.3728236087730953,0.08386668137141637,0.2735236244542258,,,,,0.7,0.6119231003461595,0.7500641302057348,0.20647605931877713,1.1555111712331172,0.07667824506800547,0.052888381089786406,0.1132320127519831,0.08220200708547054
42,12,0.3445405824495865,0.08148019599753457,0.2515360208245011,0.35552833122866495,0.07751428415732724,0.26655822140829905,,,,,0.7,0.6194362324472308,0.7549186281862329,0.18930803633987042,1.1850468242935932,0.08355513377502395,0.06337703900419149,0.08277953105859329,0.06355735092922377
42,13,0.3318243855023169,0.07751801908687428,0.24547104094479535,0.3793843856879643,0.08730759764356273,0.27071984325136456,,,,,0.7,0.6187753271864541,0.7537903790954716,0.1987505431110635,1.1738151631708622,0.06348650353627179,0.04973353444789232,0.15040477571476782,0.12632924736941017
42,14,0.3581665826810373,0.08593268544824274,0.257342930849608,0.402101423059191,0.09373469437871661,0.29376534053257536,,,,,0.7,0.6017943381661193,0.7397901767477121,0.24367194271479284,1.0979125721990384,0.10418770344617073,0.08944391469844344,0.09267156447042778,0.10668477099638299
42,15,0.3381687920909744,0.08055534854799777,0.24710128543613194,0.3345320448279381,0.07700321078300476,0.252183130809239,,,,,0.7,0.6342396818207435,0.7692684061887551,0.15882636322012017,1.2446817247893787,0.07779963858748644,0.05464389532273123,0.03989378780598989,0.02712651000742231
42,16,0.3249917941855955,0.07666421782326054,0.23853922266143937,0.38937111305338995,0.0857497693172523,0.2816540939467294,,,,,0.7,0.61286495007586,0.7482960533057812,0.19933429255026752,1.1618267108313738,0.07242179586381114,0.05092348613669628,0.15781485621824995,0.1237152697725443
42,17,0.3187570472558339,0.0752744615950563,0.2352619471850696,0.3597661235502788,0.10292795885886465,0.2500153269086565,,,,,0.7,0.6234641036942944,0.7598367247251365,0.1754433672216351,1.207857461197796,0.06172276705058778,0.04096724851212902,0.04554151085514085,0.045373655333086
42,18,0.30119129532092326,0.07144749312250463,0.22543703489475422,0.3362762065870421,0.08536765511546816,0.24606154646192277,,,,,0.7,0.6362258858855652,0.7705800565226051,0.16668585610944656,1.2401200862987236,0.03374506836877805,0.018645203015658432,0.035893589999811785,0.025152876374509754
42,19,0.29044187713313746,0.06863412697304476,0.21800622531959601,0.33658263300146374,0.07990787524197783,0.24861611213002885,,,,,0.6,0.6352673849976905,0.769149611499435,0.1658880705219758,1.2385289259751497,0.030716100664658123,0.014598311797003292,0.0540289675552594,0.053115021951316725
42,20,0.2933078617662997,0.06998664174262467,0.21842636181427552,0.3773958150829588,0.09513134402888161,0.2678224742412567,,,,,0.6,0.6173531550590433,0.7496340488262578,0.16991176104344027,1.1970754428418608,0.037407132560351664,0.023082925568976283,0.10178975288727088,0.08526039654816486
42,21,0.29415159531541774,0.06966553547897854,0.2192785820445499,0.3429725542664528,0.07878820252205644,0.2573379193033491,,,,,0.7,0.6342615792070072,0.7680151878188233,0.19146234142003396,1.2108144256057964,0.03905522226715048,0.0260391383825364,0.0514726554428892,0.03398321258381592
42,22,0.2893694255266104,0.06854027033120662,0.21659271835206864,0.3660548265491213,0.09068476328892368,0.2620595565864018,,,,,0.6,0.6306663447869706,0.7621655716712619,0.1580056165008977,1.234826299957335,0.03414847624987087,0.016431760456361272,0.0917980672267719,0.08261396726513125
42,23,0.29161606192051825,0.0697424775912418,0.21747931488999375,0.3991614633372852,0.0975822564214468,0.278335303068161,,,,,0.7,0.6071440179190516,0.7391859819580312,0.19697425014416228,1.1493557497329205,0.03507210491002584,0.017741180057313188,0.15577464515860928,0.1533287461799251
42,24,0.28760522885902506,0.06826524872769106,0.2153862505345731,0.3304701830659594,0.08896322814481598,0.23651928986821855,,,,,0.6,0.6428407042567155,0.7755364857836613,0.1593981834774457,1.2589790065629312,0.0294432655519723,0.0201880681388625,0.04021522965470987,0.019322684966060218
42,25,0.26869553059071033,0.06481867850766526,0.20124352783770175,0.3541007159011705,0.09071141029042858,0.2517589884144919,,,,,0.7,0.6312628074049369,0.7620348761476315,0.14796683329361668,1.2453308502589517,0.021383833868980105,0.00989880981288471,0.08028868926618722,0.07202893196662785
42,26,0.2839389970979175,0.06708444594531446,0.21178403523591188,0.32989733879055294,0.0827707831880876,0.24081412383488246,,,,,0.7,0.6407903890917382,0.77356310437004,0.15763324168394593,1.2567202517778324,0.03885295917444301,0.02370443781974056,0.05017349899779739,0.025901552940402844
42,27,0.2632138737150141,0.06255505234003067,0.19766831666499646,0.32129976259810583,0.08496557442205292,0.23319614359310695,,,,,0.7,0.650304914342447,0.7816679520091312,0.16305768737321816,1.26891517897836,0.024875761159095264,0.010058563043197511,0.02633544273560671,0.010089997647550522
42,28,0.2528877916099789,0.060578617594532064,0.1910145712328387,0.33725730436188833,0.08992868129696165,0.24345981223242624,,,,,0.7,0.6408605696575815,0.7729579096376626,0.19058225736417517,1.223236221931069,0.012058623292772495,0.001774820285740398,0.03199606548891357,0.01338395808560173
42,29,0.2631389537641594,0.06367676731970934,0.1966055551090756,0.36678960600069593,0.10626107081770897,0.24393118279320852,,,,,0.8,0.6364648743187048,0.7679619847449786,0.17696745242357936,1.227459406640104,0.02207885911156282,0.012974884082419744,0.12135371964655141,0.08923964185406927
42,30,0.267780314157675,0.06512202986994305,0.19766887834480218,0.33523810122694286,0.08564926417810577,0.24505737849644252,,,,,0.6,0.6431469059890282,0.7736088161391476,0.1626953425809929,1.2540603795471827,0.03665806955919723,0.026471998554610195,0.034999074399820404,0.02063099750643817
42,31,0.257030556196565,0.0619048748735909,0.19147073094909256,0.3151346115129335,0.07989052736333438,0.2308598714215415,,,,,0.7,0.6550113618621454,0.7844013235075842,0.15701178852230144,1.282400896847428,0.02797414968393708,0.017150730249742955,0.02881669447729759,0.03005074692810337
42,32,0.24399749384270059,0.059563974908611796,0.18283601387127027,0.3338999588574682,0.09515886115176338,0.23407003709248134,,,,,0.7,0.6443323093892621,0.7751639744442278,0.16461783973964822,1.2548784440938416,0.013592938170199681,0.004764276771494852,0.03792471839551581,0.017571903916145208
42,33,0.23289621265621874,0.05582681774824589,0.17596796933595124,0.3550184443593025,0.10296545550227165,0.24798114810671126,,,,,0.6,0.6315765828850338,0.7641327653072406,0.18547319471830032,1.210236153473974,0.010283838803740572,0.0014608070382308568,0.02782386281342042,0.02578904792661823
42,34,0.23960676963801855,0.05772617796586978,0.17803617264773394,0.35090552057538715,0.09493871458939143,0.2446071973868779,,,,,0.7,0.6432573948014191,0.7708901246908519,0.15438454609282665,1.2597629733994444,0.029515596043746848,0.01785720642947748,0.08530163617500262,0.0565888872888211
42,35,0.2736018753803528,0.06744406509909544,0.1987930117426692,0.37827591598033905,0.10585486463138036,0.25529336503573824,,,,,0.7,0.6240715904777029,0.7585829502980735,0.18636036269619297,1.1962941780795835,0.05188806982859659,0.04351981281435309,0.1425241230461113,0.05750566609958135
42,36,0.25603879733128593,0.062148141062205974,0.18939384791228148,0.32199856851782116,0.08372837517942701,0.23656148995671952,,,,,0.7,0.6507501116707501,0.7805233635600384,0.17661319423027896,1.2546602810005096,0.03401459764142376,0.021906976956338517,0.01162622785883676,0.010921601568266428
42,37,0.22408442776482385,0.05387029548486074,0.1694162273192191,0.32781022787094116,0.08750981943947929,0.23759558371135167,,,,,0.6,0.6463042580286379,0.7772405928278386,0.15593308421039598,1.2676117666460804,0.00656129773074611,0.002835511478615272,0.021933361589260132,0.010229783978210045
42,38,0.21069756311339302,0.050777818722365135,0.1592521866162618,0.33116199927670614,0.09520666540733405,0.23458223257746016,,,,,0.6,0.6467278281370867,0.7783578056463312,0.16260217442548539,1.2624834593579326,0.00619921313040863,0.0009527143402606111,0.011789432694900117,0.0038831684078591672
42,39,0.2053850669044632,0.049659397587314386,0.1551401035205738,0.31687067449092865,0.08325469972831863,0.23170751758984157,,,,,0.6,0.6539568622720492,0.7836164918708689,0.1473657968717922,1.2902075572711258,0.005585566172756765,0.0005402063381015688,0.016801754401163698,0.004565512736982262
42,40,0.1982672206453375,0.047461188524156005,0.15017817041895412,0.32276722895247595,0.09094299003481865,0.22990951367786952,,,,,0.6,0.654749562592654,0.7838858355015138,0.15463875695096388,1.283996641143204,0.006077221364279495,0.00040278620820300874,0.01633012362101129,0.005634160271118357
42,41,0.19489534695943198,0.046690361188338685,0.14756411797291524,0.3483316195862634,0.10449901569102492,0.24000935895102365,,,,,0.7,0.6408582402044272,0.7711165374378672,0.1694563196637174,1.242518457978577,0.0061944423268213795,0.00042847709140896267,0.03146670039528284,0.01353152420987109
42,42,0.18987664056790843,0.04588996676040125,0.14340094671593057,0.3465605207851955,0.1079069125865187,0.23617554988179887,,,,,0.6,0.6414736486399516,0.7723516339312109,0.1596751299041029,1.2541501526670598,0.005634088345510118,0.00044636654342853076,0.017441678089588106,0.01467789431380798
42,43,0.18254379444831126,0.044067458090212966,0.13789701085906844,0.34502811410597395,0.10070700943470001,0.24059606875692094,,,,,0.6,0.6407285681135881,0.7713365027881581,0.16218546623006022,1.2498796046716862,0.005505631591208758,0.000575242115190051,0.029528795340021525,0.01544294645230236
42,44,0.17830622847284283,0.043096681956101106,0.13450676578659196,0.3416947584067072,0.10669762268662453,0.23327089633260453,,,,,0.5,0.6449702159628153,0.7772881034482085,0.1533865170256863,1.2688718023853376,0.006724618110912634,0.0006063948456216564,0.013581779555741866,0.007361136620075521
42,45,0.18058811074441616,0.043385231464698505,0.13645771602252582,0.35177535989454817,0.11296826494591576,0.2344995949949537,,,,,0.6,0.6420618797003008,0.7731298205989829,0.17543178909677173,1.239759911202512,0.006895160025411588,0.0011129508636275012,0.027539776330062944,0.0310704347664666
42,46,0.17133075555971078,0.0412071477286182,0.12962539292670586,0.3638537749648094,0.11374383260096822,0.24597651192120143,,,,,0.6,0.6324973947870208,0.7641261172303367,0.16956578628942956,1.227057725727928,0.0047345342698367,0.0004952132878741613,0.030531298250646648,0.02160601794880027
42,47,0.16886399189631143,0.040965735358563626,0.1273744449959145,0.3782378158399037,0.12694756154503142,0.24401061875479563,,,,,0.6,0.6306630617983298,0.7641704432209637,0.15241082503785286,1.2424226799814406,0.004993140980166171,0.0004899573415951809,0.05737340855258845,0.030845991953940808
42,48,0.16546196275734687,0.040279633239717096,0.12464827836096824,0.3706871398857662,0.12615348558340753,0.23944068380764552,,,,,0.7,0.6352236444320245,0.7673381646097178,0.16032612566975776,1.2422356833719848,0.005173165172963929,0.0003347220154835374,0.04162257572170321,0.01861412719881526
42,49,0.1581672345464294,0.03820861944811301,0.11949031632225793,0.39948362537792753,0.14908460580876895,0.2444009142262595,,,,,0.6,0.6272611058521971,0.7607616960427468,0.1600902214555865,1.2279325804393575,0.0044135279094629914,0.0005389177078983437,0.045426423929062106,0.02910915262847467
42,50,0.15260556333505357,0.03686380678334752,0.11526570985983084,0.37756327220371794,0.1312905265284436,0.24265921115875244,,,,,0.6,0.6327956180946581,0.7658201534181859,0.16392736476047345,1.2346884067523705,0.004550252950289669,0.0004204557227070256,0.029525084027617204,0.013220464329476402
42,51,0.1459300109260791,0.03515894746256841,0.11039826515558604,0.3947937403406416,0.142411436353411,0.24597224593162537,,,,,0.7,0.6248958914281819,0.7596626622011065,0.1672821570945851,1.2172763965347033,0.00354024512862242,0.0003754527867564191,0.04704206283785035,0.03411701791596248
42,52,0.1555588382321435,0.03859841462795262,0.11659884238028312,0.3588424740093095,0.11659599308456693,0.23978893671716964,,,,,0.6,0.6354861884499402,0.7690053474998705,0.16466322407243894,1.2398283118773716,0.003335527991677392,0.0005606009069418591,0.016261639046541227,0.016627578817633295
42,53,0.22160096110792848,0.05832783334158562,0.15362720661335164,0.4245440193584987,0.10983978744064059,0.26910356112888884,,,,,0.6,0.6162520669141945,0.7468522932813229,0.1505790282996169,1.2125253318959004,0.06393442596177704,0.06504957861545943,0.35334339621218597,0.2053266552539493
42,54,0.2939180468653773,0.07107023525613922,0.20185982590323095,0.38379147223063875,0.10139608037258897,0.25629764795303345,,,,,0.7,0.6293459281293451,0.7593525712221171,0.18083908108743912,1.207859418264023,0.1367097702570141,0.14634017157439222,0.22262416173128102,0.07670646212819829
42,55,0.2757058610787263,0.06806427413211749,0.1946789939124305,0.38627621957233976,0.0978914313018322,0.265552818775177,,,,,0.6,0.6210386059848071,0.7549917887835909,0.2022458935777409,1.1737845011906571,0.08271601993603923,0.09381981627947168,0.13806194211272782,0.18051539596880112
42,56,0.19250837780602342,0.046833047609742696,0.14405815826879964,0.37705889876399723,0.12080130140696253,0.24347910710743495,,,,,0.5,0.6316909481045118,0.7647810457803377,0.17260715689951348,1.223864836985336,0.013892462392145984,0.0045585078645061375,0.07899080505980496,0.09758824097791928
42,57,0.2810385924604562,0.06451489450829523,0.17683908531257697,0.488915143268449,0.12956956215202808,0.29096526759011404,,,,,0.6,0.5933620843380425,0.7243285420138194,0.20153777203782436,1.1161528543140373,0.26174819544709244,0.27019586077496577,0.4231024359019422,0.5214013280780208
42,58,0.2285517713239601,0.05605925584362971,0.16514292547294684,0.4049912520817348,0.12005355209112167,0.250691294670105,,,,,0.7,0.6253200719074606,0.7566609745453386,0.1802320432189938,1.2017490032338054,0.05862482036891275,0.029742182175317523,0.19890557821203636,0.287116914427965
42,59,0.1588882807944272,0.03902260697371251,0.11928368366516388,0.36922783723899294,0.11411352828145027,0.24177379267556326,,,,,0.7,0.6332439736594703,0.7644095079959574,0.17376155929533807,1.2238919223600895,0.0021924116074782513,0.0072549885785241726,0.08326034466147443,0.10028956452047819
42,60,0.13773460551962122,0.03359991337197858,0.10409844082755011,0.367631128856114,0.11747761336820466,0.23956688387053354,,,,,0.6,0.6373328107994402,0.7686131639349504,0.17002779503330484,1.2359181797010856,0.00022229047822341718,0.00028046555053989447,0.06114587154237529,0.0894408949976163
42,61,0.12868480740098265,0.03156788026293119,0.09700293208027745,0.4094099870749882,0.1333373449742794,0.24756191883768355,,,,,0.7,0.6265472166943349,0.7581573621063784,0.1633464791583918,1.2213580996423214,0.0009607360468927766,0.00035843632035310744,0.2044654885118819,0.1612834704802221
42,62,0.12396835133030608,0.03013763833488967,0.09378376898464856,0.3951097364936556,0.13422937371901103,0.24514737725257874,,,,,0.7,0.6272433532805166,0.75967524334508,0.16509852154503116,1.2218200750805654,0.00031899917954076413,0.00030090221311717736,0.09706025724082272,0.12053921883619154
42,63,0.11563185864203684,0.028193008204972423,0.08738226611334998,0.40674621931144167,0.14787605883819716,0.24109375051089696,,,,,0.6,0.6318131820436393,0.7637746584711398,0.15782264160477452,1.2377651989100045,0.0004925829442383433,0.00014653082777902157,0.11313834566889065,0.12925151413193295
42,64,0.11091130723555882,0.02694700303411967,0.08392733550286507,0.41388108900615145,0.15145434173090117,0.248283645936421,,,,,0.6,0.6246453633112726,0.7576354978901586,0.17234956304293264,1.2099312981584986,0.0002707734735149509,0.00019782540131081024,0.08055983187182392,0.12174250306354979
42,65,0.10639232531324164,0.02594059360054162,0.08041833327697204,0.41805942143712727,0.15976840257644653,0.2430719690663474,,,,,0.6,0.6310230005094164,0.7639428625951378,0.17292497249950436,1.2220408906050497,0.00026877288285481,0.00013042902474851551,0.09886394530946875,0.1066530431317924
42,66,0.10592290658403088,0.02596743623012895,0.07992267125361674,0.41932294411318644,0.16188645416072436,0.24577711735452926,,,,,0.7,0.6236133405229941,0.7579573056479609,0.16343342181486709,1.218137224356088,0.00021153337990828798,0.00023292876008210097,0.07115458502812531,0.09087832329636696
42,67,0.10354727063630079,0.02548748915931126,0.07801303294327883,0.4035937807389668,0.15321960566299303,0.24027732014656067,,,,,0.7,0.630530652008238,0.764253042787283,0.1661817733598919,1.2286019214356292,0.0003882052276206744,0.00015856637956523822,0.06027050345957271,0.08139594454092958
42,68,0.10149531308058146,0.025161201260178477,0.0762734934016391,0.42009873049599783,0.15896792443735258,0.246604323387146,,,,,0.7,0.6234184219282022,0.7577742376270565,0.1642929126747016,1.2168997468805571,0.00037852462091885657,0.00045532190431037687,0.09197971581098884,0.10657025651075003
42,69,0.0950028375126757,0.023274052862984104,0.0716711003501136,0.414291402058942,0.16608364880084991,0.23695308821541922,,,,,0.7,0.6340811831865214,0.7669153991511046,0.16157951884892058,1.2394170634887054,0.0005410755399665269,7.153429726677249e-05,0.06357689386223532,0.09793942971415552
42,70,0.09454373213219212,0.023390861706355133,0.07090478061555743,0.43595870052065167,0.17745941717709815,0.24996610624449594,,,,,0.5,0.6190556913647919,0.7549625495411187,0.16985094129658476,1.204167299609326,0.002422972673096655,0.00011586193793303093,0.046826396798812474,0.07701078813619995
42,71,0.09383000547552968,0.02307149825768696,0.07072991401225596,0.4362380589757647,0.17514617155705178,0.2453928291797638,,,,,0.7,0.6239948157880518,0.7581456666763439,0.17278943819746986,1.2093510442669257,0.0002168741388237098,0.00013811719232994393,0.09746511399015986,0.11905092876968329
42,72,0.08863414229976165,0.022103702003421547,0.06651225283339217,0.44041140590395245,0.18340014559882029,0.24738362005778722,,,,,0.7,0.6200029576840839,0.7554015440170658,0.17471984697723672,1.200684654723913,0.00012357075939634738,0.00011662588540106311,0.05864260058180142,0.07526767421534582
42,73,0.0871357080098745,0.021746518786761676,0.06533365636258512,0.44190570286342074,0.18077317093099868,0.2466497847012111,,,,,0.7,0.6230822209709378,0.7570225222940474,0.17370534528114698,1.2063993979838383,0.0004524300840051653,0.00020579867627076138,0.09481338675063153,0.10002820909097968
42,74,0.08741118560905929,0.021862383562702318,0.06553846866160899,0.4404906673090799,0.18287512766463415,0.2466242057936532,,,,,0.6,0.6236037704645644,0.7568797631685678,0.17224075369355415,1.208242779939578,7.628487435658167e-05,5.410312477926904e-05,0.058865561191200504,0.10209548869861658
42,75,0.08037419036567749,0.01984878138613862,0.060485706136033345,0.4529525062867573,0.18836463881390436,0.24962969337190902,,,,,0.6,0.618283145983597,0.7538497123772578,0.16922696774758805,1.202905890613267,0.0002863274754622673,0.0002213977012367204,0.09138243987124284,0.11639869238878475
42,76,0.0767962512736385,0.019396284930743614,0.05737810575210296,0.478043869137764,0.20979371666908264,0.25274525795664105,,,,,0.6,0.6149422255920972,0.7501223114986925,0.17423325393425698,1.1908312831565326,0.0001809972101457892,7.522388550733976e-05,0.10031405037643178,0.10946972241384044
42,77,0.09027060715330613,0.023000114412793704,0.067216470434859,0.4384483631168093,0.18047155759164266,0.24381687811442784,,,,,0.7,0.6264532949397598,0.7599677381485752,0.15194756478409194,1.234473468304243,0.00018118210157125838,0.0007180857810749244,0.09275669058676302,0.0976852181331301
42,78,0.07789545694181511,0.019837699612384446,0.0580370528203947,0.45420063393456594,0.1949751978474004,0.2485325506755284,,,,,0.7,0.6197465406380191,0.7544263257470673,0.16409679538292152,1.210076071002165,0.00013467442080237422,0.00014475229231843796,0.0741250223611247,0.06560758668428271
42,79,0.07405459444533598,0.01851960034990633,0.05551397854143435,0.46449302562645506,0.20121522513883455,0.24682619316237314,,,,,0.7,0.6207446596958159,0.7559474206841473,0.1716521958331938,1.2050398845467696,0.00017986781381391389,6.057321896531605e-05,0.10638475911745868,0.11626286327216206
42,80,0.06578356624992045,0.016355831721411633,0.04940704773138235,0.47007772965090616,0.21417950519493648,0.24442996297563827,,,,,0.5,0.6244451056619151,0.7589113897963576,0.16663286851553702,1.2167236269427357,0.00015653715581979714,0.00010065984622542601,0.07440729726189639,0.08055058761965281
42,81,0.1156912780626937,0.031254811950766286,0.07973819648897326,0.46795911874089924,0.15468437331063406,0.26220662678991047,,,,,0.7,0.6082005245493498,0.7441333265734977,0.1963418028308725,1.155992048291975,0.032133877740663695,0.029697644451641386,0.344282057601958,0.33279818163386155
42,82,0.32349726832933257,0.07973501101337574,0.19232770451554307,0.37905975005456377,0.10547266634447235,0.2585076902593885,,,,,0.6,0.6252819694151475,0.7580574112545274,0.21128287580554017,1.1720565048641345,0.33938652336005576,0.3499179802460777,0.12295281583324222,0.05568225680180815
42,83,0.27116792400677997,0.06502322464979984,0.17321464768401137,0.43095219135284424,0.14159363614661352,0.26352199060576303,,,,,0.6,0.613977980761161,0.7475800671752364,0.16733755536249398,1.1942204925739033,0.23855282974806202,0.18149533543258597,0.23109562290687333,0.054539984012957836
42,84,0.1540297988701511,0.038760596366079,0.11158095447866766,0.4618856023464884,0.1505605291043009,0.2566891057150705,,,,,0.7,0.619308296479676,0.7497547249200217,0.1843288147390475,1.18473420666065,0.030506851226920657,0.012751264131392465,0.44515753617270093,0.2024043065685936
42,85,0.10910368838288763,0.02707536528642113,0.08007493910488782,0.45621674614293234,0.16972354746290616,0.2566545903682709,,,,,0.7,0.6126240153663041,0.7459701237861288,0.17185145189023582,1.186742687262197,0.012407676706906708,0.014252342161958838,0.24002181964793376,0.11672852825587841
42,86,0.07879301932480959,0.019813316429520514,0.05889978602125838,0.463670341031892,0.19001484023673193,0.251112448317664,,,,,0.6,0.620920051488321,0.7537151755419906,0.1774971748763432,1.1971380521539683,0.0007351960852264506,0.00012795041866639064,0.18420305322536837,0.0824549948580872
42,87,0.061560024045877626,0.015329823602695723,0.046228701466912624,0.49108676399503437,0.21214797188128745,0.25093442627361845,,,,,0.7,0.6193079012235414,0.7515945464216033,0.17199589670371168,1.198906550941433,9.182381427879744e-06,1.1611757646063464e-05,0.2373964470554191,0.08529451071048909
42,88,0.05287690276095459,0.01317986365625853,0.0396952054522059,0.5019757151603699,0.2238255419901439,0.24988460115024022,,,,,0.7,0.6204809606992279,0.7531976554612296,0.16326913123756162,1.210409484922896,8.211599017432963e-06,2.025873746089688e-05,0.2353650449311187,0.09458136150519587
42,89,0.047772033274307985,0.011943864581586272,0.03582716095554936,0.5103398561477661,0.23792558163404465,0.24743570600237166,,,,,0.7,0.6218442953860821,0.755015815286878,0.1675694343836063,1.2092906762893538,4.936991387741099e-06,1.0277937600611742e-05,0.2085874644246327,0.08239642729765631
42,90,0.043971938576113,0.010901614476146328,0.033068051746299676,0.5287976286240986,0.25293162145784925,0.25156375765800476,,,,,0.8,0.6160161262668039,0.7501485541520653,0.16993892294396473,1.1962257574749044,1.1530827373321842e-05,2.2388137805534063e-05,0.2055832216246602,0.07487842341072833
42,91,0.04264317239794108,0.010865977573049095,0.031775971253712974,0.5284196713141033,0.2522732061999185,0.2507421672344208,,,,,0.7,0.6194151927350254,0.7524231927260803,0.16882729510506822,1.2030110903560374,5.825893107139638e-06,1.2827861403498622e-05,0.20540428105466293,0.09727750446298485
42,92,0.04201661284408859,0.01073958833601225,0.0312746972651095,0.5390972133193698,0.26321491386209217,0.24962320923805237,,,,,0.8,0.617989065727855,0.7514266124560165,0.1646562445417884,1.2047594336420828,9.956088583880625e-06,2.6628801392369894e-05,0.22422383778731664,0.0767339572889165
42,93,0.04098471504141082,0.01046977780113282,0.030511289029508025,0.5406238777296883,0.2661984839609691,0.2498010950429099,,,,,0.8,0.6168585365636592,0.7506354284822417,0.16492978660754914,1.2025641784383518,4.9003139174549675e-06,6.316448951320168e-05,0.207096421731746,0.07829298353229712
42,94,0.04026163117708387,0.010265752392074277,0.02999226037446443,0.5382888913154602,0.2659519038030079,0.24921967727797373,,,,,0.8,0.6185771516027271,0.7524467476726275,0.16267793913210055,1.2083459601432542,1.5242035444563596e-05,4.1885668685539635e-05,0.198258316668216,0.06582955201690714
42,95,0.035656633996614465,0.00904140212396915,0.026612318313873565,0.57152159512043,0.29693188092538286,0.2518168176923479,,,,,0.8,0.6158612051071848,0.7492176736161035,0.17530347113873956,1.1897754075845488,9.270887429654448e-06,3.9733101063828734e-05,0.1912139429037187,0.07302996589813913
42,96,0.03536461982540451,0.009185606741707202,0.02617585444235587,0.551767613206591,0.2782142087817192,0.25086272188595365,,,,,0.9,0.6168628651534367,0.7494201894475485,0.161257514916401,1.2050255396845841,9.37351655881745e-06,4.443093923317192e-05,0.19180672048553152,0.0702002725245084
42,97,0.034672012879840425,0.009085219596755935,0.025584714906709688,0.5910590440034866,0.3122571962220328,0.2565174698829651,,,,,0.7,0.6105764834364755,0.7452901964215142,0.16555337683704863,1.190313303020941,1.0179464204263667e-05,2.1204709660448918e-05,0.1922532915648063,0.06118082432268628
42,98,0.03770765616046684,0.010173396801005478,0.027528999088046787,0.5375426071030753,0.2679350716727121,0.25164986082485746,,,,,0.7,0.6164383524687904,0.7504787028762736,0.16819798533653602,1.198719070008528,3.644209875853778e-05,3.232255654112454e-05,0.1455377731527147,0.06807787033226832
