sample_index,defect_type,true_area_bin,area_bin,num_defects,complexity_level,mse,mae,iou,dice,area_error,center_error,pred_area,true_area,pred_area_relation,pred_area_eq_zero,pred_area_gt_true,pred_area_lt_true,pred_center_x,pred_center_y,true_center_x,true_center_y
104,rotated_rect,medium,,1.0,2.0,21931.70703125,46.30277633666992,0.35121457489878544,0.5198501872659176,0.02514792899408284,1.7875657081604004,10.035037125675771,10.29390758263554,pred_area<true_area,False,False,True,-7.208386421203613,5.259422779083252,-7.230829238891602,3.4719979763031006
105,rotated_rect,small,,1.0,2.0,19569.076171875,39.065185546875,0.14437086092715232,0.2523148148148148,0.18105263157894738,1.7189680337905884,5.923565162197079,7.233145120934736,pred_area<true_area,False,False,True,6.722882270812988,5.276674747467041,6.719968318939209,6.995640277862549
106,multi_defect,large,,3.0,3.0,37957.10546875,75.66619110107422,0.15242165242165243,0.26452410383189123,0.5169569202566453,2.33813738822937,8.024984165752855,16.61339226724168,pred_area<true_area,False,False,True,0.9761807918548584,4.688248634338379,-1.1231917142868042,5.717579364776611
107,rotated_rect,large,,1.0,2.0,27240.65625,53.91971969604492,0.38945086705202314,0.5605824232969319,0.12755598831548198,1.434645652770996,13.643995849173734,15.63882113515784,pred_area<true_area,False,False,True,4.5217719078063965,5.1249098777771,4.559237480163574,6.559066295623779
108,rotated_rect,large,,1.0,2.0,16214.4111328125,45.96943283081055,0.6908517350157729,0.8171641791044776,0.07540394973070018,0.29261645674705505,15.68450415697427,16.963628767834308,pred_area<true_area,False,False,True,-0.7972385883331299,4.851329326629639,-0.8598648905754089,4.565493106842041
109,rotated_rect,medium,,1.0,2.0,13160.1630859375,28.751419067382812,0.3079710144927536,0.4709141274238227,0.5925925925925926,0.47387099266052246,3.182583853211284,7.811796730609515,pred_area<true_area,False,False,True,0.8226539492607117,4.8383355140686035,0.8182726502418518,5.312186241149902
110,rotated_rect,large,,1.0,2.0,29725.1640625,51.16614532470703,0.15512465373961218,0.2685851318944844,0.3940949935815148,2.2278687953948975,7.1874620991183065,11.862357998332968,pred_area<true_area,False,False,True,-0.7805978655815125,4.745335102081299,-0.7857967615127563,6.973197937011719
111,rotated_rect,small,,1.0,2.0,16788.978515625,37.95016860961914,0.19213973799126638,0.32234432234432236,0.10539845758354756,1.6550241708755493,6.547899793688288,5.923565162197079,pred_area>true_area,False,True,False,-5.327918529510498,4.962649822235107,-5.329280853271484,3.307626247406006
112,multi_defect,large,,3.0,3.0,34492.43359375,64.07452392578125,0.3023890784982935,0.4643605870020964,0.3678357570573139,2.3511345386505127,11.253251040780569,17.801150834468856,pred_area<true_area,False,False,True,6.280557632446289,5.090963840484619,4.133864402770996,6.049891471862793
113,multi_defect,medium,,2.0,3.0,20929.5,44.0872688293457,0.0,0.0,1.0,nan,0.0,8.055439513630475,zero,True,False,True,nan,nan,1.4697781801223755,6.288022041320801
114,multi_defect,large,,2.0,3.0,24158.236328125,49.483612060546875,0.4995678478824546,0.6662824207492796,0.15817409766454352,1.1562193632125854,12.075545433476307,14.344468850358993,pred_area<true_area,False,False,True,0.9732457995414734,4.8663177490234375,1.0117466449737549,6.021895885467529
115,polygon,small,,1.0,2.0,16323.4755859375,37.296504974365234,0.150074294205052,0.26098191214470284,0.1864406779661017,1.6710467338562012,6.395623054300188,5.39059657433873,pred_area>true_area,False,True,False,-3.4554920196533203,4.834295272827148,-3.154756784439087,6.478057861328125
116,polygon,small,,1.0,2.0,10721.435546875,27.34933090209961,0.0,0.0,1.0,nan,0.0,3.4719096580486735,zero,True,False,True,nan,nan,4.830732345581055,3.4968104362487793
117,multi_defect,medium,,2.0,3.0,22031.205078125,41.382469177246094,0.0,0.0,1.0,nan,0.0,8.816823210570973,zero,True,False,True,nan,nan,-1.8024057149887085,4.964847087860107
118,polygon,small,,1.0,2.0,17103.19921875,39.741783142089844,0.21750663129973474,0.3572984749455338,0.41578947368421054,1.4101637601852417,8.192488579079765,5.786516096747789,pred_area>true_area,False,True,False,-2.5087332725524902,4.7724456787109375,-2.517191171646118,3.36230731010437
119,multi_defect,medium,,2.0,3.0,13279.5068359375,32.7249755859375,0.4143070044709389,0.5858798735511064,0.2261682242990654,0.9427410960197449,6.304257010667328,8.146805557263335,pred_area<true_area,False,False,True,3.6545045375823975,5.065388202667236,3.6590898036956787,6.008118152618408
120,polygon,small,,1.0,2.0,24321.189453125,44.96247863769531,0.07905982905982906,0.14653465346534653,0.18142548596112312,1.938672661781311,8.329537644529054,7.050413033669017,pred_area>true_area,False,True,False,3.7232322692871094,5.13674259185791,3.6462550163269043,3.199598789215088
121,polygon,small,,1.0,2.0,19592.943359375,40.15858459472656,0.043235704323570434,0.08288770053475936,0.015915119363395226,1.9258140325546265,5.649467031298499,5.740833074931359,pred_area<true_area,False,False,True,-5.933643817901611,5.096246242523193,-6.7765212059021,3.3646812438964844
122,rotated_rect,large,,1.0,2.0,19826.66015625,44.642276763916016,0.4481216457960644,0.6189005558987029,0.34964322120285424,1.0454460382461548,9.715255972960762,14.938348133972582,pred_area<true_area,False,False,True,2.4992516040802,5.012191295623779,2.7133374214172363,6.035482406616211
123,polygon,small,,1.0,2.0,12849.232421875,28.656906127929688,0.0,0.0,1.0,nan,0.0,3.9744228980294025,zero,True,False,True,nan,nan,-4.68867301940918,5.516079425811768
124,rotated_rect,small,,1.0,2.0,11499.494140625,30.443084716796875,0.43866171003717475,0.6098191214470284,0.3426124197002141,0.4743760824203491,4.674895899214661,7.111323729424257,pred_area<true_area,False,False,True,3.028088331222534,4.919224739074707,3.1185367107391357,5.3848981857299805
125,polygon,medium,,1.0,2.0,13287.5322265625,34.95415496826172,0.5464949928469242,0.7067530064754857,0.3161993769470405,0.680845320224762,6.684948859137577,9.776166668716002,pred_area<true_area,False,False,True,5.143656253814697,5.157497882843018,4.979101181030273,4.496837615966797
126,multi_defect,large,,2.0,3.0,25951.7265625,51.35014343261719,0.21470019342359767,0.3535031847133758,0.6624068157614483,0.7008000612258911,4.827172638602761,14.298785828542563,pred_area<true_area,False,False,True,-3.4466495513916016,4.840200424194336,-3.662160634994507,5.507040500640869
127,multi_defect,large,,3.0,3.0,29781.283203125,62.83481216430664,0.23158694001518604,0.376078914919852,0.6855753646677472,1.1927791833877563,5.908337488258269,18.790949640491505,pred_area<true_area,False,False,True,-0.26109933853149414,4.8549933433532715,-1.3660684823989868,5.304176330566406
128,rotated_rect,medium,,1.0,2.0,12953.8330078125,38.878173828125,0.6726519337016574,0.8042939719240297,0.3838582677165354,0.03587409853935242,10.70505477898341,7.735658360915465,pred_area>true_area,False,True,False,-7.2727437019348145,5.29160737991333,-7.306809902191162,5.280362606048584
129,polygon,small,,1.0,2.0,1494.7432861328125,6.656577110290527,0.0,0.0,1.0,nan,0.0,0.3045534787761994,zero,True,False,True,nan,nan,1.6281408071517944,5.979798316955566
130,polygon,small,,1.0,2.0,8082.8583984375,21.861358642578125,0.0,0.0,1.0,nan,0.0,2.725753635046985,zero,True,False,True,nan,nan,-2.731675148010254,5.277919292449951
131,polygon,medium,,1.0,2.0,24107.529296875,42.53947830200195,0.13481953290870488,0.23760523854069224,0.5878467635402906,1.6720880270004272,4.751034268908711,11.527349171679148,pred_area<true_area,False,False,True,7.096540451049805,5.211409091949463,7.3639326095581055,3.5608396530151367
132,multi_defect,medium,,2.0,3.0,20645.720703125,48.210655212402344,0.3083645443196005,0.4713740458015267,0.5484764542936288,3.8826205730438232,4.964221704052051,10.9943805838208,pred_area<true_area,False,False,True,-6.598945617675781,5.039970397949219,-2.7450966835021973,5.511765956878662
133,polygon,small,,1.0,2.0,17385.509765625,37.882755279541016,0.2686781609195402,0.42355605889014725,0.07276995305164319,1.011019229888916,6.959046990036157,6.486989097933048,pred_area>true_area,False,True,False,2.277635335922241,4.947505950927734,2.540165662765503,3.9711670875549316
134,rotated_rect,medium,,1.0,2.0,22901.294921875,37.34046936035156,0.014754098360655738,0.029079159935379646,0.8966131907308378,2.3335769176483154,0.8832050884509783,8.542725079672394,pred_area<true_area,False,False,True,0.777161717414856,4.662138938903809,0.6396958231925964,6.991663455963135
135,rotated_rect,medium,,1.0,2.0,14133.0830078125,36.576759338378906,0.5269922879177378,0.6902356902356902,0.1807044410413476,0.28688812255859375,8.146805557263335,9.943671082042911,pred_area<true_area,False,False,True,-3.9219932556152344,4.945529937744141,-4.179896354675293,4.819868564605713
136,polygon,medium,,1.0,2.0,14551.7275390625,37.182010650634766,0.5196560196560197,0.6839126919967664,0.08952702702702703,0.4184841215610504,9.821849690532432,9.014782971775503,pred_area>true_area,False,True,False,0.9408670663833618,4.860856533050537,0.56940096616745,4.6681342124938965
137,polygon,medium,,1.0,2.0,14565.23828125,32.857913970947266,0.25660964230171074,0.4084158415841584,0.5335753176043557,1.230963945388794,3.9135122022741626,8.390448340284294,pred_area<true_area,False,False,True,-1.909058928489685,4.618558883666992,-2.1344926357269287,5.828704357147217
138,multi_defect,large,,2.0,3.0,22881.8828125,54.18071365356445,0.3907637655417407,0.561941251596424,0.02064516129032258,0.8612598776817322,12.045090085598687,11.801447302577728,pred_area>true_area,False,True,False,5.599330425262451,5.135425090789795,5.268309116363525,5.930531024932861
139,rotated_rect,medium,,1.0,2.0,19751.197265625,40.57706069946289,0.33093525179856115,0.4972972972972973,0.25196850393700787,0.77446448802948,7.233145120934736,9.669572951144332,pred_area<true_area,False,False,True,6.453371524810791,5.295693874359131,6.4568915367126465,6.070150375366211
140,polygon,small,,1.0,2.0,11796.0029296875,22.31969451904297,0.0,0.0,1.0,nan,0.0,4.4921638119489415,zero,True,False,True,nan,nan,-1.2165061235427856,5.5076189041137695
141,polygon,small,,1.0,2.0,2434.427490234375,8.523188591003418,0.0,0.0,1.0,nan,0.0,0.6091069575523989,zero,True,False,True,nan,nan,-7.398240566253662,6.078282833099365
142,multi_defect,medium,,2.0,3.0,18782.34375,33.66794204711914,0.0,0.0,1.0,nan,0.0,7.994528817875235,zero,True,False,True,nan,nan,-1.6423547267913818,5.080711364746094
143,multi_defect,large,,3.0,3.0,31950.1953125,69.16764068603516,0.5493243243243243,0.7091146969036197,0.3702914001421464,2.2376980781555176,13.491719109785635,21.42533723190563,pred_area<true_area,False,False,True,-2.0217339992523193,5.00889253616333,0.16580766439437866,4.537773132324219
144,multi_defect,large,,3.0,3.0,50733.95703125,91.6507797241211,0.18815104166666666,0.3167123287671233,0.5246564268391269,6.435513019561768,8.953872276020263,18.836632662307935,pred_area<true_area,False,False,True,7.071838855743408,4.9326605796813965,0.6815605163574219,4.170974254608154
145,rotated_rect,large,,1.0,2.0,18808.857421875,41.72832489013672,0.47818012999071496,0.6469849246231156,0.2639040348964013,0.6768684387207031,10.27867990869673,13.963777001888744,pred_area<true_area,False,False,True,-5.595868110656738,5.033146858215332,-5.433135986328125,5.690162181854248
146,rotated_rect,large,,1.0,2.0,21232.96875,44.76158905029297,0.4871369294605809,0.6551339285714286,0.5041736227045075,0.19179052114486694,9.045238319653123,18.242753378694346,pred_area<true_area,False,False,True,3.008476734161377,5.077203273773193,3.1444365978240967,5.212475299835205
147,multi_defect,medium,,2.0,3.0,20959.51953125,54.79700469970703,0.4251497005988024,0.5966386554621849,0.2778581765557164,0.6257350444793701,7.598609295466176,10.52232269171769,pred_area<true_area,False,False,True,-2.4983131885528564,4.734114170074463,-2.433549642562866,4.111739635467529
148,polygon,small,,1.0,2.0,12090.1474609375,33.5992431640625,0.5155482815057283,0.6803455723542117,0.0255863539445629,0.806990921497345,6.959046990036157,7.1417790773018766,pred_area<true_area,False,False,True,-2.672827959060669,4.731339454650879,-2.9528772830963135,3.974499464035034
149,multi_defect,large,,3.0,3.0,53514.28125,89.80415344238281,0.22610015174506828,0.3688118811881188,0.7355242566510172,1.562125563621521,7.7204306869766555,29.191450940698715,pred_area<true_area,False,False,True,-4.31491756439209,4.97519588470459,-3.0122053623199463,4.113118648529053
150,polygon,small,,1.0,2.0,11885.0546875,31.70692253112793,0.33675564681724846,0.5038402457757296,0.5135135135135135,0.7499108910560608,5.969248184013509,3.9439675501517826,pred_area>true_area,False,True,False,-7.225412845611572,5.100494861602783,-7.575231075286865,5.763814926147461
151,polygon,small,,1.0,2.0,22612.88671875,45.34963607788086,0.1619047619047619,0.2786885245901639,0.17857142857142858,2.2141878604888916,8.040211839691665,6.821997924586867,pred_area>true_area,False,True,False,-2.7683873176574707,4.790327548980713,-3.3118722438812256,6.936778545379639
152,polygon,medium,,1.0,2.0,23504.82421875,40.594905853271484,0.08353510895883777,0.15418994413407822,0.4017857142857143,1.9464868307113647,5.10127076950134,8.527497405733584,pred_area<true_area,False,False,True,0.6329408288002014,4.866274833679199,0.41645732522010803,6.800685882568359
153,rotated_rect,large,,1.0,2.0,17927.453125,43.80982208251953,0.6090828138913624,0.7570558937465413,0.3064667291471415,0.5247846245765686,11.268478714719379,16.24792809271024,pred_area<true_area,False,False,True,-2.166168689727783,4.857494354248047,-2.2757885456085205,4.3442864418029785
154,multi_defect,medium,,2.0,3.0,20230.607421875,59.07307434082031,0.452319587628866,0.6228926353149956,0.0535405872193437,2.2498300075531006,8.344765318467864,8.816823210570973,pred_area<true_area,False,False,True,-1.7155119180679321,5.027279853820801,0.5008201003074646,5.414071559906006
155,polygon,small,,1.0,2.0,26291.658203125,47.83460235595703,0.0,0.0,0.2237960339943343,2.7267158031463623,6.578355141565908,5.37536890039992,pred_area>true_area,False,True,False,-4.175042152404785,4.907641410827637,-4.348584175109863,2.1864538192749023
156,multi_defect,large,,2.0,3.0,24471.982421875,64.28060913085938,0.45586897179253866,0.62625,0.2814178302900107,1.317840814590454,10.18731386506387,14.176964437032083,pred_area<true_area,False,False,True,0.3667440116405487,4.717428207397461,1.6444467306137085,5.040197849273682
157,polygon,small,,1.0,2.0,20139.705078125,40.77289962768555,0.0979381443298969,0.1784037558685446,0.2718052738336714,1.8222993612289429,5.46673494403278,7.507243251833316,pred_area<true_area,False,False,True,-4.0911383628845215,4.876621246337891,-4.021884441375732,6.697604179382324
158,polygon,medium,,1.0,2.0,13387.1796875,34.18666076660156,0.4973821989528796,0.6643356643356644,0.44986449864498645,0.4682903587818146,6.182435619156848,11.238023366841759,pred_area<true_area,False,False,True,6.229546070098877,5.31074333190918,6.54634952545166,5.6556077003479
159,rotated_rect,small,,1.0,2.0,9923.8349609375,29.5701847076416,0.6310861423220974,0.7738231917336394,0.23333333333333334,0.09729139506816864,7.324511164567596,5.938792836135889,pred_area>true_area,False,True,False,1.4083410501480103,4.946975231170654,1.3985310792922974,5.043770790100098
160,polygon,small,,1.0,2.0,11914.318359375,29.0085506439209,0.2334710743801653,0.3785594639865997,0.33203125,1.3252137899398804,5.1926368131342,3.8982845283353527,pred_area>true_area,False,True,False,1.12225341796875,4.938239097595215,0.40338411927223206,6.051530838012695
161,rotated_rect,medium,,1.0,2.0,15197.4033203125,34.63742446899414,0.46390374331550804,0.6337899543378995,0.5202702702702703,0.6471160650253296,5.40582424827754,11.268478714719379,pred_area<true_area,False,False,True,-1.4775992631912231,4.701096057891846,-1.4492734670639038,4.054600238800049
162,rotated_rect,medium,,1.0,2.0,20185.16796875,42.00092315673828,0.31167268351383876,0.47522935779816516,0.04887218045112782,1.7128902673721313,8.497042057855964,8.101122535446905,pred_area>true_area,False,True,False,-5.943966865539551,5.091958999633789,-5.785317897796631,6.797486305236816
163,rotated_rect,medium,,1.0,2.0,20672.9140625,38.5654296875,0.25257142857142856,0.4032846715328467,0.5308310991957105,1.1431550979614258,5.32968587858349,11.359844758352239,pred_area<true_area,False,False,True,0.3656855821609497,4.821356296539307,0.3635469377040863,3.6782031059265137
164,polygon,small,,1.0,2.0,12003.6484375,32.75327682495117,0.42115027829313545,0.5926892950391645,0.4551282051282051,0.7886124849319458,6.913363968219727,4.751034268908711,pred_area>true_area,False,True,False,-1.615123987197876,4.724113464355469,-0.8402589559555054,4.577505588531494
165,rotated_rect,medium,,1.0,2.0,18983.919921875,42.90142059326172,0.382,0.552821997105644,0.1934640522875817,1.3295549154281616,9.395474820245752,11.649170563189628,pred_area<true_area,False,False,True,-7.575682640075684,5.23844575881958,-7.788649082183838,3.926058053970337
166,rotated_rect,small,,1.0,2.0,14028.9091796875,33.93128204345703,0.2912,0.4510532837670384,0.17006802721088435,1.2661328315734863,5.5733286616044495,6.715404207015197,pred_area<true_area,False,False,True,-7.431007385253906,5.0460896492004395,-7.59494686126709,6.3015642166137695
167,multi_defect,medium,,2.0,3.0,31773.685546875,79.54335021972656,0.40860215053763443,0.5801526717557252,0.6340482573726541,0.8310674428939819,18.562534531409355,11.359844758352239,pred_area>true_area,False,True,False,3.1195147037506104,5.134279251098633,2.2997021675109863,4.997969150543213
168,multi_defect,large,,3.0,3.0,38200.51171875,73.91104125976562,0.22486772486772486,0.367170626349892,0.6409001956947162,1.2619441747665405,5.5885563355432595,15.56268276546379,pred_area<true_area,False,False,True,-4.430805206298828,4.867751121520996,-3.2534492015838623,4.413508892059326
169,multi_defect,large,,3.0,3.0,30104.9765625,69.00516510009766,0.3430905377808033,0.5108971109984795,0.1946607341490545,1.2500431537628174,16.35452181028191,13.689678870990164,pred_area>true_area,False,True,False,-1.6782234907150269,5.0005645751953125,-1.403485655784607,6.220042705535889
170,polygon,small,,1.0,2.0,11722.3974609375,30.654672622680664,0.29494949494949496,0.45553822152886114,0.10914454277286136,0.9876621961593628,4.598757529520611,5.16218146525658,pred_area<true_area,False,False,True,-0.3713933825492859,4.682252883911133,-0.35287055373191833,3.6947643756866455
171,rotated_rect,large,,1.0,2.0,30869.638671875,55.62191390991211,0.30246452576549665,0.4644495412844037,0.26812313803376364,1.780085802078247,11.222795692902949,15.334267656381641,pred_area<true_area,False,False,True,6.231939792633057,5.2105865478515625,6.1604695320129395,3.431936025619507
172,polygon,small,,1.0,2.0,22492.724609375,42.1373176574707,0.049868766404199474,0.095,0.11320754716981132,2.4844861030578613,5.725605400992549,6.456533750055428,pred_area<true_area,False,False,True,-1.8050358295440674,4.695357799530029,-2.559969663619995,7.0623698234558105
173,multi_defect,medium,,2.0,3.0,30790.076171875,59.168701171875,0.08455882352941177,0.15593220338983052,0.3879781420765027,3.8764448165893555,6.821997924586867,11.146657323208899,pred_area<true_area,False,False,True,4.6928839683532715,5.279807090759277,1.2395994663238525,3.5186567306518555
174,multi_defect,medium,,2.0,3.0,21502.57421875,39.97247314453125,0.3412969283276451,0.5089058524173028,0.44664031620553357,0.6123852133750916,6.395623054300188,11.557804519556768,pred_area<true_area,False,False,True,0.5789662599563599,4.853775978088379,0.555842399597168,5.465724468231201
175,multi_defect,large,,2.0,3.0,33953.47265625,64.23542785644531,0.4189497716894977,0.5905068382944489,0.10662604722010663,1.375465750694275,17.862061530224096,19.993935881657492,pred_area<true_area,False,False,True,-5.854785442352295,5.044132709503174,-5.988300323486328,6.413103103637695
176,rotated_rect,small,,1.0,2.0,15045.982421875,37.14133071899414,0.3385269121813031,0.5058201058201058,0.5540540540540541,1.2777824401855469,8.755912514815734,5.634239357359689,pred_area>true_area,False,True,False,-7.018440246582031,5.214931964874268,-6.966861724853516,6.491672992706299
177,polygon,large,,1.0,2.0,20995.857421875,51.2537841796875,0.6389776357827476,0.7797270955165692,0.056818181818181816,0.1830020695924759,18.958454053818414,20.100529599229162,pred_area<true_area,False,False,True,-5.390869617462158,5.0249481201171875,-5.511877536773682,4.887664318084717
178,polygon,small,,1.0,2.0,19841.611328125,36.87234115600586,0.013468013468013467,0.026578073089700997,0.46035805626598464,1.6054162979125977,3.213039201088904,5.954020510074699,pred_area<true_area,False,False,True,1.9787325859069824,4.852793216705322,2.0263078212738037,3.248081922531128
179,polygon,medium,,1.0,2.0,17918.943359375,37.11602783203125,0.31843575418994413,0.4830508474576271,0.15984405458089668,0.6058818101882935,6.563127467627098,7.811796730609515,pred_area<true_area,False,False,True,0.3422565460205078,4.834189414978027,0.6366628408432007,4.304644584655762
180,polygon,large,,1.0,2.0,15627.78515625,39.74319839477539,0.6202247191011236,0.7656033287101248,0.2109181141439206,0.45285576581954956,9.684800625083142,12.273505194680837,pred_area<true_area,False,False,True,-1.3833317756652832,4.810526371002197,-1.5391472578048706,5.235732078552246
181,multi_defect,large,,3.0,3.0,21733.75390625,52.91969299316406,0.47098402018502944,0.6403659233847913,0.44395017793594305,4.519349575042725,9.517296211756232,17.115905507222408,pred_area<true_area,False,False,True,5.744924545288086,5.375030517578125,1.2396949529647827,5.018063068389893
182,polygon,small,,1.0,2.0,19361.517578125,40.983848571777344,0.09202453987730061,0.16853932584269662,0.5284090909090909,2.0353662967681885,8.192488579079765,5.36014122646111,pred_area>true_area,False,True,False,-7.424763202667236,5.190191745758057,-7.3895039558410645,3.1551308631896973
183,rotated_rect,small,,1.0,2.0,11823.498046875,34.02898406982422,0.49673202614379086,0.6637554585152838,0.22330097087378642,0.7918218374252319,7.6747476651602256,6.273801662789708,pred_area>true_area,False,True,False,-3.565446376800537,4.907407760620117,-3.8039710521698,5.662449359893799
184,multi_defect,large,,3.0,3.0,33796.06640625,74.98973083496094,0.37918871252204583,0.5498721227621484,0.10806451612903226,0.2694917619228363,16.84180737632383,18.882315684124364,pred_area<true_area,False,False,True,0.04866102337837219,4.85789155960083,0.1430945098400116,5.110296249389648
185,multi_defect,large,,3.0,3.0,49502.23828125,82.46521759033203,0.14666666666666667,0.2558139534883721,0.4434389140271493,1.3127151727676392,9.365019472368132,16.82657970238502,pred_area<true_area,False,False,True,-4.674225330352783,4.933070659637451,-3.3809092044830322,5.157914161682129
186,multi_defect,medium,,2.0,3.0,17206.80078125,36.53401565551758,0.35636856368563685,0.5254745254745254,0.4647239263803681,0.9342096447944641,5.31445820464468,9.928443408104101,pred_area<true_area,False,False,True,0.10690990835428238,4.788863182067871,0.1262447088956833,5.722872734069824
187,rotated_rect,medium,,1.0,2.0,25057.751953125,48.7401008605957,0.25704526046114434,0.40896739130434784,0.07329842931937172,1.5078092813491821,10.78119314867746,11.633942889250818,pred_area<true_area,False,False,True,-6.514776706695557,5.181047439575195,-6.376450061798096,3.6795966625213623
188,polygon,small,,1.0,2.0,14603.9794921875,33.69477462768555,0.05054151624548736,0.09621993127147767,0.26459143968871596,1.5356870889663696,4.948994030113241,3.9135122022741626,pred_area>true_area,False,True,False,-1.554619312286377,4.683450222015381,-0.7159338593482971,3.3970048427581787
189,rotated_rect,small,,1.0,2.0,11081.841796875,31.23525047302246,0.3784860557768924,0.5491329479768786,0.09063444108761329,0.9296610951423645,5.4971902919104,5.0403600737461005,pred_area>true_area,False,True,False,-3.0825178623199463,4.748874187469482,-3.214789867401123,5.669077396392822
190,multi_defect,large,,2.0,3.0,40376.23046875,85.20626831054688,0.378021978021978,0.5486443381180224,0.2021505376344086,1.1520553827285767,16.948401093895498,21.24260514463991,pred_area<true_area,False,False,True,0.8359181880950928,4.893681049346924,1.798832893371582,5.526157855987549
191,multi_defect,medium,,2.0,3.0,20954.44140625,46.825382232666016,0.30978260869565216,0.4730290456431535,0.3767258382642998,1.7289260625839233,10.62891640928936,7.7204306869766555,pred_area>true_area,False,True,False,-7.445032596588135,5.259615898132324,-7.6552886962890625,3.5435221195220947
192,multi_defect,large,,3.0,3.0,27565.98046875,59.64018630981445,0.3148464163822526,0.4789097988319273,0.5875343721356554,3.27353835105896,6.852453272464487,16.61339226724168,pred_area<true_area,False,False,True,3.1591289043426514,4.836363792419434,-0.10038744658231735,4.533696174621582
193,rotated_rect,medium,,1.0,2.0,17152.6875,38.07509231567383,0.3563636363636364,0.5254691689008043,0.28110599078341014,1.364924430847168,7.126551403363067,9.913215734165291,pred_area<true_area,False,False,True,6.402847766876221,5.288137912750244,6.365583896636963,3.923722267150879
194,multi_defect,medium,,2.0,3.0,16894.21875,36.41172790527344,0.20385674931129477,0.33867276887871856,0.6876876876876877,0.7584612965583801,3.167356179272474,10.141630843247441,pred_area<true_area,False,False,True,5.562668800354004,5.2161030769348145,5.139662265777588,4.586556434631348
195,multi_defect,large,,3.0,3.0,50086.8828125,87.63672637939453,0.20033575825405708,0.3337995337995338,0.762261973456434,3.733520030975342,6.273801662789708,26.38955893595768,pred_area<true_area,False,False,True,1.4204517602920532,4.838433265686035,-2.3004086017608643,5.145627975463867
196,polygon,medium,,1.0,2.0,24831.86328125,44.60901641845703,0.1524390243902439,0.26455026455026454,0.24186046511627907,1.8965473175048828,7.446332556078076,9.821849690532432,pred_area<true_area,False,False,True,1.5277307033538818,4.952386856079102,1.3075844049453735,6.836113929748535
197,rotated_rect,large,,1.0,2.0,33343.8203125,58.63493728637695,0.33236994219653176,0.49891540130151846,0.3535714285714286,1.7039471864700317,11.02483593169842,17.054994811467168,pred_area<true_area,False,False,True,-6.951539516448975,5.24415397644043,-6.889447212219238,6.946969509124756
198,polygon,small,,1.0,2.0,13841.3212890625,32.005916595458984,0.0,0.0,1.0,nan,0.0,7.035185359730207,zero,True,False,True,nan,nan,-5.1487956047058105,3.982027292251587
199,rotated_rect,medium,,1.0,2.0,19111.08203125,40.22996520996094,0.1794228356336261,0.30425531914893617,0.30018083182640143,1.2658255100250244,5.893109814319459,8.420903688161914,pred_area<true_area,False,False,True,-4.220520973205566,4.899381637573242,-4.440420627593994,3.6528029441833496
