seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_is_2_rate,missed_component_rate,merged_component_rate,split_component_rate,component_recall_mean
all,pred_connected_component_count=2,train,228,0.6268522232679832,0.7688035649026441,0.11904264207290903,3.2692797405885305,727.4780701754386,743.890350877193,0,0.36629270474638853,2.0,1.0,0.0,0.0,0.0,1.0
all,pred_connected_component_count=3,train,12,0.6303699757638398,0.7723138076970062,0.13914465886982594,3.4582577335810964,709.5,720.5833333333334,0,0.3630513548851013,3.0,0.0,0.0,0.0,1.0,1.0
all,pred_connected_component_count=2,val,57,0.5802632606490791,0.7335323171554741,0.10663425495329708,3.5684813060148834,736.4736842105264,733.8771929824561,0,0.43399720965770255,2.0,1.0,0.0,0.0,0.0,1.0
all,pred_connected_component_count=3,val,3,0.5637950690036144,0.7206070564716668,0.09009764397136177,5.933690487482234,727.3333333333334,771.3333333333334,0,0.44073336323102313,3.0,0.0,0.0,0.0,1.0,1.0
all,pred_connected_component_count=2,test,55,0.560977054194245,0.7174513990550869,0.14519082802798391,5.107897091718895,717.9818181818182,744.0363636363636,0,0.45569315552711487,2.0,1.0,0.0,0.0,0.0,1.0
all,pred_connected_component_count=3,test,5,0.567727843072655,0.7236201692518958,0.11474233413992692,5.889379390766904,760.2,756.8,0,0.4466271162033081,3.0,0.0,0.0,0.0,1.0,1.0
all,pred_connected_component_count=2,all,340,0.6083854433611211,0.7545834759520431,0.12119226607794205,3.616863398063449,727.45,742.2352941176471,0,0.3921050034901675,2.0,1.0,0.0,0.0,0.0,1.0
all,pred_connected_component_count=3,all,20,0.6047232065770097,0.7523843854019278,0.12568702545258154,4.437353060962719,724.85,737.25,0,0.3955975964665413,3.0,0.0,0.0,0.0,1.0,1.0
