seed,split,best_epoch,selected_threshold,best_val_score,initial_train_loss,final_train_loss,train_loss_decreased,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_correct_rate,predicted_component_count_is_1_rate,predicted_component_count_is_2_rate,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean,task_gate_accuracy,count_head_accuracy
42,train,34,0.7,1.275503152969307,0.8364827200636133,0.008083115903417336,True,882,0.7599512549200642,0.8613769518995836,0.097736280653568,2.0177638794361026,0,0.19877477939284982,1.9240362811791383,0.9841269841269841,0.4557823129251701,0.17006802721088435,0.36848072562358275,0.0,0.0,0.015873015873015872,0.015873015873015872,1.0,1.0,1.0
42,val,34,0.7,1.275503152969307,0.8364827200636133,0.008083115903417336,True,219,0.6486495016898429,0.7788399453546494,0.15194409749351495,2.9742658304613485,0,0.32650331081184625,1.9452054794520548,0.9634703196347032,0.4520547945205479,0.1735159817351598,0.3515981735159817,0.0182648401826484,0.0,0.0319634703196347,0.0319634703196347,0.9931506849315068,0.9954337899543378,1.0
42,test,34,0.7,1.275503152969307,0.8364827200636133,0.008083115903417336,True,219,0.6338743247289934,0.7631579882350711,0.17038438888125534,2.856028514239329,0,0.36889360811068045,1.9497716894977168,0.9406392694063926,0.4474885844748858,0.1780821917808219,0.3515981735159817,0.0228310502283105,0.0,0.045662100456621,0.045662100456621,0.9824961948249619,0.9680365296803652,0.9634703196347032
123,train,31,0.5,1.2396084247298624,0.894100742565619,0.0040361561842875236,True,882,0.7351952902149854,0.844609039507832,0.10995618913397351,2.2279452004186973,0,0.2222272282056595,1.9138321995464853,0.9977324263038548,0.4557823129251701,0.18140589569160998,0.36054421768707484,0.0011337868480725624,0.0,0.0022675736961451248,0.0022675736961451248,0.9996220710506426,1.0,1.0
123,val,31,0.5,1.2396084247298624,0.894100742565619,0.0040361561842875236,True,219,0.6364172717526667,0.7673768580591093,0.1641870776204463,3.1565484343184753,0,0.3550477906653326,1.908675799086758,0.9771689497716894,0.4611872146118721,0.182648401826484,0.3470319634703196,0.0273972602739726,0.0,0.0091324200913242,0.0091324200913242,0.989345509893455,0.9863013698630136,0.9817351598173516
123,test,31,0.5,1.2396084247298624,0.894100742565619,0.0040361561842875236,True,219,0.6401650825187186,0.7678152467981241,0.17391590274876498,2.8577355379285527,0,0.36841495750157255,1.917808219178082,0.9634703196347032,0.4520547945205479,0.1917808219178082,0.3424657534246575,0.0228310502283105,0.0,0.0182648401826484,0.0182648401826484,0.9786910197869101,0.9680365296803652,0.9680365296803652
2026,train,33,0.6,1.251736947952684,0.9090098507769473,0.0046769050615923565,True,882,0.7159768186757515,0.8317133743149879,0.11610509009886154,2.374141842491599,0,0.2395262131192922,1.9138321995464853,0.9931972789115646,0.4546485260770975,0.18140589569160998,0.35941043083900226,0.0,0.0,0.006802721088435374,0.006802721088435374,1.0,1.0,1.0
2026,val,33,0.6,1.251736947952684,0.9090098507769473,0.0046769050615923565,True,219,0.6396903931243204,0.7717282381616112,0.15966655288959902,3.0689616926687386,0,0.34138244172753807,1.9543378995433789,0.954337899543379,0.4474885844748858,0.1872146118721461,0.3424657534246575,0.0228310502283105,0.0,0.0365296803652968,0.0365296803652968,0.984779299847793,0.9863013698630136,0.9863013698630136
2026,test,33,0.6,1.251736947952684,0.9090098507769473,0.0046769050615923565,True,219,0.6227662331189157,0.7518178414078412,0.19153365902657168,2.950179029754311,0,0.3853207464972043,1.9543378995433789,0.9497716894977168,0.4474885844748858,0.1872146118721461,0.3515981735159817,0.045662100456621,0.0,0.0319634703196347,0.0319634703196347,0.9642313546423135,0.954337899543379,0.954337899543379
