analysis_type,candidate,seed,selected_seed,split,liftoff_subset,sensor_z_m,metric,value,reference_candidate,reference_value,delta_vs_reference,relative_change_pct_vs_reference,improved_vs_reference,notes,best_val_selection_metric,val_nominal_profile_depth_rmse_m,val_non_nominal_profile_depth_rmse_m,val_nominal_normalized_param_mae,val_non_nominal_normalized_param_mae,test_nominal_profile_depth_rmse_m,test_non_nominal_profile_depth_rmse_m
candidate_subset_metric,C1_unconditioned_liftoff_aug,2026,False,test,non_nominal,,projected_mask_iou,0.7191947995721591,C0_reference_20_85_baseline,0.5510127087448574,0.16818209082730173,30.522361491516392,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C1_unconditioned_liftoff_aug,2026,False,test,non_nominal,,projected_mask_dice,0.8264285356154387,C0_reference_20_85_baseline,0.6833513107587862,0.14307722485665253,20.937579632031593,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,all_liftoff,,profile_depth_rmse_m,0.0006605358721571974,C0_reference_20_85_baseline,0.0007389971158318076,-7.846124367461016e-05,-10.617259796243587,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,all_liftoff,,er_like_profile_error,0.8902405169792473,C0_reference_20_85_baseline,1.0016460048500448,-0.11140548787079751,-11.122241523588555,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,all_liftoff,,normalized_param_mae,0.9818815719336271,C0_reference_20_85_baseline,0.9307210445404053,0.051160527393221855,5.496870162475501,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,all_liftoff,,L_mae_mm,2.529963541775942,C0_reference_20_85_baseline,5.150373874465004,-2.6204103326890618,-50.87806043908332,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,all_liftoff,,W_mae_mm,2.9232156332582235,C0_reference_20_85_baseline,3.26063746586442,-0.3374218326061964,-10.348339431741863,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,all_liftoff,,D_mae_mm,1.4391966528492048,C0_reference_20_85_baseline,1.5289002726785839,-0.08970361982937902,-5.867198890102961,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,all_liftoff,,wMAE_auxiliary,0.27049771102610976,C0_reference_20_85_baseline,0.22195333102717996,0.0485443799989298,21.871435663646405,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,all_liftoff,,projected_mask_iou,0.6349456330806891,C0_reference_20_85_baseline,0.597953641099464,0.03699199198122505,6.186431428564839,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,all_liftoff,,projected_mask_dice,0.7646565980527376,C0_reference_20_85_baseline,0.7235027438339399,0.04115385421879769,5.688140725039659,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,nominal_0p008,,profile_depth_rmse_m,0.0006674044980172766,C0_reference_20_85_baseline,0.0003330594072394888,0.00033434509077778785,100.38602228622072,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,nominal_0p008,,er_like_profile_error,0.912007262930274,C0_reference_20_85_baseline,0.31298541370779276,0.5990218492224813,191.38970156025732,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,nominal_0p008,,normalized_param_mae,0.9881947971880436,C0_reference_20_85_baseline,0.7085845693945885,0.2796102277934551,39.46038904464895,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,nominal_0p008,,L_mae_mm,2.3381055891513824,C0_reference_20_85_baseline,1.8778077894821763,0.46029779966920614,24.512508801347433,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,nominal_0p008,,W_mae_mm,3.0458460226655006,C0_reference_20_85_baseline,1.9728609323501587,1.072985090315342,54.38726433885813,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,nominal_0p008,,D_mae_mm,1.4488960541784763,C0_reference_20_85_baseline,0.6381535693071783,0.8107424848712981,127.04504430673228,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,nominal_0p008,,wMAE_auxiliary,0.2737086210399866,C0_reference_20_85_baseline,0.22658974677324295,0.04711887426674366,20.794795412299624,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,nominal_0p008,,projected_mask_iou,0.6277922827154039,C0_reference_20_85_baseline,0.7387764381632839,-0.11098415544787998,-15.022698304212884,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,nominal_0p008,,projected_mask_dice,0.7603509044778136,C0_reference_20_85_baseline,0.8439570430594017,-0.08360613858158805,-9.906444797061011,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,non_nominal,,profile_depth_rmse_m,0.0006582463302038377,C0_reference_20_85_baseline,0.0008743096853625806,-0.00021606335515874286,-24.712451294547915,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,non_nominal,,er_like_profile_error,0.8829849349955717,C0_reference_20_85_baseline,1.2311995352307956,-0.3482146002352239,-28.282548057488427,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,non_nominal,,normalized_param_mae,0.9797771635154883,C0_reference_20_85_baseline,1.0047665362556775,-0.024989372740189197,-2.487082505087559,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,non_nominal,,L_mae_mm,2.593916192650795,C0_reference_20_85_baseline,6.241229236125946,-3.647313043475151,-58.43901746732043,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,non_nominal,,W_mae_mm,2.882338836789131,C0_reference_20_85_baseline,3.6898963103691735,-0.8075574735800424,-21.88564137454709,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,non_nominal,,D_mae_mm,1.435963519072781,C0_reference_20_85_baseline,1.8258158404690523,-0.38985232139627124,-21.3522258244905,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,non_nominal,,wMAE_auxiliary,0.2694274076881508,C0_reference_20_85_baseline,0.22040785911182562,0.049019548576325206,22.2403814337014,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,non_nominal,,projected_mask_iou,0.637330083202451,C0_reference_20_85_baseline,0.5510127087448574,0.08631737445759358,15.66522388462046,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,42,False,test,non_nominal,,projected_mask_dice,0.7660918292443788,C0_reference_20_85_baseline,0.6833513107587862,0.0827405184855926,12.108050015111319,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,all_liftoff,,profile_depth_rmse_m,0.0006823289882049721,C0_reference_20_85_baseline,0.0007389971158318076,-5.6668127626835485e-05,-7.668247468469538,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,all_liftoff,,er_like_profile_error,0.9648609086871147,C0_reference_20_85_baseline,1.0016460048500448,-0.03678509616293013,-3.6724647215497237,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,all_liftoff,,normalized_param_mae,0.9126644199714065,C0_reference_20_85_baseline,0.9307210445404053,-0.018056624568998814,-1.9400683668773457,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,all_liftoff,,L_mae_mm,1.9723648321814835,C0_reference_20_85_baseline,5.150373874465004,-3.17800904228352,-61.70443388662996,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,all_liftoff,,W_mae_mm,2.1574667003005743,C0_reference_20_85_baseline,3.26063746586442,-1.1031707655638456,-33.8329782784173,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,all_liftoff,,D_mae_mm,1.4985894931014627,C0_reference_20_85_baseline,1.5289002726785839,-0.03031077957712114,-1.9825216934534018,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,all_liftoff,,wMAE_auxiliary,0.2560879469383508,C0_reference_20_85_baseline,0.22195333102717996,0.03413461591117084,15.379186134850476,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,all_liftoff,,projected_mask_iou,0.7303745449512298,C0_reference_20_85_baseline,0.597953641099464,0.13242090385176575,22.14568065983877,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,all_liftoff,,projected_mask_dice,0.8367972261079808,C0_reference_20_85_baseline,0.7235027438339399,0.11329448227404093,15.659164148248836,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,nominal_0p008,,profile_depth_rmse_m,0.0006899621985212434,C0_reference_20_85_baseline,0.0003330594072394888,0.0003569027912817546,107.1588982397729,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,nominal_0p008,,er_like_profile_error,0.949555654078722,C0_reference_20_85_baseline,0.31298541370779276,0.6365702403709292,203.3865517340816,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,nominal_0p008,,normalized_param_mae,0.9702621959149837,C0_reference_20_85_baseline,0.7085845693945885,0.2616776265203953,36.929625315432915,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,nominal_0p008,,L_mae_mm,2.1754303257912397,C0_reference_20_85_baseline,1.8778077894821763,0.29762253630906343,15.849467553392977,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,nominal_0p008,,W_mae_mm,2.4161400496959686,C0_reference_20_85_baseline,1.9728609323501587,0.44327911734580994,22.468847655559603,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,nominal_0p008,,D_mae_mm,1.524597592651844,C0_reference_20_85_baseline,0.6381535693071783,0.8864440233446658,138.90763383287944,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,nominal_0p008,,wMAE_auxiliary,0.27309342566877604,C0_reference_20_85_baseline,0.22658974677324295,0.046503678895533085,20.52329355488053,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,nominal_0p008,,projected_mask_iou,0.7075639345466588,C0_reference_20_85_baseline,0.7387764381632839,-0.031212503616625087,-4.224891591592221,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,nominal_0p008,,projected_mask_dice,0.8209241101427482,C0_reference_20_85_baseline,0.8439570430594017,-0.023032932916653426,-2.7291593933688234,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,non_nominal,,profile_depth_rmse_m,0.0006797845847662151,C0_reference_20_85_baseline,0.0008743096853625806,-0.00019452510059636552,-22.24899298875947,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,non_nominal,,er_like_profile_error,0.9699626602232456,C0_reference_20_85_baseline,1.2311995352307956,-0.26123687500755,-21.21807777961674,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,non_nominal,,normalized_param_mae,0.8934651613235474,C0_reference_20_85_baseline,1.0047665362556775,-0.1113013749321301,-11.077336964953204,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,non_nominal,,L_mae_mm,1.9046763343115647,C0_reference_20_85_baseline,6.241229236125946,-4.336552901814382,-69.48235255826248,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,non_nominal,,W_mae_mm,2.0712422505021095,C0_reference_20_85_baseline,3.6898963103691735,-1.618654059867064,-43.867196357751254,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,non_nominal,,D_mae_mm,1.4899201265846689,C0_reference_20_85_baseline,1.8258158404690523,-0.33589571388438344,-18.39702046829059,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,non_nominal,,wMAE_auxiliary,0.25041945402820903,C0_reference_20_85_baseline,0.22040785911182562,0.030011594916383416,13.616390557632885,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,non_nominal,,projected_mask_iou,0.7379780817527536,C0_reference_20_85_baseline,0.5510127087448574,0.18696537300789617,33.931227000876525,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,123,False,test,non_nominal,,projected_mask_dice,0.8420882647630584,C0_reference_20_85_baseline,0.6833513107587862,0.15873695400427223,23.22918702358416,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,all_liftoff,,profile_depth_rmse_m,0.0006710692482556624,C0_reference_20_85_baseline,0.0007389971158318076,-6.792786757614522e-05,-9.191898874961955,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,all_liftoff,,er_like_profile_error,0.8292487780563533,C0_reference_20_85_baseline,1.0016460048500448,-0.17239722679369152,-17.21139264360176,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,all_liftoff,,normalized_param_mae,0.8934207111597061,C0_reference_20_85_baseline,0.9307210445404053,-0.03730033338069916,-4.007681313268064,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,all_liftoff,,L_mae_mm,2.050233909394592,C0_reference_20_85_baseline,5.150373874465004,-3.1001399650704116,-60.19252273005985,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,all_liftoff,,W_mae_mm,1.9611702682450414,C0_reference_20_85_baseline,3.26063746586442,-1.2994671976193786,-39.85316402769358,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,all_liftoff,,D_mae_mm,1.4524447247385979,C0_reference_20_85_baseline,1.5289002726785839,-0.07645554793998599,-5.0006890119810326,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,all_liftoff,,wMAE_auxiliary,0.2525661615654826,C0_reference_20_85_baseline,0.22195333102717996,0.03061283053830266,13.792462765316134,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,all_liftoff,,projected_mask_iou,0.7256314981755827,C0_reference_20_85_baseline,0.597953641099464,0.12767785707611867,21.352467532659553,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,all_liftoff,,projected_mask_dice,0.8356762223793474,C0_reference_20_85_baseline,0.7235027438339399,0.11217347854540749,15.50422296271952,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,nominal_0p008,,profile_depth_rmse_m,0.000659520101180533,C0_reference_20_85_baseline,0.0003330594072394888,0.00032646069394104416,98.01875786871265,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,nominal_0p008,,er_like_profile_error,0.8088509272783995,C0_reference_20_85_baseline,0.31298541370779276,0.4958655135706067,158.43086989144905,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,nominal_0p008,,normalized_param_mae,0.8868230581283569,C0_reference_20_85_baseline,0.7085845693945885,0.17823848873376846,25.154158929265794,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,nominal_0p008,,L_mae_mm,1.9297749698162079,C0_reference_20_85_baseline,1.8778077894821763,0.05196718033403158,2.76743874560037,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,nominal_0p008,,W_mae_mm,1.848161093890667,C0_reference_20_85_baseline,1.9728609323501587,-0.12469983845949173,-6.32076171283618,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,nominal_0p008,,D_mae_mm,1.4400233551859856,C0_reference_20_85_baseline,0.6381535693071783,0.8018697858788073,125.65467380357525,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,nominal_0p008,,wMAE_auxiliary,0.25401566457003355,C0_reference_20_85_baseline,0.22658974677324295,0.0274259177967906,12.103777062885714,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,nominal_0p008,,projected_mask_iou,0.7351388340394328,C0_reference_20_85_baseline,0.7387764381632839,-0.003637604123851057,-0.49238226017260667,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,nominal_0p008,,projected_mask_dice,0.8451823828926919,C0_reference_20_85_baseline,0.8439570430594017,0.0012253398332902066,0.14518983440771657,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,non_nominal,,profile_depth_rmse_m,0.0006749189639473722,C0_reference_20_85_baseline,0.0008743096853625806,-0.00019939072141520841,-22.805502987482072,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,non_nominal,,er_like_profile_error,0.8360480616490046,C0_reference_20_85_baseline,1.2311995352307956,-0.39515147358179104,-32.094836155677854,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,non_nominal,,normalized_param_mae,0.8956199288368225,C0_reference_20_85_baseline,1.0047665362556775,-0.10914660741885496,-10.862882418994198,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,non_nominal,,L_mae_mm,2.0903868892540536,C0_reference_20_85_baseline,6.241229236125946,-4.150842346871892,-66.50680803143199,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,non_nominal,,W_mae_mm,1.9988399930298328,C0_reference_20_85_baseline,3.6898963103691735,-1.6910563173393407,-45.82937229393719,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,non_nominal,,D_mae_mm,1.4565851812561352,C0_reference_20_85_baseline,1.8258158404690523,-0.3692306592129171,-20.222776636556166,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,non_nominal,,wMAE_auxiliary,0.252082993897299,C0_reference_20_85_baseline,0.22040785911182562,0.031675134785473374,14.3711457990265,False,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,non_nominal,,projected_mask_iou,0.722462386220966,C0_reference_20_85_baseline,0.5510127087448574,0.17144967747610862,31.115376243617135,True,test-final reporting only; not used for selection,,,,,,,
candidate_subset_metric,C2_sensor_z_conditioned,2026,False,test,non_nominal,,projected_mask_dice,0.8325075022082326,C0_reference_20_85_baseline,0.6833513107587862,0.14915619144944636,21.827161095780276,True,test-final reporting only; not used for selection,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.006,0.006,profile_depth_rmse_m,0.00035783418934443034,C0_reference_20_85_baseline,0.00035783418934443034,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.006,0.006,er_like_profile_error,0.282847635447979,C0_reference_20_85_baseline,0.282847635447979,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.006,0.006,normalized_param_mae,0.7638232111930847,C0_reference_20_85_baseline,0.7638232111930847,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.006,0.006,L_mae_mm,3.5341601744294167,C0_reference_20_85_baseline,3.5341601744294167,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.006,0.006,W_mae_mm,2.0648076832294464,C0_reference_20_85_baseline,2.0648076832294464,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.006,0.006,D_mae_mm,0.6282181483693421,C0_reference_20_85_baseline,0.6282181483693421,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.006,0.006,wMAE_auxiliary,0.23032272793352604,C0_reference_20_85_baseline,0.23032272793352604,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.006,0.006,projected_mask_iou,0.6859971762697339,C0_reference_20_85_baseline,0.6859971762697339,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.006,0.006,projected_mask_dice,0.806185419782982,C0_reference_20_85_baseline,0.806185419782982,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.008,0.008,profile_depth_rmse_m,0.0003330594072394888,C0_reference_20_85_baseline,0.0003330594072394888,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.008,0.008,er_like_profile_error,0.31298541370779276,C0_reference_20_85_baseline,0.31298541370779276,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.008,0.008,normalized_param_mae,0.7085845693945885,C0_reference_20_85_baseline,0.7085845693945885,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.008,0.008,L_mae_mm,1.8778077894821763,C0_reference_20_85_baseline,1.8778077894821763,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.008,0.008,W_mae_mm,1.9728609323501587,C0_reference_20_85_baseline,1.9728609323501587,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.008,0.008,D_mae_mm,0.6381535693071783,C0_reference_20_85_baseline,0.6381535693071783,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.008,0.008,wMAE_auxiliary,0.22658974677324295,C0_reference_20_85_baseline,0.22658974677324295,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.008,0.008,projected_mask_iou,0.7387764381632839,C0_reference_20_85_baseline,0.7387764381632839,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.008,0.008,projected_mask_dice,0.8439570430594017,C0_reference_20_85_baseline,0.8439570430594017,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.010,0.010,profile_depth_rmse_m,0.0009157611784758046,C0_reference_20_85_baseline,0.0009157611784758046,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.010,0.010,er_like_profile_error,1.3144165761768818,C0_reference_20_85_baseline,1.3144165761768818,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.010,0.010,normalized_param_mae,1.0859180837869644,C0_reference_20_85_baseline,1.0859180837869644,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.010,0.010,L_mae_mm,7.034104198217392,C0_reference_20_85_baseline,7.034104198217392,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.010,0.010,W_mae_mm,4.397413894534111,C0_reference_20_85_baseline,4.397413894534111,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.010,0.010,D_mae_mm,1.9804704636335373,C0_reference_20_85_baseline,1.9804704636335373,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.010,0.010,wMAE_auxiliary,0.2275782860815525,C0_reference_20_85_baseline,0.2275782860815525,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.010,0.010,projected_mask_iou,0.49619024835387815,C0_reference_20_85_baseline,0.49619024835387815,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.010,0.010,projected_mask_dice,0.6349216843426002,C0_reference_20_85_baseline,0.6349216843426002,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.012,0.012,profile_depth_rmse_m,0.0013493336882675067,C0_reference_20_85_baseline,0.0013493336882675067,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.012,0.012,er_like_profile_error,2.096334394067526,C0_reference_20_85_baseline,2.096334394067526,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.012,0.012,normalized_param_mae,1.1645583137869835,C0_reference_20_85_baseline,1.1645583137869835,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
