sample_id,source_index,split,defect_type,source_pack,threshold,iou,dice,area_error,center_error_px,pred_area,true_area,pred_area_zero,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,type_correct,true_center_x,true_center_y,pred_center_x,pred_center_y,center_mae_m,true_width,pred_width,width_abs_error_m,true_length,pred_length,length_abs_error_m,true_depth,pred_depth,depth_abs_error_m,true_angle_deg,pred_angle_deg,angle_abs_error_deg,sin_cos_error,notes
rect_p2_0016,15,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.5523156089193825,0.7116022099447514,0.020089285714285716,1.03659073275643,457.0,448.0,0.0,0.6642876267433167,0.33571234345436096,rectangular_notch,1.0,0.003000000026077032,0.0,0.002515166299417615,8.720131882000715e-05,0.000492613248411375,0.008999999612569809,0.013975532725453377,0.004975533112883568,0.009999999776482582,0.008037122897803783,0.0019628768786787987,0.0019000000320374966,0.0018871835200116038,1.2816512025892735e-05,0.0,1.2652409971609697,nan,0.022082172550363186,
rect_p2_0017,16,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6073825503355704,0.755741127348643,0.23897058823529413,2.835450444765234,414.0,544.0,0.0,0.7493404746055603,0.2506595253944397,rectangular_notch,1.0,0.001500000013038516,0.0010000000474974513,0.00045745164970867336,0.00018131798424292356,0.0013255743561637378,0.010999999940395355,0.012435468845069408,0.0014354689046740532,0.009999999776482582,0.007936310954391956,0.0020636888220906258,0.0019000000320374966,0.002015285426750779,0.00011528539471328259,0.0,3.1379652089618086,nan,0.05476098009558914,
rect_p2_0019,18,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6964285714285714,0.8210526315789474,0.19047619047619047,2.3085218986185474,425.0,525.0,0.0,0.7295410633087158,0.27045896649360657,rectangular_notch,1.0,-0.003000000026077032,0.0005000000237487257,-0.001605565077625215,0.00013952584413345903,0.0014402744353566586,0.01600000075995922,0.01233154907822609,0.0036684516817331314,0.006500000134110451,0.007915901020169258,0.0014159008860588074,0.0019000000320374966,0.0015255643520504236,0.00037443567998707294,0.0,3.125880683329352,nan,0.05455014410594348,
rect_p2_0020,19,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.8347280334728033,0.9099201824401368,0.006864988558352402,1.5811388300841898,440.0,437.0,0.0,0.7137355208396912,0.28626444935798645,rectangular_notch,1.0,0.0022499999031424522,-0.0005000000237487257,0.002516136970371008,6.0038233641535044e-05,0.0006200578910825477,0.012000000104308128,0.013475059531629086,0.0014750594273209572,0.007499999832361937,0.007816475816071033,0.0003164759837090969,0.0019000000320374966,0.0020210363436490297,0.00012103631161153316,0.0,0.6366907043564306,nan,0.011112291932921401,
rect_p2_0021,20,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.5827338129496403,0.7363636363636363,0.16666666666666666,3.740070186507199,400.0,480.0,0.0,0.7870438694953918,0.21295614540576935,rectangular_notch,1.0,-0.003000000026077032,-0.0010000000474974513,-0.0019559315405786037,9.983906056731939e-05,0.0015164844430589099,0.014999999664723873,0.012370538897812366,0.0026294607669115067,0.006500000134110451,0.007890158332884312,0.001390158198773861,0.0013000000035390258,0.001478084595873952,0.00017808459233492613,0.0,2.3878080937402473,nan,0.04167209729184804,
rect_p2_0022,21,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7,0.8235294117647058,0.3,0.9915131921390978,399.0,570.0,0.0,0.6975810527801514,0.30241894721984863,rectangular_notch,1.0,-0.0022499999031424522,0.0,-0.0016311462968587875,0.00020953243074472994,0.0006533633181806981,0.012000000104308128,0.01212368905544281,0.0001236889511346817,0.009499999694526196,0.007988742552697659,0.001511257141828537,0.0019000000320374966,0.0016098383348435163,0.0002901616971939802,0.0,4.2454372673102405,nan,0.0740799089449175,
rect_p2_0023,22,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.5523255813953488,0.7116104868913857,0.3569230769230769,3.8078865529319543,418.0,650.0,0.0,0.812140703201294,0.18785932660102844,rectangular_notch,1.0,0.000750000006519258,0.0010000000474974513,0.0016303204465657473,6.457717245211825e-05,0.001284515501330484,0.01600000075995922,0.01272608619183302,0.0032739145681262016,0.00800000037997961,0.007705453783273697,0.00029454659670591354,0.0024999999441206455,0.002158369868993759,0.00034163007512688637,0.0,0.686329264232057,nan,0.011978633796390767,
rect_p2_0024,23,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6219512195121951,0.7669172932330827,0.18518518518518517,4.031128874149275,418.0,513.0,0.0,0.9001601934432983,0.09983986616134644,rectangular_notch,1.0,-0.001500000013038516,0.0010000000474974513,-0.0026491032913327217,-2.511995262466371e-06,0.0015249487759403902,0.012000000104308128,0.012642989866435528,0.0006429897621273994,0.008500000461935997,0.007874238304793835,0.0006257621571421623,0.0010000000474974513,0.0014059979002922773,0.00040599785279482603,0.0,1.2668333917329346,nan,0.02210996338241801,
rect_p2_0027,26,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7786885245901639,0.8755760368663594,0.02727272727272727,1.6274735603186334,428.0,440.0,0.0,0.745293378829956,0.25470665097236633,rectangular_notch,1.0,0.000750000006519258,0.0,0.0016234805807471275,0.00011880094825755805,0.0008815225345164715,0.014000000432133675,0.013068953529000282,0.0009310469031333923,0.006500000134110451,0.007915832102298737,0.0014158319681882858,0.0019000000320374966,0.0020712618716061115,0.00017126183956861496,0.0,1.5522582459678935,nan,0.027091188702293753,
rect_p2_0028,27,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7261146496815286,0.8413284132841329,0.15079365079365079,0.551959959180478,435.0,378.0,0.0,0.6476497054100037,0.35235023498535156,rectangular_notch,1.0,0.000750000006519258,0.0,0.0009020173456519842,0.00018392996571492404,0.00023861999850156612,0.013000000268220901,0.013073129579424858,7.31293112039566e-05,0.006000000052154064,0.008076854050159454,0.00207685399800539,0.0010000000474974513,0.0018516959389671683,0.000851695891469717,0.0,3.370282140748745,nan,0.05881403997955546,
rect_p2_0029,28,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7159090909090909,0.8344370860927153,0.2840909090909091,0.5,378.0,528.0,0.0,0.8759341239929199,0.12406589090824127,rectangular_notch,1.0,0.001500000013038516,0.0,0.00132869859226048,1.421005254087504e-05,0.00017188979711951554,0.014000000432133675,0.012207409366965294,0.0017925910651683807,0.007499999832361937,0.007501873653382063,1.8738210201263428e-06,0.002199999988079071,0.002234025625512004,3.4025637432932854e-05,0.0,0.3977425927003376,nan,0.0069419038791910664,
rect_p2_0031,30,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.8761904761904762,0.934010152284264,0.12380952380952381,1.118033988749895,460.0,525.0,0.0,0.9727205634117126,0.027279438450932503,rectangular_notch,1.0,-0.003000000026077032,-0.0005000000237487257,-0.0032812596764415503,-0.00012203468941152096,0.00047113138813265873,0.013000000268220901,0.013359286822378635,0.0003592865541577339,0.00800000037997961,0.00801694393157959,1.69435515999794e-05,0.0010000000474974513,0.0013216951629146934,0.00032169511541724205,0.0,2.254620045255233,nan,0.03934800434745116,
rect_p2_0032,31,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7783505154639175,0.8753623188405797,0.03977272727272727,2.167761885867687,507.0,528.0,0.0,0.7517411708831787,0.2482588291168213,rectangular_notch,1.0,0.001500000013038516,-0.0005000000237487257,0.0016984776593744755,-1.9151390006300062e-05,0.0005202007090246523,0.014999999664723873,0.014754805713891983,0.0002451939508318901,0.007000000216066837,0.008177995681762695,0.001177995465695858,0.0010000000474974513,0.001412100507877767,0.0004121004603803158,0.0,4.845758388275117,nan,0.0845492347575714,
rect_p2_0033,32,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7424242424242424,0.8521739130434782,0.125,2.5,483.0,552.0,0.0,0.6484144330024719,0.35158559679985046,rectangular_notch,1.0,0.0022499999031424522,0.0010000000474974513,0.002113966504111886,0.00011860445374622941,0.0008918314181143644,0.014000000432133675,0.013884440995752811,0.00011555943638086319,0.007499999832361937,0.008116301149129868,0.000616301316767931,0.0010000000474974513,0.0018566664075478911,0.0008566663600504398,0.0,2.3719816916596814,nan,0.041395934036558266,
rect_p2_0034,33,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6538461538461539,0.7906976744186046,0.34615384615384615,2.0564178288501527,510.0,780.0,0.0,0.8150935769081116,0.18490643799304962,rectangular_notch,1.0,0.000750000006519258,-0.0005000000237487257,0.001341643393971026,-5.9231537306914106e-05,0.0007377796146293425,0.01600000075995922,0.014963628724217415,0.001036372035741806,0.009499999694526196,0.008202203549444675,0.00129779614508152,0.0013000000035390258,0.0013279294362291694,2.7929432690143585e-05,0.0,5.62952259553408,nan,0.09821418768151081,
rect_p2_0036,35,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6257668711656442,0.769811320754717,0.007518796992481203,3.5355339059327378,396.0,399.0,0.0,0.8205490708351135,0.17945092916488647,rectangular_notch,1.0,-0.003000000026077032,0.0010000000474974513,-0.0025485155638307333,9.599920304026455e-05,0.001010473018006542,0.013000000268220901,0.012038614600896835,0.0009613856673240662,0.006000000052154064,0.007794295437633991,0.001794295385479927,0.002199999988079071,0.0015313844196498394,0.0006686155684292316,0.0,1.9245020616297075,nan,0.03358731848140093,
rect_p2_0037,36,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7570370370370371,0.8617200674536256,0.24296296296296296,2.185737404866623,511.0,675.0,0.0,0.6954693794250488,0.30453062057495117,rectangular_notch,1.0,0.001500000013038516,-0.0005000000237487257,0.002479640068486333,2.4261051294161007e-05,0.0011111005049568793,0.01600000075995922,0.014686951413750648,0.0013130493462085724,0.008500000461935997,0.00820437166839838,0.00029562879353761673,0.0019000000320374966,0.0016222941922023892,0.0002777058398351073,0.0,2.953521499954315,nan,0.051542967453318586,
rect_p2_0038,37,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6628242074927954,0.7972270363951474,0.28273809523809523,1.0893281897707296,482.0,672.0,0.0,0.6593519449234009,0.34064799547195435,rectangular_notch,1.0,0.003000000026077032,0.0,0.0024694923777133226,9.193710866384208e-05,0.0005384150786538768,0.013000000268220901,0.014057974331080914,0.001057974062860012,0.009999999776482582,0.008084561675786972,0.00191543810069561,0.0024999999441206455,0.0018602903001010418,0.0006397096440196037,0.0,1.6153811467298589,nan,0.028192785911511437,
rect_p2_0039,38,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.4664310954063604,0.636144578313253,0.08755760368663594,4.166666666666667,396.0,434.0,0.0,0.7864105701446533,0.2135894000530243,rectangular_notch,1.0,0.003000000026077032,0.0005000000237487257,0.000682552345097065,0.0001425708323949948,0.002344849545560177,0.008999999612569809,0.01232859306037426,0.003328593447804451,0.009999999776482582,0.007833033800125122,0.00216696597635746,0.002199999988079071,0.0020885225385427475,0.00011147744953632355,0.0,2.3219042387690285,nan,0.04052210091452601,
rect_p2_0042,41,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6818181818181818,0.8108108108108109,0.3181818181818182,1.3334619279551632,405.0,594.0,0.0,0.7617778778076172,0.23822209239006042,rectangular_notch,1.0,0.0,0.0005000000237487257,0.0004909763811156154,0.0001697482803137973,0.0005917127939015572,0.014000000432133675,0.012300998903810978,0.0016990015283226967,0.008500000461935997,0.007897807285189629,0.0006021931767463684,0.0019000000320374966,0.0020550964400172234,0.0001550964079797268,0.0,2.7098414812660048,nan,0.047291248067478656,
rect_p2_0044,43,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6475548060708263,0.7860798362333674,0.28596491228070176,2.0642085415114457,407.0,570.0,0.0,0.7174267172813416,0.28257328271865845,rectangular_notch,1.0,0.000750000006519258,0.0005000000237487257,-0.00018008799816016108,0.00022863761114422232,0.0009688659537065189,0.012000000104308128,0.012272329069674015,0.0002723289653658867,0.009499999694526196,0.008023308590054512,0.0014766911044716835,0.0015999999595806003,0.0019242153503000736,0.00032421539071947336,0.0,4.1241582939733785,nan,0.07196460297463322,
rect_p2_0046,45,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6065340909090909,0.7550839964633068,0.3934659090909091,3.683719780466845,427.0,704.0,0.0,0.7465071678161621,0.2534928023815155,rectangular_notch,1.0,0.0,-0.0010000000474974513,0.0003447008493822068,0.00018314069893676788,0.0012323314508440987,0.014000000432133675,0.012418970465660095,0.0015810299664735794,0.009999999776482582,0.007929862476885319,0.0020701372995972633,0.0015999999595806003,0.001983495894819498,0.0003834959352388978,0.0,3.246086463192876,nan,0.05664731982441078,
rect_p2_0048,47,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7450980392156863,0.8539325842696629,0.34210526315789475,1.8027756377319946,357.0,266.0,0.0,0.8788008689880371,0.12119913101196289,rectangular_notch,1.0,-0.000750000006519258,0.0005000000237487257,0.00032413238659501076,5.5076197895687073e-05,0.0011626339072444934,0.008999999612569809,0.0117409098893404,0.0027409102767705917,0.006000000052154064,0.007544359192252159,0.001544359140098095,0.002199999988079071,0.0021192925050854683,8.070748299360275e-05,0.0,1.2487408609518056,nan,0.021794208172386136,
rect_p2_0051,50,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6706689536878216,0.8028747433264887,0.1553030303030303,2.543301720072779,446.0,528.0,0.0,0.6349848508834839,0.3650151789188385,rectangular_notch,1.0,0.0,-0.0005000000237487257,0.0004572564794216305,0.00017373454465996474,0.0008142492101624448,0.014999999664723873,0.013204628601670265,0.001795371063053608,0.007000000216066837,0.008102965541183949,0.0011029653251171112,0.0010000000474974513,0.001659829868003726,0.0006598298205062747,0.0,4.463106858422084,nan,0.07787621709667797,
rect_p2_0052,51,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.5597826086956522,0.7177700348432056,0.44021739130434784,3.2439862936269783,412.0,736.0,0.0,0.683681309223175,0.31631866097450256,rectangular_notch,1.0,-0.0022499999031424522,0.0010000000474974513,-0.00073695566970855,0.00022279313998296857,0.0017009860168196007,0.014999999664723873,0.012498798780143261,0.002501200884580612,0.009999999776482582,0.008066724054515362,0.0019332757219672203,0.0024999999441206455,0.0017128647305071354,0.0007871352136135101,0.0,4.716013395462024,nan,0.08228672811142358,
rect_p2_0053,52,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7030075187969925,0.82560706401766,0.2235294117647059,2.0615528128088303,396.0,510.0,0.0,0.8675113916397095,0.13248854875564575,rectangular_notch,1.0,-0.0022499999031424522,-0.0005000000237487257,-0.0026680100709199905,5.169522773940116e-05,0.0006921705966187154,0.010999999940395355,0.012268541380763054,0.0012685414403676987,0.009499999694526196,0.007815297693014145,0.0016847020015120506,0.0015999999595806003,0.0014885850250720978,0.00011141493450850248,0.0,1.7347749878557974,nan,0.030276378820119746,
rect_p2_0054,53,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6699507389162561,0.8023598820058997,0.33004926108374383,2.1210541310117597,408.0,609.0,0.0,0.7214441299438477,0.27855589985847473,rectangular_notch,1.0,-0.001500000013038516,-0.0005000000237487257,-0.0016669767210260034,0.0001713368110358715,0.0006917906957663858,0.013000000268220901,0.01222580298781395,0.0007741972804069519,0.008999999612569809,0.00796408299356699,0.001035916619002819,0.0010000000474974513,0.0015536581631749868,0.0005536581156775355,0.0,3.474708049195424,nan,0.060635803005741236,
rect_p2_0055,54,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7543520309477756,0.8599779492833517,0.13411764705882354,1.4977543263982864,482.0,425.0,0.0,0.6317456364631653,0.3682543933391571,rectangular_notch,1.0,0.003000000026077032,0.0005000000237487257,0.00197013933211565,8.625707414466888e-05,0.0011098631849715483,0.010999999940395355,0.014121743850409985,0.0031217439100146294,0.00800000037997961,0.008130817674100399,0.00013081729412078857,0.0015999999595806003,0.0016587277641519904,5.872780457139015e-05,0.0,3.2076382611378165,nan,0.055976538152305154,
rect_p2_0056,55,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7337526205450734,0.8464328899637243,0.12471655328798185,1.87201039995202,386.0,441.0,0.0,0.812246561050415,0.18775342404842377,rectangular_notch,1.0,0.000750000006519258,-0.0005000000237487257,0.0007703898008912802,0.00010461814235895872,0.0006049618752466578,0.013000000268220901,0.012131712399423122,0.0008682878687977791,0.006500000134110451,0.007715394254773855,0.0012153941206634045,0.002199999988079071,0.0021296683698892593,7.03316181898117e-05,0.0,1.5352231138476469,nan,0.026793896537799414,
rect_p2_0057,56,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.8578595317725752,0.9234923492349235,0.14214046822742474,0.47869246914751257,513.0,598.0,0.0,0.7815961241722107,0.2184038758277893,rectangular_notch,1.0,0.0022499999031424522,0.0,0.0019628223963081837,-3.959884270443581e-05,0.00028989478914785103,0.014999999664723873,0.014968453906476498,3.154575824737549e-05,0.00800000037997961,0.008223887532949448,0.0002238871529698372,0.0010000000474974513,0.0014452732866629958,0.0004452732391655445,0.0,4.434400427114167,nan,0.07737557287822817,
rect_p2_0058,57,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6056547619047619,0.7544022242817423,0.3943452380952381,0.7995844428371321,407.0,672.0,0.0,0.682051420211792,0.31794852018356323,rectangular_notch,1.0,-0.001500000013038516,0.0,-0.0013591540046036243,0.00023128691827878356,0.0002707974088852002,0.013000000268220901,0.012178722769021988,0.0008212774991989136,0.009999999776482582,0.008045013062655926,0.0019549867138266563,0.0015999999595806003,0.0016515745082870126,5.1574548706412315e-05,0.0,4.703698991275314,nan,0.08207198272685821,
rect_p2_0060,59,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.8161209068010076,0.8987517337031901,0.002770083102493075,1.5811388300841898,360.0,361.0,0.0,0.8982094526290894,0.10179051011800766,rectangular_notch,1.0,0.001500000013038516,-0.0005000000237487257,0.0013049920089542866,-4.119151344639249e-05,0.0004985312034045084,0.012000000104308128,0.011831852607429028,0.0001681474968791008,0.006000000052154064,0.007318769581615925,0.0013187695294618607,0.0024999999441206455,0.002264674985781312,0.00023532495833933353,0.0,-0.43206133175231626,nan,0.0075408749424190165,
rect_p2_0061,60,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7480314960629921,0.8558558558558559,0.032036613272311214,1.8281297269701007,451.0,437.0,0.0,0.7270807027816772,0.27291926741600037,rectangular_notch,1.0,0.0022499999031424522,-0.0005000000237487257,0.0017441371455788612,0.00011781086504925042,0.0007984907049092822,0.014000000432133675,0.013227200135588646,0.0007728002965450287,0.006000000052154064,0.007933717221021652,0.001933717168867588,0.0015999999595806003,0.002029583090916276,0.0004295831313356757,0.0,1.6194499117627765,nan,0.0282637921842183,
rect_p2_0062,61,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7210031347962382,0.8378870673952641,0.21753246753246752,2.9245202132389663,482.0,616.0,0.0,0.64715576171875,0.3528441786766052,rectangular_notch,1.0,0.003000000026077032,0.0010000000474974513,0.0023823967203497887,9.245457476936281e-05,0.001097757976736389,0.014000000432133675,0.014213486574590206,0.00021348614245653152,0.008999999612569809,0.008157545700669289,0.0008424539119005203,0.002199999988079071,0.0017909328453242779,0.00040906714275479317,0.0,2.496803612185076,nan,0.04357399583652737,
rect_p2_0064,63,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.873015873015873,0.9322033898305084,0.12698412698412698,0.5,440.0,504.0,0.0,0.712794303894043,0.28720569610595703,rectangular_notch,1.0,0.0022499999031424522,0.0,0.0024033463560044765,7.951902807690203e-05,0.00017273798201802688,0.013000000268220901,0.013594355434179306,0.0005943551659584045,0.007499999832361937,0.007903904654085636,0.00040390482172369957,0.0024999999441206455,0.0020083156414330006,0.000491684302687645,0.0,0.9199173048957031,nan,0.016055413365458737,
rect_p2_0065,64,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.6712328767123288,0.8032786885245902,0.2523076923076923,2.7016214053188823,407.0,325.0,0.0,0.7358452677726746,0.2641547620296478,rectangular_notch,1.0,0.0022499999031424522,0.0005000000237487257,0.000640493119135499,0.000171215389855206,0.0016427450877263036,0.00800000037997961,0.012492727488279343,0.004492727108299732,0.00800000037997961,0.00792654324322939,7.345713675022125e-05,0.0013000000035390258,0.002014867728576064,0.0007148677250370383,0.0,2.718341651688086,nan,0.04743956241822144,
rect_p2_0066,65,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.7652671755725191,0.867027027027027,0.08884297520661157,2.203123187744975,441.0,484.0,0.0,0.6972929835319519,0.3027070462703705,rectangular_notch,1.0,0.003000000026077032,0.0005000000237487257,0.0023624824825674295,8.228200749726966e-05,0.000762179090150187,0.014000000432133675,0.013645162805914879,0.0003548376262187958,0.007000000216066837,0.007920893840491772,0.0009208936244249344,0.0019000000320374966,0.001964150695130229,6.415066309273243e-05,0.0,1.0279833840048813,nan,0.01794145406137045,
rect_p2_0067,66,train,rectangular_notch,pilot_v2_rectangular_notch,0.7,0.763265306122449,0.8657407407407407,0.2111801242236025,1.1535336026274474,381.0,483.0,0.0,0.7165142297744751,0.2834858000278473,rectangular_notch,1.0,-0.0022499999031424522,0.0005000000237487257,-0.0016523065278306603,0.00025169181753881276,0.000647220469517758,0.013000000268220901,0.011715695261955261,0.0012843050062656403,0.007499999832361937,0.007966089062392712,0.00046608923003077507,0.0024999999441206455,0.001759249484166503,0.0007407504599541426,0.0,4.349872140380205,nan,0.07590135953128609,
