seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean
123,source_pack=pilot_v8_topup_rotated_rect,val,8,0.6864617893121422,0.8117908938712637,0.14154432244677118,2.48596388505806,257.0,240.375,0,0.25391185097396374
123,source_pack=pilot_v9_topup_polygon,val,8,0.678106842856486,0.8054315080807479,0.2070750212773088,2.9245252811474494,314.375,383.875,0,0.25162380561232567
123,source_pack=pilot_v9_topup_rectangular_notch,val,14,0.6757954626924338,0.8036166873499673,0.20525802319620104,2.264859826517889,293.14285714285717,333.85714285714283,0,0.26673116109200884
123,source_pack=pilot_v9_topup_rotated_rect,val,8,0.6232126210543287,0.7663208855118946,0.09894111659924651,2.4971813901631936,257.125,240.125,0,0.321396853774786
123,source_pack=pilot_v2_rectangular_notch,test,20,0.6681607452783452,0.7989299498851679,0.2086257462769089,2.0464678608797713,352.85,383.25,0,0.2687964290380478
123,source_pack=pilot_v3_rotated_rect,test,9,0.6497589057598461,0.7860032792043672,0.1799419212192262,2.7515890169274004,433.1111111111111,484.6666666666667,0,0.29676930771933663
123,source_pack=pilot_v5_polygon,test,9,0.7047965621523357,0.8235452324860213,0.11339213509942042,2.388894429104661,394.1111111111111,408.44444444444446,0,0.24708342966106203
123,source_pack=pilot_v7_topup_polygon,test,8,0.6460167968197779,0.7818353057896742,0.21662473483819883,2.9338751084176256,314.125,405.75,0,0.27034464571624994
123,source_pack=pilot_v7_topup_rotated_rect,test,8,0.6564058096843673,0.7905552796723626,0.1295750962518899,3.0056915377999918,265.875,239.125,0,0.27349530905485153
123,source_pack=pilot_v8_topup_polygon,test,8,0.600582858462472,0.7495084723037161,0.310589183067335,2.8202778597106066,308.25,425.25,0,0.29728788509964943
123,source_pack=pilot_v8_topup_rotated_rect,test,8,0.5904164043083564,0.74064430969164,0.18062566292207258,3.551093254834689,280.875,239.375,0,0.3507668785750866
123,source_pack=pilot_v9_topup_polygon,test,8,0.648365276164315,0.7855538423320563,0.17156740296491574,3.0293735323174644,339.75,409.25,0,0.2601142320781946
123,source_pack=pilot_v9_topup_rectangular_notch,test,13,0.5963410177540727,0.7457763024373807,0.31624986039253644,2.5902946088963565,285.15384615384613,424.7692307692308,0,0.2845517133290951
123,source_pack=pilot_v9_topup_rotated_rect,test,8,0.6452833783802416,0.7808157129472089,0.19672981988065602,2.166087724946477,283.75,239.125,0,0.32176544703543186
123,source_pack=pilot_v2_rectangular_notch,all,120,0.7231622380975222,0.8367485888500641,0.16681306372108315,2.01367786524987,412.5833333333333,466.19166666666666,0,0.2134992060561975
123,source_pack=pilot_v3_rotated_rect,all,48,0.6713994701737921,0.8013396659478369,0.16446569514632273,2.462687569748167,409.2083333333333,475.0416666666667,0,0.26370657111207646
123,source_pack=pilot_v5_polygon,all,60,0.7140219068645913,0.830409543293351,0.1259576635583504,2.3879906479056148,374.65,390.56666666666666,0,0.23478222489356995
123,source_pack=pilot_v7_topup_polygon,all,20,0.6479995879936898,0.7833640797621875,0.22490701964278612,2.7096313406438295,305.5,392.9,0,0.2626761641353369
123,source_pack=pilot_v7_topup_rotated_rect,all,32,0.7076443985751238,0.8269388748930808,0.09299648818673978,2.2267375653309287,238.9375,239.53125,0,0.21947087021544576
123,source_pack=pilot_v8_topup_polygon,all,40,0.6498528266733403,0.7850563874371863,0.24670804954807216,2.7188339177790275,308.1,394.675,0,0.2612724255770445
123,source_pack=pilot_v8_topup_rotated_rect,all,40,0.6584290049934929,0.7911651899905987,0.1250412158157545,2.7399256582473575,259.35,239.65,0,0.28045720383524897
123,source_pack=pilot_v9_topup_polygon,all,80,0.6774621473560855,0.8055357313995497,0.20041779419299005,2.5878942363458712,318.8625,391.875,0,0.2386637397110462
123,source_pack=pilot_v9_topup_rectangular_notch,all,80,0.6330400666488291,0.7710479433685571,0.28768585905922045,2.3863558452984837,343.1375,488.8125,0,0.26283734003081916
123,source_pack=pilot_v9_topup_rotated_rect,all,80,0.6690419477086638,0.7992669622406036,0.10748823209891811,2.494978959083747,254.0,239.725,0,0.2673976968973875
2026,source_pack=pilot_v2_rectangular_notch,train,81,0.7728868063016463,0.8704176292450674,0.1446596319532571,1.7129682061920757,464.01234567901236,514.1481481481482,0,0.1752545635825322
