normalized_param_mae_mean,dimension_param_mae_norm,curvature_param_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,curvature_mae_mean,projected_mask_iou,projected_mask_dice,projected_mask_area_error,projected_mask_center_error_px,profile_depth_rmse_m,volume_proxy_rel_error,sample_count,er_like_profile_error,max_depth_error_m,strategy,perturbation_name,perturbation_category,severity,affected_axis,split,profile_rmse_degradation_pct_vs_20_85,dice_drop_vs_20_85,clean_performance_drop_vs_20_85_pct,candidate,seed,selected_seed,best_epoch,best_val_score
0.7660502508664743,0.5762422870462521,0.9558582240954424,2.1537893318977113,2.0718307498938,1.4036232724021642,0.21698359954051483,0.21105634860503367,0.20023410901045188,0.20942468501818487,0.7555014229962705,0.8520364101499514,0.3335609450908837,0.0,0.0006461665847708877,0.5235889425511351,39,0.3831496499478817,0.0014036232724976845,no_calibration,gain_scaling_1.1x,gain_scaling,1.1x,all,val,66.65074129394094,-0.004309410149951343,,A0_reference_20_77,42,False,,
0.7202706107726464,0.4960647326631424,0.9444764970968931,1.9619327191358957,2.15519942343235,1.055545179436031,0.21909953080690825,0.20414488437848213,0.19771554378362802,0.2069866524483913,0.759867032000056,0.8573738514655966,0.3058524903533526,0.0,0.000515171636951168,0.3944333228975137,39,0.33907005668450624,0.0010555451765704232,no_calibration,gain_scaling_1.1x,gain_scaling,1.1x,all,test,32.86625649632818,-0.009646851465596629,,A0_reference_20_77,42,False,,
0.7666189879362966,0.6472212636935306,0.8860167134323238,2.5033920789942328,2.2389443871093753,1.5856938032824317,0.19918640086680284,0.1959315104249083,0.18703768282760808,0.19405186491340032,0.7465468772754519,0.8466793392515778,0.27740993210759435,0.0,0.0007390129809479091,0.5115457404980307,162,0.4679185768566382,0.001585693810750259,no_calibration,gain_scaling_1.2x,gain_scaling,1.2x,all,train,90.59645608954244,0.001047660748422219,,A0_reference_20_77,42,False,,
0.8036976525416741,0.6441079161535853,0.9632873783508936,2.296485884831502,2.035643729643944,1.691419206177577,0.2194575804930467,0.21247095939440605,0.2013047918295249,0.21107777871955663,0.757526462621501,0.8536346328006988,0.29332580620622356,0.0,0.0007836061605559782,0.5032695108971682,39,0.45713261801462907,0.001691419192446539,no_calibration,gain_scaling_1.2x,gain_scaling,1.2x,all,val,102.09733931917206,-0.0059076328006988366,,A0_reference_20_77,42,False,,
0.7802134465712768,0.5933837006107355,0.9670431831708322,2.3849799590997205,2.2446021324931045,1.36649873931534,0.22641442983578414,0.20987496009239784,0.1998450939471905,0.2120448282131782,0.7513545548711804,0.8518401637279146,0.28709175542250204,0.0,0.0006578223581481068,0.4449782114253476,39,0.4190882003078094,0.001366498745762958,no_calibration,gain_scaling_1.2x,gain_scaling,1.2x,all,test,69.65684423929284,-0.004113163727914593,,A0_reference_20_77,42,False,,
0.909160453228303,0.9228612255351043,0.895459681381414,5.254158634830405,3.34118445314191,1.7959735675910373,0.21565254970833106,0.20590002448470504,0.16932514125918163,0.1969592376715607,0.5855151304938178,0.7182791394353926,0.8793090038268039,0.0,0.0008685766830846356,3.082619264076992,162,1.0766557093341778,0.0017959735633655922,no_calibration,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,train,124.0118129259358,0.12944786056460744,,A0_reference_20_77,42,False,,
0.9128373723763686,0.877569976525429,0.9481047697556324,5.08376383743225,3.149906012492302,1.6955864009184716,0.22275034892253387,0.21810036591994456,0.1840837842378861,0.20831149892929274,0.5896262888859692,0.7197833565149439,0.9167917168952704,0.0,0.0008389285335747096,3.380881442572651,39,1.071890310026132,0.0016955864042616808,no_calibration,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,val,116.365354241331,0.12794364348505616,,A0_reference_20_77,42,False,,
0.9350553384194007,0.9387244047262729,0.9313862751691769,5.0586250726229105,3.3769384370400357,1.9045452185166187,0.2219875760567494,0.21480859090120363,0.1775623743350689,0.20478618144989014,0.5905206740022388,0.7205879549056539,0.8990590014083477,0.0,0.000936685029256086,3.6441487324888566,39,1.2769372562567394,0.0019045452085825114,no_calibration,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,test,141.57741697493046,0.12713904509434615,,A0_reference_20_77,42,False,,
0.7114664033791165,0.5496019802895593,0.8733308260087613,2.070462455628095,2.1261324114453646,1.2837497039962513,0.19718914046699618,0.19232015403700464,0.18434084712723156,0.1912833802677967,0.7589835892198794,0.8561027733649316,0.2911418095799455,0.0,0.000601260443152479,0.44637843893220097,162,0.38006685897248027,0.001283749707336365,no_calibration,combined_light,combined,noise5_gain10_jitter1,all,train,55.06914304089602,-0.00837577336493156,,A0_reference_20_77,42,False,,
0.7701795139373877,0.589986624673773,0.9503723829984665,2.2673306583594055,2.0943927896710544,1.4309271759090898,0.21559618833737496,0.2094825429794116,0.19953779990856463,0.2082055104084504,0.7458891919793844,0.8458487842726993,0.34601642625945633,0.0,0.000658831680947258,0.5194038067629908,39,0.3871419408764595,0.0014309271847685943,no_calibration,combined_light,combined,noise5_gain10_jitter1,all,val,69.91715542939107,0.001878215727300736,,A0_reference_20_77,42,False,,
0.7284432038282737,0.5135707918267983,0.9433156271011401,2.077770423812744,2.1984783271566415,1.0924633669738586,0.21826762113815698,0.2039571511439788,0.19790830061985895,0.20671102557426843,0.7519195396947941,0.8516548982497408,0.3255942261706525,0.0,0.0005319866058692777,0.4039132320254892,39,0.3474631775648166,0.001092463364609732,no_calibration,combined_light,combined,noise5_gain10_jitter1,all,test,37.20295093562847,-0.003927898249740824,,A0_reference_20_77,42,False,,
0.7558295620076451,0.6272867640342425,0.8843723545655792,2.485580781129775,2.2543179418799686,1.493615520267207,0.198529017560276,0.1952731708685557,0.18720960175549542,0.19367059612255774,0.7440046586246022,0.8450773195532179,0.291802636012015,0.0,0.0006980252569912499,0.4895393228037925,162,0.4397329041435395,0.001493615525872389,no_calibration,combined_hard,combined,noise15_gain20_jitter2_drift2,all,train,80.02544430664341,0.0026496804467821544,,A0_reference_20_77,42,False,,
0.7933486738266089,0.6271913238824942,0.9595060107799677,2.4058905121607657,2.0184071765114098,1.592928665666244,0.21847524092747614,0.2109312430406228,0.20125963443364853,0.2102220392284485,0.7420364541122519,0.8438353845543904,0.32908975790651673,0.0,0.0007388023146538613,0.5053599115912321,39,0.43114119137708956,0.0015929286630871969,no_calibration,combined_hard,combined,noise15_gain20_jitter2_drift2,all,val,90.54212382461859,0.003891615445609564,,A0_reference_20_77,42,False,,
0.7721321376470419,0.5954532460906566,0.9488110420031425,2.558661324091447,2.3494237753061147,1.297625676752665,0.22030456555195344,0.20502247107334626,0.19850183908755964,0.2079429583480725,0.7380086119979609,0.8419964626359316,0.3210896189797782,0.0,0.0006235474201952083,0.43498828793132516,39,0.3971616600950559,0.001297625683200283,no_calibration,combined_hard,combined,noise15_gain20_jitter2_drift2,all,test,60.81710545942438,0.0057305373640683666,,A0_reference_20_77,42,False,,
0.5303252669120276,0.42435687849367104,0.6362936596650585,1.9782485181902663,1.8172717602164656,0.8381273848016138,0.15565479537587107,0.14085927458457004,0.12313595524540653,0.13988334130651006,0.7806267783315342,0.8705811283511666,0.23967861045623823,0.0,0.0003969675324102062,0.5486599796880038,162,0.40405428665402676,0.0008381273867677392,A1_global_gain_aug,clean,additive_noise,0pct,all,train,2.380616864061528,-0.022854128351166625,2.380616864061528,A1_global_gain_aug,42,False,34,2.258085895329714
0.7310420695023659,0.6264932021880761,0.835590909784421,2.8718790331712136,2.544497555647141,1.296353402046057,0.19652739396462074,0.1907996627000662,0.16333744923273721,0.18355483545038181,0.6931053245328992,0.8098013658887466,0.4194561858127686,0.0,0.0006148831218104953,1.1406684269264598,39,0.606382243335247,0.001296353398058086,A1_global_gain_aug,clean,additive_noise,0pct,all,val,58.58252418791482,0.03792563411125338,58.58252418791482,A1_global_gain_aug,42,False,34,2.258085895329714
0.7137827074680573,0.46898001776291776,0.958585378069144,1.999012899513428,1.7889702121416728,1.0468685544836216,0.21931920296106583,0.22471480186168963,0.1874756125303415,0.2105032041286811,0.7736727572470068,0.8667896645933004,0.25648178450537873,0.0,0.0004983183200984525,0.7366686981864624,39,0.5275713525330409,0.00104686855756415,A1_global_gain_aug,clean,additive_noise,0pct,all,test,28.519671864808497,-0.019062664593300416,28.519671864808497,A1_global_gain_aug,42,False,34,2.258085895329714
0.546244724067273,0.4383110819660403,0.6541783678586837,1.9581628744892867,1.806140792912539,0.9107181350758047,0.16456256162973099,0.14347609215312535,0.12384109548580499,0.1439599160760365,0.7844244855920808,0.8736157094635035,0.24218272607662872,0.0,0.0004381885066974109,0.6593546673393657,162,0.47532855600325596,0.0009107181398531445,A1_global_gain_aug,gain_scaling_0.8x,gain_scaling,0.8x,all,train,13.011785487949549,-0.025888709463503523,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7429811182694558,0.6365651220847399,0.8493971112064826,3.0067909879562182,2.552615132278357,1.3064973873969836,0.2180012816037887,0.182561457157135,0.16038200641289735,0.18698158186788744,0.6830286624581319,0.8032484251118631,0.43977322218350967,0.0,0.0006161942142987242,1.203745935295934,39,0.6437990879401182,0.0013064973844358553,A1_global_gain_aug,gain_scaling_0.8x,gain_scaling,0.8x,all,val,58.920663825924336,0.04447857488813689,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7456832910195376,0.5085960599856499,0.9827705289308841,2.2085798665499077,1.83973812407408,1.1593748930937204,0.2271312429354741,0.22707249109561628,0.1932086944580078,0.2158041431162602,0.7677048034566942,0.8618968364688901,0.26705737740661517,0.0,0.00056626914514569,0.9617829525266006,39,0.6703677400946617,0.001159374897654813,A1_global_gain_aug,gain_scaling_0.8x,gain_scaling,0.8x,all,test,46.0446501483454,-0.01416983646889014,,A1_global_gain_aug,42,False,34,2.258085895329714
0.5267932012125298,0.4217246600461227,0.6318617477369162,1.9120305559057513,1.7655460613285319,0.8599453923855851,0.1568081102989338,0.13926065667175952,0.12087697636933974,0.13898191375680913,0.7849227311917807,0.8740591097654551,0.23815537331871395,0.0,0.0004095298836433852,0.5853575721321427,162,0.43041150398368455,0.0008599453959269104,A1_global_gain_aug,gain_scaling_0.9x,gain_scaling,0.9x,all,train,5.620532382358458,-0.02633210976545508,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7258767871520458,0.627173186494754,0.8245803866630945,2.8685633074014616,2.585619351038566,1.2863120071780987,0.20403471359839806,0.18493483005425868,0.15537249889129248,0.18144734929769468,0.6887313207334523,0.8073022891988471,0.4279007822416909,0.0,0.0006085891461855051,1.1702758966811249,39,0.6209379408317499,0.001286311997458912,A1_global_gain_aug,gain_scaling_0.9x,gain_scaling,0.9x,all,val,56.959265219853954,0.04042471080115295,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7227817441408451,0.47845257818698883,0.9671109123871877,2.099233944828694,1.737642540763586,1.0829995803248424,0.22010309573931572,0.22806139175708479,0.18894438254527557,0.21236962337906545,0.7771196061666021,0.8686653622773534,0.2559367135526843,0.0,0.0005271585060444733,0.824909900101515,39,0.5873529393321428,0.0010829995750473477,A1_global_gain_aug,gain_scaling_0.9x,gain_scaling,0.9x,all,test,35.9577512706998,-0.02093836227735335,,A1_global_gain_aug,42,False,34,2.258085895329714
0.541426074679619,0.4344643361314579,0.6483878022128785,2.091265720119815,1.90548682005869,0.8266116109228244,0.15662161030887087,0.1440364004653177,0.12676901655432618,0.14247567537183195,0.7732768498386087,0.8651050429705455,0.24412250558799042,0.0,0.0003911262932057452,0.5214384113790446,162,0.38409717892653045,0.0008266116097213034,A1_global_gain_aug,gain_scaling_1.1x,gain_scaling,1.1x,all,train,0.8741216870572674,-0.01737804297054546,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7486299620224879,0.6272260435880759,0.8700338760629679,2.925848980362599,2.4694361554888578,1.3119266860378094,0.19939216894981188,0.1992817949026059,0.17409913203655145,0.19092436583760458,0.6960516064057216,0.8111957867164629,0.4131126920056226,0.0,0.0006250893456103185,1.1000187396363774,39,0.5921029977691479,0.0013119266935600303,A1_global_gain_aug,gain_scaling_1.1x,gain_scaling,1.1x,all,val,61.2147784736351,0.036531213283537145,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7091279732875335,0.46987269818782806,0.9483832417963407,2.051810872860444,1.9144114378171089,0.9953490749765666,0.21628856658935547,0.21782234387520033,0.19016720239932722,0.20809270580036518,0.7589877533684215,0.8571635231488803,0.2681598954174954,0.0,0.0004746598392674246,0.6637907868835945,39,0.4812303388921114,0.0009953490792749785,A1_global_gain_aug,gain_scaling_1.1x,gain_scaling,1.1x,all,test,22.417989324574293,-0.009436523148880327,,A1_global_gain_aug,42,False,34,2.258085895329714
0.5653502435227971,0.45428696187374035,0.6764135240680642,2.249018084441806,2.0200556160675154,0.8396010293084898,0.16039008969142113,0.1509430081020167,0.13426169054007825,0.1485315960843438,0.7614174537678994,0.8567942434119595,0.25298641666820587,0.0,0.00039830990425360614,0.5029670383188664,162,0.3731826329143879,0.0008396010279632461,A1_global_gain_aug,gain_scaling_1.2x,gain_scaling,1.2x,all,train,2.726823659750337,-0.009067243411959525,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7617611411290292,0.625918213564616,0.8976040541743621,2.939973922112049,2.4277216375638275,1.3166360839819298,0.2018258158977215,0.20587263504664102,0.18277032711567023,0.1968229259722508,0.7037509621499134,0.8152403988144545,0.39606712619732715,0.0,0.0006301354886277411,1.0489629447826159,39,0.5736416507607851,0.0013166360843640107,A1_global_gain_aug,gain_scaling_1.2x,gain_scaling,1.2x,all,val,62.51621295562228,0.03248660118554547,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7108834966635093,0.473444015169755,0.9483229723305274,2.199179802949612,2.0461532798333044,0.930678787903908,0.21709343561759362,0.21429836138700828,0.192617090848776,0.20800296095414803,0.7464331782621638,0.8489317423870714,0.27351560138947684,0.0,0.00045409416513090645,0.5982644460909129,39,0.44417581353814173,0.0009306787919157591,A1_global_gain_aug,gain_scaling_1.2x,gain_scaling,1.2x,all,test,17.11396259085578,-0.0012047423870713558,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7190450228474758,0.6479226679621656,0.7901673735015922,3.2420078988796397,2.545694274390921,1.3029531268287955,0.1864797450878002,0.18244513942871565,0.15207379909209262,0.173666227315725,0.6888258669332811,0.8052272143015318,0.4470126624311123,0.0,0.0006366064583373911,1.4079790966058603,162,0.7454822047004177,0.0013029531260986846,A1_global_gain_aug,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,train,64.18511989760873,0.04249978569846824,,A1_global_gain_aug,42,False,34,2.258085895329714
0.865079579445032,0.7700845297330465,0.9600746341240711,3.8378636970733986,3.105434649838851,1.5253104731822624,0.2426961614535405,0.20393414680774397,0.18671939159050965,0.21111656973759332,0.6397756055866665,0.7626549191542923,0.6398850716217667,0.0,0.0007502888097988967,2.1611618166251554,39,0.8676273633654301,0.001525310462173552,A1_global_gain_aug,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,val,93.50456876668893,0.08507208084570772,,A1_global_gain_aug,42,False,34,2.258085895329714
0.8094038099814684,0.6785788822632569,0.9402287281476535,3.3398287770075674,2.586986623131312,1.4051664943018785,0.22625628342995277,0.2070108331166781,0.1862642948444073,0.20651047008159834,0.6689494840495469,0.7929203829296776,0.47092002463493404,0.0,0.0006977871986843335,1.67500287673652,39,0.9004605957903923,0.0014051664948988801,A1_global_gain_aug,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,test,79.96404745596462,0.054806617070322416,,A1_global_gain_aug,42,False,34,2.258085895329714
0.5496632125642564,0.44105634546298306,0.6582700842244114,2.157897831251224,1.9543486989712642,0.8237881492478428,0.15917379399876536,0.14595887580035646,0.12880361484892575,0.14464542903236033,0.7692472311021594,0.8622040248134425,0.24499551200477157,0.0,0.0003922848086347832,0.5154071219830935,162,0.3793998931500095,0.0008237881508345405,A1_global_gain_aug,combined_light,combined,noise5_gain10_jitter1,all,train,1.1729106674842091,-0.014477024813442485,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7389116699878986,0.6325967995784222,0.8452265130785795,2.9103737488771095,2.444123069445292,1.348915149959234,0.19395154408919504,0.19752620428036421,0.1653641905540075,0.18561398118543318,0.6947056977743623,0.8116873651948365,0.40921993747332935,0.0,0.0006354260120319966,1.1020171070552915,39,0.5980901064781042,0.0013489151457085824,A1_global_gain_aug,combined_light,combined,noise5_gain10_jitter1,all,val,63.88067479554354,0.03603963480516348,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7201021401545941,0.46460971771142423,0.9755945813197356,2.074281530884596,1.9938326506660535,0.9387515203501934,0.221177142400008,0.22642051715117234,0.1946507875735943,0.21408281697390172,0.754213622005022,0.8549377855431006,0.26698434310293667,0.0,0.0004491871686462755,0.6153044272384766,39,0.4476550868115364,0.0009387515258426085,A1_global_gain_aug,combined_light,combined,noise5_gain10_jitter1,all,test,15.8484149426739,-0.007210785543100617,,A1_global_gain_aug,42,False,34,2.258085895329714
0.5820679002337985,0.4792799110075942,0.6848558877583271,2.2229322216668983,2.093491706169314,0.9354632881090597,0.16258204608787724,0.1531110280825768,0.13551351538410894,0.15040219657376042,0.7512285062737242,0.8497529789991174,0.27356087071786384,0.0,0.0004422636280920684,0.5817834296249058,162,0.4237367540919854,0.0009354632865223619,A1_global_gain_aug,combined_hard,combined,noise15_gain20_jitter2_drift2,all,train,14.062786912796156,-0.0020259789991173838,,A1_global_gain_aug,42,False,34,2.258085895329714
0.7585640817116468,0.6045226313364811,0.912605538773231,2.6016502930567813,2.559189505301989,1.257297926988357,0.20622831888687918,0.21120639794912094,0.1832082653656984,0.20021432767120692,0.6969442485973598,0.8110512603353559,0.43696299637442093,0.0,0.0006149253302003042,1.1350202750421625,39,0.5915070659457109,0.001257297926200315,A1_global_gain_aug,combined_hard,combined,noise15_gain20_jitter2_drift2,all,val,58.593410017693486,0.0366757396646441,,A1_global_gain_aug,42,False,34,2.258085895329714
0.717902599236904,0.48769703851296353,0.948108161584689,1.951982972713617,2.1468436802044892,1.0225337089922948,0.21523827467209253,0.21123046905566484,0.19689072401095659,0.20778648942135847,0.7500624390638853,0.8490464804823628,0.27508020318619547,0.0,0.0004947301961529332,0.6113784965361951,39,0.4687543102563956,0.001022533707631131,A1_global_gain_aug,combined_hard,combined,noise15_gain20_jitter2_drift2,all,test,27.59427038248431,-0.0013194804823627448,,A1_global_gain_aug,42,False,34,2.258085895329714
0.6826607789154406,0.4978248546888799,0.8674967108685293,2.007288013619405,2.060843789352127,1.0844944146128348,0.2021166608657366,0.1975095275743508,0.17177342743049434,0.19046653871550973,0.7612294072962896,0.8568248247314154,0.2994573434774289,0.0,0.0005241322064480132,0.7337164142693334,162,0.49671083509370134,0.001084494415273959,A1_global_gain_aug,clean,additive_noise,0pct,all,train,35.17724809549081,-0.009097824731415405,35.17724809549081,A1_global_gain_aug,123,False,8,2.2704781323671344
0.7603142704719152,0.5498777799881421,0.9707507491111755,2.3503605792155633,2.083929704932066,1.2304765669008095,0.21579478031549698,0.22624491116939446,0.19657926834546602,0.21287298832948393,0.7474428937228057,0.8448204323385108,0.3922124932950935,0.0,0.0005877687052326599,1.019816551434983,39,0.5586978597327684,0.0012304765673784108,A1_global_gain_aug,clean,additive_noise,0pct,all,val,51.589532397645826,0.0029065676614892233,51.589532397645826,A1_global_gain_aug,123,False,8,2.2704781323671344
0.7220042806405288,0.4857244250866083,0.9582841335198818,1.7667634063042128,2.0341887088158193,1.0973506899407277,0.22065202395121256,0.2202390493490757,0.19017833776963064,0.2103564693377568,0.7666990859309974,0.8625511162883631,0.2924137634568096,0.0,0.0005329766714473804,0.7297897464783084,39,0.5619825560313004,0.001097350682800588,A1_global_gain_aug,clean,additive_noise,0pct,all,test,37.458295557911796,-0.01482411628836311,37.458295557911796,A1_global_gain_aug,123,False,8,2.2704781323671344
0.716083436836431,0.5644306757567842,0.8677361999396924,2.54346198413843,2.2725532928044783,1.1854917168341301,0.20087288412047022,0.1968527513521689,0.17360387282606995,0.19044316978550252,0.7154907915176592,0.8251980021984455,0.4173288222325995,0.0,0.0005693334048968901,1.0580499654815274,162,0.5834415685385466,0.0011854917141551405,A1_global_gain_aug,gain_scaling_0.8x,gain_scaling,0.8x,all,train,46.83494350471844,0.022528997801554485,,A1_global_gain_aug,123,False,8,2.2704781323671344
0.7788858306713593,0.6008815333629266,0.9568901176636035,2.8668671475771146,2.217548377238787,1.2914321968952815,0.21190915810756195,0.22145793223992372,0.19588724007973304,0.20975144417622152,0.7058055390318329,0.814212234143048,0.5029196480711376,0.0,0.0006159292569440694,1.3255482007411852,39,0.6324010101648477,0.0012914321821135206,A1_global_gain_aug,gain_scaling_0.8x,gain_scaling,0.8x,all,val,58.85232952853853,0.03351476585695201,,A1_global_gain_aug,123,False,8,2.2704781323671344
0.7543914463275518,0.5642318847851876,0.9445510330872658,2.2696920106044183,2.3140883376965156,1.2378362547128627,0.21789475434865707,0.21379373776607025,0.19007718715912256,0.20725522744349945,0.7134662653267518,0.8248781187179969,0.4282792531843479,0.0,0.0005928457890732739,1.1219671393287278,39,0.6704204934529769,0.0012378362574590705,A1_global_gain_aug,gain_scaling_0.8x,gain_scaling,0.8x,all,test,52.898946727620505,0.02284888128200313,,A1_global_gain_aug,123,False,8,2.2704781323671344
0.6923819405061228,0.5170456409730293,0.86771823980926,2.147789600730678,2.118448154218955,1.1183254637491005,0.20157868442712007,0.19723228723914535,0.17263071956457915,0.19048056383559733,0.7447870108507297,0.8460019722908909,0.343432324572271,0.0,0.0005401659118995016,0.8638258811973502,162,0.5340240048819486,0.0011183254601847795,A1_global_gain_aug,gain_scaling_0.9x,gain_scaling,0.9x,all,train,39.31244939211413,0.0017250277091090949,,A1_global_gain_aug,123,False,8,2.2704781323671344
0.7680978492284433,0.5684787950072533,0.9677168872111883,2.5447923823809013,2.150218335672831,1.2452506812719197,0.21405770075626862,0.2251817477055085,0.19721859235029954,0.2121526789970887,0.7316942121368729,0.8330126427386596,0.43785934400521714,0.0,0.0005965916724772586,1.1686248368542969,39,0.5926740195315617,0.0012452506776660299,A1_global_gain_aug,gain_scaling_0.9x,gain_scaling,0.9x,all,val,53.86503544342135,0.014714357261340405,,A1_global_gain_aug,123,False,8,2.2704781323671344
