sample_id,source_index,split,defect_type,source_pack,threshold,dense_threshold,geometry_threshold,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area,true_area,geometry_iou,geometry_dice,geometry_area_error,geometry_center_error_px,geometry_pred_area,empty_prediction,fallback_used,component_area_px,notes
rect_v9_0025,144,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9927272727272727,0.9963503649635036,0.007326007326007326,0.11231596517440329,550.0,546.0,1.0,1.0,0.0,0.0,546.0,0.0,0.0,550.0,
rect_v9_0026,145,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9804305283757339,0.9901185770750988,0.0,0.12728254694153615,506.0,506.0,0.9960474308300395,0.998019801980198,0.003952569169960474,0.05892556509887812,504.0,0.0,0.0,506.0,
rect_v9_0028,147,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.842185128983308,0.914332784184514,0.13517665130568357,0.37694356354033853,563.0,651.0,0.9425625920471281,0.9704321455648218,0.026113671274961597,0.48059721324593024,668.0,0.0,0.0,563.0,
rect_v9_0029,148,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9367647058823529,0.9673500379650721,0.004545454545454545,0.4565867567065281,657.0,660.0,0.9156976744186046,0.9559939301972686,0.0030303030303030303,0.5383651459097816,658.0,0.0,0.0,657.0,
rect_v9_0030,149,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9049773755656109,0.9501187648456056,0.09502262443438914,0.5510274494070089,400.0,442.0,0.9244444444444444,0.9607390300230947,0.04072398190045249,0.6293237766097309,424.0,0.0,0.0,400.0,
rect_v9_0031,150,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9371165644171779,0.9675376088677752,0.05092592592592592,0.6166831463409972,615.0,648.0,0.9583333333333334,0.9787234042553191,0.041666666666666664,0.5,621.0,0.0,0.0,615.0,
rect_v9_0036,155,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9808184143222506,0.9903163331181407,0.014102564102564103,0.1911197471933565,769.0,780.0,0.9615384615384616,0.9803921568627451,0.038461538461538464,0.5,750.0,0.0,0.0,769.0,
rect_v9_0037,156,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.987012987012987,0.9934640522875817,0.0078125,0.13155472520742897,762.0,768.0,0.9713541666666666,0.9854689564068693,0.028645833333333332,0.36981045105584387,746.0,0.0,0.0,762.0,
rect_v9_0039,158,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.7957610789980732,0.8862660944206009,0.0743801652892562,1.761399755188048,448.0,484.0,0.7984790874524715,0.8879492600422833,0.045454545454545456,1.8027756377319946,462.0,0.0,0.0,448.0,
rect_v9_0040,159,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9656419529837251,0.9825206991720331,0.023636363636363636,0.19168199401450212,537.0,550.0,0.9763636363636363,0.9880404783808647,0.023636363636363636,0.2823440695146382,537.0,0.0,0.0,537.0,
rect_v9_0041,160,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.6105563480741797,0.7581930912311781,0.2630769230769231,2.1175692191997757,479.0,650.0,0.6,0.75,0.15384615384615385,2.218852357666902,550.0,0.0,0.0,479.0,
rect_v9_0042,161,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.8805668016194332,0.9364908503767492,0.12585812356979406,1.1777153101835933,492.0,437.0,0.8403846153846154,0.9132706374085684,0.18993135011441648,1.196534072637403,520.0,0.0,0.0,492.0,
rect_v9_0043,162,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.6190476190476191,0.7647058823529411,0.38095238095238093,1.7552547434297578,312.0,504.0,0.7142857142857143,0.8333333333333334,0.2857142857142857,1.8027756377319946,360.0,0.0,0.0,307.0,
rect_v9_0045,164,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.7927927927927928,0.8844221105527639,0.19090909090909092,1.3249973500079513,267.0,330.0,0.7433155080213903,0.852760736196319,0.024242424242424242,1.3338644891898777,322.0,0.0,0.0,267.0,
rect_v9_0047,166,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.820855614973262,0.9016152716593245,0.09243697478991597,0.6521408473666859,324.0,357.0,0.7028112449799196,0.8254716981132075,0.3753501400560224,0.7005310663445421,491.0,0.0,0.0,324.0,
rect_v9_0051,170,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,1.0,1.0,0.0,0.0,832.0,832.0,0.8942307692307693,0.9441624365482234,0.10576923076923077,0.5,744.0,0.0,0.0,832.0,
rect_v9_0052,171,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9221014492753623,0.9594721960414703,0.07789855072463768,0.7133991339410525,509.0,552.0,0.875,0.9333333333333333,0.125,1.118033988749895,483.0,0.0,0.0,509.0,
rect_v9_0057,176,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.8048780487804879,0.8918918918918919,0.22556390977443608,1.878482014177936,489.0,399.0,0.76,0.8636363636363636,0.3157894736842105,2.0,525.0,0.0,0.0,489.0,
rect_v9_0058,177,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.8612244897959184,0.9254385964912281,0.08,0.46190825530167473,437.0,475.0,0.8652751423149905,0.9277721261444557,0.06947368421052631,0.492224399608265,508.0,0.0,0.0,437.0,
rect_v9_0059,178,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.8667711598746082,0.9286314021830394,0.13322884012539185,0.9927407876135736,553.0,638.0,0.9216300940438872,0.9592169657422512,0.07836990595611286,0.7071067811865476,588.0,0.0,0.0,553.0,
rect_v9_0060,179,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9124293785310734,0.9542097488921714,0.07670454545454546,0.06095880848049074,325.0,352.0,0.9971590909090909,0.9985775248933144,0.002840909090909091,0.03676207379078281,351.0,0.0,0.0,325.0,
rect_v9_0061,180,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9719298245614035,0.9857651245551602,0.028070175438596492,0.24808169388574836,554.0,570.0,0.9844559585492227,0.9921671018276762,0.015789473684210527,0.24882607140283008,579.0,0.0,0.0,554.0,
rect_v9_0062,181,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9313304721030042,0.9644444444444444,0.043478260869565216,0.753615405881299,660.0,690.0,0.9666666666666667,0.9830508474576272,0.03333333333333333,0.5,667.0,0.0,0.0,660.0,
rect_v9_0063,182,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.8981818181818182,0.946360153256705,0.10181818181818182,1.0516754455474688,494.0,550.0,0.8781818181818182,0.9351403678606002,0.12181818181818181,1.118033988749895,483.0,0.0,0.0,494.0,
rect_v9_0064,183,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.7669616519174042,0.8681135225375626,0.14551083591331268,1.1591994807852906,276.0,323.0,0.7707736389684814,0.8705501618122977,0.08668730650154799,1.3438957292557139,295.0,0.0,0.0,276.0,
rect_v9_0065,184,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.8167330677290837,0.8991228070175439,0.07272727272727272,2.0975646266150574,472.0,440.0,0.8260869565217391,0.9047619047619048,0.1,2.0,484.0,0.0,0.0,472.0,
rect_v9_0066,185,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9715370018975332,0.9855630413859481,0.0019230769230769232,0.13490916159102428,519.0,520.0,0.9615384615384616,0.9803921568627451,0.038461538461538464,0.5,500.0,0.0,0.0,519.0,
rect_v9_0068,187,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.7335640138408305,0.846307385229541,0.2328042328042328,2.583787373956478,435.0,567.0,0.7793880837359098,0.8760180995475113,0.05114638447971781,2.473265379705875,538.0,0.0,0.0,435.0,
rect_v9_0069,188,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.7336956521739131,0.8463949843260188,0.266304347826087,0.9839382250563425,405.0,552.0,0.7228260869565217,0.8391167192429022,0.27717391304347827,0.5,399.0,0.0,0.0,405.0,
rect_v9_0070,189,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.8574181117533719,0.9232365145228216,0.09486166007905138,1.2179453429025031,458.0,506.0,0.8368121442125237,0.9111570247933884,0.08695652173913043,1.4142135623730951,462.0,0.0,0.0,458.0,
rect_v9_0071,190,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.8917748917748918,0.9427917620137299,0.10822510822510822,1.1340978834463322,412.0,462.0,0.9047619047619048,0.95,0.09523809523809523,1.0,418.0,0.0,0.0,412.0,
rect_v9_0072,191,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.8842794759825328,0.9385863267670915,0.0645933014354067,1.1968781721292001,445.0,418.0,0.8571428571428571,0.9230769230769231,0.05263157894736842,1.5,440.0,0.0,0.0,445.0,
rect_v9_0074,193,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.8651026392961877,0.9276729559748428,0.07272727272727272,1.648343790181557,612.0,660.0,0.8634361233480177,0.9267139479905437,0.07727272727272727,1.5811388300841898,609.0,0.0,0.0,612.0,
rect_v9_0075,194,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.7645739910313901,0.866581956797967,0.02756892230576441,1.933987714863096,388.0,399.0,0.7190265486725663,0.8365508365508365,0.05263157894736842,1.9263129008285078,378.0,0.0,0.0,388.0,
rect_v9_0078,197,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9221556886227545,0.9595015576323987,0.05454545454545454,0.2850447572616252,624.0,660.0,0.9428571428571428,0.9705882352941176,0.06060606060606061,0.524256519233844,700.0,0.0,0.0,624.0,
rect_v9_0079,198,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.9162717219589257,0.9563066776586975,0.021666666666666667,0.280427180321914,613.0,600.0,0.9230769230769231,0.96,0.0,0.7071067811865476,600.0,0.0,0.0,613.0,
rect_v9_0080,199,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.876984126984127,0.9344608879492601,0.12301587301587301,0.8489832193308834,442.0,504.0,0.9146825396825397,0.9554404145077721,0.08531746031746032,0.6741398222763791,461.0,0.0,0.0,441.0,
rot_p3_0006,205,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9089347079037801,0.9522952295229523,0.053604436229205174,0.6254676869607009,570.0,541.0,0.8560126582278481,0.9224211423699915,0.16820702402957485,0.5931581765933354,632.0,0.0,0.0,569.0,
rot_p3_0007,206,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.873015873015873,0.9322033898305084,0.0967741935483871,1.009249094716448,504.0,558.0,0.8937908496732027,0.9439171699741156,0.07706093189964158,1.0244183394765427,601.0,0.0,0.0,504.0,
rot_p3_0009,208,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.987603305785124,0.9937629937629938,0.004166666666666667,0.04871038928090953,241.0,240.0,0.9673469387755103,0.983402489626556,0.008333333333333333,0.04076810688558303,242.0,0.0,0.0,241.0,
rot_p3_0010,209,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.8699324324324325,0.9304426377597109,0.05,1.0807424267555605,567.0,540.0,0.7644508670520231,0.8665028665028665,0.2611111111111111,1.08379843083752,681.0,0.0,0.0,567.0,
rot_p3_0011,210,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9499136442141624,0.9743135518157662,0.008896797153024912,0.30333857915966655,567.0,562.0,0.9351081530782029,0.9664660361134996,0.0693950177935943,0.2894392260754781,601.0,0.0,0.0,567.0,
rot_p3_0014,213,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9465930018416207,0.9725638599810785,0.03896103896103896,0.15220171038801183,518.0,539.0,0.9342806394316163,0.9660238751147842,0.02040816326530612,0.12636348245993925,550.0,0.0,0.0,518.0,
rot_p3_0015,214,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9462738301559792,0.9723953695458593,0.005357142857142857,0.1212462481966323,563.0,560.0,0.8945686900958466,0.9443507588532883,0.11785714285714285,0.12905574286986365,626.0,0.0,0.0,563.0,
rot_p3_0016,215,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.8980263157894737,0.9462738301559792,0.06440071556350627,0.7353753524231533,595.0,559.0,0.8049132947976878,0.8919135308246597,0.23434704830053668,0.7309606154464178,690.0,0.0,0.0,595.0,
rot_p3_0017,216,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9156626506024096,0.9559748427672956,0.02074688796680498,0.6662077152814011,236.0,241.0,0.9215686274509803,0.9591836734693877,0.03319502074688797,0.6284755818037945,249.0,0.0,0.0,236.0,
rot_p3_0019,218,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9598603839441536,0.9795191451469278,0.0017825311942959,0.07034876577049202,562.0,561.0,0.9425675675675675,0.9704347826086956,0.049910873440285206,0.0962302215367489,589.0,0.0,0.0,562.0,
rot_p3_0020,219,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9242957746478874,0.9606587374199451,0.05169340463458111,0.20878050257546882,532.0,561.0,0.9248747913188647,0.9609713790112749,0.05525846702317291,0.19865438922916306,592.0,0.0,0.0,532.0,
rot_p3_0021,220,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.8407407407407408,0.9134808853118712,0.07083333333333333,1.0563277943252949,257.0,240.0,0.775974025974026,0.8738574040219378,0.2791666666666667,0.9524727200944212,307.0,0.0,0.0,257.0,
rot_p3_0022,221,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.8836363636363637,0.9382239382239382,0.08148148148148149,0.8268120334499556,496.0,540.0,0.800302571860817,0.8890756302521008,0.2037037037037037,0.8679595878575501,650.0,0.0,0.0,496.0,
rot_p3_0023,222,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9168110918544194,0.9566003616636528,0.0285204991087344,0.20090991947683753,545.0,561.0,0.9121951219512195,0.9540816326530612,0.0962566844919786,0.19593523906566848,615.0,0.0,0.0,545.0,
rot_p3_0024,223,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.856198347107438,0.9225289403383793,0.005357142857142857,0.424473160814531,563.0,560.0,0.7968526466380543,0.8869426751592356,0.24285714285714285,0.430135851217489,696.0,0.0,0.0,563.0,
rot_p3_0025,224,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9588477366255144,0.9789915966386554,0.016666666666666666,0.03083013368803177,236.0,240.0,0.9755102040816327,0.987603305785124,0.016666666666666666,0.06942324021581345,244.0,0.0,0.0,236.0,
rot_p3_0026,225,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9238938053097345,0.9604415823367065,0.016697588126159554,0.2569331611097625,548.0,539.0,0.8448275862068966,0.9158878504672897,0.1836734693877551,0.2820729694824982,638.0,0.0,0.0,548.0,
rot_p3_0027,226,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.7611464968152867,0.864376130198915,0.025,1.5756497973937689,546.0,560.0,0.696,0.8207547169811321,0.2714285714285714,1.5731018311494978,712.0,0.0,0.0,546.0,
rot_p3_0028,227,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9173838209982789,0.9569120287253142,0.010714285714285714,0.2893646711100376,554.0,560.0,0.8549618320610687,0.9218106995884774,0.16964285714285715,0.24236189494731022,655.0,0.0,0.0,554.0,
rot_p3_0029,228,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9314516129032258,0.964509394572025,0.004166666666666667,0.40736074134399414,239.0,240.0,0.8356643356643356,0.9104761904761904,0.1875,0.36400899557729033,285.0,0.0,0.0,239.0,
rot_p3_0030,229,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.7969018932874354,0.8869731800766284,0.07024029574861368,1.8203323254379136,503.0,541.0,0.750373692077728,0.8573868488471392,0.1645101663585952,1.8572303338786673,630.0,0.0,0.0,501.0,
rot_p3_0031,230,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.7932862190812721,0.8847290640394089,0.18100358422939067,2.4725061206870107,457.0,558.0,0.780373831775701,0.8766404199475065,0.04838709677419355,2.8165866498182024,585.0,0.0,0.0,448.0,
rot_p3_0032,231,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.8208191126279863,0.901593252108716,0.09464285714285714,0.36292480701023155,507.0,560.0,0.8489326765188834,0.9182948490230906,0.010714285714285714,0.439859354352512,566.0,0.0,0.0,504.0,
rot_p3_0033,232,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.991701244813278,0.9958333333333333,0.0,0.017179606773406804,240.0,240.0,0.9669421487603306,0.9831932773109243,0.016666666666666666,0.03919033413448319,236.0,0.0,0.0,240.0,
rot_p3_0034,233,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.7924528301886793,0.8842105263157894,0.06481481481481481,1.6240768833304469,505.0,540.0,0.6929698708751794,0.8186440677966101,0.18518518518518517,2.0,640.0,0.0,0.0,505.0,
rot_p3_0035,234,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9357638888888888,0.9668161434977578,0.01601423487544484,0.4209152835785806,553.0,562.0,0.9141914191419142,0.9551724137931035,0.06405693950177936,0.4175049946510796,598.0,0.0,0.0,553.0,
rot_p3_0036,235,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.7792869269949066,0.8759541984732825,0.12857142857142856,0.7325791948046246,488.0,560.0,0.7788309636650869,0.8756660746003553,0.010714285714285714,0.7378790743157587,566.0,0.0,0.0,488.0,
rot_p3_0037,236,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.6749116607773852,0.8059071729957806,0.025,3.550785551150833,234.0,240.0,0.638095238095238,0.7790697674418605,0.15,3.6269090362114578,276.0,0.0,0.0,234.0,
rot_p3_0038,237,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.8987108655616943,0.9466537342386033,0.08719851576994433,0.2769803779749854,492.0,539.0,0.9267857142857143,0.9620018535681186,0.0018552875695732839,0.28154926368190814,540.0,0.0,0.0,492.0,
rot_p3_0039,238,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.9532062391681109,0.9760425909494232,0.0125,0.10329246234139895,567.0,560.0,0.9003215434083601,0.9475465313028765,0.11071428571428571,0.09379110998421747,622.0,0.0,0.0,567.0,
rot_v7_0002,249,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.9271255060728745,0.9621848739495799,0.016666666666666666,0.327610550981442,236.0,240.0,0.8783269961977186,0.9352226720647774,0.058333333333333334,0.5087841208326441,254.0,0.0,0.0,236.0,
rot_v7_0003,250,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.864,0.927038626609442,0.058333333333333334,0.5934161330810744,226.0,240.0,0.8415094339622642,0.9139344262295082,0.03333333333333333,0.6689069435741829,248.0,0.0,0.0,226.0,
rot_v7_0004,251,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.8208955223880597,0.9016393442622951,0.03333333333333333,0.39394867800640504,248.0,240.0,0.7752442996742671,0.8733944954128441,0.2708333333333333,0.42611094684398243,305.0,0.0,0.0,248.0,
rot_v7_0009,256,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.932,0.9648033126293996,0.0125,0.23823696459924176,243.0,240.0,0.8786764705882353,0.9354207436399217,0.12916666666666668,0.28168130398730584,271.0,0.0,0.0,243.0,
rot_v7_0010,257,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.8235294117647058,0.9032258064516129,0.05439330543933055,1.4674304150004722,226.0,239.0,0.8285714285714286,0.90625,0.14225941422594143,1.50948284639794,273.0,0.0,0.0,226.0,
rot_v7_0011,258,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.8288973384030418,0.9064449064449065,0.012552301255230125,0.4804129944359447,242.0,239.0,0.8422939068100358,0.914396887159533,0.1506276150627615,0.5300002504797353,275.0,0.0,0.0,242.0,
rot_v7_0014,261,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.8968253968253969,0.9456066945606695,0.008333333333333333,0.1373399989161074,238.0,240.0,0.8517110266159695,0.919917864476386,0.029166666666666667,0.12008106815763071,247.0,0.0,0.0,238.0,
rot_v7_0015,262,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.828125,0.905982905982906,0.05,0.8213565997625693,228.0,240.0,0.875,0.9333333333333333,0.0625,0.8484045526672656,255.0,0.0,0.0,228.0,
rot_v7_0016,263,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.8188679245283019,0.9004149377593361,0.008333333333333333,1.3534227079394758,242.0,240.0,0.8453237410071942,0.9161793372319688,0.1375,1.3825094130301478,273.0,0.0,0.0,242.0,
rot_v7_0020,267,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.9629629629629629,0.9811320754716981,0.0125,0.1497060019043283,237.0,240.0,0.975609756097561,0.9876543209876543,0.025,0.07019268554466669,246.0,0.0,0.0,237.0,
rot_v7_0024,271,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.7107142857142857,0.8308977035490606,0.004166666666666667,2.7775427499501295,239.0,240.0,0.6822742474916388,0.8111332007952287,0.09583333333333334,2.755395623741515,263.0,0.0,0.0,239.0,
rot_v7_0025,272,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.8,0.8888888888888888,0.02531645569620253,1.9011651597539145,231.0,237.0,0.7589928057553957,0.8629856850715747,0.06329113924050633,1.8157939958273919,252.0,0.0,0.0,231.0,
rot_v7_0026,273,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.9016393442622951,0.9482758620689655,0.058577405857740586,0.4476114756358883,225.0,239.0,0.9322709163346613,0.9649484536082474,0.029288702928870293,0.40529514547467743,246.0,0.0,0.0,225.0,
rot_v7_0029,276,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.8823529411764706,0.9375,0.0,0.8989384171219801,240.0,240.0,0.8713235294117647,0.931237721021611,0.12083333333333333,0.9686877952883327,269.0,0.0,0.0,240.0,
rot_v7_0030,277,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.9311740890688259,0.9643605870020965,0.0041841004184100415,0.18733095663854402,238.0,239.0,0.8951310861423221,0.9446640316205533,0.11715481171548117,0.18000604264926945,267.0,0.0,0.0,238.0,
rot_v7_0031,278,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,0.888,0.940677966101695,0.02510460251046025,0.3335136416334394,233.0,239.0,0.9404761904761905,0.9693251533742331,0.04602510460251046,0.23222864612297597,250.0,0.0,0.0,233.0,
rot_v8_0002,281,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.8674242424242424,0.9290060851926978,0.05416666666666667,0.9264219018495508,253.0,240.0,0.8122866894197952,0.896421845574388,0.2125,0.9598017550990262,291.0,0.0,0.0,253.0,
rot_v8_0003,282,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.8804780876494024,0.9364406779661016,0.03333333333333333,0.7670174481640417,232.0,240.0,0.8931297709923665,0.9435483870967742,0.06666666666666667,0.6973048079754581,256.0,0.0,0.0,232.0,
rot_v8_0004,283,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.8,0.8888888888888888,0.05,1.5280681140085197,228.0,240.0,0.7642857142857142,0.8663967611336032,0.058333333333333334,1.5512357810225441,254.0,0.0,0.0,228.0,
rot_v8_0005,284,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.926829268292683,0.9620253164556962,0.025,0.150578918214701,234.0,240.0,0.8442028985507246,0.9155206286836935,0.12083333333333333,0.1417907727648875,269.0,0.0,0.0,234.0,
rot_v8_0008,287,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.6319444444444444,0.774468085106383,0.025210084033613446,2.8797910242999447,232.0,238.0,0.5548961424332344,0.7137404580152672,0.20168067226890757,3.2015621187164243,286.0,0.0,0.0,232.0,
rot_v8_0009,288,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.7527272727272727,0.8589211618257261,0.016736401673640166,2.257372335212558,243.0,239.0,0.7491289198606271,0.8565737051792829,0.100418410041841,2.1869572209113843,263.0,0.0,0.0,243.0,
rot_v8_0010,289,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.7840909090909091,0.8789808917197452,0.029288702928870293,0.9714114906185138,232.0,239.0,0.7066666666666667,0.828125,0.14225941422594143,0.6316328856536108,273.0,0.0,0.0,232.0,
rot_v8_0011,290,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.7622641509433963,0.8650963597430407,0.04602510460251046,1.2600912042162493,228.0,239.0,0.6920529801324503,0.8180039138943248,0.13807531380753138,1.2671548607309193,272.0,0.0,0.0,228.0,
rot_v8_0014,293,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.91015625,0.9529652351738241,0.0375,0.19354346602444053,249.0,240.0,0.8676470588235294,0.9291338582677166,0.11666666666666667,0.24080899701884362,268.0,0.0,0.0,249.0,
rot_v8_0015,294,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.9123505976095617,0.9541666666666667,0.0,0.11031835245727412,240.0,240.0,0.9322709163346613,0.9649484536082474,0.020833333333333332,0.08025792024090277,245.0,0.0,0.0,240.0,
rot_v8_0016,295,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.8884462151394422,0.9409282700421941,0.025,0.4020340596827691,234.0,240.0,0.8754716981132076,0.9336016096579477,0.07083333333333333,0.40010264531758355,257.0,0.0,0.0,234.0,
rot_v8_0017,296,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.7601476014760148,0.8637316561844863,0.0125,2.2146824394950384,237.0,240.0,0.7560137457044673,0.8610567514677103,0.12916666666666668,2.2151176442814995,271.0,0.0,0.0,237.0,
rot_v8_0023,302,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.9123505976095617,0.9541666666666667,0.03278688524590164,0.35373776467453577,236.0,244.0,0.9266409266409267,0.9619238476953907,0.045081967213114756,0.376937741242144,255.0,0.0,0.0,236.0,
rot_v8_0024,303,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.9416666666666667,0.9699570815450643,0.03375527426160337,0.0875200889838651,229.0,237.0,0.9626556016597511,0.9809725158562368,0.004219409282700422,0.1585632393169432,236.0,0.0,0.0,229.0,
