seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean
all,component_types=rectangular_notch+rotated_rect+rotated_rect,test,60,0.668711430749886,0.7869751807314511,0.08436080921949417,2.308549001649011,423.3833333333333,428.4,0,0.312370257327954,3.0166666666666666,0.9833333333333333,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.9833333333333333
all,component_types=rotated_rect+rotated_rect+rotated_rect,test,60,0.668300073988824,0.7930733931379461,0.06453561885637459,2.399798595574203,424.3,432.2,0,0.31133897652228676,3.0166666666666666,0.9833333333333333,0.0,0.0,0.016666666666666666,0.016666666666666666,1.0
all,component_types=rectangular_notch+rectangular_notch+rectangular_notch,all,360,0.7665288659353864,0.8625473764499512,0.07387219285606544,1.9918225353175387,427.35555555555555,427.60833333333335,0,0.1990219996828172,3.0055555555555555,0.9944444444444445,0.002777777777777778,0.0,0.005555555555555556,0.005555555555555556,0.999074074074074
all,component_types=rectangular_notch+rectangular_notch+rotated_rect,all,360,0.7621783914069067,0.8584876473467833,0.0773913646665876,2.0302824150956043,426.8611111111111,432.5833333333333,0,0.20257137318452198,3.0,1.0,0.011111111111111112,0.0,0.0,0.0,0.9944444444444445
all,component_types=rectangular_notch+rotated_rect+rotated_rect,all,360,0.7569066065218165,0.8562003146517795,0.06626140894274041,1.905910995212967,426.975,435.73333333333335,0,0.20722690899338986,3.0055555555555555,0.9944444444444445,0.002777777777777778,0.0,0.005555555555555556,0.005555555555555556,0.9972222222222222
all,component_types=rotated_rect+rotated_rect+rotated_rect,all,360,0.7374748572966145,0.8434398238081893,0.06266899307497241,1.9266464397804959,426.5444444444444,434.84166666666664,0,0.22703559543523524,3.0055555555555555,0.9944444444444445,0.008333333333333333,0.0,0.005555555555555556,0.005555555555555556,0.9972222222222222
all,min_component_distance_bin=near,train,318,0.781981931263767,0.8764070706529471,0.06380200425081428,1.4362523672315315,433.55345911949684,434.7169811320755,0,0.17647960627416395,3.0,1.0,0.0,0.0,0.0,0.0,1.0
all,min_component_distance_bin=medium,train,318,0.786490253865331,0.8783031424464292,0.06923956350082613,1.6927783195168327,424.77672955974845,430.6981132075472,0,0.1720497393336311,3.00314465408805,0.9968553459119497,0.0,0.0,0.0031446540880503146,0.0031446540880503146,1.0
all,min_component_distance_bin=far,train,324,0.807993883322699,0.8925522184619248,0.060444743983871486,2.060839622138553,424.14814814814815,437.94444444444446,0,0.1504796920689168,3.0,1.0,0.0,0.0,0.0,0.0,1.0
all,min_component_distance_bin=near,val,81,0.6533263356886607,0.7748207279584101,0.0662903610784187,2.2143901205885252,434.1358024691358,435.3333333333333,0,0.34451675911744434,3.0123456790123457,0.9876543209876543,0.04938271604938271,0.0,0.012345679012345678,0.012345679012345678,0.9835390946502056
all,min_component_distance_bin=medium,val,81,0.685016745250097,0.8020249836893774,0.09562327813687213,2.159759637358185,425.6666666666667,423.48148148148147,0,0.29009221576982075,3.0123456790123457,0.9876543209876543,0.037037037037037035,0.0,0.012345679012345678,0.012345679012345678,0.9876543209876543
all,min_component_distance_bin=far,val,78,0.7316496796809087,0.8402877874838518,0.07721393728710399,2.816651779385882,422.47435897435895,431.15384615384613,0,0.23208390711209712,3.0,1.0,0.0,0.0,0.0,0.0,1.0
all,min_component_distance_bin=near,test,81,0.7080907478117838,0.8242907924624872,0.07192025472227702,2.0967848172374457,428.74074074074076,426.74074074074076,0,0.2545402776679875,3.0123456790123457,0.9876543209876543,0.0,0.0,0.012345679012345678,0.012345679012345678,1.0
all,min_component_distance_bin=medium,test,81,0.6499125987392601,0.7780131075927558,0.0929349689549739,2.4953846194083606,428.55555555555554,425.8888888888889,0,0.32284873264071384,3.0246913580246915,0.9753086419753086,0.0,0.0,0.024691358024691357,0.024691358024691357,1.0
all,min_component_distance_bin=far,test,78,0.6701927039547204,0.7846759729930998,0.08317365174417579,2.807230374787364,415.05128205128204,432.34615384615387,0,0.32110233509387726,3.0,1.0,0.02564102564102564,0.0,0.0,0.0,0.9743589743589743
all,min_component_distance_bin=near,all,480,0.7478021623029457,0.8504697533786039,0.06559186923253187,1.6790279640490224,432.83958333333334,433.475,0,0.21800861411417524,3.004166666666667,0.9958333333333333,0.008333333333333333,0.0,0.004166666666666667,0.004166666666666667,0.9972222222222221
all,min_component_distance_bin=medium,all,480,0.7463191199839857,0.8485072597746192,0.07769041501604633,1.9070212300092564,425.56458333333336,428.66875,0,0.2174167373528083,3.0083333333333333,0.9916666666666667,0.00625,0.0,0.008333333333333333,0.008333333333333333,0.9979166666666667
all,min_component_distance_bin=far,all,480,0.7731952585836116,0.866529358539304,0.06686318540669621,2.304947594996676,422.3979166666667,435.93125,0,0.19146655650498967,3.0,1.0,0.004166666666666667,0.0,0.0,0.0,0.9958333333333333
all,union_mask_area_bin=small,train,294,0.7940177076924017,0.8829374978003387,0.07158585815127472,1.5841988500055115,420.4047619047619,393.53061224489795,0,0.16861767433330316,3.0,1.0,0.0,0.0,0.0,0.0,1.0
all,union_mask_area_bin=medium,train,324,0.7985909263192711,0.8870818354601139,0.03420035170569696,1.7881765498358342,429.01234567901236,430.4166666666667,0,0.16085107953368147,3.003086419753086,0.9969135802469136,0.0,0.0,0.0030864197530864196,0.0030864197530864196,1.0
all,union_mask_area_bin=large,train,342,0.7847354002298181,0.8777386769148797,0.08702970569203343,1.80590681845158,432.0877192982456,473.5175438596491,0,0.16929358511901738,3.0,1.0,0.0,0.0,0.0,0.0,1.0
all,union_mask_area_bin=small,val,93,0.7014114342563254,0.8132148020369678,0.09602838424725212,2.386862738800137,425.247311827957,389.35483870967744,0,0.2792859166379898,3.0,1.0,0.043010752688172046,0.0,0.0,0.0,0.9856630824372759
all,union_mask_area_bin=medium,val,81,0.6870974682136939,0.8037266130037218,0.030433520252454077,2.3838083498295615,426.8024691358025,428.6296296296296,0,0.2960484482255983,3.0,1.0,0.037037037037037035,0.0,0.0,0.0,0.9876543209876543
all,union_mask_area_bin=large,val,66,0.6755803978788301,0.7960017852192687,0.11730207589983999,2.408155426381442,431.4848484848485,488.8636363636364,0,0.2962478358637203,3.0303030303030303,0.9696969696969697,0.0,0.0,0.030303030303030304,0.030303030303030304,1.0
all,union_mask_area_bin=small,test,99,0.6792059535511856,0.7982266367708868,0.08943561840858258,2.4471194935106433,422.77777777777777,393.1818181818182,0,0.28955777546372075,3.0202020202020203,0.9797979797979798,0.010101010101010102,0.0,0.020202020202020204,0.020202020202020204,0.98989898989899
all,union_mask_area_bin=medium,test,75,0.6704264826927806,0.7937366878878064,0.03875123260714434,2.407735744907982,427.05333333333334,426.56,0,0.303656920393308,3.013333333333333,0.9866666666666667,0.0,0.0,0.013333333333333334,0.013333333333333334,1.0
all,union_mask_area_bin=large,test,66,0.67802918750874,0.794494744939897,0.1224295346351141,2.5467376193344293,423.1969696969697,482.8636363636364,0,0.3086970177563754,3.0,1.0,0.015151515151515152,0.0,0.0,0.0,0.9848484848484849
all,union_mask_area_bin=small,all,486,0.7529091745863615,0.8523395843272744,0.07989919393810473,1.9135751573407136,421.81481481481484,392.6604938271605,0,0.21443087710335912,3.0041152263374484,0.9958847736625515,0.0102880658436214,0.0,0.00411522633744856,0.00411522633744856,0.9951989026063099
all,union_mask_area_bin=medium,all,480,0.7597507109473156,0.8584304623624246,0.034275774038813385,1.985495540314799,428.3333333333333,429.5125,0,0.20597904813475906,3.004166666666667,0.9958333333333333,0.00625,0.0,0.004166666666666667,0.004166666666666667,0.9979166666666667
all,union_mask_area_bin=large,all,474,0.7546787753463658,0.8547666634923919,0.09617393595354937,1.9929178753748689,430.76582278481015,476.95569620253167,0,0.20638136381778535,3.0042194092827006,0.9957805907172996,0.002109704641350211,0.0,0.004219409282700422,0.004219409282700422,0.9978902953586498
all,source_pack=pilot_v3,train,480,0.7901761294874394,0.8813026037592304,0.0700287134867764,1.7878625197464402,426.31666666666666,433.2875,0,0.16789094836761553,3.002083333333333,0.9979166666666667,0.0,0.0,0.0020833333333333333,0.0020833333333333333,1.0
all,source_pack=pilot_v4_topup,train,480,0.79433256440341,0.8836656598809057,0.05891152733779861,1.6761870551678746,428.62708333333336,435.6625,0,0.16458353524406752,3.0,1.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v3,val,120,0.681537552458004,0.7989813099574791,0.07790048462945605,2.5263135704830018,429.45,427.4,0,0.3012121782327692,3.0,1.0,0.03333333333333333,0.0,0.0,0.0,0.9888888888888888
all,source_pack=pilot_v4_topup,val,120,0.6974163189682481,0.8115766072692812,0.08158028107748283,2.2570611727318513,425.525,432.55,0,0.2780034194389979,3.0166666666666666,0.9833333333333333,0.025,0.0,0.016666666666666666,0.016666666666666666,0.9916666666666667
all,source_pack=pilot_v3,test,120,0.6773375511464451,0.7962079217576776,0.07985386229720495,2.329159312140744,425.76666666666665,429.15,0,0.3000676444421212,3.0083333333333333,0.9916666666666667,0.008333333333333333,0.0,0.008333333333333333,0.008333333333333333,0.9916666666666667
all,source_pack=pilot_v4_topup,test,120,0.674939965346078,0.7953865932251264,0.08548628731865368,2.595254801206962,422.69166666666666,427.4,0,0.2983864553272724,3.0166666666666666,0.9833333333333333,0.008333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.9916666666666667
all,source_pack=pilot_v3,all,720,0.7532632702590345,0.8533999411253462,0.07297820014562778,2.001153826934918,426.7472222222222,431.6166666666667,0,0.21214060269089208,3.0027777777777778,0.9972222222222222,0.006944444444444444,0.0,0.002777777777777778,0.002777777777777778,0.9967592592592593
all,source_pack=pilot_v4_topup,all,720,0.7582810903213276,0.8569376400030052,0.06711877962455516,1.9261773657683854,427.12083333333334,433.76666666666665,0,0.20578733595709006,3.0055555555555555,0.9944444444444445,0.005555555555555556,0.0,0.005555555555555556,0.005555555555555556,0.9972222222222222
