seed,source_index,sample_id,split,component_types,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_connected_component_count,pred_connected_component_count,component_count_error,predicted_component_count_is_2,missed_component_flag,merged_component_flag,split_component_flag,largest_component_area_ratio,second_largest_component_area_ratio,component_recall_heuristic,notes,predicted_component_count_is_3,extra_fragment_flag,third_largest_component_area_ratio,min_component_distance,min_component_distance_bin,union_mask_area,union_mask_area_bin
42,0,sample_001,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.8295454545454546,0.906832298136646,0.13527851458885942,1.569267503290315,428,377,0,0.024629566818475723,0.1343679428100586,0.15899750590324402,0.0,0.9998962879180908,0.05402596294879913,3,3,0,0,0,0,0,0.3621495327102804,0.352803738317757,1.0,multi_defect_pilot_gate_only,1,0,0.2850467289719626,0.012903487900563941,near,377,small
42,1,sample_002,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.6332046332046332,0.7754137115839244,0.009501187648456057,4.242486836600583,425,421,0,0.04840943217277527,0.24662911891937256,0.2950385510921478,0.0,0.9967490434646606,0.05478674918413162,3,3,0,0,0,0,0,0.3623529411764706,0.3552941176470588,1.0,multi_defect_pilot_gate_only,1,0,0.2823529411764706,0.012903487900563941,near,421,medium
42,2,sample_003,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.5921787709497207,0.743859649122807,0.002336448598130841,3.325544298582345,427,428,0,0.06840503960847855,0.2730650305747986,0.34147006273269653,0.0,0.9986086487770081,0.054435573518276215,3,3,0,0,0,0,0,0.3629976580796253,0.35362997658079626,1.0,multi_defect_pilot_gate_only,1,0,0.28337236533957844,0.012903487900563941,near,428,medium
42,3,sample_004,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.7309236947791165,0.8445475638051044,0.013824884792626729,0.7487782510384995,428,434,0,0.04291978105902672,0.17045557498931885,0.21337535977363586,0.0,0.9998113512992859,0.054202646017074585,3,3,0,0,0,0,0,0.3621495327102804,0.352803738317757,1.0,multi_defect_pilot_gate_only,1,0,0.2850467289719626,0.012903487900563941,near,434,medium
42,4,sample_005,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.7108433734939759,0.8309859154929577,0.03233256351039261,0.28240846284313426,419,433,0,0.04088020324707031,0.20048075914382935,0.24136096239089966,0.0,0.999772846698761,0.05494958162307739,3,3,0,0,0,0,0,0.35083532219570407,0.324582338902148,1.0,multi_defect_pilot_gate_only,1,0,0.324582338902148,0.01681071087134628,medium,433,medium
42,5,sample_006,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8385093167701864,0.9121621621621622,0.08620689655172414,1.9461137887464162,424,464,0,0.023578805848956108,0.15263867378234863,0.1762174814939499,0.0,0.9989078044891357,0.05482416972517967,3,3,0,0,0,0,0,0.33962264150943394,0.33726415094339623,1.0,multi_defect_pilot_gate_only,1,0,0.3231132075471698,0.01681071087134628,medium,464,large
42,6,sample_007,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.6800804828973843,0.8095808383233533,0.012048192771084338,1.4573191112036274,420,415,0,0.04899631813168526,0.2091328501701355,0.25812917947769165,0.0,0.9998082518577576,0.053865060210227966,3,3,0,0,0,0,0,0.3523809523809524,0.3380952380952381,1.0,multi_defect_pilot_gate_only,1,0,0.30952380952380953,0.01681071087134628,medium,415,medium
42,7,sample_008,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.6334661354581673,0.775609756097561,0.04488778054862843,1.6479538596765684,419,401,0,0.05380646884441376,0.27564364671707153,0.3294501304626465,0.0,0.998889148235321,0.05578586831688881,3,3,0,0,0,0,0,0.35083532219570407,0.324582338902148,1.0,multi_defect_pilot_gate_only,1,0,0.324582338902148,0.01681071087134628,medium,401,small
42,8,sample_009,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.7320754716981132,0.8453159041394336,0.06736842105263158,1.3831348681485287,443,475,0,0.04315590485930443,0.1553378701210022,0.19849377870559692,0.0,0.9999768733978271,0.056374870240688324,3,3,0,0,0,0,0,0.3611738148984199,0.3227990970654628,1.0,multi_defect_pilot_gate_only,1,0,0.3160270880361174,0.02161226503631676,far,475,large
42,9,sample_010,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.6529850746268657,0.7900677200902935,0.05701754385964912,2.1440055372193108,430,456,0,0.04712545871734619,0.2452487349510193,0.2923741936683655,2.0521479653239146e-23,0.9922788143157959,0.05652861297130585,3,3,0,0,0,0,0,0.3674418604651163,0.3209302325581395,1.0,multi_defect_pilot_gate_only,1,0,0.3116279069767442,0.02161226503631676,far,456,large
42,10,sample_011,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.8475336322869955,0.9174757281553398,0.12919896640826872,1.175696135138892,437,387,0,0.0251352209597826,0.16037529706954956,0.185510516166687,1.8473960131647314e-30,0.9983630776405334,0.05644495412707329,3,3,0,0,0,0,0,0.36384439359267734,0.32036613272311215,1.0,multi_defect_pilot_gate_only,1,0,0.3157894736842105,0.02161226503631676,far,387,small
42,11,sample_012,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.675531914893617,0.8063492063492064,0.125,4.107023187679599,441,504,0,0.053531114012002945,0.19058442115783691,0.24411553144454956,0.0,0.9998704195022583,0.05638046935200691,3,3,0,0,0,0,0,0.36281179138321995,0.3219954648526077,1.0,multi_defect_pilot_gate_only,1,0,0.31519274376417233,0.02161226503631676,far,504,large
42,12,sample_013,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.5688622754491018,0.7251908396946565,0.18333333333333332,3.311030925003556,426,360,0,0.06343834102153778,0.2914808392524719,0.3549191951751709,0.0,0.9985892176628113,0.054336972534656525,3,3,0,0,0,0,0,0.36384976525821594,0.3544600938967136,1.0,multi_defect_pilot_gate_only,1,0,0.28169014084507044,0.012903487900563941,near,360,small
42,13,sample_014,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.7151394422310757,0.8339140534262486,0.029748283752860413,1.9417715941039821,424,437,0,0.03948623687028885,0.19864922761917114,0.2381354570388794,0.0,0.9970744848251343,0.05470281094312668,3,3,0,0,0,0,0,0.3632075471698113,0.35141509433962265,1.0,multi_defect_pilot_gate_only,1,0,0.28537735849056606,0.012903487900563941,near,437,medium
42,14,sample_015,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.6648451730418944,0.7986870897155361,0.1384928716904277,1.1982280014057476,423,491,0,0.06058462709188461,0.21567010879516602,0.2762547433376312,0.0,0.9998252987861633,0.05406028777360916,3,3,0,0,0,0,0,0.35933806146572106,0.35224586288416077,1.0,multi_defect_pilot_gate_only,1,0,0.28841607565011823,0.012903487900563941,near,491,large
42,15,sample_016,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.8222698072805139,0.9024676850763808,0.016587677725118485,0.9490759316791237,429,422,0,0.02707107551395893,0.12087363004684448,0.14794470369815826,0.0,0.9999386072158813,0.0541941300034523,3,3,0,0,0,0,0,0.36363636363636365,0.351981351981352,1.0,multi_defect_pilot_gate_only,1,0,0.28438228438228436,0.012903487900563941,near,422,medium
42,16,sample_017,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.6147704590818364,0.761433868974042,0.0532994923857868,3.944612552118458,415,394,0,0.04923833906650543,0.3093014359474182,0.35853976011276245,4.915931175630564e-27,0.9887384176254272,0.05672172084450722,3,3,0,0,0,0,0,0.344578313253012,0.3397590361445783,1.0,multi_defect_pilot_gate_only,1,0,0.3156626506024096,0.01681071087134628,medium,394,small
42,17,sample_018,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.31546707503828486,0.479627473806752,0.060948081264108354,6.318362207258836,416,443,0,0.1068166196346283,0.4821120500564575,0.5889286994934082,0.0,0.9976415634155273,0.057643163949251175,3,3,0,0,0,0,0,0.3557692307692308,0.3485576923076923,1.0,multi_defect_pilot_gate_only,1,0,0.2956730769230769,0.01681071087134628,medium,443,medium
42,18,sample_019,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.6179337231968811,0.763855421686747,0.04433497536945813,1.1140381667016348,424,406,0,0.054781295359134674,0.2739485502243042,0.3287298381328583,0.0,0.9996145963668823,0.056612513959407806,3,3,0,0,0,0,0,0.3490566037735849,0.3278301886792453,1.0,multi_defect_pilot_gate_only,1,0,0.3231132075471698,0.01681071087134628,medium,406,small
42,19,sample_020,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.7033398821218074,0.825836216839677,0.08609271523178808,1.3939088208022157,414,453,0,0.04592131823301315,0.25797420740127563,0.3038955330848694,0.0,0.9967569708824158,0.05694689229130745,3,3,0,0,0,0,0,0.34782608695652173,0.3309178743961353,1.0,multi_defect_pilot_gate_only,1,0,0.321256038647343,0.01681071087134628,medium,453,large
42,20,sample_021,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.8687089715536105,0.9297423887587822,0.03333333333333333,1.0138798686388737,434,420,0,0.024233194068074226,0.17131680250167847,0.19554999470710754,7.314173162802661e-24,0.9930190443992615,0.0569927953183651,3,3,0,0,0,0,0,0.3663594470046083,0.31797235023041476,1.0,multi_defect_pilot_gate_only,1,0,0.315668202764977,0.02161226503631676,far,420,medium
42,21,sample_022,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.6660268714011516,0.7995391705069125,0.03278688524590164,2.0086552721740953,441,427,0,0.0472862608730793,0.20768338441848755,0.25496965646743774,2.0969961130752383e-36,0.9994493126869202,0.05642654374241829,3,3,0,0,0,0,0,0.36281179138321995,0.3219954648526077,1.0,multi_defect_pilot_gate_only,1,0,0.31519274376417233,0.02161226503631676,far,427,medium
42,22,sample_023,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.5764023210831721,0.7312883435582822,0.17914438502673796,0.7168179655915442,441,374,0,0.07739157974720001,0.2782684564590454,0.35566002130508423,0.0,0.999832272529602,0.05641954392194748,3,3,0,0,0,0,0,0.36281179138321995,0.3219954648526077,1.0,multi_defect_pilot_gate_only,1,0,0.31519274376417233,0.02161226503631676,far,374,small
42,23,sample_024,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.7429643527204502,0.852529601722282,0.10020449897750511,2.260496535131961,440,489,0,0.03877625614404678,0.16405415534973145,0.20283040404319763,5.313172674059657e-37,0.9995392560958862,0.05658433213829994,3,3,0,0,0,0,0,0.36363636363636365,0.32272727272727275,1.0,multi_defect_pilot_gate_only,1,0,0.31363636363636366,0.02161226503631676,far,489,large
42,24,sample_025,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.638095238095238,0.7790697674418605,0.009259259259259259,1.911475034655132,428,432,0,0.060126420110464096,0.2269839644432068,0.2871103882789612,0.0,0.9998410940170288,0.054150186479091644,3,3,0,0,0,0,0,0.3621495327102804,0.352803738317757,1.0,multi_defect_pilot_gate_only,1,0,0.2850467289719626,0.012903487900563941,near,432,medium
42,25,sample_026,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8193832599118943,0.9007263922518159,0.07017543859649122,0.4489432525526284,427,399,0,0.023942220956087112,0.15060746669769287,0.17454968392848969,0.0,0.9987367987632751,0.054400525987148285,3,3,0,0,0,0,0,0.3629976580796253,0.35362997658079626,1.0,multi_defect_pilot_gate_only,1,0,0.28337236533957844,0.012903487900563941,near,399,small
42,26,sample_027,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.64568345323741,0.7846994535519126,0.125,4.442482847730169,427,488,0,0.06587367504835129,0.22769016027450562,0.2935638427734375,0.0,0.9990191459655762,0.05431488901376724,3,3,0,0,0,0,0,0.3629976580796253,0.35362997658079626,1.0,multi_defect_pilot_gate_only,1,0,0.28337236533957844,0.012903487900563941,near,488,large
42,27,sample_028,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.5620300751879699,0.7196149217809867,0.046798029556650245,2.587324944401774,425,406,0,0.07424920797348022,0.2920904755592346,0.36633968353271484,0.0,0.999213457107544,0.054208360612392426,3,3,0,0,0,0,0,0.36470588235294116,0.35294117647058826,1.0,multi_defect_pilot_gate_only,1,0,0.2823529411764706,0.012903487900563941,near,406,small
42,28,sample_029,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.5668549905838042,0.7235576923076923,0.09045226130653267,0.913930985963115,434,398,0,0.07060021162033081,0.3078691363334656,0.3784693479537964,0.0,0.9998857975006104,0.05730529874563217,3,3,0,0,0,0,0,0.3456221198156682,0.33640552995391704,1.0,multi_defect_pilot_gate_only,1,0,0.31797235023041476,0.01681071087134628,medium,398,small
42,29,sample_030,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.6908127208480566,0.8171368861024033,0.21121495327102804,0.71313921576593,422,535,0,0.048894524574279785,0.21195578575134277,0.26085031032562256,0.0,0.9994262456893921,0.05535502731800079,3,3,0,0,0,0,0,0.35071090047393366,0.32701421800947866,1.0,multi_defect_pilot_gate_only,1,0,0.3222748815165877,0.01681071087134628,medium,535,large
42,30,sample_031,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.6934156378600823,0.818955042527339,0.09414758269720101,2.429000091611818,430,393,0,0.046374768018722534,0.29367178678512573,0.34004655480384827,0.0,0.997128427028656,0.05938726291060448,3,3,0,0,0,0,0,0.3511627906976744,0.3372093023255814,1.0,multi_defect_pilot_gate_only,1,0,0.3116279069767442,0.01681071087134628,medium,393,small
42,31,sample_032,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.27191679049034173,0.42757009345794394,0.03669724770642202,5.9806646380058135,420,436,0,0.22297151386737823,0.5641679167747498,0.7871394157409668,0.0,0.9995386600494385,0.05433909222483635,3,3,0,0,1,0,0,0.3619047619047619,0.3547619047619048,0.6666666666666666,multi_defect_pilot_gate_only,1,0,0.2833333333333333,0.01681071087134628,medium,436,medium
42,32,sample_033,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.574585635359116,0.7298245614035088,0.06521739130434782,2.5774592252139774,441,414,0,0.07617899775505066,0.27787816524505615,0.3540571630001068,3.0113677548508484e-37,0.9996046423912048,0.05643663927912712,3,3,0,0,0,0,0,0.36281179138321995,0.3219954648526077,1.0,multi_defect_pilot_gate_only,1,0,0.31519274376417233,0.02161226503631676,far,414,medium
42,33,sample_034,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.7137330754352031,0.8329571106094809,0.04415011037527594,4.542865753106461,433,453,0,0.0392635315656662,0.21576929092407227,0.25503283739089966,6.775738518526775e-24,0.993198037147522,0.05670752748847008,3,3,0,0,0,0,0,0.3672055427251732,0.3163972286374134,1.0,multi_defect_pilot_gate_only,1,0,0.3163972286374134,0.02161226503631676,far,453,large
42,34,sample_035,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.6264367816091954,0.7703180212014135,0.03597122302158273,0.9249762901450893,432,417,0,0.053435925394296646,0.24944841861724854,0.3028843402862549,5.726266693251042e-30,0.9978963136672974,0.055823273956775665,3,3,0,0,0,0,0,0.3680555555555556,0.32175925925925924,1.0,multi_defect_pilot_gate_only,1,0,0.3101851851851852,0.02161226503631676,far,417,medium
42,35,sample_036,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.8493975903614458,0.9185667752442996,0.08125,0.8131857512796345,441,480,0,0.022990230470895767,0.12317276000976562,0.1461629867553711,1.5468180858042743e-36,0.9994564652442932,0.056374214589595795,3,3,0,0,0,0,0,0.36281179138321995,0.3219954648526077,1.0,multi_defect_pilot_gate_only,1,0,0.31519274376417233,0.02161226503631676,far,480,large
42,36,sample_037,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.5922330097087378,0.7439024390243902,0.09183673469387756,3.5677831026828732,428,392,0,0.0722154751420021,0.2575015425682068,0.3297170102596283,0.0,0.9997972846031189,0.05421755835413933,3,3,0,0,0,0,0,0.3621495327102804,0.352803738317757,1.0,multi_defect_pilot_gate_only,1,0,0.2850467289719626,0.012903487900563941,near,392,small
42,37,sample_038,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.5523809523809524,0.7116564417177914,0.10594315245478036,1.7934505799456597,428,387,0,0.08614186942577362,0.29600030183792114,0.38214218616485596,0.0,0.9996618032455444,0.05426527187228203,3,3,0,0,0,0,0,0.3621495327102804,0.352803738317757,1.0,multi_defect_pilot_gate_only,1,0,0.2850467289719626,0.012903487900563941,near,387,small
42,38,sample_039,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.7345309381237525,0.8469505178365938,0.02947845804988662,1.1815668969147908,428,441,0,0.04289992153644562,0.17077749967575073,0.21367742121219635,0.0,0.9997766613960266,0.054203446954488754,3,3,0,0,0,0,0,0.3621495327102804,0.352803738317757,1.0,multi_defect_pilot_gate_only,1,0,0.2850467289719626,0.012903487900563941,near,441,medium
42,39,sample_040,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.6609195402298851,0.7958477508650519,0.08185840707964602,1.531240519404324,415,452,0,0.05670369416475296,0.22444969415664673,0.2811533808708191,0.0,0.9998950958251953,0.05410969257354736,3,3,0,0,0,0,0,0.363855421686747,0.3469879518072289,1.0,multi_defect_pilot_gate_only,1,0,0.2891566265060241,0.012903487900563941,near,452,large
42,40,sample_041,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.8393665158371041,0.9126691266912669,0.09536082474226804,0.8874723053813078,425,388,0,0.025536710396409035,0.17836499214172363,0.20390170812606812,7.067191526424165e-38,0.99852055311203,0.05492239445447922,3,3,0,0,0,0,0,0.3411764705882353,0.3388235294117647,1.0,multi_defect_pilot_gate_only,1,0,0.32,0.01681071087134628,medium,388,small
42,41,sample_042,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.6765249537892791,0.8070562293274531,0.12603305785123967,2.263156952524434,423,484,0,0.052767205983400345,0.21087491512298584,0.2636421322822571,0.0,0.9997009038925171,0.05413660407066345,3,3,0,0,0,0,0,0.34988179669030733,0.3380614657210402,1.0,multi_defect_pilot_gate_only,1,0,0.3120567375886525,0.01681071087134628,medium,484,large
42,42,sample_043,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.288961038961039,0.44836272040302266,0.09498680738786279,6.362184028463041,415,379,0,0.10765797644853592,0.5178728103637695,0.6255307793617249,0.0,0.9970517158508301,0.05748304724693298,3,3,0,0,1,0,0,0.35903614457831323,0.3469879518072289,0.6666666666666666,multi_defect_pilot_gate_only,1,0,0.29397590361445786,0.01681071087134628,medium,379,small
42,43,sample_044,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.594392523364486,0.7456037514654161,0.02546296296296296,1.6368527449137706,421,432,0,0.062429994344711304,0.30541956424713135,0.36784955859184265,0.0,0.9987577199935913,0.05731400474905968,3,3,0,0,0,0,0,0.34679334916864607,0.32779097387173395,1.0,multi_defect_pilot_gate_only,1,0,0.3254156769596199,0.01681071087134628,medium,432,medium
