seed,epoch,mse,mae,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,composite,macro_area_composite,small_iou,small_dice,small_area_error,small_pred_area_zero,small_pred_area_lt_true,small_pred_area_gt_true,small_composite,medium_iou,medium_dice,medium_area_error,medium_pred_area_zero,medium_pred_area_lt_true,medium_pred_area_gt_true,medium_composite,large_iou,large_dice,large_area_error,large_pred_area_zero,large_pred_area_lt_true,large_pred_area_gt_true,large_composite
123,17,22433.667559814454,58.24375915527344,0.2949664388170247,0.4170858203621477,0.42574658430545204,1.2494356210646762,28,158,42,0.28630567487372044,0.2869774739889974,0.17618556374585695,0.25299440733651857,0.5315549851027016,24,49,18,-0.10237501402032612,0.33767186145290884,0.4775736005392842,0.3939081649477747,4,52,14,0.42133729704441836,0.3716792856200081,0.5215922558998513,0.3513014025769593,0,57,10,0.5419701389429
123,18,23017.71016113281,49.30839754343033,0.30096613786096527,0.42642760880477615,0.432701844432774,1.1557058608900248,24,149,51,0.29469190223296743,0.29513457529772236,0.17100790064766538,0.24554854578974797,0.5602842494362,22,55,12,-0.14372780299878668,0.3322075394202725,0.47421341557100327,0.42275176674256065,2,52,14,0.3836691882487151,0.40014926309046994,0.5602340860500881,0.3149210084973194,0,42,25,0.6454623406432386
123,19,22806.747592773438,46.354825239181515,0.16395152277265157,0.24762104028181114,0.7009782087184909,1.4325130407480484,59,197,3,-0.2894056456640282,-0.2892777085459854,0.05072734174698171,0.08089295425486942,0.8702915557603965,41,66,1,-0.7386712597585454,0.168392544307461,0.2544076102239393,0.6864904394688207,17,65,1,-0.2636902849374204,0.2728009661670166,0.4076638484553132,0.5459363955643203,1,66,1,0.1345284190580095
123,20,22470.81067626953,48.343478910923004,0.29782807386155047,0.42302400419162933,0.42145536465543953,1.1990444324474934,29,147,53,0.2993967133977402,0.30000629784731103,0.179802968833808,0.259936384441602,0.5791673780328345,24,50,17,-0.13942802475742444,0.3327167330279689,0.47173249810737095,0.3825260433738681,5,45,21,0.42192318776147175,0.38148524597908967,0.5381301224724185,0.3020916379136225,0,52,15,0.6175237305378858
123,21,22544.215817871092,44.485096089839935,0.2713100843864933,0.38946778870681326,0.4524935469387823,1.3465691861527704,29,178,19,0.2082843261545242,0.20886974986630782,0.15544756052831035,0.2243944781233948,0.5743274565579456,26,59,7,-0.1944854179062404,0.30426249453450893,0.44010243099927654,0.4184104333107917,3,59,7,0.3259544922229937,0.3547120251137951,0.504662197927507,0.364234047759132,0,60,5,0.4951401752821702
123,22,22787.617276611327,47.27649929761887,0.31301628134384163,0.44255327074889467,0.4169443581663967,1.1927686931942005,17,150,50,0.33862519392633966,0.33917081639221713,0.19258880493340289,0.279087683448376,0.5451846749568401,16,53,14,-0.0735081865750612,0.34794894783102565,0.4931459412711977,0.3927995795344774,1,50,16,0.448295309567746,0.39903247434899464,0.5561813020125177,0.3124884501775456,0,47,20,0.6427253261839667
123,23,23178.22104248047,52.73459740638733,0.19745203202226874,0.29090689155814237,0.6212116754364955,1.3340276791714132,48,190,10,-0.13285275185608436,-0.1324368193989982,0.08424411566978973,0.126941268781441,0.7676691428761789,36,66,1,-0.5564837584249482,0.22175680247820764,0.3244697345374796,0.5954768649974475,10,61,5,-0.04925032798176021,0.2867179356868079,0.4218106093104221,0.5001049167875162,2,63,4,0.20842362820971383
123,24,22424.650325927734,47.362749009132386,0.2941700402688714,0.4189275921512669,0.43357200594026624,1.2428077964226627,21,167,33,0.2795256264798721,0.280243810373857,0.1779286312875875,0.2590012500364826,0.5411337270545111,19,58,9,-0.104203845730441,0.3346608751233787,0.4750465069639045,0.38582679291641825,2,55,11,0.42388058917086496,0.3705249552143719,0.5235726151968856,0.37304288273011055,0,54,13,0.5210546876811469
123,25,23153.048430175782,50.5103068447113,0.31936470764743374,0.4463943055520868,0.37020771578069456,1.1876333056645498,19,132,68,0.395551297418826,0.3963554649347156,0.19170347061777018,0.27119592648486723,0.5270081636746214,19,40,27,-0.06410876657198405,0.35155988308174535,0.49532351759050824,0.28969443255963406,0,47,19,0.5571889681126196,0.4153112942492679,0.5733937593277272,0.2927188603134841,0,45,22,0.695986193263511
123,26,23404.179296875,45.021025578975674,0.1924476474799614,0.2845610992238111,0.6381367400050125,1.3545858350766151,53,191,9,-0.16112799330124,-0.1609908631102638,0.0850350820586928,0.13335147957543908,0.7920516509320317,35,64,3,-0.5736650892978998,0.20121687462010363,0.2960502056709636,0.6308319052060807,15,62,4,-0.13356482491501348,0.29122186974825404,0.4244530916257344,0.4914176364918666,3,65,2,0.22425732488212186
123,27,22788.090109863282,48.38818819999695,0.2629000833923481,0.3766126905080671,0.4838332706897679,1.3520032718420743,33,172,28,0.15567950321064727,0.15601932062050575,0.16115019296809896,0.2306878961965098,0.6126800121742887,28,54,13,-0.22084192300967992,0.27782059915068213,0.40251791156931177,0.45635570812778875,5,61,5,0.2239828025922052,0.349952152323313,0.49701890884884614,0.3820539788931672,0,57,10,0.4649170822789919
123,28,22830.406842041015,47.76422524929047,0.25247705595646003,0.36698118674576036,0.4856945923462269,1.2641797817805234,30,172,28,0.13376365035599347,0.13408797837242184,0.13308060530660193,0.19887057832501154,0.6301491339789288,27,60,7,-0.29819795034731533,0.2674113684221422,0.3947202753071126,0.46317806207115647,3,58,8,0.19895358165809834,0.357162094326691,0.5077667228523411,0.3634205133725496,0,54,13,0.5015083038064825
123,29,22868.91208618164,45.593351321220396,0.2918709621804246,0.4126458250680609,0.4288864040794148,1.2395346548301833,25,165,34,0.2756303831690706,0.27619205973658384,0.16665391017867628,0.2377187071458971,0.5770013117915624,23,58,8,-0.17262869446698903,0.3190376600772674,0.455019640455536,0.38552992729359215,2,56,10,0.38852737323921127,0.390326789388268,0.545831572608533,0.3234808615592717,0,51,16,0.6126775004375293
123,30,23168.182578125,45.35372686862946,0.29676663203703274,0.4184872339794635,0.41202963618253874,1.2024005086435747,27,157,42,0.30322422983395747,0.30370577540567606,0.17146378675285978,0.24229360849814832,0.5619368780069588,25,50,16,-0.14817948275595072,0.31804058415315734,0.4564526801666047,0.3744783745703557,2,55,11,0.40001488974940624,0.40111304687845617,0.5572820617241917,0.2991131893790753,0,52,15,0.6592819192235726
123,31,23384.117429199217,46.722046279907225,0.27445189460518404,0.3932650139902435,0.45877796186622766,1.228979554985873,29,162,38,0.20893894672919988,0.2093811437327507,0.16205071620225436,0.23238273226928804,0.5947931881201747,26,53,14,-0.2003597396486323,0.2914141067030154,0.4237164403069471,0.4173100025670542,3,54,12,0.2978205444429083,0.3701440282550261,0.5241503682947446,0.3636117701457946,0,55,12,0.5306826264039761
123,32,23120.407911376955,44.85502150058746,0.26757222450493645,0.3857456197682534,0.4597494889004827,1.2326130008591072,25,171,29,0.19356835537270717,0.1938996149348994,0.1643757045483833,0.23503709299142536,0.5688539412008183,24,54,13,-0.1694411436610097,0.283611981673159,0.417844988819014,0.44130544311881414,1,60,6,0.2601515273733588,0.3549683866539869,0.5048338725547797,0.3688137981164174,0,57,10,0.4909884610923492
123,33,23594.21271118164,50.36048140048981,0.2949473070694184,0.4158490438429975,0.3941597939544269,1.2488987110129424,25,156,43,0.316636556957989,0.3172285106930514,0.17472448975598592,0.24701650929814925,0.5296449827892197,23,53,13,-0.10790398373508447,0.3248051603054762,0.4598802467690958,0.34906614936903413,2,51,15,0.4356192577055378,0.38575791074733123,0.5413075575949726,0.3030952102336029,0,52,15,0.623970258108701
123,34,23645.692611083985,46.49324074745178,0.30247994370196996,0.4261338395761601,0.3999222813066963,1.2285940036926855,21,148,52,0.32869150197143376,0.3293687969967072,0.18343185813218416,0.26165376618309716,0.5361872090867067,20,49,18,-0.09110158477142538,0.33875657052111974,0.47792399802409835,0.35185276649382163,1,50,16,0.46482780205139645,0.3857928446439366,0.5395967419608064,0.3110094128945926,0,49,18,0.6143801737101504
123,35,23803.14319946289,48.69271206855774,0.2733864609393914,0.3921993696309379,0.4515366892558687,1.272433328018947,24,163,36,0.21404914131446057,0.214383966731004,0.16443593320438737,0.23844530678646356,0.5611185519491588,22,51,16,-0.15823731195830792,0.29531363102623337,0.4282686160183368,0.44223319700486335,2,56,10,0.28134905003970684,0.3607370897828795,0.510422533049019,0.3511194607202854,0,56,10,0.5200401621116131
123,36,23645.524636230468,52.13511345386505,0.3004265247515127,0.4236444265524563,0.4067048037131656,1.143297486596525,23,142,58,0.31736614759080345,0.31801924044809454,0.18356939664258798,0.260125992543039,0.5750594490007033,21,46,21,-0.13136405981507632,0.32505489427786216,0.4617856162759802,0.3382026986475191,2,50,16,0.4486378119063232,0.39302287093895905,0.5495909423267605,0.30582984401268276,0,46,21,0.6367839692530368
123,37,24471.948524169922,47.8926588845253,0.2947688462195478,0.4157335123395285,0.4229180497825658,1.2305475062337414,26,132,67,0.2875843087765105,0.2881526783307878,0.17210515465449736,0.24431625631646242,0.5833912835027618,23,41,25,-0.16696987253180207,0.3194334199040196,0.4526406960557748,0.37024752677353806,3,45,21,0.4018265891862563,0.3931360920655663,0.5507944381346503,0.31432921186230744,0,46,21,0.6296013183379092
123,38,23818.294556884764,45.71975994586945,0.26685834425350907,0.38400978884563103,0.46662828473411394,1.2285666487108895,29,167,33,0.18423984836502622,0.18466505849013148,0.13350037471414164,0.1994925952517405,0.6410741917914226,27,58,9,-0.30808122182554043,0.2903585590521137,0.41924937470674156,0.4399008502476436,2,58,8,0.26970708351121164,0.3770668484688778,0.5338133605464873,0.3185108952306419,0,51,16,0.5923693137847232
123,39,25025.810142822265,57.701874036788944,0.3108362559663107,0.44029462646373946,0.39854412971523445,1.2139589224901537,16,120,80,0.35258675271481577,0.3533451667822547,0.1982080184525437,0.28619828365896766,0.5708960286291364,15,36,31,-0.08648972651762499,0.339589847575089,0.481938154093099,0.31650002139811956,1,45,21,0.5050279802700683,0.3951400599550126,0.5533689868276495,0.30701180018834123,0,39,28,0.6414972465943207
123,40,24371.38440551758,45.42507669687271,0.29921017460904,0.42173612638073826,0.43202992169047066,1.2080465755848722,24,149,51,0.28891637929930764,0.28950619431002905,0.18243111462490197,0.25931716887948675,0.5644551660218267,22,48,19,-0.12270688251743794,0.33318043399186514,0.46972013958187075,0.39543137711940424,2,52,14,0.40746919645433166,0.3825259940071114,0.5368872499823667,0.33565697499628466,0,49,18,0.5837562689931934
123,41,24805.208314208983,53.35795506000519,0.27833359794124324,0.39679025883430796,0.44188639828869897,1.2497588921846314,24,148,51,0.23323745848685223,0.2337349255152025,0.15564776442573872,0.22325175283627152,0.6011301533400122,24,50,16,-0.22223063607800198,0.29278932996385004,0.42435258034850887,0.3839135791270931,0,54,12,0.33322833118526574,0.38677945662850827,0.5431778212511911,0.33975019644135557,0,44,23,0.5902070814383438
123,42,24038.62877319336,45.66089739322663,0.2608675724378693,0.3768762463139462,0.46653318052195913,1.2804602218427876,26,169,31,0.17121063822985627,0.1715666742585463,0.15004416814339214,0.22006219569350588,0.5931887398292361,24,58,9,-0.22308237599233816,0.2809882355504977,0.41028774636452914,0.4485021019184935,2,56,10,0.24277387999653333,0.35187062202438407,0.5007774759890362,0.3576395792419767,0,55,12,0.49500851877144364
123,43,25006.534001464843,45.63819020032883,0.24903922876488402,0.3623321425535368,0.4821731207511952,1.3656096859720714,29,160,40,0.12919825056722556,0.12927424515117156,0.14890406039049622,0.21647030437935869,0.6208120488751876,26,55,12,-0.2554376841053327,0.25207533802043314,0.37610881012875186,0.48371098620880365,3,53,13,0.14447316194038134,0.3461836029472383,0.4946229350566074,0.34201928038537976,0,52,15,0.498787257618466
123,44,24886.11505004883,47.53001511096954,0.3004423003690173,0.42475947065562086,0.39074516419940364,1.242235238981116,18,140,60,0.3344566068252345,0.33521487330339,0.17551303031781995,0.2527373046255865,0.5546166225160518,18,44,23,-0.12636628757264534,0.340158059568471,0.4830015585692734,0.3362914492032709,0,51,15,0.4868681689344735,0.3862485837461261,0.5394088336662363,0.2805146788640205,0,45,22,0.6451427385483419
123,45,24235.59728515625,42.8623700594902,0.24206840750773131,0.35281379238455574,0.501260841703528,1.3766590794869538,26,184,16,0.09362135818875905,0.09415617771188943,0.13970481002849672,0.20610251704076976,0.6106413731050976,24,60,7,-0.2648340460358311,0.272310835506119,0.39698390577148235,0.46817465893961496,2,62,4,0.2011200823379864,0.31464095651094226,0.4560142097651004,0.4244726694425296,0,62,5,0.346182496833513
123,46,24704.618212890626,44.22110171794891,0.30032366773854285,0.42359744197611876,0.3689518152663149,1.175585540454032,19,154,46,0.35496929444834674,0.3556391992611518,0.1978418240012677,0.2782859171358749,0.4867624468596821,19,47,20,-0.010634705722539495,0.3343398715875818,0.473653603775822,0.31837331354122,0,55,11,0.4896201618221838,0.36929701216183936,0.519599911909192,0.30096478238722035,0,52,15,0.587932141683811
123,47,24583.835720214844,47.825219297409056,0.2568425712463478,0.36635010422450776,0.475589309239448,1.298647104339166,35,165,32,0.14760336623140757,0.1474760330669412,0.13856746461379627,0.19892909402903158,0.6213460451107345,29,57,7,-0.2838494864679067,0.26032719227523715,0.37772239173129896,0.5160401838328598,6,56,10,0.12200940017367634,0.37168506611909785,0.5225685625476225,0.2899854431716664,0,52,15,0.604268185495054
123,48,24954.70702636719,49.816933274269104,0.24540914416090914,0.35628679862929175,0.4844994763158107,1.3735663945831003,32,170,30,0.11719646647439019,0.11759932229213062,0.1271875903411722,0.1885979298220177,0.6600232575442954,27,56,11,-0.34423773738110547,0.266562195509897,0.38906986370630825,0.45746157337600535,5,60,6,0.19817048584019992,0.34279336381597153,0.491681901838311,0.3356100472369851,0,54,13,0.4988652184172974
123,49,24677.01466064453,44.71916440010071,0.2780756531576861,0.3946603169147731,0.4388980850682339,1.3130372415695872,25,150,49,0.2338378850042253,0.2342163627626702,0.16770532390795648,0.23631447942577388,0.6037671816298096,22,44,22,-0.19974737829607925,0.29365773687117236,0.42415875169077866,0.40790457411028813,3,53,13,0.3099119144516629,0.3730964671075636,0.5239479947736772,0.3045599097488138,0,53,14,0.5924845521324269
123,50,24831.994921875,47.88061220645905,0.2644465809577041,0.37840520199633,0.46628142426179253,1.3474753506783117,27,168,32,0.17657035869224158,0.17700395531647675,0.1447588347638615,0.20970866444821082,0.6526696263379431,25,59,8,-0.2982021271258708,0.2864443833678708,0.4113721763322138,0.43409327953658344,2,57,9,0.26372328016350116,0.36246485015048696,0.5146268096016383,0.3116009468403254,0,52,15,0.5654907129117999
2026,1,33365.11596923828,80.84266569137573,0.0,0.0,1.0,nan,200,200,0,-1.0,-1.0,0.0,0.0,1.0,67,67,0,-1.0,0.0,0.0,1.0,66,66,0,-1.0,0.0,0.0,1.0,67,67,0,-1.0
2026,2,29843.967969970705,84.61937369346619,0.011790117100964993,0.019086600460734886,0.9752705271254974,1.287032244836583,183,200,0,-0.9443938095637976,-0.9446704572774105,0.0,0.0,1.0,67,67,0,-1.0,0.0,0.0,1.0,66,66,0,-1.0,0.035194379405865645,0.05697492674846235,0.9261806779865596,50,67,0,-0.8340113718322315
2026,3,24697.973537597656,54.03101457595825,0.16726909845561466,0.24825941363422846,0.6884840599202682,1.4888121731579305,70,184,16,-0.2729555478304251,-0.2726281352509238,0.07315850079460115,0.10727799050877501,0.8541568114814049,44,63,4,-0.6737203201780287,0.18572371125377832,0.27341802569678414,0.6662873563012308,19,59,7,-0.20714561935066833,0.24320052530052666,0.36445772636970175,0.5446767178943027,7,62,5,0.06298153377592575
2026,4,24658.811317138672,56.78626504421234,0.23019535584755516,0.33480428713058286,0.5339300764204187,1.4375778661629597,46,149,51,0.031069566557719308,0.03143760567118342,0.1551197268230199,0.22358423746691308,0.6774435992778596,27,45,22,-0.2987396349879266,0.2509010248911179,0.36877501968496046,0.5146306162120825,12,48,18,0.10504542836399577,0.2848743556649989,0.4125606300988958,0.40942796212641364,7,56,11,0.2880070236374811
2026,5,23928.242033691407,62.133185625076294,0.24025140407259676,0.3482227518255363,0.5240910002047404,1.4250899753533304,40,167,32,0.06438315569339259,0.06483338635551628,0.16565865461500356,0.2359078851551285,0.6314946811411509,25,48,19,-0.22992814137101886,0.2636090601511305,0.38391269298200104,0.49264223435289356,11,58,8,0.15487951878023798,0.29183511918417165,0.4253803630283819,0.4476667005552239,4,61,5,0.2695487816573297
2026,6,23399.871485595704,52.58122070789337,0.22374946139683669,0.3307229191867522,0.5569968550683817,1.4690520450381972,36,184,16,-0.0025244744847928713,-0.0020941270125507763,0.13479169507636285,0.20272556141516748,0.667724190307022,26,56,11,-0.3302069338154917,0.24635466798916736,0.3650917442874983,0.5274710448408145,7,62,4,0.0839753674358511,0.29043941226814896,0.42486441939640796,0.47535464632256863,3,66,1,0.23994918534198828
2026,7,23548.500462646483,56.407862205505374,0.3254980192959367,0.45609743977839473,0.38947864225838996,1.2036140122140446,20,134,66,0.3921168168159415,0.39307297039897476,0.2256255949639751,0.322399638980914,0.4954454196954262,15,43,24,0.0525798142494629,0.38387197554756736,0.530188215447259,0.3297565039892058,3,41,25,0.5843036870056206,0.3678677404546501,0.516810297379681,0.34234262789249026,2,50,17,0.5423354099418408
2026,8,22853.495661621095,48.587948360443114,0.2484857930270963,0.36235320102304946,0.5189988238288015,1.30170907147708,29,189,11,0.09184017022134427,0.09281535816982416,0.13069436470751744,0.1935006476826955,0.655606231420122,23,64,3,-0.331411219029909,0.3017002683437459,0.43409769237595314,0.4479450128539148,6,60,6,0.28785294786578425,0.313856991930274,0.46053207631427456,0.45238472257095136,0,65,2,0.3220043456735972
2026,9,22466.747669677734,51.306956148147584,0.29174353616438314,0.4162640389006442,0.4126668915769066,1.2457395837775298,25,172,28,0.2953406834881207,0.29615075660966866,0.18044807881098673,0.2622223263933945,0.5032918132237637,22,55,12,-0.06062140801938248,0.33933867661520084,0.47875379900869974,0.35992709470463474,3,56,10,0.4581653809192658,0.3561542282975711,0.5087486742865258,0.37399460565497417,0,61,6,0.4909082969291227
2026,10,22476.71351928711,46.164093301296234,0.2758157135755398,0.39709075303686364,0.4625438883206911,1.1960317508079286,28,182,18,0.2103625782917123,0.21110426061452378,0.155493601512651,0.23458379278795446,0.6026951475644017,22,59,8,-0.21261775326379623,0.32171339315315295,0.4534190532705942,0.41569172124693393,6,57,9,0.3594407251768132,0.35092518605451123,0.5041101339510531,0.36854551007500985,0,66,1,0.4864898099305544
2026,11,22955.795988769532,53.34878164768219,0.33535776186134086,0.4683226638804209,0.3510500846070521,1.154127424673454,15,127,73,0.4526303411347097,0.4534300490862068,0.22518492583921285,0.3200213909232405,0.5220014664955969,14,36,31,0.02320485026685648,0.38341340469819923,0.5314318221163828,0.30147358742893965,1,41,25,0.6133716393856425,0.3981922034471607,0.5544567063365043,0.2289352521775435,0,50,17,0.7237136576061215
2026,12,22515.69544433594,49.62647846221924,0.2542711774060447,0.3694099072757298,0.493491915739297,1.297312599069932,30,183,17,0.1301891689424775,0.13098390463549905,0.15352488183092036,0.2248059113985192,0.5648165277968014,25,58,9,-0.18648573456736184,0.2984194190759796,0.43224539569890086,0.440733771535053,5,60,6,0.28993104323982744,0.3115281602913824,0.4521162578405629,0.47413801289791374,0,65,2,0.28950640523403154
2026,13,22438.69013305664,52.23524234771728,0.2833554226628209,0.40697390799926253,0.4257260174088724,1.2049962305596897,25,178,22,0.26460331325321107,0.2651143988701847,0.16693662840013512,0.2462001066880011,0.5334857582158837,22,60,7,-0.12034902312774753,0.3182458911957122,0.4557618013465988,0.4066761702774283,3,56,10,0.36733152226488275,0.3654045016543002,0.5196879934758346,0.3367317976567161,0,62,5,0.5483606974734188
2026,14,22818.44379638672,46.614496777057646,0.23652665663252861,0.3403789478322337,0.5380599333011431,1.375569698098418,46,180,20,0.038845671163619255,0.03944448173238448,0.11858964337185321,0.17902855471467677,0.6867531194124429,30,65,2,-0.3891349213259129,0.27109754722567087,0.38778712398373283,0.49967807572399237,12,56,10,0.15920659548541127,0.3204087627417504,0.4550287495169707,0.4271757412210661,4,59,8,0.34826177103765504
2026,15,22554.17514526367,48.64735246181488,0.26636652372678893,0.3860774636599632,0.4667425006897981,1.2612352419881463,27,173,26,0.18570148669695402,0.18616861687572425,0.15266015636183053,0.22946087298933704,0.5797701924802898,21,55,11,-0.19764916312912229,0.2984546780711642,0.4293942923530556,0.4482543177944389,6,57,9,0.2795946526297809,0.3484636644241539,0.500023745468737,0.3719270487663768,0,61,6,0.47656036112651406
2026,16,22617.924296875,49.060338129997255,0.3017804228428228,0.42845297875585386,0.39276584438885664,1.19676653737739,23,157,42,0.33746755720982,0.3380415069296754,0.17215557358635272,0.25505248654248336,0.5740703733130399,20,55,12,-0.14686231318420384,0.3341393711584314,0.47402863426978964,0.35533655452748,3,48,18,0.452831450900741,0.3995292931615292,0.5569580491196758,0.2483319592087161,0,54,12,0.7081553830724889
2026,17,22374.378026123046,52.68121854782105,0.265074204724371,0.3843536911275088,0.4918829718438456,1.2989084093059813,25,187,11,0.15754492400803416,0.15809714671412972,0.15928672041377012,0.23102692907766298,0.5822732951819866,23,60,6,-0.19195964569055346,0.29957122721442503,0.43632768666198624,0.46735722594316326,2,62,3,0.268541687933248,0.3368795474776052,0.48648218891951095,0.42565233849742157,0,65,2,0.3977093978996946
2026,18,22641.37075073242,43.86769796609879,0.24057170835956504,0.34898672274899484,0.5633693592402425,1.2582510318272484,33,179,19,0.026189071868317426,0.026731246574787204,0.11201658894534139,0.16621563965289876,0.7142263024848458,28,63,3,-0.4359940738866056,0.27290371605133057,0.3953275604916876,0.5330650886742828,5,57,8,0.13516618786873535,0.33727738736100465,0.48610862239706526,0.442364384015838,0,59,8,0.38102162574223186
2026,19,22369.989564208983,46.67654940128327,0.3026703971465365,0.4283271011901563,0.39086549853802716,1.1347056743662574,23,157,43,0.34013199979866565,0.3406136875031112,0.18320271181471875,0.26223730402880363,0.5025828762440617,20,50,17,-0.05714286040053934,0.3393772232297147,0.4821877454608155,0.3846137402982793,3,53,13,0.43695122839225087,0.3859791194710443,0.5413601442938447,0.28530656924726666,0,54,13,0.6420326945176222
2026,20,22574.97970703125,44.9747682595253,0.26153910854009066,0.3786821327915909,0.49256260967837606,1.2268931758403778,25,187,13,0.1476586316533055,0.14841460113300112,0.15309549733174935,0.22421284843555403,0.5971323108612979,22,66,1,-0.21982396509399454,0.3054818108872966,0.43903404129096807,0.4449073551061354,3,60,6,0.2996084970721293,0.32669587863028876,0.47370028340197273,0.4349368906113929,0,61,6,0.3654592714208686
2026,21,22488.31669189453,53.16639886856079,0.266220404403471,0.38233534290001203,0.47407306480077677,1.2459819711877045,31,180,20,0.17448268250270632,0.17513813502287165,0.12320073883990569,0.18543228446311658,0.667623975346167,27,63,4,-0.35899095204314474,0.30310146108182306,0.43674418578727703,0.4336170078131593,4,61,5,0.30622863905594083,0.3729094768211971,0.525641630731542,0.3203743894969202,0,56,11,0.5781767180558188
2026,22,22761.48552246094,51.50517734527588,0.2969916941585794,0.4197409153785337,0.3888974832982427,1.2309034166579274,26,146,54,0.32783512623887046,0.32845752572695036,0.18238411189591025,0.2622744515402162,0.5000467160023587,23,45,22,-0.05538815256623225,0.3346764822503777,0.47120775669291864,0.35294681560036856,2,50,16,0.45293742334292775,0.37447694785320856,0.5265086997131287,0.3131623411621817,1,51,16,0.5878233064041556
2026,23,22341.69893798828,47.76818703174591,0.25420048616708313,0.366566518100769,0.527321617640449,1.2045903114206864,35,179,21,0.0934453866274031,0.09370735233356925,0.12275456526076704,0.18369183566030825,0.7139115984480403,28,65,2,-0.40746519752696503,0.271256930400235,0.39378303465198244,0.5189394714854139,7,60,6,0.14610049356680355,0.36884453663477196,0.5226309006549601,0.3489886763288627,0,54,13,0.5424867609608692
2026,24,22825.073436279297,49.09781040668488,0.28133375317143644,0.40009523476748227,0.4356006385881367,1.1556406894580986,26,161,39,0.24582834935078202,0.2463427794644207,0.15799462199867295,0.22882540387768968,0.5868318296077283,24,52,15,-0.20001180373136562,0.3130986064768103,0.445716789702874,0.40958659398755226,2,54,12,0.34922880219213204,0.37338213332696607,0.5264244294522623,0.30999522284673275,0,55,12,0.5898113399324957
2026,25,22744.18025390625,46.797120471000675,0.2493053604253129,0.36269012984448806,0.4996594805648033,1.2142098339729357,28,182,18,0.11233600970499763,0.11242944241777171,0.12840367117349558,0.19197084123195446,0.6399751957430035,25,63,4,-0.31960068333755354,0.26183507310148074,0.3855060653133905,0.516225153442283,3,61,5,0.13111598497258825,0.35786434763792,0.5109340193384014,0.343025341358041,0,58,9,0.5257730256182804
2026,26,22857.1251550293,48.99085574150085,0.29650868552652176,0.41885030864545497,0.42287670107860065,1.0908211181903709,26,147,53,0.29248229309337603,0.2930208079943608,0.17188623161464284,0.24639566660737555,0.5874124872444403,23,50,17,-0.1691305890224219,0.31970281812657697,0.4541763471202815,0.37315537705555146,3,52,14,0.40072378819130694,0.3982831879219285,0.5565061665143024,0.3073201296220335,0,45,22,0.6474692248141974
2026,27,23138.32164550781,48.04169308662414,0.3051068302961237,0.43067252139586043,0.38192558021241846,1.1793750936566796,19,138,62,0.3538537714795657,0.3544086657946848,0.1800563077942742,0.2572634554191669,0.5208050159872221,19,45,22,-0.08348525277378094,0.33689214340091056,0.47876016721444503,0.350264781796852,0,52,14,0.4653875288185036,0.3988464473514666,0.5567116676109632,0.27423439362309826,0,41,26,0.6813237213393317
2026,28,22851.317408447267,45.96642066240311,0.3040261443897969,0.429700022330072,0.38503446842145733,1.1623773846096097,19,143,57,0.34869169829841157,0.3493427341941237,0.17955790792795986,0.259008296450187,0.5157873945110047,19,51,16,-0.07722119013285789,0.3464715786161567,0.4896334416128284,0.3565551068924296,0,48,18,0.47954991333655544,0.38668246056895106,0.541352857573212,0.28233583876348955,0,44,23,0.6456994793786736
2026,29,22909.82450805664,43.78476891517639,0.29732723791162263,0.42030528871058026,0.3928230212349776,1.1670538082293103,25,151,48,0.3248095053872253,0.3254401921542243,0.163283672895595,0.23721079631371206,0.5489991051227125,22,55,12,-0.14850463591340546,0.33483675382301287,0.47154533899882295,0.35480454726780747,3,50,15,0.45157754555402835,0.3944211305373257,0.5529245076891794,0.27409797140445497,0,46,21,0.6732476668220502
2026,30,22844.01341430664,47.938777437210085,0.3096238848653962,0.43576776984150567,0.37034295216187174,1.1884207931657633,20,143,57,0.3750487025450302,0.37564348271493014,0.1893119971087351,0.27094550253655086,0.5048847374086652,18,50,17,-0.04462723776337929,0.340474466733986,0.4831654512375612,0.32904040127663353,2,51,15,0.4945995166949137,0.39954564719926744,0.5538997838309431,0.2764872618169545,0,42,25,0.676958169213256
2026,31,23278.34243774414,46.18646395683289,0.2235698025141712,0.330656886306464,0.5631317175231696,1.2994838655215395,31,187,13,-0.008905028702534401,-0.008550808014300748,0.1133010346657239,0.1731119239757505,0.7420176218881038,27,64,3,-0.4556046632466294,0.23811252139019334,0.35687736360471967,0.5326965553624708,3,61,5,0.06229332963244216,0.31951290699220863,0.46237272174635846,0.41422671916728215,1,62,5,0.367658909571285
2026,32,23354.78978149414,50.748425989151,0.3003387783016158,0.42649017515544474,0.4014072416509101,1.2442315101286785,23,159,40,0.3254217118061505,0.32607868388415023,0.20603313487488412,0.2933870519933862,0.5050480948778668,21,50,16,-0.005627908009596505,0.334441736180478,0.47341693358209674,0.35038557027845785,2,54,12,0.45747309948411685,0.36105046322081147,0.5133669392703535,0.3480265423132346,0,55,12,0.5263908601779304
2026,33,23606.106850585937,45.902663056850436,0.25603371478671666,0.3676290466882897,0.4715825090954414,1.2985720579807987,33,163,36,0.1520802523795649,0.15231950714658604,0.14524716119445386,0.2085639410362224,0.6046268143039264,28,53,14,-0.25081571207325015,0.27168281580840725,0.39332726319014827,0.4648396184477732,4,55,10,0.20017046055078236,0.35140473602925437,0.5013794913086758,0.3451804543757042,1,55,12,0.5076037729622259
