candidate,split,best_epoch,n,mse,mae,rmse,nrmse,correlation,gradient_mse,amplitude_error,peak_index_error,line0_mse,line1_mse,line2_mse,oracle_residual_ordering_accuracy,oracle_mismatch_rate,oracle_residual_error_correlation,oracle_residual_error_spearman,oracle_residual_area_correlation,surrogate_residual_ordering_accuracy,surrogate_mismatch_rate,surrogate_residual_error_correlation,surrogate_residual_error_spearman,surrogate_vs_oracle_residual_correlation,pair_count
S1_perturb_geom_mlp,train,11,64,0.0959104374051094,0.23076719045639038,0.3096941029550117,0.3096941029550117,0.9518484054712925,0.03451279178261757,0.2940915822982788,29.723958333333332,0.09548299014568329,0.09434496611356735,0.09790332615375519,0.7276785714285714,0.27232142857142855,0.5190647009389129,0.43324175824175815,0.044843431415233344,0.7455357142857143,0.2544642857142857,0.1811272677098653,0.1465201465201465,0.5442709468241783,224
S1_perturb_geom_mlp,val,11,16,0.10921312868595123,0.25734248757362366,0.3304740968456548,0.36662147771534126,0.9312053811598741,0.04595267027616501,0.4116552174091339,36.0625,0.10555455833673477,0.10996291786432266,0.11212190240621567,0.6607142857142857,0.3392857142857143,0.4996539496827119,0.33529411764705885,0.13275160217372825,0.7321428571428571,0.26785714285714285,0.3895996549159081,0.34411764705882353,0.3228379992978752,56
S1_perturb_geom_mlp,test,11,16,0.2921660542488098,0.34324535727500916,0.5405238701933615,0.42888527221168976,0.9047137431821587,0.070594422519207,0.49307796359062195,34.854166666666664,0.28701236844062805,0.29142946004867554,0.29805639386177063,0.8392857142857143,0.16071428571428573,0.4191950920862312,0.488235294117647,-0.1873731879477682,0.8035714285714286,0.19642857142857142,-0.046164349385919665,0.2676470588235294,0.587107332441699,56
