sample_index,defect_type,mse,mae,iou,dice,area_error,center_error,pred_area,true_area,pred_center_x,pred_center_y,true_center_x,true_center_y
0,polygon,9579.2080078125,47.278907775878906,0.06172839506172839,0.11627906976744186,0.4807692307692308,1.2724418640136719,2.3450617865767356,1.583678089636237,2.4707953929901123,4.59333610534668,2.307692289352417,3.331390857696533
1,polygon,52161.84765625,108.06199645996094,0.4756052141527002,0.6446239273094396,0.319672131147541,1.285023808479309,34.323177058077675,26.00886708748743,-3.0101261138916016,5.4447760581970215,-3.1606216430664062,6.720956802368164
2,multi_defect,46442.296875,102.4561538696289,0.4096033402922756,0.5811611374407583,0.6900398406374502,0.4846923351287842,32.29789642421595,19.110730793206514,-4.704321384429932,4.904871463775635,-4.24038553237915,5.045193195343018
3,polygon,8623.8916015625,41.72101593017578,0.1520912547528517,0.264026402640264,0.5897435897435898,1.4712514877319336,2.8323473526186547,1.7816378508407666,6.147673606872559,5.019550800323486,6.144182205200195,3.5483033657073975
4,multi_defect,27907.173828125,79.17112731933594,0.6048180420297283,0.7537527946343021,0.18951048951048952,0.37430068850517273,25.90227336991576,21.77557373249826,-4.3310465812683105,5.187263488769531,-4.095231056213379,4.896588325500488
5,rotated_rect,26842.982421875,69.22543334960938,0.3646833013435701,0.5344585091420534,1.7322834645669292,1.1983287334442139,15.85200857030118,5.801743770686599,5.2305474281311035,5.018484115600586,5.300716400146484,3.822211503982544
6,polygon,6549.32275390625,45.145748138427734,0.0,0.0,0.8958333333333334,1.6745836734771729,1.3857183284317074,0.7309283490628786,6.118780612945557,4.882894992828369,6.714824199676514,6.447811126708984
7,multi_defect,69559.671875,132.99513244628906,0.342032545287074,0.5097231754747198,1.065217391304348,0.653749406337738,44.845499749795366,21.71466303674302,-0.32037094235420227,4.799849033355713,-0.697315514087677,5.333984851837158
8,polygon,26202.78125,66.52511596679688,0.20069204152249134,0.33429394812680113,2.910377358490566,1.7695848941802979,12.623741695273466,3.228266875027714,4.780022144317627,5.029425144195557,4.711766719818115,6.797693252563477
9,triangle,38039.86328125,85.95642852783203,0.3479749001711352,0.5162928480744816,0.44111570247933884,1.7611037492752075,21.24260514463991,14.740388372768052,-1.6201976537704468,5.145143032073975,-1.6469227075576782,6.906044006347656
10,rect,29554.7734375,76.57597351074219,0.29626334519572955,0.45710363761153056,1.7168367346938775,1.4682685136795044,16.21747274483262,5.969248184013509,-3.1401374340057373,5.144496440887451,-3.3165831565856934,3.68686842918396
11,polygon,5293.966796875,42.46630096435547,0.25984251968503935,0.4125,1.3333333333333333,0.5239996314048767,1.7054994811467168,0.7309283490628786,3.9101758003234863,4.578823566436768,3.9604270458221436,4.057239055633545
12,polygon,6212.84521484375,41.17908477783203,0.0,0.0,2.2903225806451615,3.512686252593994,1.553222741758617,0.4720578921031091,-3.3284075260162354,4.610813617706299,-6.548063278198242,3.20625638961792
13,polygon,34798.55859375,81.69361114501953,0.16956521739130434,0.2899628252788104,2.1384615384615384,1.8598449230194092,15.53222741758617,4.948994030113241,-1.9634939432144165,5.197464466094971,-1.8565906286239624,7.054234504699707
14,multi_defect,51626.09375,108.27217864990234,0.36470588235294116,0.5344827586206896,0.7368421052631579,1.3778152465820312,29.145767918882285,16.78089668056859,2.9656903743743896,5.2627105712890625,2.813842296600342,3.8932883739471436
15,multi_defect,56551.27734375,117.47168731689453,0.44735099337748346,0.6181651795927705,0.5818074424099232,0.8615178465843201,40.7797108081331,25.78045197840528,2.0945091247558594,5.3021626472473145,1.500280499458313,5.92594575881958
16,rect,35506.57421875,77.75303649902344,0.12762237762237763,0.22635658914728682,0.08064516129032258,1.9320838451385498,10.20254153900268,9.441157842062182,-2.5486385822296143,4.997889518737793,-2.788944721221924,3.080808162689209
17,rect,28595.482421875,73.83501434326172,0.2965578111209179,0.45745405037440434,2.3720238095238093,1.092360019683838,17.252954572671698,5.11649844344015,-0.9910762906074524,5.1813812255859375,-1.0552762746810913,4.090909481048584
18,polygon,27169.765625,74.8420181274414,0.5149359886201992,0.67981220657277,0.5693606755126659,0.5961986780166626,19.811203794391773,12.623741695273466,-4.1220903396606445,5.425663471221924,-4.1099042892456055,6.021737575531006
19,polygon,13262.162109375,51.93352127075195,0.288981288981289,0.4483870967741935,2.189189189189189,0.5135183930397034,7.1874620991183065,2.2536957429438758,-0.9476407766342163,4.737844467163086,-0.6865407824516296,4.295659065246582
20,multi_defect,43821.4609375,97.05862426757812,0.4218520333170015,0.5933838731909028,0.5980304386750224,0.9618233442306519,27.1813979807758,17.009311789650738,1.5498077869415283,5.134199619293213,1.5213714838027954,6.095602512359619
21,polygon,6858.00341796875,42.16595458984375,0.0,0.0,2.4210526315789473,1.5801753997802734,1.9795976120452963,0.5786516096747789,-2.918825149536133,4.600621223449707,-3.6537952423095703,5.9994683265686035
22,polygon,24984.33984375,69.2041015625,0.35764499121265375,0.5268608414239482,0.2821270310192024,0.4037154018878937,13.217620978887055,10.30913525657435,-5.260750770568848,5.041078567504883,-4.879456520080566,5.173746585845947
23,multi_defect,30100.853515625,76.23026275634766,0.34765314240254575,0.5159386068476978,1.0632911392405062,0.2969506084918976,17.374775964182177,8.420903688161914,0.7704825401306152,4.858400344848633,1.0311503410339355,5.00063943862915
