epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5
1,1.2482466220855712,0.3879008322954178,0.8603457868099212,0.6878039240837097,0.07956664264202118,0.6082372665405273,0.0,0.0,1.0,-1.0
2,0.6497765064239502,0.0945163507014513,0.555260157585144,0.6147921681404114,0.07235344499349594,0.5424387454986572,0.007792121976793553,0.015396278195282647,0.9790283674282894,-0.9558399672562131
3,0.6064323842525482,0.07628090307116508,0.5301514804363251,0.5895758867263794,0.07573249191045761,0.5138434171676636,0.019172528909592132,0.03752327399336705,0.9546603298596082,-0.8979645269566491
4,0.5867495834827423,0.07298650331795216,0.5137630820274353,0.5780444145202637,0.06777934730052948,0.510265052318573,0.04541209750436803,0.08651394324559682,0.889891199739189,-0.7579651589892241
5,0.5765376508235931,0.07391700558364392,0.502620643377304,0.5650573372840881,0.06725934892892838,0.49779796600341797,0.5747128078596028,0.7216548718958916,0.27790926023390006,1.0184584195215942
6,0.565295684337616,0.06979968249797822,0.49549600481987,0.5528376698493958,0.07957737147808075,0.4732602834701538,0.5779278700487394,0.7242095350397719,0.2762547988581824,1.0258826062303288
7,0.5328804969787597,0.07560978606343269,0.4572707056999207,0.44912296533584595,0.07024364918470383,0.3788793087005615,0.5893555871011803,0.7332037221020137,0.3840002083972809,0.9385591008059131
8,0.39937232732772826,0.0956105835735798,0.30376174449920657,0.3690340518951416,0.06410594284534454,0.30492812395095825,0.597542027170402,0.7393790594852463,0.2804344562553552,1.0564866304002931
9,0.3681060492992401,0.07834907993674278,0.2897569715976715,0.3690372705459595,0.06432704627513885,0.3047102093696594,0.5980600347770878,0.7401863968666582,0.2713176667714764,1.0669287648722694
10,0.37277119159698485,0.08378675356507301,0.28898444175720217,0.3733823597431183,0.05671462044119835,0.31666773557662964,0.600549316565622,0.7423195421007729,0.2697111307334264,1.0731577279329687
11,0.3558940976858139,0.07481833286583424,0.28107576370239257,0.35015934705734253,0.06325173377990723,0.2869076132774353,0.6171074687630069,0.7559047010256881,0.2537659771150266,1.1192461926736685
12,0.33311991989612577,0.06723857708275319,0.26588134169578553,0.3242403268814087,0.058327604085206985,0.2659127116203308,0.6098482330958714,0.7509722686632962,0.2606213999846484,1.1001991017745194
13,0.30303422957658765,0.06491726823151112,0.2381169617176056,0.29434335231781006,0.06314855068922043,0.23119479417800903,0.6561703424381216,0.7893266084454497,0.17989509134521492,1.2656018595383565
14,0.28256374448537824,0.06379724033176899,0.2187665045261383,0.2863100469112396,0.056819766759872437,0.2294902801513672,0.6617771557046905,0.7935270916781001,0.1586821151697792,1.2966221322130114
15,0.2834498077630997,0.060129338130354884,0.223320472240448,0.25971120595932007,0.05471277981996536,0.2049984335899353,0.6865584632684351,0.8111853777649815,0.16459524133480435,1.333148599698612
16,0.2659845218062401,0.057654399797320365,0.20833012461662292,0.2533874213695526,0.05047336965799332,0.2029140591621399,0.6937036424017593,0.8167084316379549,0.13870703060811035,1.3717050434316038
17,0.2522983565926552,0.051171800121665,0.20112655758857728,0.24628856778144836,0.06291697174310684,0.18337160348892212,0.7084102542673676,0.8276612842236913,0.11670513579966801,1.419366402691391
18,0.2432589203119278,0.05441470853984356,0.1888442099094391,0.27571815252304077,0.05662382394075394,0.21909433603286743,0.6780397475542442,0.8047487160111071,0.14852743850572375,1.3342610250596274
19,0.24874861240386964,0.047978737950325014,0.20076987147331238,0.25248754024505615,0.0648924708366394,0.18759506940841675,0.6998459991572026,0.8210857593059279,0.10727533476413789,1.4136564236989926
20,0.2452543184161186,0.05481089986860752,0.19044342041015624,0.2801351845264435,0.054240383207798004,0.22589480876922607,0.6549125473907739,0.7893518573458519,0.14052282655073542,1.3037415781858903
