seed,sample_id,split,defect_group,task_group,defect_type,component_count,component_type_combination,source_dataset,source_pack,true_connected_component_count,pred_connected_component_count,IoU,Dice,area_error,center_error,pred_area,true_area,failure_category,distance_bin,short_note,preview_path
42,single_rot_v8_0033,test,single_defect,single_defect,rotated_rect,1,rotated_rect,single_pilot_v9,pilot_v8_topup_rotated_rect,1,1,0.5353075170842825,0.6973293768545994,0.8083333333333333,2.463802049670701,434,240,area_error,,large area mismatch,
42,single_rot_v9_0013,test,single_defect,single_defect,rotated_rect,1,rotated_rect,single_pilot_v9,pilot_v9_topup_rotated_rect,1,1,0.5547785547785548,0.7136431784107946,0.7791666666666667,1.6370461836166803,427,240,area_error,,large area mismatch,
42,single_rect_p2_0002,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,1,1,0.5679611650485437,0.7244582043343654,0.7606837606837606,0.5578618304288028,412,234,area_error,,large area mismatch,
42,cc2_sample_176,val,multi_defect,multi_defect_cc2,multi_defect,2,rectangular_notch+rectangular_notch,multi_defect_pilot_v3,multi_defect_pilot_v3,2,2,0.45397489539748953,0.6244604316546762,0.09849521203830369,16.151739554430467,659,731,localization,,large center error,
42,cc2_sample_184,val,multi_defect,multi_defect_cc2,multi_defect,2,rectangular_notch+polygon,multi_defect_pilot_v3,multi_defect_pilot_v3,2,2,0.4360687022900763,0.6073089700996678,0.17575757575757575,12.001153552439577,680,825,localization,,large center error,
42,cc2_sample_238,test,multi_defect,multi_defect_cc2,multi_defect,2,rotated_rect+rotated_rect,multi_defect_pilot_v3,multi_defect_pilot_v3,2,2,0.5233918128654971,0.6871401151631478,0.26526082130965595,10.72271444437606,662,901,localization,,large center error,
42,cc2_sample_220,test,multi_defect,multi_defect_cc2,multi_defect,2,rotated_rect+polygon,multi_defect_pilot_v3,multi_defect_pilot_v3,2,2,0.50143815915628,0.6679438058748404,0.17906976744186046,10.301361924938918,706,860,localization,,large center error,
42,cc2_sample_200,val,multi_defect,multi_defect_cc2,multi_defect,2,rotated_rect+polygon,multi_defect_pilot_v3,multi_defect_pilot_v3,2,2,0.565677966101695,0.7225981055480379,0.10997442455242967,9.677908676719497,696,782,localization,,large center error,
42,cc2_sample_188,val,multi_defect,multi_defect_cc2,multi_defect,2,rotated_rect+rotated_rect,multi_defect_pilot_v3,multi_defect_pilot_v3,2,2,0.5167597765363129,0.6813996316758748,0.274364406779661,9.614034779015922,685,944,localization,,large center error,
42,cc2_sample_194,val,multi_defect,multi_defect_cc2,multi_defect,2,rectangular_notch+polygon,multi_defect_pilot_v3,multi_defect_pilot_v3,2,2,0.5595116988809766,0.7175472928897586,0.19627507163323782,9.57363522486499,835,698,localization,,large center error,
42,cc2_sample_178,val,multi_defect,multi_defect_cc2,multi_defect,2,rotated_rect+rotated_rect,multi_defect_pilot_v3,multi_defect_pilot_v3,2,3,0.6464285714285715,0.7852494577006508,0.15106951871657753,6.371866644900245,635,748,component_count_mismatch,,"pred_cc=3, true_cc=2",
42,cc2_sample_183,val,multi_defect,multi_defect_cc2,multi_defect,2,rotated_rect+rotated_rect,multi_defect_pilot_v3,multi_defect_pilot_v3,2,4,0.6096256684491979,0.7574750830564784,0.07051282051282051,1.7191572955089975,580,624,component_count_mismatch,,"pred_cc=4, true_cc=2",
42,cc2_sample_211,test,multi_defect,multi_defect_cc2,multi_defect,2,rectangular_notch+rectangular_notch,multi_defect_pilot_v3,multi_defect_pilot_v3,2,4,0.45987654320987653,0.6300211416490487,0.3538283062645012,2.3558055570178125,557,862,component_count_mismatch,,"pred_cc=4, true_cc=2",
42,cc2_sample_225,test,multi_defect,multi_defect_cc2,multi_defect,2,rotated_rect+polygon,multi_defect_pilot_v3,multi_defect_pilot_v3,2,3,0.5327210103329506,0.6951310861423221,0.022727272727272728,3.1743075073663594,675,660,component_count_mismatch,,"pred_cc=3, true_cc=2",
