sample_index,defect_type,true_area_bin,low_signal,max_abs_bz,mse,mae,iou,dice,area_error,center_error,pred_area,true_area,pred_center_x,pred_center_y,true_center_x,true_center_y,pred_area_zero,pred_area_lt_true,pred_area_gt_true
22,polygon,medium,True,6.419785022735596,18180.078125,41.04214859008789,0.16643356643356644,0.2853717026378897,0.46691176470588236,1.3239891529083252,4.416025442254892,8.283854622712624,-7.601628303527832,5.268896102905273,-7.769639015197754,6.582181930541992,False,True,False
23,rotated_rect,medium,False,15.412572860717773,12699.3408203125,42.714542388916016,0.7298335467349552,0.843819393042191,0.10784313725490197,0.27682676911354065,9.700028299021952,10.87255919231032,-7.612356185913086,5.478172302246094,-7.7469282150268555,5.236256122589111,False,True,False
24,rotated_rect,medium,False,9.64412784576416,29281.71875,54.15696716308594,0.12609970674486803,0.22395833333333334,0.3659574468085106,2.019935369491577,6.806770250648057,10.73551012686103,1.2341910600662231,5.04169225692749,0.9980754256248474,3.035604476928711,False,True,False
25,polygon,small,False,9.977982521057129,12382.197265625,36.80426025390625,0.12698412698412698,0.22535211267605634,0.8138424821002387,0.8922339081764221,1.1877585672271778,6.380395380361378,7.290299415588379,5.353535175323486,8.000563621520996,4.8135294914245605,False,True,False
26,multi_defect,large,True,6.8546552658081055,30307.564453125,57.534912109375,0.17920353982300885,0.30393996247654786,0.7662037037037037,2.0806660652160645,3.075990135639614,13.156710283131815,-4.487536907196045,4.801980018615723,-2.4070005416870117,4.825219631195068,False,True,False
27,multi_defect,large,False,11.68155288696289,27716.923828125,69.34453582763672,0.36065573770491804,0.5301204819277109,0.2182628062360802,0.941587507724762,16.65907528905811,13.674451197051354,0.7154603004455566,5.106457710266113,-0.12422896921634674,5.532496452331543,False,False,True
28,polygon,small,True,4.168682098388672,11338.341796875,30.41901969909668,0.0,0.0,1.0,nan,0.0,3.8373738325801128,nan,nan,-4.380832672119141,4.089305877685547,True,True,False
29,polygon,small,False,9.780794143676758,15622.4443359375,35.946842193603516,0.3100358422939068,0.47332421340629277,0.5262096774193549,0.7008324861526489,3.5785033756203433,7.552926273649746,3.4131295680999756,5.049215793609619,2.922070026397705,5.5492424964904785,False,True,False
30,polygon,medium,False,8.343037605285645,16630.005859375,40.2342643737793,0.27604871447902574,0.432661717921527,0.4464579901153213,1.0850322246551514,5.11649844344015,9.243198080857653,-1.2257717847824097,4.779040336608887,-1.17560613155365,5.862912178039551,False,True,False
31,multi_defect,medium,False,11.660465240478516,16299.2705078125,43.22578811645508,0.4308390022675737,0.6022187004754358,0.10333333333333333,0.4090937077999115,10.080720147492201,9.136604363285983,0.9992561340332031,4.976197242736816,0.8311557769775391,5.34915828704834,False,False,True
32,polygon,small,True,4.586025714874268,9857.822265625,26.314727783203125,0.0,0.0,1.0,nan,0.0,2.8323473526186547,nan,nan,-2.4104392528533936,6.698707580566406,True,True,False
33,polygon,small,False,8.151005744934082,10346.1044921875,30.610857009887695,0.26790450928381965,0.4225941422594142,0.5015673981191222,1.1498647928237915,2.4212001562707854,4.857627986480381,3.0705413818359375,4.924083232879639,3.3144562244415283,3.800386428833008,False,True,False
34,rotated_rect,medium,False,7.875034332275391,20438.224609375,43.170291900634766,0.23255813953488372,0.37735849056603776,0.5921875,1.4353657960891724,3.9744228980294025,9.745711320838382,-0.34569400548934937,4.863191604614258,-0.4461368918418884,3.431344509124756,False,True,False
35,rotated_rect,large,False,12.852678298950195,23852.505859375,49.49131393432617,0.30833333333333335,0.4713375796178344,0.3793548387096774,1.6468961238861084,7.324511164567596,11.801447302577728,2.552314519882202,5.15802526473999,2.460009813308716,3.5137178897857666,False,True,False
36,rotated_rect,medium,False,12.649730682373047,13844.37109375,42.03047561645508,0.5340909090909091,0.6962962962962963,0.06797853309481217,0.8954388499259949,7.933618122119995,8.512269731794774,-7.583261966705322,5.455126762390137,-7.542139053344727,4.560632705688477,False,True,False
37,polygon,small,True,4.122244358062744,7861.0791015625,22.641389846801758,0.0,0.0,1.0,nan,0.0,2.116646677494586,nan,nan,-1.634973406791687,2.548506736755371,True,True,False
38,polygon,small,False,8.781417846679688,15574.1572265625,35.69126510620117,0.007159904534606206,0.014218009478672985,0.8923884514435696,1.4470064640045166,0.6243346314912088,5.801743770686599,4.439881801605225,4.875585556030273,4.668816566467285,3.4468040466308594,False,True,False
39,multi_defect,large,True,6.56687593460083,29587.09375,64.29772186279297,0.16990701606086223,0.2904624277456647,0.7509025270758123,2.774047613143921,4.202838007111552,16.87226272420145,-1.2977931499481201,4.352950572967529,-4.005587577819824,4.955602645874023,False,True,False
40,multi_defect,large,False,16.623695373535156,42850.44921875,80.57707214355469,0.1894673123486683,0.31857506361323157,0.41276252019386106,2.159621238708496,11.07051895351485,18.851860336246745,0.8264499306678772,4.9435200691223145,-0.3380391597747803,6.762291431427002,False,True,False
41,multi_defect,large,False,15.52670955657959,27424.7265625,67.70159912109375,0.5051194539249146,0.671201814058957,0.4729916897506925,1.8103151321411133,11.588259867434388,21.9887611676416,-2.313307762145996,4.856050491333008,-0.5046702027320862,4.933965682983398,False,True,False
42,multi_defect,medium,False,8.165380477905273,18214.16796875,38.28943634033203,0.26291079812206575,0.4163568773234201,0.6181506849315068,2.1008191108703613,3.3957712883546236,8.892961580265023,4.051761150360107,5.115278244018555,2.0759620666503906,5.829182147979736,False,True,False
43,multi_defect,large,False,17.02390480041504,34781.9921875,78.0484390258789,0.41530054644808745,0.5868725868725869,0.41299019607843135,0.8849687576293945,14.588111633379953,24.851563868137873,-5.493070602416992,4.999472618103027,-4.724264621734619,5.437772750854492,False,True,False
44,polygon,small,False,8.010808944702148,14776.396484375,37.87375259399414,0.22111553784860558,0.3621533442088091,0.02258064516129032,0.6963744163513184,4.613985203459421,4.720578921031091,-1.6092839241027832,4.719472408294678,-1.0076186656951904,4.368849754333496,False,True,False
45,rotated_rect,small,False,9.960505485534668,14469.9619140625,43.0246467590332,0.38011695906432746,0.5508474576271186,0.00851063829787234,1.0662517547607422,7.217917446995926,7.1570067512406865,-6.943896770477295,5.335847854614258,-6.549449920654297,6.326456069946289,False,False,True
46,polygon,small,True,5.108976364135742,9792.091796875,32.47383499145508,0.3287292817679558,0.49480249480249483,0.6722222222222223,0.392154723405838,4.583529855581801,2.740981308985795,-7.34912109375,5.169301509857178,-7.094639778137207,4.870931625366211,False,False,True
47,polygon,small,False,9.666213989257812,11237.77734375,30.855369567871094,0.3729508196721312,0.5432835820895522,0.574468085106383,0.29082128405570984,3.0455347877619943,7.1570067512406865,3.603768825531006,5.028282642364502,3.8044474124908447,5.238770484924316,False,True,False
48,multi_defect,large,False,14.736664772033691,39784.484375,78.6578598022461,0.27346177750155376,0.42947779404587605,0.2561702127659575,1.507060170173645,13.308987022519915,17.892516878101716,2.586444854736328,5.072116851806641,2.807420015335083,3.5813450813293457,False,True,False
49,multi_defect,large,False,12.650872230529785,22210.798828125,44.553226470947266,0.3272543059777102,0.49312977099236643,0.3333333333333333,1.138856053352356,7.979301143936425,11.968951715904637,3.9929609298706055,5.237296104431152,4.331006050109863,4.1497673988342285,False,True,False
50,multi_defect,large,False,11.649975776672363,17693.724609375,43.62431716918945,0.4830230010952902,0.6514032496307238,0.38424821002386633,0.8115186095237732,7.857479752425945,12.760790760722756,0.6158700585365295,4.9761176109313965,0.5539031624794006,4.16696834564209,False,True,False
51,polygon,small,False,7.689746379852295,13956.1103515625,40.77202606201172,0.45166959578207383,0.6222760290556901,0.29338842975206614,0.34910911321640015,5.20786448707301,7.370194186384026,-5.7647881507873535,5.257546424865723,-5.515905857086182,5.012730598449707,False,True,False
52,rotated_rect,small,True,5.351691722869873,10809.5849609375,29.730058670043945,0.0,0.0,1.0,nan,0.0,4.416025442254892,nan,nan,-0.0758967325091362,3.5935211181640625,True,True,False
53,polygon,large,False,9.467720031738281,22167.01171875,49.818904876708984,0.4387434554973822,0.6098981077147017,0.4950711938663746,0.41734427213668823,7.019957685791397,13.902866306133504,-7.254984378814697,5.355726718902588,-6.838986873626709,5.322225570678711,False,True,False
54,polygon,small,True,4.158139228820801,13966.69140625,35.89720153808594,0.2088724584103512,0.345565749235474,0.28346456692913385,1.4406341314315796,4.157154985295122,5.801743770686599,-7.583245754241943,5.147075653076172,-8.18640422821045,6.455367088317871,False,True,False
55,rotated_rect,large,False,8.18588924407959,26089.43359375,48.271522521972656,0.15315315315315314,0.265625,0.8468468468468469,0.6111812591552734,2.3298341126379256,15.212446264871161,5.984333515167236,5.435399532318115,6.373685359954834,5.90651273727417,False,True,False
56,multi_defect,medium,True,6.505007743835449,28080.515625,52.5451545715332,0.016049382716049384,0.031591737545565005,0.6508196721311476,2.148329734802246,3.243494548966524,9.288881102674083,-0.260103315114975,4.956133842468262,1.6632344722747803,3.999006509780884,False,True,False
57,multi_defect,large,False,23.648639678955078,32639.580078125,66.99362182617188,0.4520631067961165,0.6226493940660259,0.28212491026561376,0.7296497225761414,15.227673938809971,21.21214979676229,-0.9948241114616394,5.100808143615723,-1.5544521808624268,4.632614612579346,False,True,False
58,polygon,medium,False,13.207935333251953,18019.060546875,41.72855758666992,0.348,0.516320474777448,0.0888468809073724,1.1345397233963013,7.339738838506406,8.055439513630475,5.583519458770752,5.436522960662842,6.6962890625,5.657711029052734,False,True,False
59,rotated_rect,medium,False,15.52563762664795,21744.603515625,50.09374237060547,0.38153846153846155,0.5523385300668151,0.08392603129445235,1.7133204936981201,9.806622016593622,10.70505477898341,-1.4124971628189087,4.800018787384033,-1.4889882802963257,6.511631011962891,False,True,False
60,rotated_rect,small,True,4.111413955688477,14134.4306640625,28.68777847290039,0.0,0.0,1.0,nan,0.0,5.832199118564219,nan,nan,-0.5032342076301575,4.3030829429626465,True,True,False
61,polygon,small,True,6.072920322418213,13279.033203125,32.711673736572266,0.0,0.0,1.0,nan,0.0,6.410850728238998,nan,nan,6.050740718841553,4.322800159454346,True,True,False
62,polygon,medium,True,7.326663017272949,17718.689453125,40.2732048034668,0.0,0.0,1.0,nan,0.0,7.857479752425945,nan,nan,8.093957901000977,6.164356231689453,True,True,False
63,polygon,medium,False,13.902384757995605,13783.3388671875,39.956764221191406,0.5817174515235457,0.7355516637478109,0.1728,0.06694062799215317,7.872707426364755,9.517296211756232,2.5300097465515137,5.1683173179626465,2.4710352420806885,5.136646270751953,False,True,False
64,rotated_rect,large,False,22.991724014282227,19363.015625,47.221641540527344,0.4829097283085013,0.6513002364066194,0.27522935779816515,1.08130943775177,10.82687617049389,14.938348133972582,3.295274257659912,5.294008731842041,3.3075931072235107,4.212769508361816,False,True,False
65,polygon,medium,False,14.635311126708984,15184.34765625,41.8494758605957,0.4719904648390942,0.6412955465587045,0.03968253968253968,0.8151867985725403,9.212742732980033,9.593434581450282,-3.716890573501587,5.039486408233643,-3.860971689224243,4.237133502960205,False,True,False
66,multi_defect,large,False,23.145553588867188,30161.6796875,66.80653381347656,0.5286993154291733,0.691698243196693,0.31024447031431895,0.3699256479740143,18.044793617489816,26.16114382687553,-3.7714521884918213,5.165494918823242,-3.406877040863037,5.228184223175049,False,True,False
67,polygon,medium,False,12.47878646850586,15698.2333984375,42.9317512512207,0.4254007398273736,0.596885813148789,0.24848484848484848,0.8110372424125671,7.552926273649746,10.050264799614581,-7.703639507293701,5.48081636428833,-7.649155139923096,6.2900214195251465,False,True,False
68,polygon,small,True,3.9953269958496094,9004.796875,21.388681411743164,0.0,0.0,1.0,nan,0.0,2.9998517659455644,nan,nan,-1.3510446548461914,4.45162296295166,True,True,False
69,polygon,small,True,6.598373889923096,14249.609375,34.414710998535156,0.0,0.0,1.0,nan,0.0,6.289029336728518,nan,nan,5.927031993865967,3.6331844329833984,True,True,False
70,rotated_rect,small,True,6.0825581550598145,13846.0048828125,34.5727424621582,0.0,0.0,0.6529850746268657,2.1562647819519043,1.4161736763093273,4.081016615601072,-1.0674339532852173,4.7811455726623535,-0.9258981347084045,6.932760238647461,False,True,False
71,polygon,medium,False,8.508504867553711,27179.634765625,49.95268249511719,0.0429732868757259,0.08240534521158129,0.4805414551607445,1.8341165781021118,4.674895899214661,8.999555297836693,-2.1107981204986572,4.703056812286377,-0.7829757928848267,5.9683122634887695,False,True,False
72,multi_defect,large,False,9.249335289001465,35736.82421875,73.41069030761719,0.3081570996978852,0.47113163972286376,0.37523452157598497,2.499847412109375,10.141630843247441,16.23270041877143,-5.153923034667969,4.887463092803955,-2.6937689781188965,5.331172943115234,False,True,False
73,rotated_rect,small,True,4.287260055541992,11409.30859375,26.32670021057129,0.0,0.0,1.0,nan,0.0,4.903311008296811,nan,nan,-0.09550859779119492,5.882426738739014,True,True,False
74,polygon,medium,False,14.39062786102295,14033.6171875,45.11945724487305,0.5947019867549669,0.7458471760797342,0.03035413153456998,0.5981662273406982,9.304108776612892,9.030010645714313,-7.067291736602783,5.408751964569092,-7.005982875823975,4.8137359619140625,False,False,True
75,polygon,large,False,11.28306770324707,29695.193359375,55.06534194946289,0.34479638009049773,0.5127860026917901,0.5725264169068204,0.4052512049674988,6.776314902770437,15.85200857030118,0.14414772391319275,4.925661563873291,-0.2491564154624939,5.023336410522461,False,True,False
76,polygon,large,False,11.840253829956055,14388.65234375,40.092308044433594,0.5567010309278351,0.7152317880794702,0.3159851301115242,0.49552395939826965,8.405676014223104,12.288732868619647,1.8786869049072266,5.093873977661133,1.6432533264160156,5.529895782470703,False,True,False
77,multi_defect,large,False,15.31135368347168,43133.74609375,79.76850891113281,0.2667068031306442,0.4211026615969582,0.5388888888888889,1.0278719663619995,10.111175495369821,21.92785047188636,-4.040836811065674,4.770597457885742,-3.0208332538604736,4.643658638000488,False,True,False
78,polygon,small,True,6.392461776733398,10643.474609375,34.83878707885742,0.2847380410022779,0.4432624113475177,0.6729411764705883,0.5700652003288269,2.116646677494586,6.471761423994238,-4.6554718017578125,5.167502403259277,-4.4231157302856445,4.646940231323242,False,True,False
79,rotated_rect,medium,False,12.905374526977539,21622.412109375,48.41009521484375,0.3021505376344086,0.4640792733278282,0.16515151515151516,1.616856575012207,8.390448340284294,10.050264799614581,-1.259792685508728,4.77845573425293,-1.2672451734542847,3.161616325378418,False,True,False
80,rotated_rect,large,False,20.356380462646484,16577.298828125,51.50262451171875,0.5921173235563703,0.743811168681635,0.08023952095808383,0.8608236312866211,13.735361892806594,12.715107738906326,-7.240025520324707,5.405496597290039,-7.137694358825684,4.550776958465576,False,False,True
81,multi_defect,large,False,7.5616865158081055,36996.87890625,78.07810974121094,0.3013136288998358,0.4630914826498423,0.4626576139670223,4.461056709289551,8.436131362100724,15.69973183091308,-6.944197654724121,4.940013885498047,-2.544609785079956,5.6780219078063965,False,True,False
82,multi_defect,large,False,14.99001693725586,20358.064453125,49.74458694458008,0.5125628140703518,0.6777408637873754,0.236328125,0.3562113046646118,11.908041020149398,15.59313811334141,1.5337556600570679,4.990312576293945,1.7104074954986572,4.680989742279053,False,True,False
83,multi_defect,large,False,16.17646026611328,24288.8671875,65.10862731933594,0.5153328347045625,0.6801579466929911,0.023414634146341463,0.6721695065498352,15.242901612748781,15.60836578728022,-5.1430230140686035,4.990969181060791,-4.858757495880127,4.381867408752441,False,True,False
84,polygon,medium,True,6.535782337188721,19610.814453125,42.35805130004883,0.28010139416983526,0.4376237623762376,0.6049723756906077,0.6076712608337402,4.355114746499652,11.02483593169842,-7.61095666885376,5.2694783210754395,-7.321969032287598,5.80403470993042,False,True,False
85,rotated_rect,small,True,5.933218479156494,12598.9130859375,30.327106475830078,0.0,0.0,1.0,nan,0.0,7.370194186384026,nan,nan,4.194319248199463,4.49202823638916,True,True,False
86,rotated_rect,large,False,19.526830673217773,11872.1630859375,35.84107971191406,0.7231404958677686,0.8393285371702638,0.27150259067357513,0.14319948852062225,10.70505477898341,14.694705350951622,3.9477972984313965,5.261290073394775,4.068086624145508,5.338985443115234,False,True,False
87,rotated_rect,medium,False,15.530667304992676,25171.2265625,51.4487190246582,0.2077001013171226,0.34395973154362414,0.10191082802547771,2.0187149047851562,8.588408101488824,9.562979233572662,3.059446096420288,5.272225856781006,2.995631217956543,3.2545197010040283,False,True,False
88,rotated_rect,small,False,9.470349311828613,22161.23828125,45.515655517578125,0.06430446194225722,0.12083847102342787,0.3516260162601626,1.9172031879425049,4.857627986480381,7.492015577894506,0.6561806201934814,5.014407157897949,0.5356048941612244,6.927814960479736,False,True,False
89,multi_defect,medium,True,5.6612677574157715,30314.28515625,60.50639343261719,0.0,0.0,1.0,nan,0.0,11.07051895351485,nan,nan,-0.7924423813819885,6.4632568359375,True,True,False
90,rotated_rect,small,True,6.711978435516357,15743.505859375,38.39398956298828,0.16939890710382513,0.2897196261682243,0.6282051282051282,1.4107786417007446,2.649615265352935,7.126551403363067,-3.480332612991333,4.867061138153076,-3.3562042713165283,3.4617538452148438,False,True,False
91,polygon,small,True,6.9870285987854,8689.431640625,30.61505699157715,0.3271276595744681,0.49298597194388777,0.2852233676975945,0.7082918882369995,3.167356179272474,4.431253116193702,1.4879686832427979,4.97863245010376,1.7984251976013184,5.615259647369385,False,True,False
92,rotated_rect,medium,True,6.184993267059326,14631.7470703125,36.74230194091797,0.30927835051546393,0.47244094488188976,0.51171875,1.1070003509521484,3.806918484702493,7.796569056670705,-7.666131019592285,5.2622222900390625,-7.906622886657715,4.1816606521606445,False,True,False
93,polygon,medium,True,5.0084686279296875,15685.15234375,39.14384078979492,0.12372881355932204,0.22021116138763197,0.7347328244274809,1.328803539276123,2.116646677494586,7.979301143936425,-6.320270538330078,5.285952568054199,-5.720587730407715,4.100162029266357,False,True,False
94,multi_defect,large,False,10.991936683654785,31417.267578125,72.45359802246094,0.4214992927864215,0.5930348258706468,0.11267605633802817,0.8284438252449036,14.390151872175423,16.21747274483262,-3.9420113563537598,5.1576080322265625,-3.175384044647217,5.471617221832275,False,True,False
95,polygon,small,True,4.0883564949035645,12817.154296875,26.949214935302734,0.0,0.0,1.0,nan,0.0,4.827172638602761,nan,nan,0.26988252997398376,3.8632380962371826,True,True,False
96,rotated_rect,large,False,17.649473190307617,23519.0546875,52.68624496459961,0.3778723404255319,0.5484867201976529,0.24593716143011918,1.3946021795272827,10.59846106141174,14.055143045521604,-1.6266677379608154,4.855741500854492,-1.7256652116775513,3.4646575450897217,False,True,False
97,multi_defect,medium,True,4.792590618133545,20452.6328125,52.113494873046875,0.28494041170097506,0.44350758853288363,0.4557291666666667,1.6311993598937988,6.365167706422568,11.694853585006058,-3.8669424057006836,4.74167537689209,-2.5100109577178955,5.6469645500183105,False,True,False
98,multi_defect,large,False,16.236495971679688,16807.623046875,44.220401763916016,0.4780334728033473,0.6468506723283793,0.4740820734341253,0.771521806716919,7.415877208200456,14.100826067338033,7.317440032958984,5.160019397735596,7.462311744689941,5.91781759262085,False,True,False
99,multi_defect,medium,True,4.798641681671143,18913.82421875,50.629486083984375,0.16923076923076924,0.2894736842105263,0.7074829931972789,2.7469117641448975,2.619159917475315,8.953872276020263,0.8510577082633972,4.729856491088867,3.58040189743042,5.0400261878967285,False,True,False
100,polygon,small,True,7.470014572143555,9328.60546875,32.0964469909668,0.55,0.7096774193548387,0.29133858267716534,0.2887204885482788,4.111471963478692,5.801743770686599,-1.1658293008804321,4.768799304962158,-1.3209749460220337,4.525305271148682,False,True,False
101,multi_defect,large,False,14.347677230834961,28244.455078125,65.41485595703125,0.4437412095639944,0.6147101802240623,0.0029182879377431907,0.8621442317962646,15.60836578728022,15.65404880909665,-0.2942272424697876,5.0880513191223145,0.192401722073555,5.799728870391846,False,True,False
102,polygon,medium,True,7.047769069671631,18248.349609375,40.092044830322266,0.26177285318559557,0.4149286498353458,0.7022792022792023,1.0444098711013794,3.182583853211284,10.6898271050446,1.1421942710876465,5.027790069580078,0.6425288915634155,5.944919586181641,False,True,False
103,multi_defect,large,False,17.826871871948242,34714.1953125,73.70159149169922,0.351931330472103,0.5206349206349207,0.10891938250428816,0.7106165885925293,15.82155322242356,17.755467812652427,1.1424058675765991,5.074712753295898,0.5333268642425537,5.440771102905273,False,True,False
104,rotated_rect,medium,False,11.44568157196045,21923.162109375,50.344322204589844,0.2797814207650273,0.4372331340734415,0.2677514792899408,1.953019618988037,7.537698599710936,10.29390758263554,-7.412060260772705,5.416590690612793,-7.230829238891602,3.4719979763031006,False,True,False
105,rotated_rect,small,False,10.461039543151855,18792.78515625,43.08496856689453,0.1857541899441341,0.3133097762073027,0.21263157894736842,1.6231900453567505,5.695150053114929,7.233145120934736,6.195818901062012,5.459406852722168,6.719968318939209,6.995640277862549,False,True,False
106,multi_defect,large,False,12.050048828125,44461.5546875,89.31451416015625,0.25977653631284914,0.4124168514412417,0.06691109074243813,1.1774461269378662,17.725012464774807,16.61339226724168,-1.8023107051849365,4.755718231201172,-1.1231917142868042,5.717579364776611,False,False,True
107,rotated_rect,large,False,19.67076873779297,25635.4765625,50.069007873535156,0.40279937791601866,0.5742793791574279,0.24342745861733203,1.3540061712265015,11.831902650455348,15.63882113515784,4.423954010009766,5.2118353843688965,4.559237480163574,6.559066295623779,False,True,False
108,rotated_rect,large,False,27.27015495300293,18230.751953125,49.33770751953125,0.5983739837398374,0.7487283825025433,0.23518850987432674,0.4848950207233429,12.973978195866096,16.963628767834308,-0.6194705963134766,4.986603260040283,-0.8598648905754089,4.565493106842041,False,True,False
109,rotated_rect,medium,True,5.621129512786865,13416.34765625,33.287986755371094,0.138996138996139,0.2440677966101695,0.8499025341130604,0.5564340949058533,1.1725308932883678,7.811796730609515,1.2187561988830566,4.9258809089660645,0.8182726502418518,5.312186241149902,False,True,False
110,rotated_rect,large,False,11.079194068908691,29170.26953125,54.9611930847168,0.1705937794533459,0.2914653784219002,0.4056482670089859,2.1634328365325928,7.050413033669017,11.862357998332968,-0.7138826251029968,4.81096076965332,-0.7857967615127563,6.973197937011719,False,True,False
111,rotated_rect,small,True,7.125508785247803,17024.56640625,43.60224533081055,0.09968847352024922,0.1813031161473088,0.18508997429305912,2.003697395324707,4.827172638602761,5.923565162197079,-5.772157192230225,5.26176643371582,-5.329280853271484,3.307626247406006,False,True,False
