group,sample_count,mean_true_area,mean_pred_area,mean_area_ratio,mean_area_error,mean_iou,mean_dice
2,24,15.157245946842977,25.040640819544766,1.7425254926558358,0.7610690361993792,0.3766063620742221,0.5415993044136794
3,36,22.20490953938415,34.249153643097344,1.589216692877094,0.6056927627748653,0.40839582077327186,0.5745502223781469
