seed,split,true_task_group,pred_task_group,sample_count,task_gate_accuracy,count_head_accuracy,mean_gate_single,mean_gate_cc2,mean_gate_cc3,gate_entropy_mean,gate_collapse_flag
42,all,multi_defect_cc2,multi_defect_cc2,234,1.0,1.0,3.6752114160696074e-06,0.995707662951233,0.004288665756300027,0.011877704858478881,1
42,all,multi_defect_cc2,multi_defect_cc3,6,0.0,0.0,8.789527973599812e-07,0.187830850481987,0.81216828028361,0.39996192679357856,1
42,all,multi_defect_cc2,all,240,0.975,0.975,3.605304950601866e-06,0.9755107426395019,0.02448565611948278,0.021579810406856373,1
42,all,multi_defect_cc3,multi_defect_cc2,2,0.0,0.0,1.6836483152093962e-08,0.915235161781311,0.08476486057043076,0.25901276545961716,1
42,all,multi_defect_cc3,multi_defect_cc3,478,1.0,1.0,0.0010757649935681376,0.0002155679163871315,0.9987086743490466,0.003563017176892937,1
42,all,multi_defect_cc3,all,480,0.9958333333333333,0.9958333333333333,0.0010712827095802836,0.004028149557490981,0.9949005751249691,0.004627391128070955,1
42,all,all,single_defect,600,1.0,1.0,0.9996115988492966,5.060368250626216e-08,0.00038835078583786964,0.0014930285786796426,0
42,all,all,multi_defect_cc2,236,0.9915254237288136,0.9915254237288136,3.6442082386720014e-06,0.9950256926023354,0.004970667407267236,0.013972069778827513,0
42,all,all,multi_defect_cc3,484,0.987603305785124,0.987603305785124,0.0010624399600048637,0.0025413772043904356,0.996396190125095,0.008477053246521272,0
42,all,all,all,1320,0.9939393939393939,0.9939393939393939,0.4547591214267915,0.17883039422976185,0.36641048787891195,0.00628493892903589,0
