sample_index,defect_type,mse,mae,iou,dice,area_error,center_error,pred_area,true_area,pred_center_x,pred_center_y,true_center_x,true_center_y
0,polygon,6765.93359375,32.08219528198242,0.0,0.0,1.0,nan,0.0,1.583678089636237,nan,nan,2.307692289352417,3.331390857696533
1,polygon,63445.2734375,119.69967651367188,0.43022166718701216,0.6016153678236194,0.6820843091334895,1.7608526945114136,43.74910722620105,26.00886708748743,-3.1662230491638184,4.960113048553467,-3.1606216430664062,6.720956802368164
2,multi_defect,55260.43359375,114.19378662109375,0.3501735441573467,0.5187089403027706,0.7896414342629482,0.43897461891174316,34.201355666567196,19.110730793206514,-3.8651626110076904,4.817363262176514,-4.24038553237915,5.045193195343018
3,polygon,11881.6083984375,43.81254577636719,0.07142857142857142,0.13333333333333333,2.1025641025641026,1.8758018016815186,5.52764563978802,1.7816378508407666,6.322729587554932,5.41558837890625,6.144182205200195,3.5483033657073975
4,multi_defect,42236.84375,94.51358795166016,0.5340909090909091,0.6962962962962963,0.8321678321678322,0.1818459928035736,39.896505719682125,21.77557373249826,-4.269841194152832,4.9473748207092285,-4.095231056213379,4.896588325500488
5,rotated_rect,30860.287109375,76.38858032226562,0.29039634146341464,0.4500886001181335,2.4435695538057742,1.1700470447540283,19.978708207718682,5.801743770686599,5.244668483734131,4.990915298461914,5.300716400146484,3.822211503982544
6,polygon,3871.05517578125,31.790571212768555,0.0,0.0,1.0,nan,0.0,0.7309283490628786,nan,nan,6.714824199676514,6.447811126708984
7,multi_defect,70282.171875,138.69827270507812,0.3086604734791729,0.47171971605220975,1.0624123422159888,0.6597121357917786,44.784589054040126,21.71466303674302,-0.23602372407913208,4.862360000610352,-0.697315514087677,5.333984851837158
8,polygon,31157.0390625,74.19660186767578,0.17092511013215858,0.29194883370955604,4.268867924528302,1.825360894203186,17.009311789650738,3.228266875027714,4.892749309539795,4.981326580047607,4.711766719818115,6.797693252563477
9,triangle,40796.859375,86.35730743408203,0.3699421965317919,0.540084388185654,0.6931818181818182,1.8144243955612183,24.958157585709543,14.740388372768052,-1.6106922626495361,5.091981410980225,-1.6469227075576782,6.906044006347656
10,rect,33059.02734375,76.64574432373047,0.2794440380395026,0.4368210405946255,2.461734693877551,1.5072866678237915,20.66395353496513,5.969248184013509,-3.0828981399536133,5.175930023193359,-3.3165831565856934,3.68686842918396
11,polygon,3594.286865234375,28.80572509765625,0.0,0.0,1.0,nan,0.0,0.7309283490628786,nan,nan,3.9604270458221436,4.057239055633545
12,polygon,2508.126953125,28.386690139770508,0.0,0.0,1.0,nan,0.0,0.4720578921031091,nan,nan,-6.548063278198242,3.20625638961792
13,polygon,35107.9921875,75.61275482177734,0.18569131832797428,0.31322033898305085,2.5384615384615383,1.9185750484466553,17.511825029631467,4.948994030113241,-1.7150535583496094,5.140887260437012,-1.8565906286239624,7.054234504699707
14,multi_defect,49486.62890625,103.12813568115234,0.36193252811328613,0.5314984709480123,0.9673321234119783,1.3285646438598633,33.01359709934002,16.78089668056859,2.3631765842437744,5.143082141876221,2.813842296600342,3.8932883739471436
15,multi_defect,49569.12890625,111.86426544189453,0.4776065926191329,0.6464597478176528,0.43591258121677495,0.9019083976745605,37.01847534524704,25.78045197840528,1.1868371963500977,5.080255508422852,1.500280499458313,5.92594575881958
16,rect,32255.986328125,69.47425079345703,0.1743801652892562,0.29697396199859255,0.29193548387096774,2.03541898727417,12.197366824986787,9.441157842062182,-2.4725687503814697,5.091488838195801,-2.788944721221924,3.080808162689209
17,rect,25270.421875,65.0775146484375,0.3005366726296959,0.4621733149931224,2.3273809523809526,1.0496149063110352,17.024539463589548,5.11649844344015,-0.9155797362327576,5.131186485290527,-1.0552762746810913,4.090909481048584
18,polygon,37238.0625,82.41261291503906,0.40083945435466944,0.5722846441947566,1.220747889022919,0.7617213726043701,28.034147721349157,12.623741695273466,-4.244811534881592,5.272058010101318,-4.1099042892456055,6.021737575531006
19,polygon,9669.92578125,40.98099899291992,0.28604118993135014,0.44483985765124556,1.7972972972972974,0.8831292986869812,6.304257010667328,2.2536957429438758,-0.8437113165855408,5.164690017700195,-0.6865407824516296,4.295659065246582
20,multi_defect,41860.62890625,95.10694885253906,0.3632286995515695,0.5328947368421053,0.4494180841539839,1.092732310295105,24.653604106933344,17.009311789650738,1.7616028785705566,5.029603958129883,1.5213714838027954,6.095602512359619
21,polygon,2796.79736328125,28.290271759033203,0.0,0.0,1.0,nan,0.0,0.5786516096747789,nan,nan,-3.6537952423095703,5.9994683265686035
22,polygon,34708.51953125,78.8520278930664,0.31922837585563163,0.4839622641509434,1.1314623338257017,0.6132340431213379,21.97353349370279,10.30913525657435,-5.457484722137451,4.9689555168151855,-4.879456520080566,5.173746585845947
23,multi_defect,29182.03125,69.55783081054688,0.246218487394958,0.39514497639919083,0.6817359855334539,0.23331603407859802,14.161736763093273,8.420903688161914,0.9384016990661621,5.214728355407715,1.0311503410339355,5.00063943862915
24,ellipse,43545.5546875,84.19921112060547,0.4757885384273656,0.6447922937989163,0.023142509135200974,0.49925392866134644,25.582492217200752,25.003840607525973,7.507806777954102,5.024410724639893,7.763543605804443,5.453191757202148
25,multi_defect,75278.4765625,142.1121063232422,0.26294447910168434,0.41639911089157816,0.6655694535878868,1.4914458990097046,38.52601506518923,23.130836713052346,-4.706913948059082,5.002435684204102,-3.443368673324585,5.794814586639404
26,rotated_rect,26021.9296875,70.6133041381836,0.5669764898851831,0.7236566643405443,0.617351598173516,0.6329498887062073,26.96821054563246,16.67430296299692,-4.566068649291992,5.244255542755127,-4.479727268218994,4.617222309112549
27,ellipse,37311.76171875,82.24164581298828,0.20516399162595952,0.3404748118123914,3.553054662379421,1.1157366037368774,21.56238629735492,4.735806594969901,2.548121929168701,5.007704257965088,2.4152109622955322,6.1154961585998535
28,multi_defect,35214.79296875,79.30724334716797,0.3558648111332008,0.5249266862170088,0.21908893709327548,0.9866968393325806,17.115905507222408,14.039915371582794,6.868014812469482,5.0649733543396,6.388232231140137,5.927167892456055
29,polygon,4243.49462890625,28.882938385009766,0.0,0.0,1.0,nan,0.0,1.111620197533128,nan,nan,1.5312867164611816,7.013975143432617
30,triangle,35067.78515625,74.9632339477539,0.29250334672021416,0.45261522527187986,2.243956043956044,1.2394495010375977,22.476046733683518,6.928591642158537,6.976038455963135,4.917056560516357,7.194267749786377,3.696969985961914
31,multi_defect,50181.54296875,106.50007629394531,0.4505169867060561,0.6211812627291242,0.16538037486218302,0.9802185297012329,32.19130270664428,27.623000525001288,-0.7435712218284607,5.055809020996094,-1.0049974918365479,6.000523090362549
32,multi_defect,49666.96484375,112.04129028320312,0.41663057600692943,0.5881993274228065,0.2558620689655172,1.5994060039520264,27.729594242572958,22.08012721127446,-4.03777551651001,4.9126081466674805,-2.715855121612549,4.012260437011719
33,polygon,5079.30859375,31.827621459960938,0.0,0.0,1.0,nan,0.0,1.4618566981257572,nan,nan,-1.1369346380233765,4.7843017578125
34,rect,41968.1015625,91.66795349121094,0.3485564304461942,0.516932658622032,1.4716216216216216,1.7900211811065674,27.851415634083438,11.268478714719379,-6.378516674041748,4.978268623352051,-6.331658363342285,6.76767635345459
35,polygon,4861.7705078125,35.052818298339844,0.0,0.0,1.0,nan,0.0,0.9441157842062182,nan,nan,-7.352893352508545,4.729554176330566
36,multi_defect,39648.00390625,95.44290924072266,0.4531974050046339,0.6237244897959183,0.7605633802816901,0.25446972250938416,30.455347877619943,17.298637594488127,-1.8321857452392578,4.919090270996094,-1.5818530321121216,4.964788913726807
37,multi_defect,52750.62890625,115.54910278320312,0.49090307641415815,0.6585311737297537,0.43885281385281383,0.7020084261894226,40.490385003295714,28.140741438920827,1.710876703262329,4.9165215492248535,1.0547869205474854,4.666797637939453
38,multi_defect,37138.765625,84.3180160522461,0.4714213454729388,0.640770024063252,0.7391713747645952,0.44508063793182373,28.125513764982017,16.17178972301619,5.83821964263916,5.079545021057129,6.130653381347656,5.415073394775391
