sample_index,defect_type,true_area,area_bin,baseline_iou,baseline_dice,baseline_area_error,baseline_pred_area,baseline_center_error,baseline_defect_mae,baseline_background_mae,composite_mean_iou,composite_mean_dice,composite_mean_area_error,composite_mean_pred_area,composite_mean_center_error,composite_mean_defect_mae,composite_mean_background_mae,delta_iou,delta_dice,delta_area_error,delta_pred_area,delta_center_error,delta_defect_mae,delta_background_mae,baseline_pred_area_zero,composite_pred_area_zero,pred_area_zero_repaired,composite_clearly_worse
10,rotated_rect,7.446332556078076,small,0.7697594501718213,0.8699029126213592,0.10633946830265849,8.238171600896194,0.14378350973129272,390.1286315917969,24.654157638549805,0.7054562713047613,0.8263744441535734,0.29856850715746425,9.669572951144332,0.21088207761446634,333.69189453125,29.0096009572347,-0.06430317886706005,-0.0435284684677858,0.19222903885480574,1.4314013502481373,0.06709856788317362,-56.436737060546875,4.355443318684895,False,False,False,True
11,rotated_rect,7.431104882139266,small,0.2238219895287958,0.3657754010695187,0.08401639344262295,6.806770250648057,1.5821125507354736,572.5902709960938,25.31909942626953,0.2394967581505174,0.3819157206084533,0.09221311475409834,7.811796730609515,1.544235070546468,550.4153035481771,29.888471603393555,0.015674768621721596,0.016140319538934578,0.008196721311475391,1.005026479961458,-0.03787748018900561,-22.17496744791663,4.569372177124023,False,False,False,False
12,polygon,12.669424717089896,large,0.284,0.4423676012461059,0.4567307692307692,6.882908620342107,1.511512279510498,645.7992553710938,20.765960693359375,0.294105153676399,0.45276400493261965,0.3489583333333333,8.248323383522068,1.5205433368682861,613.5870157877604,25.57237434387207,0.010105153676399026,0.010396403686513733,-0.1077724358974359,1.3654147631799614,0.009031057357788086,-32.21223958333337,4.806413650512695,False,False,False,False
13,rotated_rect,9.227970406918843,medium,0.1812004530011325,0.3068072866730585,0.27887788778877887,6.6544935112599575,1.7708593606948853,653.52978515625,24.109405517578125,0.1484340987186117,0.25848470775992627,0.3025302530253025,6.436230184803681,1.8538265625635784,679.4988199869791,27.126327514648438,-0.03276635428252078,-0.04832257891313224,0.023652365236523643,-0.21826332645627655,0.08296720186869311,25.96903483072913,3.0169219970703125,False,False,False,False
14,rotated_rect,9.106149015408363,medium,0.5514018691588785,0.7108433734939759,0.056856187290969896,8.588408101488824,0.7909207940101624,459.5120849609375,24.80722427368164,0.4971997749421065,0.6637865275920318,0.13210702341137123,10.30913525657435,0.8375604947408041,415.46227010091144,29.782816569010418,-0.05420209421677197,-0.04705684590194403,0.07525083612040134,1.7207271550855268,0.04663970073064172,-44.04981486002606,4.975592295328777,False,False,False,True
15,polygon,11.770991954700108,large,0.5449101796407185,0.7054263565891473,0.00258732212160414,11.801447302577728,0.6989573240280151,427.53887939453125,27.061067581176758,0.559788696674079,0.7175974589362134,0.12332902112979732,13.222696870199991,0.7133878668149313,385.1653747558594,32.72153345743815,0.014878517033360517,0.012171102347066087,0.12074169900819318,1.4212495676222634,0.014430542786916134,-42.373504638671875,5.660465876261391,False,False,False,True
16,polygon,15.62359346121903,large,0.6566523605150214,0.7927461139896373,0.1189083820662768,13.765817240684214,0.37856659293174744,378.9296569824219,22.396717071533203,0.6731043911552425,0.8026675024532669,0.1354775828460039,14.572883959441143,0.45268112421035767,363.5728251139323,28.167178471883137,0.01645203064022105,0.009921388463629555,0.016569200779727095,0.8070667187569285,0.07411453127861023,-15.356831868489564,5.770461400349934,False,False,False,False
17,rotated_rect,8.177260905140955,medium,0.23743016759776536,0.3837471783295711,0.3500931098696462,5.31445820464468,1.2761794328689575,607.3549194335938,20.51169776916504,0.24480737410466205,0.39201795248759197,0.17690875232774675,6.730631880954007,1.3900831937789917,586.5751953125,26.28110694885254,0.0073772065068966886,0.008270774158020855,-0.17318435754189945,1.4161736763093273,0.11390376091003418,-20.77972412109375,5.7694091796875,False,False,False,False
18,rotated_rect,9.837077364471241,medium,0.3488636363636364,0.5172704296545914,0.16253869969040247,8.238171600896194,1.4202560186386108,557.450439453125,22.87142562866211,0.34992499065860644,0.5180398447220039,0.11145510835913312,10.273604017383795,1.4804936250050862,504.052734375,32.32026608784994,0.0010613542949700627,0.000769415067412571,-0.05108359133126934,2.0354324164876,0.06023760636647535,-53.397705078125,9.448840459187828,False,False,False,False
19,multi_defect,13.796272588561834,large,0.18352601156069365,0.31013431013431014,0.19205298013245034,11.146657323208899,1.9420655965805054,668.9537963867188,46.23136901855469,0.16468822776879863,0.2818457890822748,0.19941133186166296,11.045139496950165,2.308753331502279,691.3455403645834,41.33687973022461,-0.01883778379189502,-0.02828852105203533,0.00735835172921262,-0.10151782625873373,0.3666877349217734,22.39174397786462,-4.894489288330078,False,False,False,False
20,multi_defect,5.832199118564219,small,0.17462311557788945,0.29732620320855613,0.4412532637075718,8.405676014223104,0.5314587354660034,541.3624877929688,47.247032165527344,0.16984571472414453,0.2899086652442977,1.0382941688424718,11.887737454897652,0.7654106418291727,493.2904459635417,53.87729008992513,-0.004777400853744923,-0.007417537964258425,0.5970409051349,3.4820614406745474,0.23395190636316932,-48.072041829427064,6.630257924397789,False,False,False,True
21,rotated_rect,5.954020510074699,small,0.2728592162554427,0.42873432155074115,0.24296675191815856,7.400649534261646,1.475480318069458,569.5911865234375,27.46371841430664,0.2839898273548072,0.4409092944613522,0.4595055413469735,8.689925927747558,1.521996021270752,529.9873250325521,32.70643297831217,0.011130611099364529,0.012174972910611037,0.21653878942881497,1.2892763934859115,0.046515703201293945,-39.60386149088538,5.2427145640055315,False,False,False,True
22,polygon,8.283854622712624,medium,0.18500604594921402,0.3122448979591837,0.19852941176470587,6.6392658373211475,1.4950510263442993,628.2449340820312,23.76963996887207,0.1399774749526812,0.24392611759125996,0.3100490196078431,5.715453618366676,1.5777957836786907,654.5672200520834,27.761086146036785,-0.04502857099653282,-0.06831878036792374,0.11151960784313722,-0.9238122189544713,0.08274475733439135,26.32228597005212,3.9914461771647147,False,False,False,True
23,rotated_rect,10.87255919231032,medium,0.7328687572590011,0.8458445040214477,0.0896358543417367,11.847130324394158,0.1997721940279007,395.3650207519531,29.31162452697754,0.693305872369752,0.8173759969133357,0.02894491129785248,10.6898271050446,0.4146848072608312,414.058349609375,33.492316563924156,-0.039562884889249084,-0.028468507108111996,-0.06069094304388421,-1.1573032193495578,0.21491261323293048,18.693328857421875,4.180692036946617,False,False,False,False
24,rotated_rect,10.73551012686103,medium,0.18522267206477733,0.3125533731853117,0.33900709219858155,7.096096055485447,1.8562618494033813,692.7294921875,23.183286666870117,0.1764101199692363,0.29949538413440596,0.15933806146572105,9.024934754401377,1.9729399681091309,661.6368408203125,32.7163454691569,-0.00881255209554102,-0.013057989050905716,-0.1796690307328605,1.9288386989159303,0.11667811870574951,-31.0926513671875,9.533058802286781,False,False,False,False
25,polygon,6.380395380361378,small,0.3,0.46153846153846156,0.6348448687350835,2.3298341126379256,0.5934499502182007,585.255126953125,16.571311950683594,0.34391842752246055,0.49038779198320653,0.5712012728719172,4.674895899214661,0.6429751316706339,528.475575764974,24.311885833740234,0.04391842752246056,0.02884933044474497,-0.06364359586316626,2.3450617865767356,0.04952518145243323,-56.779551188151004,7.740573883056641,False,False,False,False
26,multi_defect,13.156710283131815,large,0.19202226345083487,0.32217898832684827,0.5127314814814815,6.410850728238998,0.07838549464941025,657.9210815429688,34.78076171875,0.3014191100111854,0.46249033450554866,0.2762345679012346,12.598362238708782,1.020098974307378,564.046641031901,46.56621297200521,0.10939684656035051,0.1403113461787004,-0.23649691358024694,6.187511510469784,0.9417134796579678,-93.87444051106775,11.78545125325521,False,False,False,False
27,multi_defect,13.674451197051354,large,0.34776437189496096,0.516061084781464,0.11469933184855234,15.242901612748781,0.631078839302063,492.7951354980469,47.866783142089844,0.33387921657993297,0.4990703724939654,0.42724573125464,19.516802098241445,0.7312122186024984,441.62306722005206,59.501068115234375,-0.013885155315027986,-0.016990712287498544,0.31254639940608764,4.273900485492664,0.10013337930043542,-51.17206827799481,11.634284973144531,False,False,False,True
28,polygon,3.8373738325801128,small,0.0,0.0,1.0,0.0,nan,701.4426879882812,16.0019588470459,0.0,0.0,1.0,0.0,nan,715.7264811197916,18.36779562632243,0.0,0.0,0.0,0.0,nan,14.283793131510379,2.365836779276531,True,True,False,False
29,polygon,7.552926273649746,small,0.413075780089153,0.5846477392218717,0.08266129032258064,6.928591642158537,0.6631643176078796,534.1763916015625,22.40467071533203,0.42781489546840423,0.5988011856798314,0.11693548387096775,6.730631880954007,0.6774040460586548,517.4626057942709,24.549169540405273,0.01473911537925121,0.014153446457959684,0.03427419354838711,-0.19795976120452963,0.014239728450775146,-16.71378580729163,2.144498825073242,False,False,False,False
30,polygon,9.243198080857653,medium,0.2849936948297604,0.4435721295387635,0.3212520593080725,6.273801662789708,1.1380740404129028,582.4252319335938,20.739370346069336,0.34796982749882693,0.5124048464366189,0.17353102690829217,7.639216425969669,1.0568599104881287,526.7330322265625,25.269809087117512,0.06297613266906654,0.06883271689785536,-0.14772103239978032,1.3654147631799605,-0.08121412992477417,-55.69219970703125,4.530438741048176,False,False,False,False
31,multi_defect,9.136604363285983,medium,0.41748768472906406,0.5890529973935708,0.08166666666666667,8.390448340284294,0.5041595697402954,494.48291015625,22.694732666015625,0.4263696886917774,0.5978302191249206,0.1638888888888889,10.633992300602296,0.4022411108016968,431.1965738932292,32.67958323160807,0.008882003962713325,0.008777221731349871,0.08222222222222222,2.243543960318002,-0.10191845893859863,-63.286336263020814,9.984850565592446,False,False,False,False
32,polygon,2.8323473526186547,small,0.0,0.0,0.7204301075268817,0.7918390448181185,2.3234639167785645,754.6970825195312,21.28276252746582,0.001932367149758454,0.0038424591738712775,0.6344086021505376,1.035481827839078,2.0774521827697754,786.5254516601562,23.950466791788738,0.001932367149758454,0.0038424591738712775,-0.08602150537634412,0.24364278302095954,-0.24601173400878906,31.828369140625,2.667704264322918,False,False,False,False
33,polygon,4.857627986480381,small,0.2894736842105263,0.4489795918367347,0.003134796238244514,4.842400312541571,1.2050095796585083,548.5955200195312,23.0091609954834,0.26769595064030444,0.4219273270653349,0.1650992685475444,5.172333247882453,1.2727468013763428,549.6514689127604,26.502627690633137,-0.02177773357022189,-0.02705226477139977,0.1619644723092999,0.3299329353408824,0.06773722171783447,1.0559488932291288,3.4934666951497384,False,False,False,True
34,rotated_rect,9.745711320838382,medium,0.2914923291492329,0.4514038876889849,0.553125,4.355114746499652,1.2495543956756592,632.4601440429688,17.82157325744629,0.30866897623889084,0.47079522872927826,0.3020833333333333,6.80169435933512,1.3970974683761597,588.4887898763021,24.927462895711262,0.017176647089657937,0.019391341040293386,-0.25104166666666666,2.4465796128354684,0.1475430727005005,-43.97135416666663,7.105889638264973,False,False,False,False
35,rotated_rect,11.801447302577728,large,0.3286573146292585,0.4947209653092006,0.28903225806451616,8.390448340284294,1.4704091548919678,591.6521606445312,23.944005966186523,0.31291877872045976,0.47598263594053475,0.3440860215053763,7.740734252228402,1.586682955423991,603.3054402669271,25.734537760416668,-0.015738535908798756,-0.018738329368665874,0.05505376344086016,-0.6497140880558918,0.11627380053202319,11.653279622395871,1.7905317942301444,False,False,False,False
36,rotated_rect,8.512269731794774,medium,0.5478260869565217,0.7078651685393258,0.22898032200357782,10.46141199596245,0.7272887825965881,412.7325439453125,28.997447967529297,0.5108127586363619,0.6745877123783397,0.1037567084078712,9.141680254598919,0.8687464992205302,446.63401285807294,32.06588554382324,-0.0370133283201598,-0.033277456160986096,-0.1252236135957066,-1.3197317413635314,0.14145771662394202,33.901468912760436,3.0684375762939453,False,False,False,False
37,polygon,2.116646677494586,small,0.0,0.0,1.0,0.0,nan,923.6311645507812,17.978940963745117,0.0,0.0,0.8129496402877697,0.39591952240905925,2.236496150493622,896.0355631510416,24.46206219991048,0.0,0.0,-0.18705035971223027,0.39591952240905925,nan,-27.59560139973962,6.483121236165363,True,False,True,False
38,polygon,5.801743770686599,small,0.058823529411764705,0.1111111111111111,0.25196850393700787,4.339887072560842,1.7436506748199463,656.6805419921875,24.324134826660156,0.09498096243535663,0.17148881166872174,0.022747156605424323,5.822047335938346,1.682240605354309,653.46337890625,29.711440404256184,0.03615743302359192,0.06037770055761063,-0.22922134733158356,1.4821602633775042,-0.06141006946563721,-3.2171630859375,5.3873055775960275,False,False,False,False
39,multi_defect,16.87226272420145,large,0.10138648180242635,0.1841070023603462,0.8528880866425993,2.4821108520260253,2.926629066467285,772.1146240234375,15.645350456237793,0.3132221742026234,0.4764580914399377,0.5354993983152828,7.837176187174198,2.0030278166135154,603.5820719401041,36.00418790181478,0.21183569240019703,0.2923510890795915,-0.3173886883273165,5.355065335148173,-0.9236012498537698,-168.53255208333337,20.358837445576988,False,False,False,False
40,multi_defect,18.851860336246745,large,0.14587332053742802,0.254606365159129,0.5533117932148627,8.420903688161914,3.540236711502075,693.1202392578125,41.104278564453125,0.19855597867987718,0.3287511619951298,0.20678513731825524,16.090575462009202,2.525858918825785,626.669921875,55.04884338378906,0.05268265814244916,0.07414479683600084,-0.34652665589660747,7.669671773847288,-1.01437779267629,-66.4503173828125,13.944564819335938,False,False,False,False
41,multi_defect,21.9887611676416,large,0.42036553524804177,0.5919117647058824,0.4930747922437673,11.146657323208899,3.532829523086548,560.8094482421875,25.069263458251953,0.5376935852292354,0.6978867411362412,0.2601569713758079,16.268231657961987,3.1441637674967446,451.0711161295573,36.32740338643392,0.11732804998119362,0.1059749764303588,-0.23291782086795942,5.121574334753088,-0.3886657555898032,-109.73833211263019,11.258139928181969,False,False,False,False
42,multi_defect,8.892961580265023,medium,0.22408536585365854,0.36612702366127026,0.625,3.3348605925993837,2.1217219829559326,656.5576782226562,29.711231231689453,0.37479668375724723,0.5346418044162379,0.18378995433789955,7.593533404153239,1.8537303606669109,542.7851359049479,33.83545176188151,0.1507113179035887,0.16851478075496762,-0.4412100456621004,4.258672811553855,-0.26799162228902174,-113.77254231770837,4.124220530192055,False,False,False,False
43,multi_defect,24.851563868137873,large,0.3055235903337169,0.46804759806081975,0.6096813725490197,9.700028299021952,1.0429233312606812,588.7493286132812,27.81708335876465,0.49352527357368325,0.6550371638284708,0.31883169934640526,25.546960978010194,0.8354458411534628,435.51121012369794,58.188995361328125,0.18800168323996636,0.18698956576765102,-0.2908496732026144,15.846932678988242,-0.2074774901072184,-153.23811848958331,30.371912002563477,False,False,False,False
44,polygon,4.720578921031091,small,0.2573913043478261,0.4094052558782849,0.33225806451612905,6.289029336728518,0.5890337228775024,596.5906372070312,26.633878707885742,0.24125816646702636,0.38865757022246034,0.610752688172043,7.603685186779113,0.6201420426368713,576.6647745768229,32.341702143351235,-0.01613313788079973,-0.020747685655824577,0.27849462365591393,1.3146558500505945,0.031108319759368896,-19.92586263020837,5.707823435465492,False,False,False,True
45,rotated_rect,7.1570067512406865,small,0.41361256544502617,0.5851851851851851,0.2978723404255319,9.288881102674083,1.1324418783187866,450.0937805175781,27.87407875061035,0.4169116103799262,0.5859885219908793,0.21418439716312054,8.15188144857627,1.0518807967503865,456.58754475911456,29.651355107625324,0.0032990449349000195,0.0008033368056941104,-0.08368794326241136,-1.1369996540978118,-0.08056108156840014,6.493764241536439,1.7772763570149728,False,False,False,False
46,polygon,2.740981308985795,small,0.32903225806451614,0.49514563106796117,0.28888888888888886,3.5328203538039133,0.20080123841762543,515.8583984375,23.629718780517578,0.3659307842801101,0.5354782649519388,0.2796296296296296,3.50744089723923,0.2512524525324504,513.6653238932291,26.545788447062176,0.036898526215593974,0.040332633883977675,-0.009259259259259245,-0.025379456564683434,0.05045121411482495,-2.1930745442708712,2.9160696665445975,False,False,False,False
47,polygon,7.1570067512406865,small,0.6168384879725086,0.7630180658873539,0.002127659574468085,7.1722344251794965,0.26452207565307617,436.41363525390625,20.71694564819336,0.6447713051285465,0.7836284544116273,0.12269503546099292,7.06056481629489,0.2014034315943718,417.0745544433594,23.19524319966634,0.027932817156037903,0.020610388524273437,0.12056737588652483,-0.11166960888460675,-0.06311864405870438,-19.339080810546875,2.4782975514729806,False,False,False,True
48,multi_defect,17.892516878101716,large,0.3140604467805519,0.478,0.2978723404255319,12.562830999518226,1.4738051891326904,574.7366943359375,38.76429748535156,0.25920720432073785,0.4115343629946094,0.33843971631205677,11.836978541768284,1.4920538663864136,620.6782023111979,36.84142176310221,-0.054853242459814044,-0.0664656370053906,0.04056737588652487,-0.7258524577499426,0.018248677253723145,45.94150797526038,-1.9228757222493513,False,False,False,True
49,multi_defect,11.968951715904637,large,0.42424242424242425,0.5957446808510638,0.14631043256997456,10.21776921294149,1.0187815427780151,484.8824768066406,25.802148818969727,0.4324618525279807,0.6036774795640044,0.089058524173028,10.90301454018794,1.0080862442652385,451.9146423339844,28.550133387247723,0.00821942828555644,0.007932798712940614,-0.05725190839694656,0.6852453272464487,-0.010695298512776619,-32.96783447265625,2.747984568277996,False,False,False,False
50,multi_defect,12.760790760722756,large,0.4522502744237102,0.6228269085411943,0.4212410501193317,7.385421860322836,0.6761578321456909,548.2597045898438,15.497597694396973,0.48907506739706214,0.656357446939175,0.27088305489260145,9.304108776612892,0.7576026717821757,485.43048095703125,23.996327718098957,0.03682479297335195,0.0335305383979807,-0.15035799522673027,1.9186869162900564,0.08144483963648474,-62.8292236328125,8.498730023701984,False,False,False,False
51,polygon,7.370194186384026,small,0.48513302034428796,0.6533192834562698,0.03925619834710744,7.080868381546637,0.2167697697877884,494.78546142578125,23.733585357666016,0.4910337502576054,0.6585984324573536,0.06680440771349862,6.87783272902917,0.2849188596010208,487.6842956542969,26.917713165283203,0.005900729913317415,0.005279149001083838,0.02754820936639118,-0.20303565251746658,0.06814908981323242,-7.101165771484375,3.1841278076171875,False,False,False,False
52,rotated_rect,4.416025442254892,small,0.024054982817869417,0.04697986577181208,0.9724137931034482,0.12182139151047977,0.7834432125091553,629.9812622070312,16.460878372192383,0.23182638074680184,0.37203089374111137,0.10114942528735632,4.344962963873779,1.2219926118850708,564.1601155598959,25.943917592366535,0.20777139792893243,0.3250510279692993,-0.8712643678160918,4.223141572363299,0.4385493993759155,-65.82114664713538,9.483039220174152,False,False,False,False
53,polygon,13.902866306133504,large,0.4905847373637265,0.6582446808510638,0.35268346111719606,8.999555297836693,0.18679191172122955,539.4249877929688,19.257854461669922,0.4665235842852293,0.6347513928568002,0.4428623585250091,7.7458101435413385,0.2788996696472168,560.4749145507812,21.681947072347004,-0.02406115307849721,-0.023493287994263645,0.09017889740781304,-1.2537451542953546,0.09210775792598724,21.0499267578125,2.424092610677082,False,False,False,False
54,polygon,5.801743770686599,small,0.0,0.0,1.0,0.0,nan,781.6093139648438,18.65087127685547,0.055659319791392936,0.10269988597309469,0.6981627296587926,1.7511825029631467,1.7433079481124878,741.4365030924479,24.30938466389974,0.055659319791392936,0.10269988597309469,-0.30183727034120744,1.7511825029631467,nan,-40.17281087239587,5.65851338704427,True,False,True,False
55,rotated_rect,15.212446264871161,large,0.28542914171656686,0.4440993788819876,0.7107107107107107,4.400797768316082,0.6296183466911316,617.468017578125,11.17037296295166,0.32217475139849566,0.47877751434095495,0.6666666666666666,5.0708154216237205,0.4719426929950714,592.9747924804688,14.925462404886881,0.036745609681928804,0.03467813545896736,-0.04404404404404405,0.6700176533076387,-0.15767565369606018,-24.49322509765625,3.7550894419352208,False,False,False,False
56,multi_defect,9.288881102674083,medium,0.07561929595827901,0.1406060606060606,0.6475409836065574,3.273949896844144,2.0873122215270996,771.558837890625,25.579608917236328,0.12404751367283978,0.2204719618015567,0.16666666666666666,7.740734252228402,2.234673261642456,720.2712809244791,34.46658515930176,0.04842821771456077,0.07986590119549611,-0.4808743169398908,4.4667843553842586,0.14736104011535645,-51.28755696614587,8.88697624206543,False,False,False,False
57,multi_defect,21.21214979676229,large,0.5199501246882793,0.6841673502871206,0.2498205312275664,15.91291926605642,0.33065345883369446,492.1795654296875,29.455900192260742,0.5726229045920614,0.7279946389874872,0.06556592486240727,20.51167679557703,0.5230478247006735,408.18935139973956,40.84820429484049,0.05267277990378216,0.04382728870036656,-0.1842546063651591,4.598757529520611,0.192394365866979,-83.99021402994794,11.39230410257975,False,False,False,False
58,polygon,8.055439513630475,medium,0.4300653594771242,0.6014625228519196,0.06805293005671077,8.603635775427634,0.8312358856201172,465.3727111816406,27.910736083984375,0.4095281874462262,0.5800543851687822,0.18273471959672338,9.527447994382106,0.982291042804718,449.1501770019531,29.69989077250163,-0.020537172030898,-0.02140813768313743,0.11468178954001261,0.9238122189544722,0.15105515718460083,-16.2225341796875,1.7891546885172538,False,False,False,True
59,rotated_rect,10.70505477898341,medium,0.38033763654419067,0.5510791366906475,0.02275960170697013,10.46141199596245,1.6783190965652466,536.4876708984375,29.14171600341797,0.377451723279419,0.547981885326842,0.1256519677572309,11.918192802775271,1.6826303799947102,495.6314290364583,33.888678232828774,-0.0028859132647716668,-0.0030972513638054533,0.10289236605026077,1.4567808068128212,0.00431128342946363,-40.856241861979186,4.746962229410805,False,False,False,True
60,rotated_rect,5.832199118564219,small,0.0,0.0,1.0,0.0,nan,722.4602661132812,10.0774564743042,0.11092649734947385,0.180623973727422,0.8746736292428198,0.7309283490628786,0.5720682814717293,608.8704427083334,18.374706268310547,0.11092649734947385,0.180623973727422,-0.12532637075718023,0.7309283490628786,nan,-113.58982340494788,8.297249794006348,True,False,True,False
61,polygon,6.410850728238998,small,0.0975103734439834,0.1776937618147448,0.7434679334916865,1.644588785391477,1.0471258163452148,643.1074829101562,17.20987319946289,0.11168226770321012,0.1890122535298874,0.6761678543151227,2.0760395469910926,1.0074478387832642,648.9438883463541,21.45816421508789,0.014171894259226714,0.011318491715142598,-0.06730007917656378,0.4314507615996157,-0.039677977561950684,5.836405436197879,4.248291015625,False,False,False,False
62,polygon,7.857479752425945,medium,0.03041144901610018,0.059027777777777776,0.8837209302325582,0.9136604363285983,1.2095082998275757,701.1998291015625,15.804570198059082,0.09852909655985424,0.1694945759494423,0.6640826873385013,2.6394634827270615,1.1601226329803467,687.9483846028646,21.400475184122723,0.06811764754375406,0.11046679817166453,-0.21963824289405687,1.7258030463984633,-0.049385666847229004,-13.251444498697879,5.5959049860636405,False,False,False,False
63,polygon,9.517296211756232,medium,0.54125,0.7023519870235199,0.0272,9.258425754796463,0.28961482644081116,448.2394104003906,25.234142303466797,0.5734762568064009,0.7287486197856038,0.16213333333333332,8.28893051402556,0.1730577995379766,458.78136189778644,25.498865763346355,0.0322262568064009,0.026396632762083927,0.13493333333333332,-0.9694952407709021,-0.11655702690283457,10.541951497395814,0.2647234598795585,False,False,False,True
64,rotated_rect,14.938348133972582,large,0.5622866894197952,0.7198252321135992,0.13353720693170235,12.943522847988476,0.9267972111701965,416.514404296875,26.82309341430664,0.4851253602229562,0.6528753878650861,0.2456676860346585,11.268478714719379,1.0974923372268677,462.75571695963544,21.717018127441406,-0.07716132919683899,-0.06694984424851302,0.11213047910295615,-1.6750441332690968,0.17069512605667114,46.241312662760436,-5.106075286865234,False,False,False,True
65,polygon,9.593434581450282,medium,0.49940968122786306,0.6661417322834645,0.015873015873015872,9.745711320838382,0.7631203532218933,437.6683044433594,25.688234329223633,0.5089296364686068,0.6739053343937735,0.2470899470899471,11.963875824591701,0.7716204722722372,368.91412353515625,31.572771072387695,0.009519955240743727,0.00776360211030902,0.23121693121693124,2.2181645037533197,0.008500119050343868,-68.75418090820312,5.8845367431640625,False,False,False,True
66,multi_defect,26.16114382687553,large,0.42196531791907516,0.5934959349593496,0.42491268917345754,15.044941851544252,0.18916945159435272,534.8461303710938,25.621780395507812,0.6029509592711263,0.7500563829194326,0.16220411331005044,23.531832126774344,0.43890689810117084,386.30494181315106,40.98861821492513,0.18098564135205114,0.15656044796008295,-0.2627085758634071,8.486890275230092,0.24973744650681812,-148.5411885579427,15.36683781941732,False,False,False,False
67,polygon,10.050264799614581,medium,0.4151547491995731,0.5867269984917044,0.00909090909090909,10.141630843247441,1.064574956893921,483.68701171875,27.317218780517578,0.4107181534082119,0.5772364693132724,0.16565656565656564,8.385372448971358,0.9502643545468649,506.9532979329427,30.59579340616862,-0.004436595791361242,-0.009490529178431961,0.15656565656565655,-1.7562583942760828,-0.11431060234705603,23.26628621419269,3.278574625651043,False,False,False,True
68,polygon,2.9998517659455644,small,0.0,0.0,1.0,0.0,nan,789.2926635742188,10.04126262664795,0.0,0.0,0.9830795262267343,0.05075891312936657,1.5060737133026123,707.1007893880209,19.65553919474284,0.0,0.0,-0.016920473773265665,0.05075891312936657,nan,-82.19187418619788,9.61427656809489,True,False,True,False
69,polygon,6.289029336728518,small,0.0851063829787234,0.1568627450980392,0.6416464891041163,2.2536957429438758,1.7562896013259888,661.7681884765625,19.130279541015625,0.07697568178489285,0.13682697781440212,0.612590799031477,2.4364278302095954,1.703701913356781,676.6491088867188,23.619775772094727,-0.008130701193830553,-0.020035767283637096,-0.029055690072639306,0.18273208726571966,-0.052587687969207764,14.88092041015625,4.489496231079102,False,False,False,False
