seed,source_index,sample_id,split,defect_group,task_group,defect_type,component_count,component_types,component_type_combination,source_dataset,source_pack,angle_deg,vertex_count,distance_bin,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_task_label,pred_task_label,task_gate_correct,gate_prob_single,gate_prob_cc2,gate_prob_cc3,true_count_label,pred_count_label,count_head_correct,true_connected_component_count,pred_connected_component_count,predicted_component_count_correct,predicted_component_count_is_1,predicted_component_count_is_2,predicted_component_count_is_3,component_count_error,missed_component_flag,merged_component_flag,split_component_flag,extra_fragment_flag,largest_component_area_ratio,second_largest_component_area_ratio,third_largest_component_area_ratio,component_recall_heuristic,polygon_component_present,notes
42,34,single_rect_p2_0035,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.657074340527578,0.7930535455861071,0.5036231884057971,2.0099133757943775,415,276,0,0.08803708106279373,0.23548340797424316,0.3235204815864563,0.0,1.0,0.05313374102115631,0,0,1,1.0,6.128112638185857e-27,7.330092424623132e-32,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,35,single_rect_p2_0036,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6710526315789473,0.8031496062992126,0.22807017543859648,2.9982120175126874,490,399,0,0.06028597429394722,0.22848618030548096,0.2887721657752991,0.0,0.9999898672103882,0.06428885459899902,0,0,1,1.0,3.865492029518939e-15,5.4043535128422356e-18,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,36,single_rect_p2_0037,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.801178203240059,0.8896156991005724,0.18814814814814815,1.2988291714798677,548,675,0,0.035186767578125,0.10761559009552002,0.14280235767364502,0.0,1.0,0.06976563483476639,0,0,1,1.0,2.2727792444787168e-29,1.8889503299098534e-42,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,37,single_rect_p2_0038,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8035714285714286,0.8910891089108911,0.19642857142857142,0.9902473676351639,540,672,0,0.03334658592939377,0.12766313552856445,0.16100972890853882,0.0,0.9999970197677612,0.06893578171730042,0,0,1,1.0,4.685371820066713e-22,4.063595220969161e-32,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,38,single_rect_p2_0039,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7276507276507277,0.8423586040914561,0.08525345622119816,1.2755450881762318,397,434,0,0.04080218821763992,0.1684456467628479,0.20924782752990723,0.0,0.9999998807907104,0.051045164465904236,0,0,1,1.0,1.6857787995029442e-31,2.059908742557481e-43,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,39,single_rect_p2_0040,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6861826697892272,0.8138888888888889,0.05128205128205128,3.4853308639797542,369,351,0,0.05674519017338753,0.19447898864746094,0.25122418999671936,0.0,1.0,0.04679275304079056,0,0,1,1.0,2.0318827732709848e-43,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,40,single_rect_p2_0041,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.5852017937219731,0.7383309759547383,0.6578947368421053,3.0148372984998106,441,266,0,0.09039086103439331,0.28697746992111206,0.37736833095550537,0.0,0.9999998807907104,0.056142520159482956,0,0,1,1.0,3.799119804095016e-24,2.9559109515471863e-34,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,41,single_rect_p2_0042,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.848780487804878,0.9182058047493403,0.08585858585858586,1.4357889639820274,543,594,0,0.023546453565359116,0.0933273434638977,0.11687380075454712,0.0,1.0,0.06996186077594757,0,0,1,1.0,8.401740261681718e-34,2.3770113746464726e-39,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,42,single_rect_p2_0043,test,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.5693160813308688,0.7255594817432274,0.4824561403508772,4.629137641514456,507,342,0,0.12244910001754761,0.2814902067184448,0.40393930673599243,0.0,1.0,0.0632040873169899,0,0,1,1.0,7.2323936830138605e-28,2.3953669137262595e-35,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,43,single_rect_p2_0044,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8043844856661045,0.891588785046729,0.12280701754385964,1.432738636318571,500,570,0,0.033173009753227234,0.1134873628616333,0.14666037261486053,0.0,1.0,0.06252339482307434,0,0,1,1.0,2.260171418693266e-31,6.845342998226731e-42,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,44,single_rect_p2_0045,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6649076517150396,0.7987321711568938,0.08787878787878788,3.648563989162209,301,330,0,0.07208506762981415,0.20277565717697144,0.2748607397079468,0.0,1.0,0.03729332238435745,0,0,1,1.0,3.5715105702049766e-35,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,45,single_rect_p2_0046,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.71900826446281,0.8365384615384616,0.22727272727272727,3.0587174755370454,544,704,0,0.06920184195041656,0.17526400089263916,0.24446584284305573,0.0,0.9999979734420776,0.06973892450332642,0,0,1,1.0,2.3505777563426914e-28,6.809635110758806e-38,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,46,single_rect_p2_0047,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7472527472527473,0.8553459119496856,0.09210526315789473,0.6935629314244922,332,304,0,0.03520730882883072,0.15586942434310913,0.19107672572135925,0.0,1.0,0.04132220894098282,0,0,1,1.0,2.5313651276304118e-26,3.3281614286544256e-36,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,47,single_rect_p2_0048,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.807570977917981,0.893542757417103,0.15413533834586465,0.4182624782678923,307,266,0,0.018484391272068024,0.13523077964782715,0.15371516346931458,0.0,0.9999890327453613,0.038827791810035706,0,0,1,1.0,4.989101607510256e-19,7.817725682089432e-28,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,48,single_rect_p2_0049,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6555323590814196,0.7919293820933165,0.22991071428571427,3.337638681474361,345,448,0,0.07474731653928757,0.2139824628829956,0.28872978687286377,0.0,1.0,0.04389958456158638,0,0,1,1.0,1.0407257602104354e-35,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
