sample_id,source_index,split,defect_type,source_pack,dense_threshold,geometry_threshold,pred_defect_type,type_prob_rectangular_notch,type_prob_rotated_rect,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area,initial_iou,refined_iou,delta_iou,initial_dice,refined_dice,delta_dice,initial_area_error,refined_area_error,delta_area_error,initial_center_error_px,refined_center_error_px,initial_pred_area,refined_pred_area,true_area,initial_forward_mse,refined_forward_mse,initial_forward_nrmse,refined_forward_nrmse,forward_nrmse_reduction,initial_forward_correlation,refined_forward_correlation,true_center_x,true_center_y,initial_center_x,initial_center_y,refined_center_x,refined_center_y,center_drift_m,true_width,initial_width,refined_width,width_drift_m,true_length,initial_length,refined_length,length_drift_m,true_depth,initial_depth,refined_depth,depth_drift_m,true_angle_deg,initial_angle_deg,refined_angle_deg,initial_angle_abs_error_deg,refined_angle_abs_error_deg,angle_error_delta,parameter_drift_norm,refinement_category,notes
rect_p2_0082,81,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8524671196937561,0.1475328505039215,0.875,0.9333333333333333,0.018633540372670808,1.0462959794537388,492.0,0.8518518518518519,0.8795411089866156,0.02768925713476378,0.92,0.9359104781281791,0.01591047812817903,0.033126293995859216,0.035196687370600416,0.0020703933747412,0.8000001146320899,0.5,467.0,500.0,483.0,0.26402655243873596,0.2336709201335907,0.3583160274301172,0.3370891441590574,0.021226883271059815,0.9663869423429124,0.9661900140992143,-0.001500000013038516,0.0005000000237487257,-0.0018419217085465789,0.00020896122441627085,-0.0021292888559401035,0.0004009893164038658,0.0003456221426840126,0.013000000268220901,0.012045174837112427,0.012528659775853157,0.0004834849387407303,0.007499999832361937,0.007723855786025524,0.008037442341446877,0.0003135865554213524,0.0013000000035390258,0.001500000013038516,0.0014151431387290359,-8.485687430948019e-05,0.0,0.7377487425729112,0.9339312522469826,nan,nan,nan,0.4433125666163637,improved,
rect_p2_0083,82,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8066523671150208,0.19334764778614044,0.662269129287599,0.7968253968253968,0.23529411764705882,1.9658832527894585,273.0,0.6449086161879896,0.6666666666666666,0.02175805047867707,0.7841269841269841,0.8,0.015873015873015928,0.23529411764705882,0.13725490196078433,-0.0980392156862745,2.0,2.5495097567963922,273.0,308.0,357.0,0.30755579471588135,0.25628504157066345,0.40350440198773974,0.3683392074560087,0.03516519453173106,0.9571549268153531,0.9580873506472793,-0.003000000026077032,-0.0005000000237487257,-0.0030182665213942528,0.000170297542354092,-0.0031902410555630922,0.000361953629180789,0.000257502031099391,0.010999999940395355,0.008272616192698479,0.008646568283438683,0.00037395209074020386,0.006500000134110451,0.006712408736348152,0.007013012655079365,0.0003006039187312126,0.0013000000035390258,0.001500000013038516,0.0014135928358882666,-8.640717715024948e-05,0.0,2.3320052347778315,-2.819927268657097,nan,nan,nan,0.43679560179668264,improved,
rect_p2_0084,83,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rotated_rect,0.4774661958217621,0.5225338339805603,0.8214285714285714,0.9019607843137255,0.14545454545454545,0.6723856854024354,282.0,0.8846153846153846,0.8319559228650137,-0.05265946175037084,0.9387755102040817,0.9082706766917293,-0.030504833512352336,0.0696969696969697,0.015151515151515152,-0.05454545454545455,0.5412682128204571,1.1486691670904996,307.0,335.0,330.0,0.22295261919498444,0.17780880630016327,0.4350239216043425,0.3884932549446155,0.046530666659726994,0.9155249694007798,0.9300816315470897,0.0022499999031424522,0.0,0.0024225038941949606,0.0001256859686691314,0.002727069891989231,0.00031913374550640583,0.00036080810602826473,0.008999999612569809,0.008652410469949245,0.009056239388883114,0.0004038289189338684,0.007000000216066837,0.007088231388479471,0.007401352748274803,0.00031312135979533195,0.0024999999441206455,0.001500000013038516,0.0015903146704658866,9.031465742737055e-05,0.0,7.401914423356899,7.029784373033449,nan,nan,nan,0.4431383054302933,worsened,
rect_p2_0085,84,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8595864772796631,0.14041349291801453,0.661608497723824,0.7963470319634703,0.08566433566433566,3.2098885728723454,523.0,0.6614173228346457,0.6615853658536586,0.00016804301901285346,0.7962085308056872,0.7963302752293578,0.00012174442367063332,0.1555944055944056,0.0944055944055944,-0.0611888111888112,2.9154759474226504,2.898987254210174,483.0,518.0,572.0,0.20766881108283997,0.1727140098810196,0.35486771831080133,0.32362691961517204,0.03124079869562929,0.9556223439846272,0.9592216954621459,0.0,-0.0010000000474974513,0.0006592819700017571,-9.685230179456994e-05,0.0002481946721673012,0.00010044616647064686,0.00045598185807300067,0.01600000075995922,0.013274612836539745,0.013731150887906551,0.00045653805136680603,0.007000000216066837,0.007338464260101318,0.007651634979993105,0.0003131707198917866,0.0015999999595806003,0.001500000013038516,0.0014154876116663218,-8.451240137219429e-05,0.0,0.5644205261093787,-2.087636220756996,nan,nan,nan,0.4741235037262904,neutral,
rect_p2_0086,85,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rotated_rect,0.15152955055236816,0.8484704494476318,0.8553054662379421,0.9220103986135182,0.07666666666666666,0.4847671119854078,277.0,0.7617728531855956,0.7552631578947369,-0.0065096952908587635,0.8647798742138365,0.8605697151424287,-0.00421015907140776,0.12,0.22333333333333333,0.10333333333333333,0.43277739390561965,0.3615080963209201,336.0,367.0,300.0,0.32590383291244507,0.29596665501594543,0.4394693991726481,0.41879867402286236,0.02067072514978574,0.9144530266684309,0.9147919595892761,0.0,0.0005000000237487257,0.0002674194111023098,0.0004103024839423597,1.6419216990470886e-05,0.0005893942434340715,0.0003083422704755512,0.00800000037997961,0.008594541810452938,0.008994976989924908,0.0004004351794719696,0.00800000037997961,0.007882595993578434,0.008196058683097363,0.00031346268951892853,0.0013000000035390258,0.001500000013038516,0.001422029105015099,-7.7970908023417e-05,0.0,-24.95538703839472,-21.282633812233367,nan,nan,nan,0.4259420849794146,neutral,
rect_p2_0087,86,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8781747221946716,0.12182527035474777,0.6551126516464472,0.7916230366492146,0.09429824561403509,2.079197913523036,499.0,0.6333333333333333,0.6129032258064516,-0.02043010752688168,0.7755102040816326,0.76,-0.015510204081632617,0.041666666666666664,0.08333333333333333,0.041666666666666664,2.5,2.5495097567963922,475.0,494.0,456.0,0.29817911982536316,0.2697597146034241,0.36977342563957705,0.351710739073359,0.018062686566218067,0.965704613895297,0.9660070594117065,-0.003000000026077032,-0.0005000000237487257,-0.002487599616870284,9.471009980188683e-05,-0.002724217250943184,0.0002894995268434286,0.00030648136725743724,0.014999999664723873,0.011976308189332485,0.01191866584122181,-5.764234811067581e-05,0.006000000052154064,0.007947110570967197,0.008259906433522701,0.00031279586255550385,0.0015999999595806003,0.001500000013038516,0.001415287610143423,-8.471240289509296e-05,0.0,0.07422664057807722,0.20973489898805922,nan,nan,nan,0.4077154228496043,worsened,
rect_p2_0088,87,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.810255765914917,0.18974420428276062,0.7714285714285715,0.8709677419354839,0.22857142857142856,0.8220037455816989,432.0,0.6982142857142857,0.7732142857142857,0.07500000000000007,0.8222923238696109,0.8721047331319235,0.04981240926231256,0.30178571428571427,0.22678571428571428,-0.07499999999999998,0.7071067811865476,1.448522153333236,391.0,433.0,560.0,0.4444483518600464,0.3888803720474243,0.4677467660969746,0.43753032116131113,0.030216444935663445,0.923146966305633,0.9288048795471677,0.0,0.0,0.00019125516701024026,0.00020876912458334118,0.0006157886236906052,0.00040068780072033405,0.00046589851012383127,0.012000000104308128,0.010795379988849163,0.011331386864185333,0.0005360068753361702,0.008999999612569809,0.007425157818943262,0.007747504860162735,0.0003223470412194729,0.002199999988079071,0.001500000013038516,0.00141432776581496,-8.567224722355604e-05,0.0,1.6449806252717554,0.635570339889137,nan,nan,nan,0.48143278909592524,improved,
rect_p2_0090,89,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8588401079177856,0.14115990698337555,0.6679611650485436,0.8009313154831199,0.15288220551378445,3.8511193227173797,460.0,0.6538461538461539,0.6551059730250481,0.0012598191788942836,0.7906976744186046,0.7916181606519208,0.0009204862333161978,0.047619047619047616,0.15288220551378445,0.10526315789473684,3.5,4.031128874149275,418.0,460.0,399.0,0.19295594096183777,0.17614181339740753,0.38287105337214533,0.36580925364848615,0.017061799723659177,0.9366056537845948,0.9376442909281936,0.000750000006519258,-0.0010000000474974513,0.001066200085915625,7.015481241978705e-05,0.001149286050349474,0.00025857333093881607,0.00020592429581476896,0.013000000268220901,0.011987263336777687,0.012499462813138962,0.0005121994763612747,0.006000000052154064,0.007054261863231659,0.007361158728599548,0.0003068968653678894,0.002199999988079071,0.001500000013038516,0.0014175386168062687,-8.246139623224735e-05,0.0,-0.5829316194205826,-0.7337288027203885,nan,nan,nan,0.4169118640059713,neutral,
rect_p2_0093,92,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.7169171571731567,0.28308284282684326,0.798951048951049,0.8882410106899903,0.20104895104895104,0.9122614136643338,457.0,0.7395104895104895,0.7709790209790209,0.03146853146853146,0.8502512562814071,0.8706811451135242,0.02042988883211716,0.26048951048951047,0.229020979020979,-0.03146853146853146,0.45009548088146833,1.6072803254184862,423.0,441.0,572.0,0.13881510496139526,0.13548535108566284,0.34477339669761503,0.340613263316656,0.004160133380959052,0.9407774981386312,0.9423829187133375,-0.003000000026077032,0.0,-0.0026055832859128714,3.2868363632587716e-05,-0.0023766253143548965,0.00012170663103461266,0.00024558906703791325,0.014000000432133675,0.012020856142044067,0.011932065710425377,-8.879043161869049e-05,0.00800000037997961,0.007149646058678627,0.00746113620698452,0.00031149014830589294,0.0024999999441206455,0.001500000013038516,0.0015892286319285631,8.922861889004707e-05,0.0,-3.2123378581736084,-3.0375881085890666,nan,nan,nan,0.34108872691874276,improved,
rect_p2_0096,95,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rotated_rect,0.2823663055896759,0.7176337242126465,0.7948113207547169,0.885676741130092,0.16183574879227053,0.4636747901886459,347.0,0.8177676537585421,0.8533333333333334,0.03556567957479129,0.899749373433584,0.920863309352518,0.021113935918934068,0.07246376811594203,0.014492753623188406,-0.057971014492753624,0.6511978979211642,0.28007328163161205,384.0,420.0,414.0,0.3058239221572876,0.2780248522758484,0.43616220878886514,0.4158666710380744,0.020295537750790738,0.9111474591896769,0.9170527442971563,0.000750000006519258,0.0005000000237487257,0.000714941299520433,0.0002882461703848094,0.00078548863530159,0.0004765475168824196,0.0002010828776366411,0.010999999940395355,0.010017438791692257,0.010515419766306877,0.0004979809746146202,0.007499999832361937,0.007697420660406351,0.00801667757332325,0.00031925691291689873,0.002199999988079071,0.001500000013038516,0.0015924233011901379,9.242328815162182e-05,0.0,-8.798262075575028,-6.444410694180322,nan,nan,nan,0.4334694240682888,improved,
rect_p2_0097,96,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8547950387001038,0.14520496129989624,0.728021978021978,0.8426073131955485,0.27197802197802196,0.08102230397578664,530.0,0.695054945054945,0.6964285714285714,0.0013736263736263687,0.820097244732577,0.8210526315789474,0.0009553868463704207,0.30494505494505497,0.30357142857142855,-0.0013736263736264243,0.5,0.5684940304821909,506.0,507.0,728.0,0.21583311259746552,0.19561132788658142,0.38193265053277736,0.36360073334024073,0.01833191719253663,0.9375237274055963,0.9403418732034081,0.000750000006519258,0.0,0.0006339080864563584,-6.6305001382716e-05,0.0010055680759251118,0.00012701470404863358,0.00041893156515113253,0.01600000075995922,0.013280299492180347,0.013734834268689156,0.00045453477650880814,0.008999999612569809,0.007346047554165125,0.007662587333470583,0.00031653977930545807,0.0024999999441206455,0.001500000013038516,0.0014178347773849964,-8.216523565351963e-05,0.0,0.6818535693349945,0.13856311387712308,nan,nan,nan,0.4561158545667375,neutral,
rect_p2_0098,97,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rotated_rect,0.2773624062538147,0.7226375937461853,0.739454094292804,0.8502139800285307,0.17447916666666666,1.8489962495715722,317.0,0.7721822541966427,0.847255369928401,0.07507311573175834,0.871447902571042,0.917312661498708,0.04586475892766606,0.07552083333333333,0.015625,-0.05989583333333333,2.02322656785934,1.2390878068284332,355.0,390.0,384.0,0.3437942564487457,0.2981443405151367,0.41918008200130863,0.3903593756678939,0.028820706333414714,0.9426515431843293,0.9422060861825355,0.000750000006519258,0.0010000000474974513,0.0011209205258637667,0.0003671637095976621,0.0007490189746022224,0.0005521872080862522,0.00041538471183193577,0.009999999776482582,0.009020056575536728,0.009466856718063354,0.0004468001425266266,0.007499999832361937,0.007896948605775833,0.008213572204113007,0.00031662359833717346,0.0019000000320374966,0.001500000013038516,0.001414634520187974,-8.536549285054207e-05,0.0,-11.207613866617963,-7.898607487347519,nan,nan,nan,0.4613570282379982,improved,
rect_p2_0099,98,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8656236529350281,0.13437633216381073,0.803125,0.8908145580589255,0.16825396825396827,2.595437387682086,524.0,0.773015873015873,0.8333333333333334,0.060317460317460325,0.8719785138764548,0.9090909090909091,0.03711239521445431,0.22698412698412698,0.16666666666666666,-0.060317460317460325,2.259009922533378,1.5,487.0,525.0,630.0,0.5450587272644043,0.48870739340782166,0.4361120900768194,0.4129532917091063,0.023158798367713118,0.9702817864082065,0.9732744463877608,-0.001500000013038516,0.0010000000474974513,-0.0015989819075912237,0.00019015552243217826,-0.0014109993353486061,0.00038386881351470947,0.0002699301513521163,0.013000000268220901,0.012639148160815239,0.013137228786945343,0.0004980806261301041,0.009499999694526196,0.007677675690501928,0.00799432210624218,0.00031664641574025154,0.0010000000474974513,0.001500000013038516,0.0014144682791084051,-8.553173393011093e-05,0.0,0.4115820500626644,1.074694834295187,nan,nan,nan,0.43476076980803857,improved,
rect_p2_0101,100,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rotated_rect,0.46177104115486145,0.5382289886474609,0.7241379310344828,0.84,0.07692307692307693,3.291930369183948,264.0,0.7370030581039755,0.6601123595505618,-0.07689069855341368,0.8485915492957746,0.7952622673434856,-0.05332928195228903,0.013986013986013986,0.06643356643356643,0.05244755244755245,3.3120567375886516,3.9447218434167914,282.0,305.0,286.0,0.27713218331336975,0.2375865876674652,0.5327938404790069,0.49331767248216807,0.03947616799683884,0.8491800510396893,0.8705873425012791,0.0022499999031424522,-0.0010000000474974513,0.0021744882687926292,9.396825771545991e-05,0.002503013703972101,0.0002882101107388735,0.00038165279535101,0.00800000037997961,0.008040523156523705,0.008367491886019707,0.0003269687294960022,0.007000000216066837,0.006942419800907373,0.0072482554242014885,0.00030583562329411507,0.0019000000320374966,0.001500000013038516,0.0015903373714536428,9.03373584151268e-05,0.0,7.638045162021641,9.879648360822712,nan,nan,nan,0.4429083652972939,worsened,
rect_p2_0103,102,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8005759119987488,0.19942408800125122,0.7087719298245614,0.8295687885010267,0.07509881422924901,2.4515485347884822,468.0,0.6749555950266429,0.6825938566552902,0.007638261628647225,0.8059384941675504,0.8113590263691683,0.005420532201617978,0.13636363636363635,0.05138339920948617,-0.08498023715415018,2.5,3.0413812651491097,437.0,480.0,506.0,0.1589413434267044,0.1394733488559723,0.3126624883728098,0.2928889280760358,0.019773560296774018,0.9653124458287483,0.9658281669504228,-0.0022499999031424522,-0.0005000000237487257,-0.0024386513978242874,9.477577259531245e-05,-0.002671887632459402,0.00028733257204294205,0.00030245207778788815,0.014000000432133675,0.012002956122159958,0.012502109631896019,0.0004991535097360611,0.007000000216066837,0.00723750377073884,0.007546853274106979,0.00030934950336813927,0.0015999999595806003,0.001500000013038516,0.001415994018316269,-8.400599472224712e-05,0.0,-1.8303069227860616,-0.9876546387722468,nan,nan,nan,0.4356447467628906,neutral,
rect_p2_0105,104,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8135817646980286,0.18641823530197144,0.7359009628610729,0.8478605388272583,0.2300140252454418,1.2626117666027312,549.0,0.7068723702664796,0.7741935483870968,0.06732117812061711,0.828266228430567,0.8727272727272727,0.04446104429670572,0.29312762973352036,0.22580645161290322,-0.06732117812061714,1.1749315821468647,0.5,504.0,552.0,713.0,0.19341041147708893,0.16051948070526123,0.3293377734792585,0.30003056074976825,0.029307212729490273,0.9669319524031221,0.9694984994151046,0.0022499999031424522,0.0005000000237487257,0.0025229454040527344,7.722895679762587e-05,0.002239206340163946,0.0002733625005930662,0.0003449292978628013,0.014000000432133675,0.013966767117381096,0.01437344029545784,0.0004066731780767441,0.009999999776482582,0.007207213435322046,0.007521186023950577,0.0003139725886285305,0.0019000000320374966,0.001500000013038516,0.001415297039784491,-8.470297325402498e-05,0.0,1.5796387668031822,-1.8987360267594806,nan,nan,nan,0.44859819860525657,improved,
rect_p2_0106,105,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.7601633667945862,0.2398366630077362,0.7958883994126285,0.8863450531479967,0.18814814814814815,1.4335971295754648,548.0,0.7881481481481482,0.8177777777777778,0.029629629629629672,0.8815244407622204,0.8997555012224939,0.018231060460273563,0.21185185185185185,0.18222222222222223,-0.029629629629629617,1.4286320228542113,1.118033988749895,532.0,552.0,675.0,0.16361743211746216,0.14346402883529663,0.32088101558719695,0.3004697452054693,0.02041127038172763,0.9588931790007047,0.9601800072452413,0.0022499999031424522,0.0005000000237487257,0.0028306248132139444,6.686930282739922e-05,0.0030839936807751656,0.0002533385995775461,0.00031458954045909506,0.01600000075995922,0.014069696888327599,0.01446114294230938,0.000391446053981781,0.008500000461935997,0.007340074982494116,0.007652579341083765,0.0003125043585896492,0.0019000000320374966,0.001500000013038516,0.0014169858768582344,-8.301413618028164e-05,0.0,2.53927436877445,1.7593090273544831,nan,nan,nan,0.42216049185702864,improved,
rect_p2_0107,106,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8665494322776794,0.13345056772232056,0.6853333333333333,0.8132911392405063,0.31466666666666665,1.0970157954505055,514.0,0.64,0.68,0.040000000000000036,0.7804878048780488,0.8095238095238095,0.029036004645760727,0.36,0.32,-0.03999999999999998,0.5,0.9630824855092442,480.0,510.0,750.0,0.10026608407497406,0.09455609321594238,0.27050505514356543,0.2626897448612486,0.007815310282316856,0.9660916499167009,0.9662586592877968,-0.003000000026077032,0.0,-0.002300166990607977,0.00012299869558773935,-0.002472616732120514,0.0003072896506637335,0.0002523926890196365,0.01600000075995922,0.012632501311600208,0.01297515258193016,0.00034265127032995224,0.009499999694526196,0.0076742758974432945,0.007957298308610916,0.0002830224111676216,0.002199999988079071,0.001500000013038516,0.0014180438593029976,-8.195615373551846e-05,0.0,0.3876361272041137,0.7031368656755774,nan,nan,nan,0.3912130838105603,improved,
rect_p2_0108,107,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8593413233757019,0.1406586915254593,0.7444794952681388,0.8535262206148282,0.06643356643356643,0.8547309658933682,534.0,0.752442996742671,0.7586206896551724,0.006177692912501365,0.8587360594795539,0.8627450980392157,0.004009038559661837,0.11888111888111888,0.038461538461538464,-0.08041958041958042,0.5,0.5,504.0,550.0,572.0,0.19590511918067932,0.1723765730857849,0.34337722745020177,0.3220977703977742,0.021279457052427564,0.9592520411939758,0.960291731643019,-0.000750000006519258,0.0,-0.00022053711290936917,2.7704443709808402e-05,-0.0006056013517081738,0.00022270879708230495,0.00043162617381208767,0.01600000075995922,0.013268783688545227,0.013713924214243889,0.0004451405256986618,0.007000000216066837,0.007656303234398365,0.00796627625823021,0.00030997302383184433,0.0015999999595806003,0.001500000013038516,0.001415866194292903,-8.41338187456131e-05,0.0,0.5705103868063854,0.4809815478263277,nan,nan,nan,0.4579092500422538,neutral,
rect_p2_0109,108,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.8228440284729004,0.17715595662593842,0.7239884393063584,0.8398994132439229,0.1674347158218126,1.6393090161596349,542.0,0.7132667617689016,0.7037037037037037,-0.00956305806519786,0.832639467110741,0.8260869565217391,-0.006552510589001859,0.15514592933947774,0.09216589861751152,-0.06298003072196622,1.8027756377319946,2.1241146252731844,550.0,591.0,651.0,0.537469208240509,0.46660420298576355,0.4240601901521812,0.3951163786482301,0.02894381150395109,0.9841082973667976,0.9832874900516116,0.001500000013038516,0.0005000000237487257,0.002459897892549634,0.0001823377824621275,0.0027548358775675297,0.00037514278665184975,0.0003523665487060531,0.013000000268220901,0.01396220177412033,0.014373927377164364,0.00041172560304403305,0.009999999776482582,0.007785219233483076,0.008101939223706722,0.00031671999022364616,0.0010000000474974513,0.001500000013038516,0.0014144435990601778,-8.555641397833824e-05,0.0,1.3927914715380785,-3.0193222617577486,nan,nan,nan,0.4568338452665542,neutral,
rect_p2_0110,109,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.7347012758255005,0.2652987241744995,0.6490566037735849,0.7871853546910755,0.26587301587301587,2.6343311316769054,370.0,0.6451612903225806,0.6826003824091779,0.03743909208659724,0.7843137254901961,0.8113636363636364,0.02704991087344033,0.27976190476190477,0.25396825396825395,-0.025793650793650813,2.682849449618641,2.061460171780438,363.0,376.0,504.0,0.23078617453575134,0.20427633821964264,0.3794853898241679,0.35702546884088143,0.022459920983286474,0.9401584058372431,0.9416194364464384,-0.003000000026077032,0.0010000000474974513,-0.0027805990539491177,0.00010519395436858758,-0.002984362654387951,0.0002927803434431553,0.00027696255252306296,0.013000000268220901,0.010310022160410881,0.010815704241394997,0.0005056820809841156,0.007499999832361937,0.006851994898170233,0.0071542588993906975,0.0003022640012204647,0.0019000000320374966,0.001500000013038516,0.0014183325693011284,-8.166744373738766e-05,0.0,-2.9441773742829143,-3.089824541587678,nan,nan,nan,0.42340240471796253,improved,
rect_p2_0111,110,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.7562825083732605,0.2437175214290619,0.7155555555555555,0.8341968911917098,0.1619047619047619,0.3342266460498816,352.0,0.7079646017699115,0.721868365180467,0.013903763410555547,0.8290155440414507,0.8384710234278668,0.00945547938641611,0.1619047619047619,0.06904761904761905,-0.09285714285714286,0.5,1.118033988749895,352.0,391.0,420.0,0.2329634428024292,0.2053980529308319,0.36084274548879386,0.33882250719889573,0.02202023828989813,0.9543671637349777,0.9547890024285636,-0.003000000026077032,0.0,-0.003104342380538583,8.55432062962791e-06,-0.0032647792249917984,0.00019903923384845257,0.00024904715546963946,0.013000000268220901,0.010255754925310612,0.010759441182017326,0.0005036862567067146,0.006500000134110451,0.007091344799846411,0.0074023352935910225,0.00031099049374461174,0.0015999999595806003,0.001500000013038516,0.0014164007734507322,-8.359923958778381e-05,0.0,-2.602784669328402,-2.8248578114642,nan,nan,nan,0.4258045990599533,improved,
rect_p2_0113,112,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.861553966999054,0.13844604790210724,0.8768382352941176,0.9343780607247796,0.06628787878787878,0.55080051851473,493.0,0.8712121212121212,0.8448905109489051,-0.02632161026321611,0.9311740890688259,0.9159248269040554,-0.015249262164770516,0.12878787878787878,0.08522727272727272,-0.043560606060606064,0.5,1.3219822430878885,460.0,483.0,528.0,0.20997749269008636,0.19257834553718567,0.38488474644625137,0.36859382270950125,0.016290923736750118,0.9297734824386417,0.9318625787637975,0.0,0.0,-0.0002342014922760427,5.661005707224831e-05,-0.0005674352869391441,0.00024910946376621723,0.00038483864239686886,0.014000000432133675,0.012612189166247845,0.013091032393276691,0.00047884322702884674,0.007499999832361937,0.007295627612620592,0.007608550600707531,0.00031292298808693886,0.0024999999441206455,0.001500000013038516,0.00141897180583328,-8.102820720523596e-05,0.0,0.515228916737565,0.8595626584600028,nan,nan,nan,0.4481103423216443,worsened,
rect_p2_0119,118,train,rectangular_notch,pilot_v2_rectangular_notch,0.8,0.5,rectangular_notch,0.835353434085846,0.16464653611183167,0.7228346456692913,0.8391224862888482,0.20065789473684212,1.8213224216243764,486.0,0.6455696202531646,0.7109004739336493,0.06533085368048475,0.7846153846153846,0.8310249307479224,0.04640954613253778,0.2894736842105263,0.21875,-0.07072368421052633,2.5,1.8027756377319946,432.0,475.0,608.0,0.17812488973140717,0.15705248713493347,0.34121811357250087,0.3203997603706449,0.020818353201855988,0.9562571341794259,0.9572458119288149,0.003000000026077032,0.0010000000474974513,0.003555203089490533,0.00035742836189456284,0.003723517060279846,0.0005382397212088108,0.00024702700342256494,0.012000000104308128,0.01142386719584465,0.01193716749548912,0.0005133002996444702,0.009999999776482582,0.0076795658096671104,0.00799592211842537,0.0003163563087582588,0.0024999999441206455,0.001500000013038516,0.0014379556523635983,-6.20443606749177e-05,0.0,1.127838188349529,2.8653734264036577,nan,nan,nan,0.40975128679973344,improved,
rect_v9_0002,121,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.8,0.5,rectangular_notch,0.8579376339912415,0.14206236600875854,0.701062215477997,0.8242640499553969,0.038181818181818185,3.559106049151735,571.0,0.7487844408427877,0.7112903225806452,-0.03749411826214255,0.8563484708063022,0.8312912346842601,-0.025057236122042026,0.038181818181818185,0.07090909090909091,0.03272727272727272,3.0413812651491097,3.070226362865259,529.0,511.0,550.0,0.42889130115509033,0.36146897077560425,1.2289778223972805,1.1282515483071083,0.10072627409017221,0.8213262580511751,0.8277432637917548,-0.000750000006519258,-0.0010000000474974513,-3.6623332562157884e-05,-6.0908085288247094e-05,0.0003883172757923603,-0.0002558344276621938,0.0004675155559656464,0.014000000432133675,0.014537678100168705,0.01412778440862894,-0.0004098936915397644,0.00800000037997961,0.0073943305760622025,0.007064423523843288,-0.00032990705221891403,0.002199999988079071,0.001500000013038516,0.0015897336415946484,8.973362855613232e-05,0.0,0.6052043326954653,7.6945504632515105,nan,nan,nan,0.5166771331254675,surrogate_mismatch,
rect_v9_0003,122,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.8,0.5,rectangular_notch,0.7782692909240723,0.22173067927360535,0.6884816753926701,0.8155038759689922,0.11403508771929824,1.8449442653723402,303.0,0.690537084398977,0.672,-0.018537084398976944,0.8169440242057489,0.8038277511961722,-0.013116273009576629,0.06725146198830409,0.16666666666666666,0.09941520467836257,2.038003942145114,2.597809646307588,319.0,285.0,342.0,0.23056244850158691,0.15658153593540192,1.0375417551664423,0.8550304279854596,0.18251132718098273,0.9051852211333485,0.9130463441281317,-0.0022499999031424522,0.0,-0.0010713259689509869,1.390337183693191e-05,-0.0006742051336914301,-0.00017466640565544367,0.0004396174659629973,0.012000000104308128,0.00949112419039011,0.009038885124027729,-0.000452239066362381,0.006000000052154064,0.006686149165034294,0.0064009809866547585,-0.0002851681783795357,0.0024999999441206455,0.001500000013038516,0.0015835199737921357,8.351996075361967e-05,0.0,-2.2331726109311583,4.766729684483485,nan,nan,nan,0.4895989631685426,surrogate_mismatch,
