candidate,split,liftoff_subset,sample_count,normalized_param_mae,dimension_mae_norm,curvature_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,wMAE_auxiliary,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m,er_like_profile_error,max_depth_error_m,volume_proxy_rel_error,seed,selected_seed,best_epoch,best_val_selection_metric,selection_score,validation_only_selection,test_final_only,eligible_for_multiseed_or_candidate
A2_latent_residual_adapter,train,nominal_0p008,32,0.6314338552765548,0.4380779936327599,0.8247897191904485,1.1954487792681903,1.793066377285868,0.8871885776461568,0.1974614504724741,0.17708471044898033,0.1755840890109539,0.1833767492789775,0.7899095904634785,0.8762159497479856,0.0004285056484150118,0.2691692631924525,0.0008871885765984189,0.4250440461132184,42,False,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,train,non_nominal,96,0.576935278562208,0.3951164383130769,0.7587541109727075,1.2760269358598937,1.7423097020170342,0.721462829746694,0.18342158136268458,0.16368825609485307,0.15919187168280283,0.16876723599852994,0.8094285851559603,0.8888593581861609,0.0003447331791145795,0.25096564922326553,0.0007214628276415169,0.40520960136752726,42,False,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,val,all_liftoff,32,0.7307784054428339,0.4640869670547545,0.9974698340520263,1.8977261534892023,1.855103558395058,0.8068996642250568,0.17122860439121723,0.27903866581618786,0.21045500598847866,0.22024076175875962,0.7216093257595123,0.8268118761986469,0.00043787086815427756,0.34960985044017434,0.0008068996685324237,0.7164467108248916,42,False,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,val,nominal_0p008,8,0.6618896871805191,0.4254193790256977,0.8983599990606308,1.0717205125838518,1.324052294716239,0.9932339638471603,0.15708845853805542,0.25189825147390366,0.1864108219742775,0.19846584368497133,0.8062578933277659,0.8806815030028403,0.00048026416152424645,0.35371628403663635,0.0009932339744409546,0.6080021774940907,42,False,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,val,non_nominal,24,0.7537413115302721,0.4769761630644401,1.0305064457158248,2.173061367124319,2.0321206462879977,0.7447882310176889,0.17594198634227118,0.2880854705969493,0.21846973399321237,0.2274990677833557,0.6933931365700946,0.8088553339305825,0.00042373977036428795,0.3482410392413537,0.00074478823322958,0.7525948886018253,42,False,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,test,all_liftoff,32,0.7683074250817299,0.45116448763292283,1.0854503447189927,1.773216205649078,1.5971773210912943,0.8558614081703126,0.29705217108130455,0.2000857014209032,0.22948147356510162,0.24220644659362733,0.7641754607725346,0.8598681708687818,0.0004201372541956516,0.4743810244835913,0.0008558614099456463,0.5673305087348943,42,False,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,test,nominal_0p008,8,0.6965391263365746,0.3755349009297788,1.0175433233380318,1.5308506526052952,1.6411913149058819,0.6166910696774721,0.28310081362724304,0.190806582570076,0.2078680470585823,0.22725848015397787,0.7850269762394255,0.8768445720297382,0.0003151379423798062,0.2697774562984705,0.0006166910752654076,0.4319552603892624,42,False,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,test,non_nominal,24,0.792230191330115,0.47637434986730415,1.1080860185126464,1.8540047233303387,1.582505989819765,0.9355848543345928,0.3017026235659917,0.2031787410378456,0.23668594906727472,0.2471891020735105,0.7572249556169043,0.8542093704817963,0.00045513702480093343,0.5425822138786316,0.0009355848548390592,0.6124555915167716,42,False,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,train,all_liftoff,128,0.5694348870893009,0.3890432334592333,0.7498265396861825,1.295138209941797,1.5922308356966823,0.7343620535102673,0.1810689764097333,0.1604840336367488,0.1587211494334042,0.16675805309932912,0.8202030570277772,0.895968394765581,0.0003552902833021676,0.2256747906358214,0.0007343620536630624,0.3274560442618908,123,False,134,0.5232149268708404,,True,False,True
A2_latent_residual_adapter,train,nominal_0p008,32,0.6378145148046315,0.42972155997995287,0.8459074809215963,1.2180885314010084,1.731457877671346,0.8671480375924148,0.20021656528115273,0.18327005207538605,0.1805512011051178,0.18801260681357235,0.8004648302673097,0.8831771489212473,0.00042713859329523984,0.27106625214219093,0.0008671480354678351,0.41932877251292006,123,False,134,0.5232149268708404,,True,False,True
A2_latent_residual_adapter,train,non_nominal,96,0.5466416778508574,0.3754837912856601,0.7177995592743779,1.3208214361220598,1.5458218217051278,0.6901000588162182,0.17468644678592682,0.15288869415720305,0.151444465542833,0.15967320186124803,0.8267824659479329,0.900232143380359,0.0003313408466378102,0.21054430346703157,0.0006901000597281381,0.29683180151154764,123,False,134,0.5232149268708404,,True,False,True
A2_latent_residual_adapter,val,all_liftoff,32,0.7506750728935003,0.4846584708429873,1.0166916698217392,2.0224669130984694,1.6901271636597812,0.8992544221691787,0.17614872567355633,0.2881706152111292,0.20945261605083942,0.22459065332077444,0.7234257304202705,0.830313967347436,0.0004662923772684735,0.34969234478194267,0.0008992544244392775,0.6547213895889956,123,False,134,0.5232149268708404,0.5232149268708404,True,False,True
A2_latent_residual_adapter,val,nominal_0p008,8,0.6493775397539139,0.39727367274463177,0.9014813750982285,1.187420235015452,1.0586044834926724,0.932133536785841,0.15512669831514359,0.25694021582603455,0.1852978616952896,0.19912159256637096,0.8182228212439135,0.8908478993975331,0.0004604296373145189,0.343088835477829,0.0009321335382992402,0.5357727622017154,123,False,134,0.5232149268708404,0.5232149268708404,True,False,True
A2_latent_residual_adapter,val,non_nominal,24,0.7844409172733625,0.5137867368757725,1.0550951013962429,2.3008158057928085,1.9006347237154841,0.888294717296958,0.18315606812636057,0.29858074833949405,0.2175042008360227,0.23308034023890892,0.6918267001457227,0.8101359899974039,0.0004682466239197917,0.3518935145499806,0.00088829471981929,0.6943709320514223,123,False,134,0.5232149268708404,0.5232149268708404,True,False,True
A2_latent_residual_adapter,test,all_liftoff,32,0.8124032570049167,0.5025478386087343,1.1222586808726192,2.2344996770843863,1.8270620610564947,0.8810607565101236,0.30085957422852516,0.20874273404479027,0.2410703580826521,0.25022422429174185,0.7189915726597995,0.8269498652324477,0.00043928811908244825,0.49685495626181364,0.000881060757819796,0.7327669704052218,123,False,134,0.5232149268708404,,True,True,True
A2_latent_residual_adapter,test,nominal_0p008,8,0.7329858206212521,0.434751158580184,1.0312205255031586,1.7674012407660484,1.9602385722100735,0.6989806653000414,0.28292611986398697,0.19275570660829544,0.2148144692182541,0.23016543313860893,0.7605376675162474,0.8570022540570861,0.00035762733068622765,0.3395071066915989,0.0006989806570345536,0.5804919937721305,123,False,134,0.5232149268708404,,True,True,True
A2_latent_residual_adapter,test,non_nominal,24,0.8388757357994715,0.5251467319515845,1.1526047326624393,2.390199155857166,1.7826698906719685,0.9417541202468177,0.3068373923500379,0.21407174319028854,0.24982232103745142,0.2569104880094528,0.7051428743743168,0.8169324022909018,0.00046650838188118843,0.5493042394518852,0.0009417541247482101,0.7835252959495854,123,False,134,0.5232149268708404,,True,True,True
A2_latent_residual_adapter,train,all_liftoff,128,0.5717049058293924,0.37450205234927125,0.7689077512768563,1.1979802954010665,1.6988175617298111,0.6738143190887058,0.18366167740896344,0.1668105931021273,0.1624079216271639,0.17096006398060126,0.8093374020367465,0.8887848535854923,0.0003323855764705286,0.22462305185035802,0.00067381431836111,0.3587142917624398,2026,True,106,0.45390648051792354,,True,False,True
A2_latent_residual_adapter,train,nominal_0p008,32,0.6306341369636357,0.42942985566332936,0.8318383865989745,1.1362764285877347,1.8289014596957713,0.8588437249418348,0.19814848899841309,0.1798322442919016,0.17679373174905777,0.18492482125293463,0.7923865161788601,0.8771617328808892,0.000418638031305818,0.26380528369918466,0.0008588437158323359,0.42454609928539916,2026,True,106,0.45390648051792354,,True,False,True
A2_latent_residual_adapter,train,non_nominal,96,0.5520618287846446,0.35619278457791853,0.7479308728361502,1.2185482510055106,1.6554562624078244,0.6121378504709961,0.17883274021248022,0.1624700427055359,0.1576126515865326,0.16630514488982348,0.8149876973227087,0.8926592271536933,0.0003036347581920988,0.21156230790074915,0.0006121378525373681,0.3367703559214534,2026,True,106,0.45390648051792354,,True,False,True
A2_latent_residual_adapter,val,all_liftoff,32,0.6954042362049222,0.4063110037241131,0.9844974558800459,1.6954242740757763,1.5268633369123563,0.7245952460216358,0.16890291310846806,0.2821627054363489,0.20131688751280308,0.21746083465404809,0.7660873217811848,0.8582795670818499,0.00040564814662502613,0.3125355860684067,0.0007245952474477235,0.5214948192528496,2026,True,106,0.45390648051792354,0.45390648051792354,True,False,True
A2_latent_residual_adapter,val,nominal_0p008,8,0.6344845965504646,0.3853829354047775,0.8835862465202808,0.9215909633785486,1.1106573976576328,0.9347317442297935,0.15663447976112366,0.25026848167181015,0.17902540415525436,0.19530945178121328,0.8317701142674203,0.8997242525721096,0.00045721822607447393,0.33941526990383863,0.0009347317536594346,0.5896946861719772,2026,True,106,0.45390648051792354,0.45390648051792354,True,False,True
A2_latent_residual_adapter,val,non_nominal,24,0.7157107827564081,0.413287026497225,1.0181345256666343,1.9533687109748523,1.6655986499972641,0.6545497466189166,0.1729923908909162,0.2927941133578618,0.2087473819653193,0.22484462894499302,0.7441930576191064,0.84446467191843,0.00038845812014187686,0.3035756914565961,0.0006545497453771532,0.498761530279807,2026,True,106,0.45390648051792354,0.45390648051792354,True,False,True
A2_latent_residual_adapter,test,all_liftoff,32,0.7837687581777573,0.45943586505018175,1.1081016696989536,1.8974112696014345,1.7482218598015606,0.8180604031076655,0.30160050839185715,0.20559395104646683,0.23446625098586082,0.2472202384378761,0.7445923179570549,0.8457609432418405,0.0004118653791920224,0.4627325206529349,0.0008180604017979931,0.6337078533862169,2026,True,106,0.45390648051792354,,True,True,True
A2_latent_residual_adapter,test,nominal_0p008,8,0.7168088965117931,0.4167292946949601,1.0168885216116905,1.7733076959848404,1.8467521723359823,0.660437832120806,0.2852643057703972,0.19054940342903137,0.2057647705078125,0.22719282656908035,0.752595122055137,0.8559097468136415,0.0003358208914505667,0.30298848915845156,0.0006604378431802616,0.5526478953626968,2026,True,106,0.45390648051792354,,True,True,True
A2_latent_residual_adapter,test,non_nominal,24,0.806088712066412,0.4736713885019223,1.138506052394708,1.9387791274736326,1.7153784222900867,0.8706012601032853,0.30704590926567715,0.21060880025227866,0.24403341114521027,0.2538960423941414,0.7419247165910275,0.8423780087179069,0.0004372135417725076,0.515980531151096,0.0008706012546705703,0.660727839394057,2026,True,106,0.45390648051792354,,True,True,True
