sample_index,defect_type,mse,mae,iou,dice,area_error,center_error,pred_area,true_area,pred_center_x,pred_center_y,true_center_x,true_center_y
0,polygon,7510.21533203125,21.43968391418457,0.05263157894736842,0.1,0.3076923076923077,1.526656150817871,2.070963655678156,1.583678089636237,2.7800769805908203,4.783124923706055,2.307692289352417,3.331390857696533
1,polygon,55492.36328125,98.59630584716797,0.43564001434205807,0.6068931068931069,0.3442622950819672,1.5523085594177246,34.962739363507694,26.00886708748743,-3.1419293880462646,5.168760776519775,-3.1606216430664062,6.720956802368164
2,multi_defect,49001.8125,99.0504150390625,0.32636165577342047,0.4921156373193167,0.4254980079681275,0.4514820873737335,27.24230867653104,19.110730793206514,-3.828378915786743,4.860567569732666,-4.24038553237915,5.045193195343018
3,polygon,11430.0712890625,35.33672332763672,0.13019390581717452,0.23039215686274508,1.4871794871794872,1.5952632427215576,4.431253116193702,1.7816378508407666,6.179090976715088,5.143184661865234,6.144182205200195,3.5483033657073975
4,multi_defect,29374.748046875,74.22791290283203,0.6419691695673794,0.7819503331314355,0.3090909090909091,0.1291859745979309,28.506205613452266,21.77557373249826,-4.064956188201904,5.022176742553711,-4.095231056213379,4.896588325500488
5,rotated_rect,25840.171875,59.420413970947266,0.3204775022956841,0.4853963838664812,1.7742782152230971,1.334276556968689,16.09565135332214,5.801743770686599,5.01060152053833,5.124566078186035,5.300716400146484,3.822211503982544
6,polygon,8035.8583984375,28.10474967956543,0.0,0.0,3.0208333333333335,1.5273021459579468,2.9389410701903245,0.7309283490628786,6.131303787231445,5.036373615264893,6.714824199676514,6.447811126708984
7,multi_defect,70318.1796875,127.36456298828125,0.31973642924380297,0.4845458868283405,0.9495091164095372,0.7784628868103027,42.33293354989172,21.71466303674302,-0.14880156517028809,4.781592845916748,-0.697315514087677,5.333984851837158
8,polygon,25557.810546875,57.291900634765625,0.18779342723004694,0.31620553359683795,2.7735849056603774,1.7984141111373901,12.182139151047977,3.228266875027714,4.729711532592773,4.999368667602539,4.711766719818115,6.797693252563477
9,triangle,37829.92578125,71.57418823242188,0.34345137717819,0.5112970711297071,0.4690082644628099,1.825321078300476,21.65375234098778,14.740388372768052,-1.701757788658142,5.081546783447266,-1.6469227075576782,6.906044006347656
10,rect,26895.052734375,56.60386276245117,0.30466605672461117,0.4670406732117812,1.6377551020408163,1.4430657625198364,15.74541485272951,5.969248184013509,-3.321540117263794,5.129925727844238,-3.3165831565856934,3.68686842918396
11,polygon,4181.0498046875,18.976871490478516,0.2391304347826087,0.38596491228070173,1.5625,0.7133985161781311,1.8730038944736265,0.7309283490628786,3.868734121322632,4.764720439910889,3.9604270458221436,4.057239055633545
12,polygon,5884.5302734375,23.663482666015625,0.0,0.0,2.193548387096774,10.574921607971191,1.5075397199421872,0.4720578921031091,3.9112229347229004,4.76584005355835,-6.548063278198242,3.20625638961792
13,polygon,36113.84765625,66.39476776123047,0.16875522138680032,0.28877769835596856,2.3046153846153845,1.9314093589782715,16.35452181028191,4.948994030113241,-2.028017044067383,5.130447864532471,-1.8565906286239624,7.054234504699707
14,multi_defect,51340.203125,96.02849578857422,0.3522920203735144,0.5210295040803515,0.8911070780399274,1.3012034893035889,31.73447248847998,16.78089668056859,2.9068567752838135,5.191163063049316,2.813842296600342,3.8932883739471436
15,multi_defect,65794.078125,124.29190063476562,0.39287799182720373,0.5641240569991618,0.8186650915534555,1.0440747737884521,46.8860080575959,25.78045197840528,1.1653183698654175,4.937061309814453,1.500280499458313,5.92594575881958
16,rect,35526.12890625,62.72140121459961,0.13201581027667983,0.23324022346368714,0.3096774193548387,1.993350625038147,12.364871238313697,9.441157842062182,-2.780404567718506,5.074140548706055,-2.788944721221924,3.080808162689209
17,rect,29372.10546875,59.398231506347656,0.2809364548494983,0.4386422976501306,2.5595238095238093,0.9511647820472717,18.212298030816726,5.11649844344015,-1.069015622138977,5.041975021362305,-1.0552762746810913,4.090909481048584
18,polygon,25532.029296875,56.5831184387207,0.4751506024096386,0.6442062276671772,0.36308805790108567,0.46028152108192444,17.207271550855268,12.623741695273466,-4.191221237182617,5.568696022033691,-4.1099042892456055,6.021737575531006
19,polygon,18051.244140625,39.808380126953125,0.20136054421768707,0.3352208380520951,3.9662162162162162,0.6887523531913757,11.192340345025329,2.2536957429438758,-0.8412470817565918,4.966811656951904,-0.6865407824516296,4.295659065246582
20,multi_defect,60856.97265625,113.4906234741211,0.32338308457711445,0.48872180451127817,1.0957923008057295,1.1529836654663086,35.64798469075414,17.009311789650738,1.73469877243042,4.962525844573975,1.5213714838027954,6.095602512359619
21,polygon,5828.35693359375,22.19525146484375,0.0,0.0,1.605263157894737,5.917213439941406,1.5075397199421872,0.5786516096747789,2.149383068084717,4.843383312225342,-3.6537952423095703,5.9994683265686035
22,polygon,24211.28125,56.65339279174805,0.3471552555448409,0.5153901216893343,0.06351550960118169,0.4010426104068756,10.96392523594318,10.30913525657435,-5.222780704498291,4.966469764709473,-4.879456520080566,5.173746585845947
23,multi_defect,26285.4296875,54.09000778198242,0.31515711645101663,0.4792691496837667,0.5732368896925859,0.26986628770828247,13.248076326764675,8.420903688161914,1.2753421068191528,5.115522861480713,1.0311503410339355,5.00063943862915
24,ellipse,43617.98828125,83.36945343017578,0.45551061678463095,0.6259117749218479,0.2466504263093788,0.7473024725914001,18.836632662307935,25.003840607525973,7.339588165283203,4.83778715133667,7.763543605804443,5.453191757202148
25,multi_defect,70606.0390625,147.2826690673828,0.20618556701030927,0.3418803418803419,0.3877551020408163,1.0185718536376953,32.09993666301142,23.130836713052346,-3.4646191596984863,4.776464462280273,-3.443368673324585,5.794814586639404
26,rotated_rect,21000.0859375,52.249488830566406,0.5241581259150805,0.6878001921229587,0.09863013698630137,0.988356351852417,15.029714177605442,16.67430296299692,-4.507415771484375,5.605190753936768,-4.479727268218994,4.617222309112549
27,ellipse,25628.140625,52.93460464477539,0.24110671936758893,0.3885350318471338,2.0385852090032155,1.1400184631347656,14.390151872175423,4.735806594969901,2.36858868598938,4.976431369781494,2.4152109622955322,6.1154961585998535
28,multi_defect,38669.28125,77.8815689086914,0.3032069970845481,0.465324384787472,0.4240780911062907,0.9840500950813293,19.993935881657492,14.039915371582794,6.773643493652344,5.021732807159424,6.388232231140137,5.927167892456055
29,polygon,7764.591796875,21.45132827758789,0.0,0.0,0.6712328767123288,2.413254737854004,1.8577762205348165,1.111620197533128,2.4713733196258545,4.791356086730957,1.5312867164611816,7.013975143432617
30,triangle,30049.59765625,68.00423431396484,0.330327868852459,0.49661121380160195,1.567032967032967,1.2219367027282715,17.785923160530047,6.928591642158537,6.906536102294922,4.884547233581543,7.194267749786377,3.696969985961914
31,multi_defect,50252.33203125,101.71027374267578,0.4490022172949002,0.6197398622800306,0.1615214994487321,1.0658012628555298,32.08470898907261,27.623000525001288,-0.5133998990058899,5.054867744445801,-1.0049974918365479,6.000523090362549
