seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,residual_l2_loss_mean,residual_to_base_abs_ratio_mean,residual_dominance_rate,pred_connected_component_count_mean,predicted_component_count_correct_rate,predicted_component_count_is_1_rate,predicted_component_count_is_2_rate,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean,task_gate_accuracy,count_head_accuracy
all,defect_group=single_defect,train,402,0.7476532472923882,0.8534788011482094,0.12439111614881794,1.9897953779331994,382.31592039800995,402.5422885572139,0,0.20200558019737105,7.440341503540082,0.006975198783129568,0.0,1.0174129353233832,0.9825870646766169,0.9825870646766169,0.017412935323383085,0.0,0.0,0.0,0.017412935323383085,0.017412935323383085,1.0,1.0,1.0
all,defect_group=multi_defect,train,480,0.7660427903989409,0.8650898237553546,0.07978511442384244,2.1864751795213966,512.0604166666667,527.7104166666667,0,0.201998384630618,11.623067914973944,0.013262925510554005,0.0,2.675,0.9916666666666667,0.0,0.3333333333333333,0.6583333333333333,0.0,0.0,0.008333333333333333,0.008333333333333333,1.0,1.0,1.0
all,defect_group=single_defect,val,99,0.6594645417876674,0.7912919155864048,0.21522639209354905,2.681592442761376,342.4949494949495,343.4141414141414,0,0.2880454295211368,9.558192494541707,0.007897209242713062,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
all,defect_group=multi_defect,val,120,0.649748750431069,0.7770624630553146,0.11026801227538757,3.250853089468444,513.7583333333333,527.0583333333333,0,0.34290703578541676,8.493478271365166,0.011215778706241627,0.0,2.7333333333333334,0.9666666666666667,0.0,0.3333333333333333,0.6416666666666667,0.025,0.0,0.025,0.025,0.9888888888888889,0.9833333333333333,0.9833333333333333
all,defect_group=single_defect,test,99,0.6468105718290071,0.7812574423137811,0.23841142595108641,2.461831240962806,359.42424242424244,372.6060606060606,0,0.3046531571131764,7.124281614717811,0.007488310114283429,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
all,defect_group=multi_defect,test,120,0.6455322323122336,0.771032797610673,0.11676262101713288,3.0382656991869426,508.05,521.8083333333333,0,0.3680989932268858,10.350828230939806,0.013155512951807844,0.0,2.775,0.9333333333333333,0.0,0.2833333333333333,0.6833333333333333,0.016666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.9875,0.95,0.95
all,defect_group=single_defect,all,600,0.7164630694326515,0.831301440822831,0.15819228779707287,2.1818278110297333,371.9683333333333,387.8466666666667,0,0.23313900552690028,7.7376370353996755,0.0072119938786012324,0.0,1.0116666666666667,0.9883333333333333,0.9883333333333333,0.011666666666666667,0.0,0.0,0.0,0.011666666666666667,0.011666666666666667,1.0,1.0,1.0
all,defect_group=multi_defect,all,720,0.7265753573898442,0.8347424259479009,0.09102851516464837,2.5058365844568287,511.675,526.6180555555555,0,0.2531665945891291,10.889429693700125,0.012903832283377584,0.0,2.701388888888889,0.9777777777777777,0.0,0.325,0.6597222222222222,0.006944444444444444,0.0,0.020833333333333332,0.020833333333333332,0.9960648148148149,0.9888888888888889,0.9888888888888889
