epoch,train_loss,train_bce_loss,train_dice_loss,train_type_loss,train_center_loss,train_size_loss,train_depth_loss,train_angle_loss,train_forward_loss,best_val_threshold,val_iou,val_dice,val_area_error,val_type_accuracy,val_angle_mae_deg,val_forward_nrmse,val_score
11,0.49412472633754506,0.0423599111244959,0.2477947631303002,0.2284788995542947,0.26922080731567216,0.1833905171164695,0.18914701033602743,0.08833650931688573,0.17562132876585512,0.6,0.6266177229394128,0.7664304932856781,0.2574188331176854,0.6666666666666666,18.925270552290375,0.46464312950110065,1.122288081642146
12,0.49010809730080995,0.04084218320820261,0.2445606115986319,0.23144777491688728,0.2591428579214741,0.17901764952522867,0.21638086591573322,0.09022674024762477,0.17537721684750388,0.6,0.6222720987329685,0.7642956078479536,0.2445338584637471,0.696969696969697,17.98042542612578,0.4609916751816934,1.1347399577766826
13,0.4621946995749193,0.03997800132150159,0.24252458179698272,0.18054935620988116,0.25983114847365546,0.160104435567251,0.19931113467935255,0.0865600859225892,0.17204465717077255,0.6,0.6158468603297172,0.7580085185769546,0.2521292347047167,0.6212121212121212,16.926290434585834,0.47322988998810456,1.1094069905200044
14,0.4639209526426652,0.040064474348636234,0.24314896674717174,0.18140350858790472,0.2558078003280303,0.1586894999970408,0.19744751076487935,0.09318055050885853,0.1746302937321803,0.6,0.633533773025554,0.7722588432944952,0.2754800600253544,0.6515151515151515,17.783028361858634,0.4639360380116565,1.118918184460051
15,0.4511410471271066,0.03974689795252155,0.24069245422587676,0.16165598120321245,0.2492037139394704,0.1552287676535985,0.19131584038190982,0.09251618325052892,0.17305402107098522,0.6,0.6207440529092156,0.7622889478803926,0.28088646555434343,0.696969696969697,18.09943912279443,0.4305068909871904,1.0960198430144914
16,0.41743167007670684,0.03793399024973897,0.2340813647298252,0.11606744039968095,0.23507377943571875,0.1417719465406502,0.17641756979419904,0.08155773220214006,0.17330053492504008,0.6,0.6330092827009769,0.7714703907671913,0.24161465457044,0.6818181818181818,16.877714799002618,0.4485961865918364,1.1579838833529466
17,0.4128804837956148,0.03742889665505465,0.23311461595927968,0.11965771901476033,0.21493107452988625,0.14280668876188643,0.16722454393611236,0.07817349317209686,0.16817287881584728,0.5,0.6328658439502373,0.7720625041026445,0.23540668883352078,0.6363636363636364,17.788075327873855,0.4519767885758106,1.1571949574433125
18,0.42928194824387045,0.038237202638650644,0.2346209796035991,0.15325233340263367,0.2261412121793803,0.1395412475308951,0.17695556405712576,0.07174097371342428,0.17074476357768564,0.5,0.631324539089756,0.7711412971783818,0.24030179765929102,0.6363636363636364,18.01974696009561,0.4443871293551028,1.1495218048971685
19,0.4101509232731426,0.03733667786068776,0.23144079481854157,0.1219342338907368,0.20497111932319753,0.14298959876246312,0.1641507019453189,0.07381379320834051,0.17435351693454912,0.6,0.6315058018227673,0.7698824075439615,0.23903354967832996,0.6666666666666666,17.77258104461685,0.44776197277797664,1.153315484582316
20,0.3780130174230127,0.03517776294885313,0.22616423403515534,0.07650776723783244,0.19418741324368646,0.12866770980112693,0.13848373704754255,0.06831187079660594,0.17053081927930608,0.6,0.6216598682997008,0.7616816063227242,0.24236472215437396,0.6363636363636364,17.28485775240243,0.45288958646993754,1.1301140635237108
21,0.3852272454430075,0.03506316261037307,0.22552254094797022,0.10400586397222736,0.19414945626083543,0.12345825804068762,0.128406340146766,0.062492404585046804,0.16479233981055372,0.6,0.6256171028994891,0.7666428828588056,0.2483492963035922,0.6363636363636364,17.941260604647308,0.44401249397452586,1.1315226465783979
22,0.40223495136289034,0.03563095453907462,0.22804248508285074,0.13577498295618332,0.1948782216538401,0.12717887173023293,0.1354999874225434,0.06284686494344736,0.16598575978594668,0.6,0.6106673937410897,0.7526337298502997,0.2558007546823488,0.6363636363636364,17.900728545198653,0.45426603063361015,1.0947212453781279
23,0.37202092216295357,0.0345004254623371,0.22260190809474273,0.09090708566637819,0.18054118971614277,0.11391722597181797,0.1350364034228465,0.05082099898444379,0.17470972349538522,0.6,0.6070718643944877,0.7502385992298359,0.2903055735364011,0.6818181818181818,16.239323957166974,0.452224606117183,1.0638575060923805
24,0.3569406367400113,0.0340021730893675,0.22057589362649357,0.06433631109265502,0.1748033319326008,0.10751955539864652,0.1260148201356916,0.05451744998572394,0.17075377308270512,0.6,0.6265075762153508,0.7665536641314334,0.2796546524071509,0.6515151515151515,17.98354345483359,0.45793934618440224,1.1017105054174277
25,0.35521816637586145,0.03424140389132149,0.2188857565907871,0.06409594648421797,0.16367120690205517,0.11551848344285698,0.15637239446753964,0.04709613453322912,0.17336317546227398,0.5,0.6106022492542911,0.7532260458664473,0.2795906334259223,0.6060606060606061,20.327706762028356,0.45973111680945644,1.0608740461743187
26,0.3497840315103531,0.033179141252356416,0.21771398011375875,0.05914097727937213,0.16392071435556693,0.10353895893101306,0.139119744519977,0.05518566215794314,0.17122442056150997,0.5,0.6211687921259269,0.7618461274074912,0.29930327764551873,0.6212121212121212,19.08105384551928,0.4419124428859672,1.0664940703282553
27,0.32295913906658397,0.031232946990605664,0.21124298081678503,0.035245405873009825,0.143059235833147,0.0909490156097009,0.13711458225460613,0.03843872197081938,0.16740334691370234,0.6,0.6263657416950906,0.7653615991149522,0.2536795684817488,0.5757575757575758,18.995539643027374,0.4468090450353534,1.1162964587232018
28,0.34066804454607125,0.03134219671654351,0.21180386403027704,0.07644920636940856,0.13396442002233336,0.10744360292001683,0.11785572561818887,0.040513904559809494,0.16735527357634375,0.7,0.6054985676921839,0.7494629033858176,0.29930249127753816,0.6666666666666666,18.437391804902695,0.46419310486312104,1.0438038158092657
29,0.388871472548036,0.033644960481016076,0.21950039267539978,0.14696670591707944,0.15406688083620632,0.11635550905895584,0.14735376478775458,0.05754273190327427,0.1749984584748745,0.6,0.5923716778221312,0.7387691302633953,0.2857796565462394,0.6515151515151515,17.70799484496292,0.46339570252792783,1.0342188970295172
30,0.35092024680446177,0.03322299065835336,0.21881594903328838,0.06403753649689914,0.1562607748543515,0.11220053314943523,0.13705250752322815,0.04515001303790247,0.17114467020420468,0.6,0.6243098790711346,0.7640324056758321,0.2438218572560129,0.6363636363636364,19.344613566238934,0.4429444791167024,1.1279757264727654
31,0.30401887525530424,0.02921536099165678,0.20414508265607498,0.025909692526671708,0.11295359625535853,0.085838020340923,0.11833212048034458,0.037742912221480816,0.17010620674666235,0.6,0.6250876076467967,0.7644335464682428,0.2382725634566045,0.6818181818181818,19.019589688987903,0.4554314013507362,1.1396000697057527
32,0.2927023360834402,0.02804651122321101,0.20089641388724833,0.019239272641511086,0.10764132987926989,0.07046791401636951,0.12493678434368442,0.030196969164535403,0.17061081331442385,0.6,0.6140231909975923,0.756209394381791,0.24948351468421406,0.6212121212121212,19.019533529182407,0.4581089798343406,1.102906233237117
33,0.3454166247564204,0.031477303682442975,0.21004170179367065,0.09975157975157559,0.12399677625473808,0.10070183766348396,0.11866972872110851,0.03533760118572151,0.1729118723203154,0.6,0.5838026726266288,0.7321927537301338,0.3147191402456785,0.5909090909090909,20.380584721053104,0.4796425196763846,0.9752433150550145
34,0.3407218000468086,0.03239693470737513,0.21023147772340214,0.07950193197158274,0.1274360279990908,0.1095290851286229,0.1459793744280058,0.031918785343056214,0.17065123534377882,0.6,0.602118427471026,0.7464602096296867,0.3191092996128182,0.6818181818181818,18.488855281541714,0.43862706853251604,1.0202532363984615
35,0.33198581285336437,0.030279030639897373,0.20492162949898662,0.08646604597999934,0.10287279000177103,0.09386817250839051,0.15405318294377887,0.037150142063825005,0.1755489804508055,0.6,0.6071020409396551,0.7504682285701011,0.2538595159886327,0.6818181818181818,21.274981884206053,0.45572638293151957,1.0852813069037475
36,0.32728081415681276,0.029777201002134997,0.20627397298812866,0.08043029566761106,0.10189542864613674,0.08905713802532238,0.13170388072509975,0.0345863855430199,0.16912164100829294,0.5,0.6099010881599964,0.751800306037278,0.270049315797455,0.6818181818181818,19.867669645645925,0.4646632708073146,1.076997724104334
37,0.3393670320510864,0.032048555638860256,0.2100655471577364,0.0866795578673619,0.12856203909305966,0.08614502986893058,0.1275548772776828,0.03215020492344218,0.17567261702874126,0.6,0.6090917803512366,0.7521658693084792,0.2678013278998251,0.6212121212121212,19.613220073723472,0.46556854577461837,1.0734594463712013
38,0.3744850491776186,0.03233382083913859,0.21396187473745906,0.1494823534055339,0.13635322615942536,0.10834925692966756,0.13559180530993378,0.04272129542796927,0.16367189739556873,0.6,0.6127055598154975,0.7546774910956182,0.2735943899837521,0.5303030303030303,20.992747122225772,0.5020304711456879,1.0587391990337047
39,0.3940489633994944,0.034117816618698484,0.22349673509597778,0.1475080273607198,0.16133890695431652,0.12029596533188049,0.15508261476369464,0.04931898709550938,0.1756803770275677,0.7,0.5899866519169846,0.7365578658014813,0.3018712694449865,0.6060606060606061,21.0474815182697,0.478062368424807,0.9982337459034907
40,0.32153962464893565,0.02996021810480777,0.2092915159814498,0.05171570630388006,0.12176398330313318,0.0883830952567651,0.13768129149342284,0.030601861366235158,0.1707510582226164,0.6,0.5936065864474124,0.7398172145972088,0.31962072424980265,0.6060606060606061,19.304661870027143,0.449957153092166,0.9939972941361893
41,0.2828584756044781,0.02769263631061596,0.19869795441627502,0.00975550529341597,0.0966497626813019,0.06830682282281272,0.11891426140552058,0.02657081633258392,0.16562317421331124,0.6,0.6092038667770043,0.7520884848598989,0.28445660420744623,0.6060606060606061,20.45336170386414,0.45055231262680606,1.0535541072925847
42,0.26457302666762295,0.02564751061008257,0.19101963148397558,0.00449200310771737,0.07893512310350642,0.05337123098947546,0.11128794971634359,0.019523990525425795,0.1679393429966534,0.6,0.6052331647825862,0.7488691050228764,0.286740560066726,0.6515151515151515,19.281034833219223,0.44251549790003225,1.0525443454955925
43,0.2556263642276035,0.02427606443491052,0.18579591547741608,0.009468056819648208,0.06297692404512097,0.050924911547233075,0.09934321089702494,0.016003451570320654,0.1651402963873218,0.6,0.6065979429088947,0.7503117318830796,0.28992625931063704,0.6666666666666666,18.949917413148643,0.4471357882662499,1.0544435404952452
44,0.2516179566874224,0.024178615771234035,0.18541736637844758,0.003686963443589561,0.06074581215815509,0.0463143028318882,0.08502245562918045,0.018402621052433354,0.16556523740291595,0.6,0.6078134707109913,0.7513424651250047,0.28243869612533484,0.6363636363636364,19.7551236624501,0.4448253845686114,1.058846963131244
45,0.24191881058847203,0.023158222162986502,0.18108605637269862,0.0035572559525676563,0.04547707780319102,0.03998857657151187,0.09137789609239381,0.012256155834834585,0.16411652350250414,0.6,0.6165525137820804,0.7583294255466185,0.27873645558915133,0.6060606060606061,19.13878844297412,0.4505319382086176,1.076808582106255
46,0.23625880479812622,0.02224348797736799,0.17919237122816198,0.0022055141752763815,0.04480450241552556,0.03175127815783901,0.07384835660238476,0.012305338637602022,0.1630388513645705,0.6,0.6106503727032998,0.7539208925922294,0.28197391343326567,0.6666666666666666,19.012587111697783,0.45024926963545103,1.0697137937120642
47,0.23987707714824116,0.022722845842294833,0.18029844585586996,0.004152050998527557,0.04336346587275758,0.03731697122566402,0.07996294099618406,0.012362490184707841,0.16622254493481972,0.7,0.5993022847895969,0.7436949873810855,0.28442134447056594,0.6515151515151515,18.646941209657964,0.4477127445600631,1.0454009819946548
48,0.23909433711977565,0.02266111148192602,0.18039074364830465,0.0037906339053091977,0.044411255895872324,0.034090522265828704,0.079088140388622,0.011777953491272294,0.1644096657195512,0.6,0.6204358655195535,0.7608778001757727,0.25000418015442066,0.6515151515151515,19.050468412296343,0.44658299923368394,1.1169804454938475
49,0.2352088716100244,0.02230928684858715,0.17830264568328857,0.002459208674468648,0.03881642293623265,0.03452599241726977,0.08004673071863021,0.01054760454195168,0.16500034774927533,0.5,0.6096179420903042,0.7530811358848658,0.2731573210569693,0.6515151515151515,20.27470111376312,0.44175680877269546,1.0717813282897917
50,0.23712441193706849,0.022385366315789083,0.17901462842436397,0.002505662937063094,0.04562390412149184,0.03218221022090053,0.08096647934015731,0.011010545001173502,0.16800801499801524,0.6,0.6025378485289741,0.7468577771557966,0.27713993536179704,0.6363636363636364,18.915589298716075,0.45089616472565,1.0566004778269067
51,0.2305435612797737,0.021536904277608675,0.17618849522927227,0.0019372210149680648,0.03720851072712856,0.028163010227110458,0.07863050430793972,0.009402994772672708,0.16425419686471715,0.6,0.6114219046598116,0.7536025067511714,0.26853558104382147,0.6818181818181818,19.458353697014225,0.45360657802871435,1.0836152585565013
52,0.2298535323318313,0.021770373972899774,0.17603175429736867,0.0022733079762581516,0.03726715087781057,0.026805120602469232,0.060277996529989386,0.008765877005370223,0.1676416765241062,0.6,0.6155121319936058,0.7574791482981281,0.2589327463721412,0.6363636363636364,19.24737746733511,0.4434068777801231,1.097782421264945
53,0.2310940956368166,0.02205024314496447,0.1772253618520849,0.001965764224758673,0.03692196635529399,0.025836650158881265,0.06551460708108019,0.010243297593928325,0.16294001218150644,0.7,0.6027650638607467,0.7459546402868878,0.27143262302512516,0.6515151515151515,17.879871022599083,0.4455309674530058,1.066522434833577
54,0.23109586405403473,0.022019019788678956,0.17712957368177526,0.002123077875854934,0.03358664015746292,0.02684230508063646,0.06660090768983697,0.010731412928126863,0.1655737153966637,0.7,0.5961807753855541,0.7408207559176201,0.2915808677041348,0.6363636363636364,17.932495398168644,0.4535381613841123,1.0325826329716916
55,0.23119076472871444,0.022041687577524605,0.17707990723497727,0.0015075619752785902,0.036500842310488224,0.027944905532743123,0.06000364955295535,0.010478547240114388,0.16703391294269002,0.6,0.6055451638260148,0.7498531041024248,0.2702639127514906,0.6515151515151515,19.03353372672643,0.44534842858379364,1.0709178477190953
56,0.2261609549031538,0.021226583432187054,0.17454047062817743,0.0013990802805946099,0.028523517936906394,0.025128977071932134,0.06867878664942349,0.008856971720781396,0.16581064725623412,0.6,0.6213471607874922,0.7616515111244676,0.25112483766577237,0.6515151515151515,18.864197736388384,0.4399790449888276,1.118433803939096
57,0.2235521507613799,0.021036446368431345,0.17340479002279394,0.001423593884871533,0.029032426502774742,0.02119133763891809,0.06219999703085598,0.00703752733020605,0.16490409479421728,0.6,0.6112824089553688,0.7542884302454888,0.2595389181038225,0.6515151515151515,19.03101604324212,0.4481973437399901,1.0916805209318245
58,0.2258455696351388,0.021333437139058813,0.17465368263861714,0.00133766168351833,0.029611488365951705,0.02199014457052245,0.057455001672839415,0.010001438604804742,0.16710103325107517,0.6,0.6067241994467744,0.7497904654205059,0.26623592765721077,0.6060606060606061,18.228295055052808,0.43716582587565245,1.0743416213571888
59,0.22655371970990124,0.0213943146278753,0.1755908587399651,0.0009544883894918979,0.0323733503875487,0.02254106236539562,0.05684076260556193,0.008814751369166462,0.16344600850168398,0.6,0.6139488783617596,0.7561987165347165,0.27073445657843137,0.6515151515151515,18.23840020769919,0.44463642607492854,1.087617631542716
60,0.2234394370633013,0.02107186714077697,0.1736525156918694,0.0013834204360404436,0.02927425574949559,0.02163590110071442,0.05676131021669682,0.005664523331421044,0.16554189462433844,0.7,0.6039606320632761,0.7471747797452819,0.24984974692216955,0.6515151515151515,19.095453350523616,0.4369649436544387,1.0873025728036108
61,0.22465261904632344,0.021129314568551147,0.17473314264241388,0.001171760237090947,0.028795532252201262,0.02572139321059427,0.052868868361282,0.005396945681080551,0.16421084500410976,0.6,0.6051660806149928,0.7491517054807081,0.2635195257374329,0.6818181818181818,19.155673457816476,0.4343518553590109,1.079795465398686
62,0.2269388652023147,0.021262774189167163,0.17459445665864384,0.003832335371150882,0.03271239198853865,0.026135493193150443,0.05994310273843653,0.005138920452308786,0.16696575941408381,0.6,0.611292012266172,0.7538179382995389,0.27305953794564064,0.6515151515151515,19.10240995826467,0.4475050519622555,1.0775194452986787
63,0.22032536653911367,0.020650159238892442,0.17162237097235286,0.0014223289194085415,0.023652382085428518,0.021586259984520868,0.0531203571761794,0.0062705058508607395,0.16787991387879148,0.6,0.6116114257766044,0.754294913736916,0.25592514214671885,0.6212121212121212,18.736646862714437,0.44484339951410173,1.0936502989241652
64,0.2195526733994484,0.020552088506519794,0.17226173772531397,0.0008404756372328848,0.023081870461978456,0.020570412346654954,0.04878053792259272,0.006016552338705343,0.16212478630683003,0.6,0.6086866227038583,0.751724336121538,0.26726306294102997,0.6666666666666666,18.93018394474044,0.4440008171983342,1.0808239698568949
65,0.2237144046846558,0.021112021058797836,0.17404115375350504,0.0008850937676256496,0.026498730431365615,0.021946616758428076,0.053143884356626696,0.0074525130501783944,0.16792692485101082,0.6,0.6102850557210154,0.7527166203032268,0.25924302633312374,0.6515151515151515,19.241805291156595,0.44054848498833954,1.089157324719747
66,0.2213895263917306,0.020792989553335833,0.17316381720935597,0.0008473200685009087,0.026391782962224063,0.017507849699434114,0.054785581456278175,0.007053147852489287,0.1635893642464105,0.7,0.6105090594796627,0.752851568467146,0.2611185166540319,0.6515151515151515,19.902866114352435,0.4426687397358244,1.0855515911144435
67,0.2189253296922235,0.02042448695968179,0.17139331207555883,0.0010416276906171867,0.02715914518408039,0.015822591020396966,0.04524809500092969,0.005852153479388696,0.16810784751878066,0.6,0.6046866549732557,0.7481773576043168,0.2854222187321278,0.6363636363636364,19.621783492244973,0.4408734150091732,1.0501691362546148
68,0.22111277676680507,0.020768678473199114,0.17320439920705907,0.001047454694772194,0.026066124548806864,0.019245922524372443,0.048484123476287895,0.006111500632387641,0.1627739976872416,0.6,0.6033270118050824,0.7478303032772473,0.28195927621349404,0.6515151515151515,19.720247616552058,0.4535786115571424,1.0525098805928377
69,0.2205190500792335,0.020783888778704053,0.17210435516694012,0.0008491900961791329,0.0297953124048517,0.020495829747661072,0.04541520127917037,0.004861147810622831,0.16504467212978532,0.6,0.6049711438936896,0.7491003274610917,0.28915810204223436,0.6818181818181818,19.445429157827874,0.4356869874540007,1.0529745506481814
70,0.22027899938471177,0.020721564672010785,0.1720044262268964,0.0018205113791576449,0.023971668965018848,0.019653879612793818,0.04932729773880804,0.0051158402930013835,0.1679143709514071,0.7,0.6005099478792958,0.744499552933912,0.27958459716668205,0.6515151515151515,17.94615382437965,0.44949037639422146,1.054263438505191
71,0.21939771315630743,0.020605961408685234,0.17147013895651875,0.0009176299628212719,0.0235883774345412,0.020988647733568486,0.04670790906118996,0.006205233365215142,0.1669156503151445,0.7,0.5979278839070974,0.7430917107348569,0.2831885046602376,0.6212121212121212,18.200181735677358,0.4489839987414311,1.042902556958825
72,0.21802975018234813,0.020539003944791415,0.17139458305695476,0.0007393181829898179,0.02473812914617798,0.016526521539644283,0.04505575086702319,0.004440159678351312,0.16469920415650396,0.6,0.5975179989479406,0.7427445080297124,0.3194769020575233,0.6363636363636364,18.66370120283753,0.4494779850050282,1.0059569656977294
73,0.21766917407512665,0.020637998960035688,0.1716644220492419,0.0007155345294235946,0.023996679660151985,0.01482137750752051,0.036850298261817765,0.00528353189036031,0.16358611601240494,0.6,0.6110635808391978,0.7539947477497807,0.28892858694067014,0.6818181818181818,18.744241300511888,0.4438242913555101,1.0658876213608153
74,0.21814846773357952,0.020443391438354466,0.17136351851856008,0.0022523384335834313,0.022579594049602747,0.017141889369882205,0.038976804216337556,0.004954051373608629,0.16542750443605816,0.7,0.6035954102277128,0.7471235551520077,0.2839673858832707,0.5909090909090909,18.428877277119565,0.4511808221916299,1.0479968156464186
75,0.21877595081048853,0.020525333307245198,0.17160974179997163,0.0020401601791758474,0.023542230017483234,0.018185658037991208,0.04140387620667324,0.005243355988675509,0.16446759442196174,0.7,0.5922490331514947,0.7382587304065457,0.3175091311015943,0.6515151515151515,18.375181174620995,0.4578697770190335,1.0001311152331465
76,0.2233872378573698,0.021147498532253152,0.17385054861798005,0.0011800765790694106,0.03046002151334987,0.02248518548303229,0.046586606843287456,0.006162363468320109,0.16413574271342335,0.6,0.608722321252873,0.7513668090684336,0.2828315891226005,0.6363636363636364,18.936245520452154,0.4435998780979377,1.0619051743688162
77,0.21674729050958857,0.020172934267012513,0.1711825465454775,0.0007572999067419647,0.021049326066585147,0.01864927664043053,0.039320444907335675,0.004570857306723209,0.1625390539274496,0.6,0.6100129033565963,0.7526032882812466,0.28080509133603215,0.6666666666666666,18.28005047409934,0.4443468433771217,1.0714202733773235
78,0.21751408717211554,0.020422645734951776,0.17126204511698553,0.0010486337277517818,0.02203658034148462,0.017474995878086808,0.03727441355038215,0.006591721400207675,0.16301138764795134,0.6,0.6169394451336684,0.757585404559912,0.26221241812195184,0.6363636363636364,18.704818471978626,0.444118555731721,1.0976284120054705
79,0.21747902123367086,0.020386757657808417,0.17174625396728516,0.0008603427661856746,0.02347120170152801,0.014044681276359102,0.035013669143047405,0.006065853699350127,0.16410637164817138,0.6,0.6126849179354742,0.7551767582997105,0.27881400414186674,0.6363636363636364,18.093334444851678,0.4446397334630383,1.0761720457219748
80,0.2178181107429897,0.020532709162901428,0.1715794538750368,0.0005011070784616202,0.024061128291684913,0.017784398144987577,0.0392549368826782,0.004849148684811285,0.16296099564608404,0.7,0.606272191372986,0.7496201645711148,0.27502928505219004,0.6818181818181818,19.26295404924065,0.45123791826746856,1.0686941310126334
81,0.2189642195315922,0.02054278558010564,0.17207341159091277,0.0009645778561260907,0.02629385777639554,0.01516773198347758,0.034516496515339785,0.0063410944310496285,0.16748911602532163,0.6,0.6095896148641788,0.7520631002260576,0.28328669149664254,0.6515151515151515,18.529629410340696,0.4387194226590775,1.0659926793811332
82,0.21655300960821264,0.020237826797015527,0.17106646124054403,0.00044725664498828873,0.020995558992795208,0.01716725284452824,0.038680822478936,0.004766858121215859,0.1645798431161572,0.6,0.6121256865771064,0.7547444613382518,0.28876471040370294,0.6363636363636364,17.429909743287762,0.4488196606336585,1.0670110888864728
83,0.21751946780611486,0.02027173956636997,0.17170637144761927,0.0006954265216550351,0.01946192352539476,0.017307304455350864,0.036297352957155776,0.0081078358925879,0.1631136400734677,0.6,0.6089685938080937,0.7517080873375246,0.26250297783472415,0.6666666666666666,19.31455002614473,0.4366008724272376,1.0850666762777648
84,0.21535788213505463,0.020122564836021734,0.17029451096759124,0.0010539822729590336,0.018468810300178388,0.016245926565983716,0.03538071525776211,0.0059050776762887836,0.16361950666588895,0.6,0.6044082909216819,0.7484358867615303,0.2974359145066332,0.6363636363636364,18.188737352933472,0.4525742057309329,1.0418497044675958
85,0.21862657368183136,0.020630990593310666,0.17225181881119223,0.0005749808998884606,0.022756030865232733,0.014828478794216234,0.04080360681366395,0.006551054700086003,0.1652570469852756,0.6,0.6021527240916953,0.7471100024060888,0.2916081627307091,0.6818181818181818,18.53369231662891,0.44550997276038296,1.0479598063609874
86,0.21556750728803523,0.020175366059822196,0.1707588486811694,0.000485226638856522,0.02021317044273019,0.012953888159245253,0.03817573115777444,0.005824970067752635,0.16390360278241775,0.6,0.6052203224613323,0.7490338530015871,0.28207201063160753,0.6515151515151515,17.636665655535076,0.4452933353905911,1.0621590162466923
87,0.21546235242310693,0.020139987909180278,0.17073261913131266,0.0005783708299585508,0.02056688047014177,0.01349224558319239,0.036364114295472115,0.006116985875825562,0.16207926369765224,0.6,0.6083748675117739,0.7514828010544221,0.2851626190457208,0.6666666666666666,18.003415575649328,0.44395753058415255,1.065153592930986
88,0.2132264568525202,0.019903753226732507,0.1693431068869198,0.00038597554821000597,0.02000461218823843,0.011759822284254958,0.03266287603251198,0.004024324623648734,0.16622530406012254,0.6,0.6040374284474548,0.7488733501661731,0.2796490931914987,0.6818181818181818,18.289256560054866,0.44242003254340495,1.0644547322966122
89,0.21480255617814906,0.020064573844566065,0.1698799571570228,0.0005147360519485493,0.02308442032731631,0.01369192878551343,0.03352288900436286,0.004355495658648365,0.165884337223628,0.7,0.6030132097624651,0.7470337827134185,0.26995864786482643,0.6818181818181818,18.06970626915944,0.44991073048559715,1.0715655074611172
90,0.21370777312447042,0.019845936447381973,0.16942851683672736,0.001212540060912622,0.01945172713192947,0.014300533625132898,0.029577341108747265,0.0051212435646448284,0.1638235042200369,0.6,0.6060647433639188,0.7503202210882548,0.2808437115376576,0.6666666666666666,19.197448660555544,0.4435734289320612,1.0624369021529128
91,0.2157349078094258,0.020218017949339223,0.1710007839343127,0.0005489233618016657,0.020533123875365537,0.01621563718928134,0.029107010930173975,0.005601477182662005,0.16208577846341274,0.7,0.6038207191143264,0.7476627826143232,0.28010846362566233,0.6818181818181818,18.607988158171448,0.4471287484588312,1.0613764543873496
92,0.2150721383445403,0.02015299054191393,0.1703508233322817,0.0005317450192224522,0.020156545893234366,0.015321754165651166,0.032264202312730694,0.004284657822127509,0.16563738510012627,0.6,0.6023250071690056,0.7474550062667308,0.31068372900124835,0.6666666666666666,19.15395842567996,0.44585121065489836,1.02600851529137
