variant,seed,feature_set,selected_by_validation,split,group_field,group_value,sample_count,normalized_param_mae,L_mae_mm,W_mae_mm,D_mae_mm,curvature_mae,wLD_abs_error,wWD_abs_error,wLW_abs_error,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,train,aspect_bin,narrow,33,0.2538592826687928,0.5094577742345405,0.38605170809861383,0.22871079166052918,0.08823013500395147,0.09366598635008841,0.09238942102952437,0.07863499720891316,0.9245629050203887,0.9599841180417122,0.00013112188058915888
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,train,aspect_bin,wide,42,0.23852474331146195,0.38551964859167737,0.35102366372233346,0.31090012647300247,0.08004345053008624,0.09810493105933779,0.08007030685742696,0.061955114205678306,0.958329993436003,0.9785103508153457,0.00015059587080724581
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,curvature_template,LD_dominant,7,0.5264586721147809,2.014170374189104,2.053840711712837,1.1447428656475884,0.12102414507951055,0.1831614715712411,0.11261381421770368,0.0672971521105085,0.7974180268626674,0.8708800066776844,0.0005245794600341469
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,curvature_template,WD_dominant,8,0.6127947419881821,2.875020759180188,2.63242719322443,1.4815964810550213,0.12226060219109058,0.11400061100721359,0.1791946440935135,0.07358655333518982,0.6920625869888848,0.8134627076695504,0.0007182508470577886
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,curvature_template,boxy,8,0.9776625633239746,4.52613177895546,3.222707584500313,1.6124471053481102,0.2453984199091792,0.2796429693698883,0.2111034393310547,0.24544885009527206,0.6564777510039563,0.7789920402143818,0.0007854411633161362
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,curvature_template,round,8,0.7044275309890509,2.236609337851405,2.837213904596865,0.7826506420969963,0.19820974441245198,0.17949826270341873,0.218506321310997,0.19662465155124664,0.726528891911277,0.828972359866897,0.00038664967451040866
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,curvature_template,sharp,8,0.9716920144855976,1.7689700722694397,1.4452492184937,0.8137810453772545,0.3410446550697088,0.3185179904103279,0.34676629304885864,0.3578496724367142,0.7913754621662834,0.8773218598494095,0.0003675608622870641
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,depth_bin,deep,15,0.8902052402496338,3.6929606010516483,2.977039419611295,1.7031839946905771,0.21619889711340268,0.20293941100438437,0.2325901746749878,0.21306710243225097,0.7091114207124033,0.8179678650935531,0.0008164161971459786
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,depth_bin,medium,11,0.69472605667331,1.7430046580054543,1.6823651987043293,0.7275491763244976,0.22220676561648195,0.23888803070241754,0.22730299017646097,0.20042927698655563,0.7985666703342523,0.8815362244161402,0.0003621340094303543
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,depth_bin,shallow,13,0.6786738679959223,2.3681221501185346,2.485850746815021,0.9220154915864651,0.18578603921028283,0.21104226662562445,0.1879751361333407,0.15834071544500497,0.6994291569414661,0.809210410966528,0.0004235045797451256
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,aspect_bin,balanced,11,0.7997644828124479,2.237501644275405,2.701728539710695,1.230831810019233,0.22114694287831133,0.21883447061885486,0.23363954912532459,0.21096681464802136,0.7420413394797424,0.842302172592548,0.000544051974429749
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,aspect_bin,compact,12,0.6192773729562759,2.2420603980620704,0.8855676713089148,0.7021402008831501,0.1973823302735885,0.1904021551211675,0.23043963809808096,0.17130519449710846,0.7531279102206083,0.849400463665801,0.0003676329451991478
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,aspect_bin,narrow,6,0.8723839074373245,3.4980755522847176,3.553578664859136,1.0867851376533508,0.2309862313171228,0.2559039294719696,0.20307108759880066,0.23398367563883463,0.6218978663713916,0.7512023621560071,0.0005898646316685093
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,val,aspect_bin,wide,10,0.8354784280061722,3.2847352027893066,3.3810370206832885,1.7051459103822708,0.19153546653687953,0.21879803538322448,0.18791250586509706,0.1678958535194397,0.7582106869449068,0.8520808152102018,0.0007799921746482142
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,curvature_template,LD_dominant,31,0.09646352542744528,0.5316813905392924,0.4240144765184772,0.16811611208944552,0.021252690003283562,0.024130690482354934,0.024207351669188467,0.015420027317539338,0.9426968105246627,0.9701285017184544,8.325403855964865e-05
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,curvature_template,WD_dominant,34,0.11161112500464215,0.5918351961847614,0.4593910482876441,0.15423704765956192,0.027026844052563642,0.01939162436653586,0.03691538817742292,0.024773520581862506,0.9301727477045526,0.9632514708229571,8.958228059942913e-05
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,curvature_template,boxy,32,0.16437374893575907,0.5087887144181877,0.48827199556399137,0.15658833645284176,0.05037821794394404,0.03807616978883743,0.06282790191471577,0.05023058131337166,0.9249435916432307,0.9602752892067044,9.039427794732546e-05
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,curvature_template,round,33,0.10495088221223066,0.570263800973242,0.3791849800583088,0.13478537631983106,0.026727399781741427,0.02978338436646895,0.026378163785645455,0.024020651976267498,0.9315384945503038,0.9638971557013123,6.931339668302495e-05
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,curvature_template,sharp,32,0.09664880950003862,0.6539232637733221,0.4469448507297784,0.14370501480880193,0.020262560916307848,0.016220716759562492,0.019664496183395386,0.024902470409870148,0.940278091665911,0.9687612380453814,6.183876186582893e-05
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,depth_bin,deep,49,0.1386259433490281,0.6522450929089468,0.517712876200676,0.184062554824109,0.035788590351609056,0.03140391135702328,0.04224068899543918,0.03372117086332672,0.9285621753855376,0.9623330561595075,0.0001110366123500672
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,depth_bin,medium,57,0.11781055421421402,0.5241011102732859,0.5047925321156519,0.16459454256191589,0.029297094794169982,0.024448451242948834,0.03535789146757962,0.02808494212334616,0.9290446584777065,0.9625387609342417,7.881180984744181e-05
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,depth_bin,shallow,56,0.0909531376258071,0.5499327798773136,0.3046907602277185,0.10914302931632847,0.023154997744963372,0.02134580910205841,0.02554631552525929,0.022572868636676242,0.94325440369913,0.9704157043999111,5.093580238987475e-05
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,aspect_bin,balanced,44,0.11147036852145736,0.6836570440368219,0.41147848252545705,0.15746037719178607,0.02647536954596448,0.020121885971589523,0.03367616100744768,0.025628061457113785,0.9282111100846994,0.9620836569908711,7.895349798755805e-05
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,aspect_bin,compact,43,0.08457203062121259,0.34256515513325847,0.22334706272150195,0.12309395025895778,0.02347650177246176,0.022361119126164637,0.025567268216332723,0.02250111796135126,0.9446148758555458,0.9711415337678106,6.127675454684132e-05
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,aspect_bin,narrow,33,0.11465824508305753,0.7460347730101962,0.30981869340846035,0.14723291344037562,0.02930210779816138,0.02782942128903938,0.03089380625522498,0.029183096957929207,0.9268517368701716,0.961438055795348,7.315533545779269e-05
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,train,aspect_bin,wide,42,0.1494341167133479,0.5523726046085358,0.7921617625369912,0.1769757417385422,0.03759237644373484,0.03243944474628994,0.04559876237596784,0.034738922402972265,0.9340834026676426,0.9653353778714763,0.00010148789698134697
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,curvature_template,LD_dominant,7,0.6291931718587875,1.902952913727079,1.660022459924221,1.0143782155854362,0.1813020507272865,0.2573499764714922,0.19642124005726405,0.09013493571962629,0.8106262672085727,0.8765377326021256,0.0005097310557695371
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,curvature_template,WD_dominant,8,0.6133313253521919,3.7273137643933296,2.296005956828594,1.3767512626945972,0.12224229029379785,0.10133859515190125,0.175031416118145,0.09035685658454895,0.6961785815184991,0.8109612488699244,0.0006746024173480691
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,curvature_template,boxy,8,1.2531114891171455,3.844004362821579,3.002438001334667,1.715089038014412,0.3722628243267536,0.3887839913368225,0.35237588733434677,0.37562860548496246,0.6714709532352596,0.791774480076482,0.0008777186812949367
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,curvature_template,round,8,0.36210957169532776,2.253480516374111,2.5112576112151146,0.7102931835688651,0.05743453506147489,0.0646190419793129,0.05541250854730606,0.05227205902338028,0.7326420885040259,0.8407982365312504,0.00029823971908626845
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,curvature_template,sharp,8,0.9038229696452618,2.066192202270031,2.024245004169643,0.7510588020086288,0.3017328348942101,0.28796763718128204,0.3038541227579117,0.3133767545223236,0.7141254495223025,0.8234213080742383,0.00042068984657817055
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,depth_bin,deep,15,0.8125412315130234,3.646572107076645,2.2307481740911803,1.1582011342048646,0.22097905032957593,0.21887401342391968,0.2242025931676229,0.2198605418205261,0.7342146844800678,0.8365577989321271,0.0006569169160987561
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,depth_bin,medium,11,0.616688309745355,1.8053362965583801,2.472153673117811,0.6989570666443218,0.17616023152897303,0.2075984152880582,0.16988611763173883,0.15099616484208542,0.7130842158727355,0.8248657211803606,0.00032857941881626505
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,depth_bin,shallow,13,0.8070511668920517,2.6070243303592386,2.279755137860775,1.4203570040945823,0.21892660999527344,0.22895624545904306,0.248965689769158,0.17885790879909808,0.7178902931461231,0.8191935692049358,0.000636153488952774
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,aspect_bin,balanced,11,0.7090935260057449,2.4458295323631982,2.5290923606265676,0.7040685550733046,0.20675543801520357,0.20184101299806076,0.21509983864697543,0.20332546125758777,0.7232097135231949,0.8310370771435657,0.0003524384135909548
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,aspect_bin,compact,12,0.6772695903976759,2.741452487806479,0.5191487769285837,0.8375859524433812,0.2173556088237092,0.24217575788497925,0.238311896721522,0.17157917221387228,0.7761949863995721,0.8617183617804479,0.0004670773214456858
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,aspect_bin,narrow,6,0.7072181353966395,2.507296105225881,4.000333895285924,1.2250389357407887,0.15658530049646893,0.1831894318262736,0.12784025073051453,0.15872623523076376,0.5962138381728138,0.7368252740874119,0.0005550069181481376
H2_curv_fusion_F0F1F2_w0p5,42,FS_basic_physical,False,val,aspect_bin,wide,10,0.9292782366275787,3.3603265821933745,3.2239925146102903,1.8380166649818421,0.2276405304670334,0.23176271319389344,0.24754576683044432,0.2036131203174591,0.7342790738113818,0.836842648216097,0.0008926330789108761
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,curvature_template,LD_dominant,31,0.3636962891586365,3.2500558332089455,2.149368624052694,1.023665658648937,0.03800456826725314,0.0692951871502784,0.024752032372259324,0.01996648503888038,0.7093751690704154,0.8246833882231476,0.00048075886720213136
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,curvature_template,WD_dominant,34,0.35890568025848446,2.795884886646972,2.2190804474932304,0.9599184685331934,0.042434944415136296,0.02619305603644427,0.07008862495422363,0.03102315173429601,0.7268554088855929,0.8353107544150723,0.00045346551213001744
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,curvature_template,boxy,32,0.35486764810048044,2.401309291832149,1.861499537480995,0.8246210606303066,0.057566020637750626,0.0487811453640461,0.07512260600924492,0.04879431053996086,0.7582663814556343,0.8552899722342251,0.0004031050266348757
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,curvature_template,round,33,0.4364000256314422,2.9540183688655044,2.729448748131593,0.9665349923977347,0.06570769307401145,0.07115485993298618,0.06010983387629191,0.06585838577964089,0.6914614943813224,0.8116109753875858,0.0004050961884565891
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,curvature_template,sharp,32,0.49851085152477026,2.7942048751283437,2.047420870978385,0.8285634963249322,0.11204985683434643,0.11977099254727364,0.09269430674612522,0.12368427030742168,0.7743289990994707,0.867992493122288,0.0003331361049276893
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,depth_bin,deep,49,0.5365547321888865,3.6641743846085606,2.767440414094195,1.6638234531392857,0.06751448522340886,0.06801103937382601,0.07681125402450562,0.05772116232891472,0.7249022557005044,0.8347403000915875,0.0007365828056876757
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,depth_bin,medium,57,0.334045933396147,2.7095124121559295,2.0423015112939633,0.4117428387204806,0.06162470265438682,0.0662759124187001,0.06143140269998919,0.05716679284447118,0.7330978709734666,0.8391573249602872,0.00018817430826171053
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,depth_bin,shallow,56,0.3545516222449286,2.242216502715434,1.8789403193763323,0.7887809448043949,0.06064596160181931,0.06553974215473447,0.05783483173166003,0.058563310120786936,0.736753686800495,0.8421376703036542,0.00036483481562754605
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,aspect_bin,balanced,44,0.35063791647553444,2.24188985878771,1.880313495004719,0.7697583355686881,0.05988401961936192,0.0653009834614667,0.0581377622756091,0.056213312528350136,0.7331681006390102,0.8417123829811934,0.00034713974805940364
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,aspect_bin,compact,43,0.32331148101839907,2.570403537604698,0.8079354591494383,0.8767629873960517,0.05650331833681395,0.06072794420774593,0.06045152974683185,0.048330480276152145,0.7516197438102101,0.850813049620877,0.0003967512797063073
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,aspect_bin,narrow,33,0.44361044105255243,3.2308287205118122,2.893307246945121,0.7978454012931748,0.07112984379019702,0.07558647430304324,0.07044983632636792,0.06735322150317105,0.7115496423366474,0.8278247683143398,0.0003577314815960232
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,train,aspect_bin,wide,42,0.5051686753119741,3.422929114529065,3.435292063014848,1.2206988203383626,0.06678969714613188,0.06670464220501128,0.0719469061919621,0.061717542864027475,0.7263050482517903,0.8322721053567941,0.0005502297592881535
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,curvature_template,LD_dominant,7,0.622281334229878,2.4716462790966034,2.0691590820040022,1.0980624428817205,0.16142505726643971,0.2636251449584961,0.15612701858792985,0.06452300718852452,0.7382159597778158,0.835848820065526,0.0005379670702885571
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,curvature_template,WD_dominant,8,0.5457966886460781,3.6826381981372833,2.3578623607754707,1.1965222032740712,0.10192092973738909,0.09764706343412399,0.16486714035272598,0.04324858635663986,0.6931591467228041,0.8060311110224148,0.0005767744348759152
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,curvature_template,boxy,8,0.864346656948328,2.1544236671179533,2.373252049088478,1.361307755112648,0.24908605916425586,0.25475675612688065,0.23983561247587204,0.25266581028699875,0.7588563781629285,0.8570762952173626,0.0007222085350804264
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,curvature_template,round,8,0.6391900647431612,2.777548510581255,2.98640413582325,1.0819303095340729,0.14713310822844505,0.1791730895638466,0.11666479706764221,0.14556144177913666,0.6584232172812864,0.7904942364186898,0.00045249335016706027
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,curvature_template,sharp,8,0.9889287278056145,3.589264929294586,1.6832956820726395,1.089429721236229,0.31055810675024986,0.3138992711901665,0.2944220155477524,0.32335302978754044,0.6975980592077021,0.8188933591913816,0.0004523020288615953
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,depth_bin,deep,15,0.8984936594963073,4.370509447654088,3.0149144768714904,1.7220537786682446,0.21075822785496712,0.2159703294436137,0.21519103050231933,0.20111332337061563,0.676405887717526,0.7959320059321737,0.0007886013424770984
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,depth_bin,medium,11,0.7336578477512706,2.9388988478617235,2.3762734640728342,0.4806973473592238,0.22583528100089592,0.26476784727790137,0.20553547143936157,0.20720253207466818,0.6916368016045635,0.8101431779055346,0.00026462682151098056
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,depth_bin,shallow,13,0.5472634790035394,1.3113074887257357,1.4098386260179372,1.1078061163425446,0.15030765562103346,0.18901416888603798,0.1638807700230525,0.09802802250935481,0.7598240766176456,0.8600266699472299,0.0005120062392402011
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,aspect_bin,balanced,11,0.7783748453313654,3.1256950335069136,2.249732857400721,1.0256340016018262,0.21854721890254455,0.22145562822168524,0.22586670246991244,0.20831932262940842,0.7027527965276708,0.8209142322985673,0.000433861371923492
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,aspect_bin,compact,12,0.5873376739521822,2.7666532769799232,1.1664343227942784,0.8780771003415188,0.16507563553750515,0.1887856920560201,0.18132513761520386,0.12511607011159262,0.7094012262427339,0.8188826988597825,0.000419581888763787
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,aspect_bin,narrow,6,0.6754792431990305,1.6239182874560356,3.4204662243525186,0.9285115251938502,0.1768285340319077,0.2215112348397573,0.12903833389282227,0.17993605136871338,0.6842724506631471,0.8086211257801205,0.00048555604977688443
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,False,val,aspect_bin,wide,10,0.8999015599489212,3.7606531977653503,3.0423556745052336,1.81299886405468,0.21536627933382987,0.2578677833080292,0.21845402717590331,0.16977702975273132,0.7283075948746413,0.8322526058975118,0.0008675202228914713
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,curvature_template,LD_dominant,31,0.3636962891586365,3.2500558332089455,2.149368624052694,1.023665658648937,0.03800456826725314,0.0692951871502784,0.024752032372259324,0.01996648503888038,0.7093751690704154,0.8246833882231476,0.00048075886720213136
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,curvature_template,WD_dominant,34,0.35890568025848446,2.795884886646972,2.2190804474932304,0.9599184685331934,0.042434944415136296,0.02619305603644427,0.07008862495422363,0.03102315173429601,0.7268554088855929,0.8353107544150723,0.00045346551213001744
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,curvature_template,boxy,32,0.35486764810048044,2.401309291832149,1.861499537480995,0.8246210606303066,0.057566020637750626,0.0487811453640461,0.07512260600924492,0.04879431053996086,0.7582663814556343,0.8552899722342251,0.0004031050266348757
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,curvature_template,round,33,0.4364000256314422,2.9540183688655044,2.729448748131593,0.9665349923977347,0.06570769307401145,0.07115485993298618,0.06010983387629191,0.06585838577964089,0.6914614943813224,0.8116109753875858,0.0004050961884565891
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,curvature_template,sharp,32,0.49851085152477026,2.7942048751283437,2.047420870978385,0.8285634963249322,0.11204985683434643,0.11977099254727364,0.09269430674612522,0.12368427030742168,0.7743289990994707,0.867992493122288,0.0003331361049276893
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,depth_bin,deep,49,0.5365547321888865,3.6641743846085606,2.767440414094195,1.6638234531392857,0.06751448522340886,0.06801103937382601,0.07681125402450562,0.05772116232891472,0.7249022557005044,0.8347403000915875,0.0007365828056876757
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,depth_bin,medium,57,0.334045933396147,2.7095124121559295,2.0423015112939633,0.4117428387204806,0.06162470265438682,0.0662759124187001,0.06143140269998919,0.05716679284447118,0.7330978709734666,0.8391573249602872,0.00018817430826171053
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,depth_bin,shallow,56,0.3545516222449286,2.242216502715434,1.8789403193763323,0.7887809448043949,0.06064596160181931,0.06553974215473447,0.05783483173166003,0.058563310120786936,0.736753686800495,0.8421376703036542,0.00036483481562754605
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,aspect_bin,balanced,44,0.35063791647553444,2.24188985878771,1.880313495004719,0.7697583355686881,0.05988401961936192,0.0653009834614667,0.0581377622756091,0.056213312528350136,0.7331681006390102,0.8417123829811934,0.00034713974805940364
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,aspect_bin,compact,43,0.32331148101839907,2.570403537604698,0.8079354591494383,0.8767629873960517,0.05650331833681395,0.06072794420774593,0.06045152974683185,0.048330480276152145,0.7516197438102101,0.850813049620877,0.0003967512797063073
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,aspect_bin,narrow,33,0.44361044105255243,3.2308287205118122,2.893307246945121,0.7978454012931748,0.07112984379019702,0.07558647430304324,0.07044983632636792,0.06735322150317105,0.7115496423366474,0.8278247683143398,0.0003577314815960232
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,train,aspect_bin,wide,42,0.5051686753119741,3.422929114529065,3.435292063014848,1.2206988203383626,0.06678969714613188,0.06670464220501128,0.0719469061919621,0.061717542864027475,0.7263050482517903,0.8322721053567941,0.0005502297592881535
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,curvature_template,LD_dominant,7,0.622281334229878,2.4716462790966034,2.0691590820040022,1.0980624428817205,0.16142505726643971,0.2636251449584961,0.15612701858792985,0.06452300718852452,0.7382159597778158,0.835848820065526,0.0005379670702885571
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,curvature_template,WD_dominant,8,0.5457966886460781,3.6826381981372833,2.3578623607754707,1.1965222032740712,0.10192092973738909,0.09764706343412399,0.16486714035272598,0.04324858635663986,0.6931591467228041,0.8060311110224148,0.0005767744348759152
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,curvature_template,boxy,8,0.864346656948328,2.1544236671179533,2.373252049088478,1.361307755112648,0.24908605916425586,0.25475675612688065,0.23983561247587204,0.25266581028699875,0.7588563781629285,0.8570762952173626,0.0007222085350804264
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,curvature_template,round,8,0.6391900647431612,2.777548510581255,2.98640413582325,1.0819303095340729,0.14713310822844505,0.1791730895638466,0.11666479706764221,0.14556144177913666,0.6584232172812864,0.7904942364186898,0.00045249335016706027
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,curvature_template,sharp,8,0.9889287278056145,3.589264929294586,1.6832956820726395,1.089429721236229,0.31055810675024986,0.3138992711901665,0.2944220155477524,0.32335302978754044,0.6975980592077021,0.8188933591913816,0.0004523020288615953
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,depth_bin,deep,15,0.8984936594963073,4.370509447654088,3.0149144768714904,1.7220537786682446,0.21075822785496712,0.2159703294436137,0.21519103050231933,0.20111332337061563,0.676405887717526,0.7959320059321737,0.0007886013424770984
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,depth_bin,medium,11,0.7336578477512706,2.9388988478617235,2.3762734640728342,0.4806973473592238,0.22583528100089592,0.26476784727790137,0.20553547143936157,0.20720253207466818,0.6916368016045635,0.8101431779055346,0.00026462682151098056
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,depth_bin,shallow,13,0.5472634790035394,1.3113074887257357,1.4098386260179372,1.1078061163425446,0.15030765562103346,0.18901416888603798,0.1638807700230525,0.09802802250935481,0.7598240766176456,0.8600266699472299,0.0005120062392402011
