seed,epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5,best_val_threshold,best_val_iou,best_val_dice,best_val_area_error,best_val_score,best_val_group_score_mean,best_val_group_score_std,train_task_ce,train_count_ce,train_residual_l2,val_task_ce,val_count_ce,val_residual_l2
42,11,0.3643090758506242,0.0838417197737071,0.2652327133728577,0.35703094942229135,0.08519140737397331,0.264970315354211,,,,,0.7,0.6177310092934701,0.7548987401605652,0.19874166146119432,1.1208455562651498,1.1489872002013757,0.11256657574490304,0.0961201680130126,0.09465406707841703,8.899202704429626,0.041008769893807084,0.04019706091792078,7.584941416978836
42,12,0.33956663297103334,0.0796791355352144,0.24936507575146788,0.39688265110765186,0.0947880819439888,0.2830388844013214,,,,,0.5,0.6056943139582621,0.7386442059974146,0.19637447979202355,1.0365316862343184,1.0896837359277622,0.2126081987737758,0.0648556298188146,0.06157353106170155,9.581806764409349,0.13693228157507953,0.09998422426074935,3.6323938806142126
42,13,0.35652419481728526,0.08268239980076884,0.25848869643769823,0.3376223604593958,0.08278718910046987,0.24826048953192575,,,,,0.5,0.6352359368063771,0.7708692442177502,0.15790735712331888,1.2105927601036075,1.2289854128618483,0.07357061103296282,0.09637649188699175,0.09850433749466607,7.90232513563053,0.031012839673808523,0.03558936184913338,16.939360448292323
42,14,0.3244365532924463,0.07736089073859893,0.23993308103836333,0.3829629570245743,0.08211327477225236,0.280779561826161,,,,,0.7,0.6163075916455458,0.7513276062833303,0.21808229143620989,1.1413669342845143,1.1509297452790566,0.0382512439781687,0.0424318807930719,0.04075309505460205,8.61741259452459,0.1309345315315138,0.13352012209372685,3.0066582347665514
42,15,0.3181457843060966,0.07496976073797759,0.2364981383890719,0.3721806896584375,0.0795032757201365,0.2774516131196703,,,,,0.6,0.6196953020508111,0.7539395980179524,0.16925560613422713,1.1586763235223403,1.178408635277768,0.07892924702171077,0.040244658122783925,0.038548552234127294,7.259919673472911,0.09660937369584437,0.09912047830819455,6.0884023649351935
42,16,0.32775376240412396,0.07596087459105628,0.2399260605777706,0.35546602628060747,0.08379842633647579,0.25901784215654644,,,,,0.6,0.6260900084590484,0.7607258629950414,0.17827416702589155,1.1954995084899276,1.2080328437756984,0.05013334114308294,0.07381917105247929,0.07336838324847003,8.164931252196029,0.07829658846937702,0.0731209844558813,11.64050658260073
42,17,0.2968503208579244,0.07067278581293854,0.22278625632191565,0.3526667037180492,0.08772919965641839,0.2518693038395473,,,,,0.6,0.6298831499800405,0.7639879920289689,0.18763835903750822,1.2000268805717846,1.2106231032682708,0.04238489078594439,0.018630429953953205,0.01569783411841977,7.433450550646396,0.08333074220959295,0.07194966699352001,11.376427037375313
42,18,0.28966828965925956,0.06844567067854039,0.21665769332164042,0.33508757608277456,0.08584742620587349,0.2427150649683816,,,,,0.7,0.6371025347612816,0.769912737970476,0.17178603793512787,1.2101387433814015,1.228155621995328,0.07206751445570592,0.025161876416266726,0.02515723287906455,7.908764542760076,0.03411549379701232,0.03308424097354285,14.593192321913582
42,19,0.2822056589899836,0.06775100888298438,0.2113453858607524,0.33547298290899824,0.08918536214956216,0.23642996379307338,,,,,0.7,0.6455964067954338,0.7766651365196567,0.17594077770049527,1.2283129416380756,1.241364385996633,0.0522057774342295,0.013718472165095603,0.01429215367139453,10.2280896657759,0.062870560939417,0.058430855105954596,6.490591645240784
42,20,0.2753400762338896,0.06589347788610973,0.20640148396964544,0.36491703561374117,0.08126937624599252,0.25665548869541716,,,,,0.6,0.6340924230994486,0.7652881356577675,0.17686485956392387,1.2156369319419142,1.2211067291762265,0.02187918893724944,0.01470994370332245,0.014460981945849957,8.51074061415217,0.17623687840177685,0.17208257214983189,7.643561840057373
42,21,0.2854088856293274,0.06811007135757455,0.21118723540692716,0.3355348365647452,0.0713139854903732,0.2550909902368273,,,,,0.5,0.6412123230710874,0.7729245399934924,0.17280623844761672,1.1921440915721053,1.218308282357652,0.10465676314218747,0.03791206458372554,0.029234894027029328,8.58628726972116,0.055188162691203066,0.057946355382990235,7.137252228600638
42,22,0.27827493175192997,0.0653937816418506,0.2090768932222246,0.34257898053952623,0.09202381569359984,0.23778845156942094,,,,,0.5,0.6465627859551456,0.7767302003313156,0.17050616577063232,1.242155465944374,1.2501756348140274,0.03208067547861349,0.020106812819277186,0.021181799060204592,7.344845348650271,0.0785079019313862,0.06931818331523232,14.500158173697335
42,23,0.2565292839531426,0.06115551135158754,0.19315260970914686,0.34291859929050716,0.08757985862238067,0.23996211801256453,,,,,0.7,0.6504976705502925,0.7774384663083455,0.16678223073893186,1.2368266814979867,1.2511050656810234,0.05711353673214669,0.00911792605674603,0.008975095791880973,8.606156440468522,0.09537031143158206,0.10077453870845979,8.008631076131548
42,24,0.2491551990713085,0.059501018341597135,0.18841186138960692,0.3402338773012161,0.08726267463394574,0.2414667478629521,,,,,0.7,0.6444000994262545,0.7745092186604562,0.16918966984284659,1.2351435312547123,1.2484827240832919,0.05335677131431842,0.0018121539648112495,0.0020885339523609623,9.566754620354455,0.06832218091646983,0.07054660218540221,11.449066059929985
42,25,0.2636927563596416,0.06378731537643853,0.19857620494859712,0.3247472047805786,0.07513562589883804,0.24210764254842485,,,,,0.6,0.6482616837096565,0.7779246392891173,0.16182330509111592,1.2501932504176008,1.2590095138194215,0.0352650536072829,0.003041939300204939,0.003050592949456803,8.72513110680623,0.047691217407394175,0.03692306614548459,8.886640455041613
42,26,0.24360622962315878,0.058354681743694854,0.18422903026546444,0.3259239377720015,0.08148783099438463,0.2374298870563507,,,,,0.6,0.6526062466226198,0.7802872710995156,0.16927353707110757,1.2497605549541249,1.2622480748150349,0.04995007944363977,0.0009081348853045883,0.0008747439127586266,8.87967351105836,0.038884685674125716,0.03888955097201165,11.732704945972987
42,27,0.23230208094055588,0.05486559498685974,0.17643561288043186,0.3238250996385302,0.08572332348142352,0.23135697841644287,,,,,0.5,0.6521082669992467,0.7813509637865135,0.16029535784035234,1.2543470955589089,1.2671114046213192,0.05105723624964129,0.0005947188623377878,0.0005195466454069725,9.154238621393839,0.03593038379735195,0.0365777816794954,13.228694132396154
42,28,0.2288220130108498,0.054012539418968,0.1736769407719105,0.3358317177210535,0.0866773524986846,0.2412270733288356,,,,,0.6,0.6396190773286241,0.7709533066918759,0.1672787162766555,1.2265243274395512,1.240260058871943,0.05494292572956721,0.0010046577372105194,0.0009391316972600814,9.851100949553755,0.04860397139196136,0.0447949305543846,8.2714775289808
42,29,0.2550872095801809,0.06186453800077911,0.1887090093380696,0.3703222232205527,0.09803524746426515,0.25035652944019865,,,,,0.6,0.632026696193526,0.7623160367974179,0.19517998762687883,1.117220699699619,1.1613146298696497,0.1763757206801226,0.02371008299129152,0.024109571912911652,9.371741494616947,0.13719498525772775,0.15069784024464233,6.760419402803693
42,30,0.29393351521040945,0.07012074376951467,0.21068302468136624,0.4314910514014108,0.08341130294970103,0.29777746966906954,,,,,0.6,0.6094801249793792,0.7413404384674791,0.22292622857578714,1.1227128002959772,1.1298546952637198,0.02856757987097086,0.08341306622275307,0.07996465547994723,7.902047470883206,0.3491515581096922,0.2994658472016454,4.138209249292101
42,31,0.28267127087524346,0.06615231296903379,0.2076910761025575,0.33167020018611637,0.0848840671990599,0.2377574528966631,,,,,0.7,0.6498268763825241,0.7781803874118073,0.17352080641689607,1.224245380171677,1.2458048148537557,0.08623773872831435,0.055158721385034734,0.05388813611934556,6.1760426029428706,0.05301379924065941,0.055870263011891116,9.337803636278425
42,32,0.25324472127197023,0.06032942161635236,0.18725627929240735,0.32526188769510817,0.08016166862632547,0.23147783960614884,,,,,0.6,0.6552675010609325,0.7835955520597548,0.16268916175284107,1.2530167009957105,1.2685006108695902,0.06193563949551911,0.03219931698360318,0.02970555339871679,9.538103737272658,0.09002268005209503,0.07936880347086474,6.516738533973694
42,33,0.2451225226526862,0.05803519551147212,0.18307556225372865,0.33201038943869726,0.08487283065915108,0.24045890143939427,,,,,0.7,0.6413288316176269,0.7726031018297842,0.16227817337843028,1.2332702429396545,1.2464200041603075,0.05259904488261245,0.021088755432395426,0.019007898996628244,9.524963221034488,0.04199322979655205,0.03451581120191349,7.5354421479361395
42,34,0.22428228873927314,0.05300381923983763,0.17018685093871108,0.330845336828913,0.08775678330234118,0.23623776010104588,,,,,0.6,0.6514874068398496,0.7798796639508592,0.17437573663988004,1.2402582432985865,1.2564218936565055,0.06465460143167626,0.0013437608883504085,0.0007923035006065024,9.17631282892313,0.04124402284799394,0.03447626643425598,10.025807210377284
42,35,0.2129538445859342,0.05042882236811492,0.1614456166018237,0.31893489616257803,0.08234719027365957,0.2314450102193015,,,,,0.6,0.6541442650309507,0.7834977079817332,0.15770678256411966,1.2571375256044701,1.273410262195755,0.06509094636513929,0.00011932431245748004,0.00023172698152095026,10.558878452928216,0.02927805149864225,0.026510158826279655,8.893829584121704
42,36,0.2069895455429146,0.04865906832253074,0.1571494969161781,0.33515395862715586,0.0944311326103551,0.23520293831825256,,,,,0.7,0.643561837505686,0.7749130452624717,0.17328099818124348,1.2196364047939505,1.239457220423226,0.0792832625171014,0.00019593904383120576,0.0002718367990708528,11.477950392542658,0.03189183939770958,0.028862478128059723,8.875861815043859
42,37,0.2053829061018454,0.048359775680813705,0.1558671083536234,0.33078901043960024,0.09036767589194435,0.23480732951845443,,,,,0.5,0.6482933417863739,0.7786610121850486,0.1690738112153704,1.2362634105840349,1.2553482247618912,0.07633925671142543,0.0002574605183086159,0.0004625811532655273,11.071474048468444,0.032560532712817496,0.029752775601070067,8.70312489782061
42,38,0.20064078150568782,0.04727770628088766,0.15213460643012244,0.33338666813714163,0.09317766342844282,0.23291621463639395,,,,,0.6,0.6486322647939458,0.777693987734395,0.1759604118000392,1.232795034840294,1.245600849515192,0.051223258699592066,0.000597213008453613,0.0005077720345059116,11.433603007514197,0.048833992558792616,0.03306975721189888,7.559061356953213
42,39,0.19477550437053046,0.04567085555544845,0.14784674923699181,0.34188048647982733,0.10102565293865544,0.23346810681479319,,,,,0.7,0.6458458684215386,0.7754672267250015,0.1686129130679432,1.2337498090658559,1.24768639348475,0.05574633767557678,0.0004015003019318465,0.00032081356972068543,12.017099709124178,0.04568623229193187,0.03128489677270555,12.53855221612113
42,40,0.18975674837559192,0.044536518335745144,0.1439953140310339,0.3283216825553349,0.09187660446124417,0.23216065764427185,,,,,0.7,0.6474875415212433,0.7779840367804914,0.15931951819335297,1.2494466458758209,1.2630871815203633,0.05456214257816906,0.00023353582238070902,0.00027904972405360556,11.876105772482383,0.022411304643339593,0.018856926017595095,11.004487786974225
42,41,0.18604488200969524,0.0438359655305609,0.14075602765555853,0.34676040921892437,0.10238190394427095,0.23639950581959315,,,,,0.6,0.6428099350071136,0.7725087680529485,0.16227112572786437,1.2352540804015615,1.2493133617490615,0.056237125390000156,0.00033383692517451334,0.00036302938696605497,14.013544245883152,0.048731596077686845,0.04125405200738186,10.431395973478045
42,42,0.18626535610035733,0.04382364921741658,0.1410928642427599,0.34573868981429506,0.09665266051888466,0.24319184677941458,,,,,0.7,0.6396655350751702,0.7702890826732663,0.16451186740303395,1.2269794078226808,1.24203103154377,0.06020649488435652,0.0004597781614197867,0.000321365680198598,12.867980241775513,0.03293397045760977,0.03240589618102214,9.804883786610194
42,43,0.17832014770121188,0.04199985424811776,0.13496411705876257,0.34450782409736086,0.10100410213427884,0.23741265279906137,,,,,0.6,0.6432609561713926,0.7731837467139665,0.16658721202717952,1.2296648669327503,1.24103976605341,0.04549959648263851,0.00022024244156909173,0.00018928024417764244,13.246889032759109,0.036046310445824147,0.0323692992376761,8.679857730865479
42,44,0.207452902117291,0.049917729739267544,0.15333961420231038,0.3578206662620817,0.09372163963104997,0.2494241169520787,,,,,0.6,0.6368478328505693,0.7678229811923719,0.1697893042027459,1.2101347468468535,1.2268725852987323,0.0669513538075156,0.022217434812807708,0.014562403641156189,12.456959037093428,0.08918080908441414,0.09909373106357375,8.021428006035942
42,45,0.20616178107154262,0.0489570363214961,0.1527306743570276,0.3600617657814707,0.10119752319795745,0.24505457282066345,,,,,0.7,0.6369803192377911,0.7667824166999678,0.17551014774458606,1.2096950305625231,1.2259828969295306,0.06515146546802936,0.0198805942321118,0.024584128086343224,12.568051426260322,0.07681614415412648,0.10416253042905055,9.19929667881557
42,46,0.2649533787557671,0.06227057564768705,0.1870611981228665,0.35200732201337814,0.09950969980231353,0.23939891372408187,,,,,0.6,0.6430506009756554,0.7734795023625858,0.17761881162481924,1.21301737825107,1.2319200451439907,0.07561066757168262,0.10387631794032957,0.08708485521874833,8.797332165477512,0.07483200616634227,0.09480472522305382,8.752770866666522
42,47,0.19217100202500284,0.04594927794627241,0.14412164204829447,0.3612756792988096,0.10143256852669376,0.23812725714274816,,,,,0.7,0.6471377117721826,0.7735928867589953,0.16959322327080295,1.2334389354804935,1.24532994823956,0.0475640510362651,0.005368443422042693,0.0035283490328961646,13.86820606498031,0.14791095424843906,0.12032183358263485,9.086692367281232
42,48,0.2814333009290266,0.06300813340590344,0.19323222701613968,0.34718670483146397,0.09830335421221596,0.24331796169281006,,,,,0.6,0.6365422555997401,0.7686267177335881,0.16298183519688794,1.2258659525336717,1.2414222608537493,0.06222523328031072,0.15780390144418166,0.17272967504587902,7.760647479478304,0.032241985952021546,0.026367488275402806,10.228107861110143
42,49,0.21381739010144998,0.05063301843364496,0.16005931459031664,0.35574313359601156,0.10573713667690754,0.2429455007825579,,,,,0.7,0.6377314630974825,0.7679901248948293,0.18373359991901955,1.2032484235194771,1.2236373310127595,0.08155562997312939,0.016607660379099443,0.008114134461761208,10.585842897226145,0.04016586524799082,0.039736424694743554,10.570873090199061
42,50,0.17445597341200253,0.04086114756494492,0.13166028153788936,0.3488782825214522,0.10359823357846056,0.2394273579120636,,,,,0.7,0.6416608458637902,0.7724251231465437,0.17885386833966682,1.214341386288259,1.2306675289954083,0.06530457082859668,0.003152098494504472,0.0017621994997887803,15.312262659674293,0.030848117439982708,0.03680513597465408,9.27626269204276
42,51,0.15962506105770935,0.037165814272321025,0.12053882538735329,0.35941264033317566,0.11063184163400105,0.23561895319393703,,,,,0.6,0.6486541143089264,0.7758599262252432,0.1743793802624167,1.2331844805537764,1.2459031728997665,0.05087476938396049,0.0018680336049289265,0.00030281933837462483,17.184782893808038,0.08509326299297422,0.07333213280270355,9.859119687761579
42,52,0.1508073646340284,0.03503597581440264,0.11394547181086498,0.36418483193431583,0.11496316215821675,0.23906564286776952,,,,,0.7,0.6402688796300107,0.769830140606197,0.16894499314380143,1.2225232401814183,1.2362418303653173,0.05487436073559605,0.00019551553392088545,0.00010076915659809541,18.01328471329835,0.06526507975073656,0.05346889179882692,9.560829298836845
42,53,0.1429421738595576,0.032721294157274136,0.10836544552364864,0.37132735018219265,0.1182516020323549,0.24040816511426652,,,,,0.7,0.6382497010085352,0.768278158760985,0.17002959683590352,1.22092959533649,1.2322011324264242,0.04508614835973685,2.656114039678881e-05,5.4471236332904575e-05,18.500557194958937,0.08166314760309616,0.0676006837414725,11.212286812918526
42,54,0.1355079188271686,0.031225618193144195,0.10215832628645338,0.38538948552949087,0.13067889852183207,0.24136614799499512,,,,,0.6,0.6356790296742214,0.766510475673656,0.17952575220004202,1.2054947874019004,1.2204844630150544,0.0599587024526164,0.00012614450980360343,0.00011538383409154902,21.05591850452595,0.08545277046840383,0.07001993133100422,12.98174262046814
42,55,0.1314097947634018,0.030213737155537348,0.09904311745016424,0.3750152566603252,0.12484266928264073,0.2407123191016061,,,,,0.6,0.6374342904736453,0.7685934410868048,0.17519576437787715,1.2125519967244582,1.2265654349426642,0.05605375287282418,3.634900627708254e-05,5.4320680229984545e-05,21.465901044037967,0.05787921481244242,0.04835847464769216,12.544261285236903
42,56,0.13186167529574386,0.030402615767072986,0.09935355454951793,0.386048008288656,0.1299484164587089,0.24561660204614913,,,,,0.6,0.630747352623709,0.7621650171208579,0.19793572232755752,1.1727534909151383,1.193975259897935,0.08488707593118701,0.00010938237652996758,8.563242607332693e-05,20.902869980614465,0.0690897955552752,0.04964801622956624,10.916168996265956
42,57,0.13047725834825016,0.029744495327274006,0.0985573723509505,0.3961933042321886,0.1396802764918123,0.24632057547569275,,,,,0.5,0.629096850023671,0.761396497888856,0.18661286409893987,1.1911567868251138,1.2078728837295694,0.0668643876178221,4.747561694699602e-05,5.1120795160956196e-05,21.68089364026044,0.06478084666239933,0.046918162089064755,13.684487547193255
42,58,0.12222314813921044,0.027795135270099382,0.09209503944929656,0.38883993455341886,0.13552378756659372,0.24417332240513392,,,,,0.7,0.6314370965089383,0.7630675590578662,0.19277214561867212,1.1877328026269296,1.2051191924312492,0.06954555921727835,0.00011232048435672649,0.00010426767007547582,23.16528404510773,0.06087073255904268,0.037211688096549844,11.951756954193115
42,59,0.1218098977933059,0.02771524339914322,0.09156222440101006,0.4010978266596794,0.14577280517135346,0.24551284738949367,,,,,0.6,0.6288609465200389,0.7603895112526123,0.186011515801375,1.1839470017011897,1.199310522682823,0.061454083926532836,0.0016956993175967557,0.000177452305357916,23.539889503169704,0.059681002509831514,0.04802913973139754,14.426207338060651
42,60,0.113563164800137,0.025550164584372495,0.08547312504536397,0.39978317277772085,0.1414494775235653,0.24477910569735936,,,,,0.5,0.6313848808822243,0.7633136906908403,0.1896615535211392,1.1871812515188656,1.201597498116821,0.05766498639182114,5.8882418076540194e-05,5.829789287852632e-05,25.31073133795111,0.08853631194298406,0.06987744609873227,12.0707928112575
42,61,0.11548982728440482,0.02628127395737547,0.08671579597232577,0.3981049188545772,0.1475793176463672,0.24006388017109462,,,,,0.5,0.6363883674232648,0.7666305307880406,0.1942192487498301,1.2000741250337,1.215161113595346,0.06034795424658449,6.077140632045176e-05,6.925392355358582e-05,24.832178425144505,0.06507289539954948,0.049945372280485935,14.571584020342145
42,62,0.11029564065707696,0.024756739922874683,0.0829011099832552,0.38836133905819487,0.13404865775789535,0.24103661520140512,,,,,0.7,0.6351114728311047,0.766267139719951,0.19349972775672866,1.1962070394127564,1.2148762681533511,0.07467691496237859,9.89703035287432e-05,0.0001105695828470302,26.223653226285368,0.08696582820474366,0.06402972681932592,13.779877935137067
42,63,0.10437035976766466,0.023104587980957183,0.0784801029944205,0.4109481019633157,0.1493015161582402,0.24832890714917863,,,,,0.6,0.6241319180473223,0.757601683122828,0.1845377969076064,1.1793518290548275,1.1955661194022438,0.06485716138966549,0.00019429060493847105,7.18041628983396e-05,27.626505568220807,0.08341911102146726,0.06716980343895175,16.17276041848319
42,64,0.10196388345043939,0.02270543296729122,0.07637364048141616,0.40593318960496355,0.14570878286446845,0.24823457854134695,,,,,0.8,0.6259384382322742,0.7584213001535526,0.19773781488004236,1.1734003000932398,1.1899198272493707,0.06607810862452397,1.8879311721817202e-05,1.5815958923587288e-05,28.821317346246392,0.07267775335185409,0.06705973014870126,13.690620592662267
42,65,0.10239933256630425,0.022890952180836116,0.07662877145114246,0.4061798187238829,0.1491865904203483,0.24085703917912074,,,,,0.8,0.634914827175025,0.7657432718849371,0.18029639094058722,1.2020984313195435,1.2167168875894074,0.058473825079455415,0.00018805619421756047,9.934471813084029e-05,28.55836396603971,0.10418553076772737,0.08178316752924632,16.284827981676376
42,66,0.09795512222089209,0.021944694481118843,0.07296314969793097,0.4120401591062546,0.15867160260677338,0.24149689504078456,,,,,0.6,0.631048334318249,0.7636987704165332,0.19084020814587602,1.188289918590987,1.2064655824524326,0.07270265544578278,7.556648308918716e-05,5.432728890883395e-05,30.37005444260331,0.07487279520179459,0.05593295360325458,15.87740250996181
42,67,0.09067533252475497,0.01960540556994913,0.0679064543397577,0.4207699490445001,0.1647136647786413,0.24450899021966116,,,,,0.7,0.6268816077420323,0.7595315991080662,0.18777765948113243,1.1855968219491684,1.203353243871501,0.0710256876893306,5.453816464218164e-05,5.900121403031496e-05,31.550689886282157,0.07095361857162505,0.056512171812447116,16.263211182185582
42,68,0.08484992371486114,0.018283776502619992,0.06316760853604153,0.43535053942884716,0.17531051699604308,0.245119537625994,,,,,0.5,0.6275858991452234,0.7602637771789319,0.19023591072999083,1.1793072257583197,1.195914196836264,0.06642788431177743,6.18442712433757e-05,7.447486845853087e-05,33.88631328376564,0.09329369727825057,0.07859019820979743,16.616072586604528
42,69,0.08110635200733537,0.01718218735343701,0.060559028977746364,0.43411730229854584,0.17346532696059772,0.24583753517695836,,,,,0.6,0.6248920540224553,0.7585239941297357,0.19005991861217839,1.181435871731426,1.1954195621899184,0.05593476183396982,6.035416030875246e-05,3.201311202613152e-05,33.5750066911852,0.09186911338643432,0.07805098003307924,17.249822207859584
42,70,0.08164660995070999,0.017534629081015114,0.060589299545631754,0.4332109157528196,0.1683828287890979,0.2454632648399898,,,,,0.6,0.6257787784957007,0.7595215745242218,0.18580456749130483,1.1863092822889476,1.203668063323647,0.06943512413879699,2.561499410389643e-05,0.0013748389800887979,34.513785190410445,0.1211093420858873,0.110183471961199,17.447255543300084
42,71,0.07841261281623496,0.016786099130472354,0.058007141491314314,0.40940049503530773,0.1559544721884387,0.24020472594669887,,,,,0.6,0.6330772344801083,0.7651184484171684,0.18229027025900382,1.2068351684273833,1.2185786484486583,0.04697392008509965,5.1670817772860596e-05,0.00026161181935570934,36.01125244621758,0.08150306791102478,0.06862126757595632,16.599295956747874
42,72,0.07241602124528843,0.01496392976794694,0.0537710039465277,0.4356049575975963,0.1744848324784211,0.24367964267730713,,,,,0.7,0.6276631763036564,0.760015805347731,0.18975529358273813,1.1880931734707283,1.2036840414918262,0.062363472084391955,6.083755147917541e-05,0.00022646723203681167,36.636812175716365,0.10901705320331878,0.09241180128899984,19.181902612958634
42,73,0.06799195297398009,0.0140556454792753,0.05018353193729847,0.4339543581008911,0.17047463517103875,0.24527678745133535,,,,,0.6,0.625952266170898,0.7592834456828085,0.1939840874469274,1.1761967461605343,1.1952669918346592,0.07628098269649962,4.5512417373918515e-05,6.637874736020082e-05,37.44906202092901,0.11247781936304944,0.09939991341446687,19.85161202294486
42,74,0.06326901765020045,0.01269711333805242,0.046735029499810024,0.46031284758022856,0.2001660710998944,0.24339078579630172,,,,,0.6,0.6281979327900584,0.7601256935372858,0.19187142673310198,1.1882994063291032,1.206190137258761,0.07156292371863078,3.1338864123040264e-05,2.770502563654743e-05,38.32356121303799,0.10185871327202888,0.09478102627225635,18.310665811811173
42,75,0.0641146035747485,0.013002269871969212,0.04724520981848777,0.4453953887735094,0.18678755472813333,0.24239094768251693,,,,,0.6,0.6288547309430231,0.760988046648693,0.185924450848136,1.1922905837994902,1.2056834728065782,0.05357155602835178,6.664835775727174e-05,4.149866361970791e-05,38.583847458298145,0.09838088074732797,0.0891931587805742,19.191334860665457
42,76,0.06329278201536015,0.012883380663723827,0.046569345233676666,0.4455103427171707,0.1906492699469839,0.23970950927053178,,,,,0.8,0.6290134032236325,0.7622228794429405,0.17858325725449634,1.2012173375811637,1.2144409505037428,0.052894451690316736,4.100189111574223e-05,2.810785603619932e-05,38.345505585541595,0.09117185431095111,0.08203670613452675,19.325362818581716
42,77,0.06248960214423704,0.012854215806467575,0.04568684638083518,0.4420101834195001,0.18187750663076127,0.2430960876601083,,,,,0.7,0.6273888001597193,0.7605523188720512,0.19056067701103582,1.1840966598216425,1.2002208011487419,0.06449656530839792,0.0001323790823008521,0.00011263792270185387,39.29670058929168,0.1027122273868801,0.09741362460912129,18.94686460494995
42,78,0.0590722244232893,0.011868276280929914,0.04330870643392339,0.4351226346833365,0.17969702503510884,0.24203098671776907,,,,,0.6,0.6290530557550498,0.7617324985776994,0.18260218396218092,1.1998960579525557,1.2139975633800708,0.05640602171006049,6.729958336822224e-05,4.160742044547529e-05,38.86432152825433,0.0798430858737171,0.07052957974895183,18.838332925524032
