diagnostic_row_id,base_sample_id,variant_name,factor_group,input_mode,split,curvature_template,depth_bin,aspect_bin,sensor_z_m,scan_bundle_y_offset_m,jscale,misalignment_shifts_json,normalized_param_mae_mean,dimension_param_mae_norm,curvature_param_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wMAE_auxiliary,wLD_abs_error,wWD_abs_error,wLW_abs_error,profile_depth_rmse_m,profile_depth_rmse_degradation_pct_vs_nominal,profile_depth_rmse_degradation_pct_vs_20_85,er_like_profile_error,er_like_degradation_pct_vs_nominal,max_depth_error_m,volume_proxy_rel_error,projected_mask_iou,projected_mask_dice,projected_mask_dice_drop_vs_nominal,projected_mask_dice_drop_vs_20_85,raw_vs_calibrated_profile_rmse_improvement_pct,status_band
diag20_90_b06_rbc_pilot_036_deep_elongated_boxy__liftoff_z_0p012,rbc_pilot_036_deep_elongated_boxy,liftoff_z_0p012,liftoff,raw,test,boxy,deep,narrow,0.012000000104308128,0.0,1.0,{},0.959727942943573,0.7728111147880554,1.1466447114944458,1.0085012912750244,6.428444862365723,1.105126976966858,0.2513892352581024,0.28576523065567017,0.2249610424041748,0.24344146251678467,0.0007578517543151975,-41.63317619169725,95.4551034116418,0.26007306575775146,-41.63318130652097,0.0011051269248127937,0.14245419693986283,0.6579634464751958,0.7937007874015748,-0.029174793517782738,0.054026212598425216,,green
diag20_90_b06_rbc_pilot_036_deep_elongated_boxy__scan_offset_m0p0005,rbc_pilot_036_deep_elongated_boxy,scan_offset_m0p0005,scan_line_offset,raw,test,boxy,deep,narrow,0.00800000037997961,-0.0005000000237487257,1.0,{},1.3473049402236938,1.1504069566726685,1.5442028045654297,1.5673954486846924,8.059065818786621,2.1418893337249756,0.33840274810791016,0.39305955171585083,0.2875016927719116,0.33464694023132324,0.0012777370866388083,-1.593609852404016,229.53705388931374,0.4384828805923462,-1.5936128673674748,0.0021418894175440073,0.08082499296410944,0.6203473945409429,0.7656967840735069,-0.0011707901897148876,0.08203021592649307,,green
diag20_90_b06_rbc_pilot_036_deep_elongated_boxy__scan_offset_p0p0005,rbc_pilot_036_deep_elongated_boxy,scan_offset_p0p0005,scan_line_offset,raw,test,boxy,deep,narrow,0.00800000037997961,0.0005000000237487257,1.0,{},1.3804460763931274,1.1782526969909668,1.5826395750045776,1.5592072010040283,8.295001029968262,2.1912012100219727,0.34679266810417175,0.40355145931243896,0.29267048835754395,0.34415602684020996,0.0013055565068498254,0.548934766197274,236.7118708944015,0.44802966713905334,0.5489218001633301,0.0021912013180553913,0.0855949458633342,0.6127450980392157,0.7598784194528876,0.004647574430904466,0.08784858054711242,,green
diag20_90_b06_rbc_pilot_036_deep_elongated_boxy__source_jscale_0p8,rbc_pilot_036_deep_elongated_boxy,source_jscale_0p8,source_amplitude,raw,test,boxy,deep,narrow,0.00800000037997961,0.0,0.800000011920929,{},0.9840759634971619,0.7756579518318176,1.1924939155578613,0.2232138067483902,7.264951229095459,1.0272161960601807,0.2615680396556854,0.29757988452911377,0.23748564720153809,0.2496386170387268,0.0007374775013886392,-43.202322695639545,90.20044550523662,0.25308120250701904,-43.202328090314495,0.0010272162035107613,0.24492481439879607,0.6140776699029126,0.7609022556390977,0.003623738244694308,0.08682474436090226,,green
diag20_90_b06_rbc_pilot_036_deep_elongated_boxy__source_jscale_1p2,rbc_pilot_036_deep_elongated_boxy,source_jscale_1p2,source_amplitude,raw,test,boxy,deep,narrow,0.00800000037997961,0.0,1.2000000476837158,{},1.6245330572128296,1.4585241079330444,1.7905417680740356,3.4905335903167725,8.008988380432129,3.095914840698242,0.3921583592891693,0.4402202367782593,0.3465113043785095,0.3897435665130615,0.0017134238732978702,31.96130872862315,341.90362882517536,0.5879981517791748,31.96130640057627,0.0030959148425608873,0.3811882819974966,0.6299212598425197,0.7729468599033816,-0.008420866019589579,0.07478014009661837,,fail
diag20_90_b07_rbc_v2topup_037_shallow_elongated_LD_dominant__nominal,rbc_v2topup_037_shallow_elongated_LD_dominant,nominal,nominal,raw,test,LD_dominant,shallow,narrow,0.00800000037997961,0.0,1.0,{},0.4895225763320923,0.22009588778018951,0.7589492797851562,0.1983828842639923,2.7341902256011963,0.02971303090453148,0.1694738119840622,0.3595876097679138,0.023245155811309814,0.12558865547180176,7.601299876114354e-05,0.0,-80.39573247816341,0.09177014976739883,0.0,2.9713031835854053e-05,0.30209851827951695,0.7235772357723578,0.839622641509434,0.0,0.00810435849056601,,green
diag20_90_b07_rbc_v2topup_037_shallow_elongated_LD_dominant__liftoff_z_0p006,rbc_v2topup_037_shallow_elongated_LD_dominant,liftoff_z_0p006,liftoff,raw,test,LD_dominant,shallow,narrow,0.006000000052154064,0.0,1.0,{},0.5681536793708801,0.45802736282348633,0.6782801151275635,4.52490234375,1.1062668561935425,0.6071359515190125,0.15134118497371674,0.3278704881668091,0.008443176746368408,0.11770987510681152,0.00031130833667702973,309.5461851929527,-19.711470229297245,0.3758411407470703,309.5461778145503,0.0006071359384804964,0.4604769386384294,0.7473684210526316,0.8554216867469879,-0.015799045237553933,-0.007694686746987922,,fail
diag20_90_b07_rbc_v2topup_037_shallow_elongated_LD_dominant__liftoff_z_0p010,rbc_v2topup_037_shallow_elongated_LD_dominant,liftoff_z_0p010,liftoff,raw,test,LD_dominant,shallow,narrow,0.009999999776482582,0.0,1.0,{},1.0722347497940063,1.365587592124939,0.7788820266723633,7.901435852050781,7.9954118728637695,1.5898118019104004,0.1741068959236145,0.3904217481613159,0.0015692710876464844,0.1303296685218811,0.0006693991599604487,780.6377473199142,72.64257988287132,0.8081625699996948,780.637736832803,0.0015898117562755942,4.873143428591384,0.3090277777777778,0.47214854111405835,0.36747410039537565,0.37557845888594166,,fail
diag20_90_b07_rbc_v2topup_037_shallow_elongated_LD_dominant__liftoff_z_0p012,rbc_v2topup_037_shallow_elongated_LD_dominant,liftoff_z_0p012,liftoff,raw,test,LD_dominant,shallow,narrow,0.012000000104308128,0.0,1.0,{},1.1369863748550415,1.6945692300796509,0.5794034600257874,9.056495666503906,7.32719087600708,3.0383174419403076,0.1310802847146988,0.2878114581108093,0.05437725782394409,0.05105215311050415,0.0013721182476729155,1705.1100075456006,253.87859494268423,1.6565520763397217,1705.109919225836,0.0030383174307644367,7.748210240503334,0.3037542662116041,0.46596858638743455,0.37365405512199945,0.38175841361256546,,fail
diag20_90_b07_rbc_v2topup_037_shallow_elongated_LD_dominant__scan_offset_m0p0005,rbc_v2topup_037_shallow_elongated_LD_dominant,scan_offset_m0p0005,scan_line_offset,raw,test,LD_dominant,shallow,narrow,0.00800000037997961,-0.0005000000237487257,1.0,{},0.48621824383735657,0.22376759350299835,0.7486688494682312,0.2918727695941925,2.708031415939331,0.03240036219358444,0.167153999209404,0.35536301136016846,0.02131187915802002,0.1247870922088623,7.583718979731202e-05,-0.231288025333615,-80.44107480139579,0.09155789762735367,-0.23128668808228117,3.240036312490702e-05,0.291342766812454,0.7154471544715447,0.8341232227488151,0.005499418760618879,0.01360377725118489,,green
diag20_90_b07_rbc_v2topup_037_shallow_elongated_LD_dominant__scan_offset_p0p0005,rbc_v2topup_037_shallow_elongated_LD_dominant,scan_offset_p0p0005,scan_line_offset,raw,test,LD_dominant,shallow,narrow,0.00800000037997961,0.0005000000237487257,1.0,{},0.49989816546440125,0.22090311348438263,0.7788931727409363,0.06041303277015686,2.8636889457702637,0.02336467057466507,0.17395775020122528,0.36720532178878784,0.027229368686676025,0.12743854522705078,7.602222467539832e-05,0.012137284944875381,-80.39335305235294,0.09178128838539124,0.012137517505020021,2.3364671505987644e-05,0.3421716255063821,0.689922480620155,0.8165137614678899,0.0231088800415441,0.03121323853211011,,warning
diag20_90_b07_rbc_v2topup_037_shallow_elongated_LD_dominant__source_jscale_0p8,rbc_v2topup_037_shallow_elongated_LD_dominant,source_jscale_0p8,source_amplitude,raw,test,LD_dominant,shallow,narrow,0.00800000037997961,0.0,0.800000011920929,{},0.7952198386192322,1.0805234909057617,0.5099160671234131,4.331952095031738,4.613914966583252,2.3121399879455566,0.11593344062566757,0.25028836727142334,0.07005566358566284,0.027456283569335938,0.0010554732289165258,1288.5430730514274,172.2136986969327,1.2742680311203003,1288.5430440617865,0.0023121400736272335,3.943689965359551,0.4564102564102564,0.6267605633802817,0.21286207812915225,0.22096643661971826,,fail
diag20_90_b07_rbc_v2topup_037_shallow_elongated_LD_dominant__source_jscale_1p2,rbc_v2topup_037_shallow_elongated_LD_dominant,source_jscale_1p2,source_amplitude,raw,test,LD_dominant,shallow,narrow,0.00800000037997961,0.0,1.2000000476837158,{},0.6639187932014465,0.38258615136146545,0.9452512860298157,0.9292159080505371,2.2325472831726074,0.7639999985694885,0.21136309206485748,0.39689886569976807,0.10501551628112793,0.13217490911483765,0.00039502757135778666,419.6842353228111,1.8802877614946931,0.4769149720668793,419.68420371511957,0.0007639999967068434,0.34170337563769554,0.7837837837837838,0.8787878787878788,-0.03916523727844479,-0.031060878787878776,,fail
diag20_90_b08_rbc_v2topup_043_deep_medium_balanced_LD_dominant__nominal,rbc_v2topup_043_deep_medium_balanced_LD_dominant,nominal,nominal,raw,test,LD_dominant,deep,balanced,0.00800000037997961,0.0,1.0,{},0.505807101726532,0.4065742492675781,0.6050400137901306,1.2923684120178223,0.8956081867218018,1.2386047840118408,0.13661883771419525,0.30385732650756836,0.04411965608596802,0.061879515647888184,0.0006377584650181234,0.0,64.48223022773773,0.27718663215637207,0.0,0.001238604774698615,0.2962769871299703,0.9234234234234234,0.9601873536299765,0.0,-0.11246035362997653,,green
diag20_90_b08_rbc_v2topup_043_deep_medium_balanced_LD_dominant__liftoff_z_0p006,rbc_v2topup_043_deep_medium_balanced_LD_dominant,liftoff_z_0p006,liftoff,raw,test,LD_dominant,deep,balanced,0.006000000052154064,0.0,1.0,{},1.058870553970337,1.4473477602005005,0.6703932285308838,8.313745498657227,4.388723373413086,3.0877954959869385,0.1502099484205246,0.30458927154541016,0.053909480571746826,0.09213107824325562,0.0014764915686100721,131.5126571574576,280.7971817520825,0.6417220830917358,131.51263756821965,0.0030877955723553896,0.8604717003364799,0.39069767441860465,0.5618729096989966,0.3983144439309799,0.2858540903010034,,fail
diag20_90_b08_rbc_v2topup_043_deep_medium_balanced_LD_dominant__liftoff_z_0p010,rbc_v2topup_043_deep_medium_balanced_LD_dominant,liftoff_z_0p010,liftoff,raw,test,LD_dominant,deep,balanced,0.009999999776482582,0.0,1.0,{},0.5897449851036072,0.5528010725975037,0.6266888976097107,6.335280895233154,2.513533353805542,0.11738017201423645,0.14122092723846436,0.31638652086257935,0.034411489963531494,0.07286477088928223,0.00016881241754163057,-73.53035250785211,-56.4621334714947,0.0733703151345253,-73.5303558603309,0.00011738017201423645,0.4509765249610495,0.6475903614457831,0.7861060329067642,0.17408132072321236,0.061620967093235834,,fail
diag20_90_b08_rbc_v2topup_043_deep_medium_balanced_LD_dominant__liftoff_z_0p012,rbc_v2topup_043_deep_medium_balanced_LD_dominant,liftoff_z_0p012,liftoff,raw,test,LD_dominant,deep,balanced,0.012000000104308128,0.0,1.0,{},0.4350413978099823,0.3071932792663574,0.5628895163536072,4.316395282745361,0.6927447319030762,0.10856520384550095,0.1273236870765686,0.27359306812286377,0.06006866693496704,0.048309326171875,0.0001346973585896194,-78.8795655443332,-65.26063837353169,0.05854301527142525,-78.87956759819544,0.00010856520384550095,0.20192377485958182,0.7846715328467153,0.8793456032719836,0.0808417503579929,-0.031618603271983625,,fail
diag20_90_b08_rbc_v2topup_043_deep_medium_balanced_LD_dominant__scan_offset_m0p0005,rbc_v2topup_043_deep_medium_balanced_LD_dominant,scan_offset_m0p0005,scan_line_offset,raw,test,LD_dominant,deep,balanced,0.00800000037997961,-0.0005000000237487257,1.0,{},0.5179134011268616,0.4067712724208832,0.6290555000305176,1.8686186075210571,0.4264032542705536,1.257107138633728,0.14174522459506989,0.31546878814697266,0.037028729915618896,0.0727381706237793,0.0006524327327497303,2.3009130472599773,68.26682332347194,0.2835644483566284,2.3009104553997273,0.0012571071274578571,0.2563579517930321,0.9295154185022027,0.9634703196347032,-0.0032829660047266618,-0.11574331963470319,,green
diag20_90_b08_rbc_v2topup_043_deep_medium_balanced_LD_dominant__scan_offset_p0p0005,rbc_v2topup_043_deep_medium_balanced_LD_dominant,scan_offset_p0p0005,scan_line_offset,raw,test,LD_dominant,deep,balanced,0.00800000037997961,0.0005000000237487257,1.0,{},0.4874132573604584,0.3907186985015869,0.5841077566146851,1.0308064222335815,1.1437405347824097,1.146102786064148,0.13217733800411224,0.29313910007476807,0.051935434341430664,0.05145746469497681,0.0005898629315197468,-7.509980051306029,52.12964754969137,0.256369948387146,-7.509988345138718,0.0011461027897894382,0.29852854842299587,0.9090909090909091,0.9523809523809523,0.0078064012490242085,-0.10465395238095232,,green
diag20_90_b08_rbc_v2topup_043_deep_medium_balanced_LD_dominant__source_jscale_0p8,rbc_v2topup_043_deep_medium_balanced_LD_dominant,source_jscale_0p8,source_amplitude,raw,test,LD_dominant,deep,balanced,0.00800000037997961,0.0,0.800000011920929,{},0.34812307357788086,0.2043287754058838,0.49191737174987793,3.3176839351654053,0.2263253629207611,0.04195515066385269,0.11225221306085587,0.24499297142028809,0.0760158896446228,0.015747785568237305,9.40812096814625e-05,-85.24814411067221,-75.7358184332518,0.040890172123909,-85.2481442536373,4.195515066385269e-05,0.10242145092237395,0.8734693877551021,0.9324618736383442,0.02772547999163233,-0.0847348736383442,,warning
diag20_90_b08_rbc_v2topup_043_deep_medium_balanced_LD_dominant__source_jscale_1p2,rbc_v2topup_043_deep_medium_balanced_LD_dominant,source_jscale_1p2,source_amplitude,raw,test,LD_dominant,deep,balanced,0.00800000037997961,0.0,1.2000000476837158,{},0.9860287308692932,1.1020828485488892,0.8699746131896973,3.185335636138916,2.851785182952881,3.291566848754883,0.1943083554506302,0.39220476150512695,0.05423814058303833,0.13648217916488647,0.0015950112137943506,150.09643952730988,311.3642014546847,0.693233847618103,150.09642139849734,0.0032915668562054634,0.8048626716767698,0.6325581395348837,0.7749287749287749,0.18525857870120166,0.07279822507122513,,fail
diag20_90_b09_rbc_v2topup_049_shallow_elongated_WD_dominant__nominal,rbc_v2topup_049_shallow_elongated_WD_dominant,nominal,nominal,raw,test,WD_dominant,shallow,narrow,0.00800000037997961,0.0,1.0,{},0.7050204277038574,0.6347970366477966,0.7752438187599182,3.161860704421997,4.715484142303467,0.5255000591278076,0.16939133405685425,0.03324472904205322,0.34388238191604614,0.13104689121246338,0.00019671763584483415,0.0,-49.26518855697698,0.23603250086307526,0.0,0.0005255000432953238,1.4695663721945171,0.49444444444444446,0.6617100371747212,0.0,0.1860169628252788,,green
diag20_90_b09_rbc_v2topup_049_shallow_elongated_WD_dominant__liftoff_z_0p006,rbc_v2topup_049_shallow_elongated_WD_dominant,liftoff_z_0p006,liftoff,raw,test,WD_dominant,shallow,narrow,0.006000000052154064,0.0,1.0,{},0.5574209094047546,0.421159029006958,0.693682849407196,4.286533355712891,1.363020896911621,0.40982455015182495,0.15170443058013916,0.02359861135482788,0.32004863023757935,0.11146605014801025,0.00022797417477704585,15.889037501887252,-41.20391534028327,0.2735357880592346,15.889035221431383,0.0004098245408385992,0.33906769403421755,0.75,0.8571428571428571,-0.19543281996813588,-0.009415857142857087,,warning
diag20_90_b09_rbc_v2topup_049_shallow_elongated_WD_dominant__liftoff_z_0p010,rbc_v2topup_049_shallow_elongated_WD_dominant,liftoff_z_0p010,liftoff,raw,test,WD_dominant,shallow,narrow,0.009999999776482582,0.0,1.0,{},1.2076727151870728,1.6823149919509888,0.7330302596092224,9.658823013305664,9.219220161437988,2.1912801265716553,0.16016417741775513,0.03230220079421997,0.32390856742858887,0.12428176403045654,0.0009359343093819916,375.7754968752434,141.38380123176063,1.1229848861694336,375.775531786145,0.0021912800148129463,6.972943403121242,0.2648809523809524,0.4188235294117647,0.2428865077629565,0.4289034705882353,,fail
diag20_90_b09_rbc_v2topup_049_shallow_elongated_WD_dominant__liftoff_z_0p012,rbc_v2topup_049_shallow_elongated_WD_dominant,liftoff_z_0p012,liftoff,raw,test,WD_dominant,shallow,narrow,0.012000000104308128,0.0,1.0,{},1.1437119245529175,1.6852521896362305,0.6021716594696045,8.888203620910645,7.3384199142456055,3.0332701206207275,0.13349062204360962,0.06285274028778076,0.27946996688842773,0.05814915895462036,0.001363457296974957,593.1037428949264,251.644877062276,1.6359502077102661,593.1037894053823,0.003033270128071308,7.565852475865099,0.3079584775086505,0.4708994708994709,0.19081056627525034,0.37682752910052913,,fail
diag20_90_b09_rbc_v2topup_049_shallow_elongated_WD_dominant__scan_offset_m0p0005,rbc_v2topup_049_shallow_elongated_WD_dominant,scan_offset_m0p0005,scan_line_offset,raw,test,WD_dominant,shallow,narrow,0.00800000037997961,-0.0005000000237487257,1.0,{},0.6955575346946716,0.642704963684082,0.7484099864959717,3.1003615856170654,4.658908843994141,0.5960453748703003,0.16341455280780792,0.02456378936767578,0.338250994682312,0.12742888927459717,0.0002287110546603799,16.263625108214157,-41.01386902452438,0.27441996335983276,16.263634184440747,0.0005960454000160098,1.5340272739576921,0.49444444444444446,0.6617100371747212,0.0,0.1860169628252788,,warning
diag20_90_b09_rbc_v2topup_049_shallow_elongated_WD_dominant__scan_offset_p0p0005,rbc_v2topup_049_shallow_elongated_WD_dominant,scan_offset_p0p0005,scan_line_offset,raw,test,WD_dominant,shallow,narrow,0.00800000037997961,0.0005000000237487257,1.0,{},0.7217773795127869,0.6374801993370056,0.8060746192932129,3.2964890003204346,4.848188400268555,0.4595726430416107,0.1762360781431198,0.04258584976196289,0.35047447681427,0.13564789295196533,0.00016737228725105524,-14.917497593823144,-56.83355283322065,0.2008223533630371,-14.91749965419546,0.00045957264956086874,1.4333576395001613,0.483695652173913,0.652014652014652,0.009695385160069181,0.19571234798534798,,green
diag20_90_b09_rbc_v2topup_049_shallow_elongated_WD_dominant__source_jscale_0p8,rbc_v2topup_049_shallow_elongated_WD_dominant,source_jscale_0p8,source_amplitude,raw,test,WD_dominant,shallow,narrow,0.00800000037997961,0.0,0.800000011920929,{},1.0368105173110962,1.4924286603927612,0.5811922550201416,7.563268661499023,6.393759250640869,2.797659397125244,0.12954328954219818,0.07632112503051758,0.27156513929367065,0.04074358940124512,0.0012639168417081237,542.503066021528,225.97271906166392,1.516516089439392,542.5030806749523,0.0027976594865322113,6.2441183856810625,0.3436293436293436,0.5114942528735632,0.150215784301158,0.3362327471264368,,fail
diag20_90_b09_rbc_v2topup_049_shallow_elongated_WD_dominant__source_jscale_1p2,rbc_v2topup_049_shallow_elongated_WD_dominant,source_jscale_1p2,source_amplitude,raw,test,WD_dominant,shallow,narrow,0.00800000037997961,0.0,1.2000000476837158,{},0.6935746669769287,0.41953349113464355,0.9676158428192139,0.7704161405563354,3.514647960662842,0.536636471748352,0.21235688030719757,0.06427335739135742,0.4289777874946594,0.14381951093673706,0.00030585870263166726,55.48107891705286,-21.116967781855415,0.36698591709136963,55.48109508201234,0.0005366364493966103,0.010117891487833014,0.6223776223776224,0.7672413793103449,-0.10553134213562365,0.08048562068965515,,fail
diag20_90_b10_rbc_v2topup_052_deep_large_wide_WD_dominant__nominal,rbc_v2topup_052_deep_large_wide_WD_dominant,nominal,nominal,raw,test,WD_dominant,deep,wide,0.00800000037997961,0.0,1.0,{},0.6243943572044373,0.503129243850708,0.7456595301628113,1.0497252941131592,3.256099224090576,0.9383512735366821,0.16296742856502533,0.037560105323791504,0.3247109055519104,0.1266312599182129,0.000577800499740988,0.0,49.018664646651736,0.23390772938728333,0.0,0.0009383512660861015,0.3966435019726472,0.7735849056603774,0.8723404255319149,0.0,-0.024613425531914923,,green
diag20_90_b10_rbc_v2topup_052_deep_large_wide_WD_dominant__liftoff_z_0p006,rbc_v2topup_052_deep_large_wide_WD_dominant,liftoff_z_0p006,liftoff,raw,test,WD_dominant,deep,wide,0.006000000052154064,0.0,1.0,{},0.8476660847663879,1.0945992469787598,0.6007329821586609,4.684967994689941,6.827960014343262,1.5375667810440063,0.13156414031982422,0.006152212619781494,0.3018781542778015,0.08666205406188965,0.0008120157290250063,40.53565709773711,109.42435955944529,0.3287237286567688,40.53564177543603,0.0015375667717307806,0.6387473061032286,0.5387840670859538,0.7002724795640327,0.17206794596788222,0.1474545204359673,,fail
diag20_90_b10_rbc_v2topup_052_deep_large_wide_WD_dominant__liftoff_z_0p010,rbc_v2topup_052_deep_large_wide_WD_dominant,liftoff_z_0p010,liftoff,raw,test,WD_dominant,deep,wide,0.009999999776482582,0.0,1.0,{},0.49226388335227966,0.31250491738319397,0.672022819519043,0.2308618277311325,3.006376266479492,0.3522047698497772,0.14669261872768402,0.008791625499725342,0.3197776675224304,0.11150854825973511,0.0003213835007045418,-44.378119982829865,-17.113017147050236,0.13010385632514954,-44.378128646730055,0.0003522047773003578,0.2769518814650984,0.8176100628930818,0.8996539792387543,-0.02731355370683941,-0.051926979238754334,,green
diag20_90_b10_rbc_v2topup_052_deep_large_wide_WD_dominant__liftoff_z_0p012,rbc_v2topup_052_deep_large_wide_WD_dominant,liftoff_z_0p012,liftoff,raw,test,WD_dominant,deep,wide,0.012000000104308128,0.0,1.0,{},0.5797365307807922,0.5291500687599182,0.6303229331970215,1.705648422241211,4.808996677398682,0.3685140907764435,0.1384180188179016,0.030864477157592773,0.2965901494026184,0.08779942989349365,0.00029790884582325816,-48.44088124589673,-23.167289729053927,0.12060075253248215,-48.440886135574296,0.0003685140982270241,0.37979072571042627,0.6960167714884696,0.8207663782447466,0.0515740472871683,0.026960621755253378,,fail
diag20_90_b10_rbc_v2topup_052_deep_large_wide_WD_dominant__scan_offset_m0p0005,rbc_v2topup_052_deep_large_wide_WD_dominant,scan_offset_m0p0005,scan_line_offset,raw,test,WD_dominant,deep,wide,0.00800000037997961,-0.0005000000237487257,1.0,{},0.6105713248252869,0.46371594071388245,0.7574265599250793,0.8310843110084534,3.0362493991851807,0.8864444494247437,0.1655256152153015,0.03897303342819214,0.32832640409469604,0.12927740812301636,0.0005583151942119002,-3.3723241045693984,43.993272298465264,0.22601957619190216,-3.372335414500421,0.0008864444680511951,0.3773334927427368,0.7966457023060797,0.8868144690781797,-0.014474043546264803,-0.039087469078179726,,green
diag20_90_b10_rbc_v2topup_052_deep_large_wide_WD_dominant__scan_offset_p0p0005,rbc_v2topup_052_deep_large_wide_WD_dominant,scan_offset_p0p0005,scan_line_offset,raw,test,WD_dominant,deep,wide,0.00800000037997961,0.0005000000237487257,1.0,{},0.6297566294670105,0.5000889301300049,0.7594243884086609,1.0473672151565552,3.1533892154693604,0.9599076509475708,0.16599591076374054,0.041636526584625244,0.32690393924713135,0.12944728136062622,0.0005897139199078083,2.061857020227699,52.0912164451183,0.2387305498123169,2.061847394982138,0.0009599076583981514,0.39691440377277554,0.7882599580712788,0.8815943728018757,-0.00925394726996076,-0.033867372801875684,,green
diag20_90_b10_rbc_v2topup_052_deep_large_wide_WD_dominant__source_jscale_0p8,rbc_v2topup_052_deep_large_wide_WD_dominant,source_jscale_0p8,source_amplitude,raw,test,WD_dominant,deep,wide,0.00800000037997961,0.0,0.800000011920929,{},0.5126180648803711,0.4180678427219391,0.6071682572364807,0.9462330341339111,4.727952003479004,0.0744950920343399,0.1340026706457138,0.0406840443611145,0.2926204800605774,0.06870347261428833,0.00018041484872810543,-68.77558105107552,-53.46978783863664,0.0730363205075264,-68.77558484328688,7.44950957596302e-05,0.3166927252182468,0.7253668763102725,0.8408262454434994,0.031514180088415555,0.006900754556500632,,warning
diag20_90_b10_rbc_v2topup_052_deep_large_wide_WD_dominant__source_jscale_1p2,rbc_v2topup_052_deep_large_wide_WD_dominant,source_jscale_1p2,source_amplitude,raw,test,WD_dominant,deep,wide,0.00800000037997961,0.0,1.2000000476837158,{},1.2348473072052002,1.399889588356018,1.0698050260543823,6.173247337341309,5.465088367462158,3.0316262245178223,0.23408132791519165,0.11195558309555054,0.3982372283935547,0.19205117225646973,0.0015271066222339869,164.2965215361611,293.8511471007376,0.618209958076477,164.29650687297328,0.003031626343727112,0.7906941214044475,0.5471698113207547,0.7073170731707317,0.16502335236118326,0.14040992682926834,,fail
diag20_90_b11_rbc_pilot_038_shallow_medium_balanced_LD_dominant__nominal,rbc_pilot_038_shallow_medium_balanced_LD_dominant,nominal,nominal,raw,test,LD_dominant,shallow,balanced,0.00800000037997961,0.0,1.0,{},0.5342123508453369,0.27544328570365906,0.7929813861846924,2.725339412689209,1.5178061723709106,0.07446436583995819,0.17661209404468536,0.36467504501342773,0.02410060167312622,0.14106065034866333,3.9858525269664824e-05,0.0,-89.72021621107481,0.06527090817689896,0.0,7.446436211466789e-05,0.3179821735754212,0.6752136752136753,0.8061224489795918,0.0,0.041604551020408165,,green
diag20_90_b11_rbc_pilot_038_shallow_medium_balanced_LD_dominant__liftoff_z_0p006,rbc_pilot_038_shallow_medium_balanced_LD_dominant,liftoff_z_0p006,liftoff,raw,test,LD_dominant,shallow,balanced,0.006000000052154064,0.0,1.0,{},0.6803657412528992,0.5968888401985168,0.7638425827026367,6.000000953674316,2.8128042221069336,0.2999999523162842,0.17049278318881989,0.33479082584381104,0.05664718151092529,0.12004035711288452,0.00015916192205622792,299.31713724833037,-58.95106165874602,0.26063790917396545,299.3171176162857,0.0002999999560415745,0.6857489306657187,0.4358974358974359,0.6071428571428571,0.19897959183673475,0.2405841428571429,,fail
diag20_90_b11_rbc_pilot_038_shallow_medium_balanced_LD_dominant__liftoff_z_0p010,rbc_pilot_038_shallow_medium_balanced_LD_dominant,liftoff_z_0p010,liftoff,raw,test,LD_dominant,shallow,balanced,0.009999999776482582,0.0,1.0,{},0.9107343554496765,0.951037585735321,0.8704309463500977,6.8914594650268555,3.073120594024658,1.6131213903427124,0.19422279298305511,0.40506690740585327,0.031682610511779785,0.1459188461303711,0.0006948427180759609,1643.272520433127,79.204645952272,1.1378498077392578,1643.2725229675477,0.0016131213633343577,2.9962548677773513,0.5294117647058824,0.6923076923076923,0.11381475667189955,0.15541930769230772,,fail
diag20_90_b11_rbc_pilot_038_shallow_medium_balanced_LD_dominant__liftoff_z_0p012,rbc_pilot_038_shallow_medium_balanced_LD_dominant,liftoff_z_0p012,liftoff,raw,test,LD_dominant,shallow,balanced,0.012000000104308128,0.0,1.0,{},1.110767126083374,1.5277646780014038,0.6937696933746338,9.812081336975098,3.799787759780884,3.287240982055664,0.15633761882781982,0.3175535202026367,0.08103692531585693,0.07042241096496582,0.0014934026403352618,3646.7583916654526,285.15866175661904,2.4455432891845703,3646.758483207547,0.0032872408628463745,6.8235595273442184,0.43820224719101125,0.609375,0.19674744897959184,0.238352,,fail
diag20_90_b11_rbc_pilot_038_shallow_medium_balanced_LD_dominant__scan_offset_m0p0005,rbc_pilot_038_shallow_medium_balanced_LD_dominant,scan_offset_m0p0005,scan_line_offset,raw,test,LD_dominant,shallow,balanced,0.00800000037997961,-0.0005000000237487257,1.0,{},0.5295257568359375,0.2670965790748596,0.7919548153877258,2.498436689376831,1.4526731967926025,0.11422066390514374,0.17635846138000488,0.3644426465034485,0.022958815097808838,0.14167392253875732,4.688731860369444e-05,17.634353721006903,-87.90744277598102,0.0767810046672821,17.634344016155218,0.00011422066017985344,0.28072069218081663,0.6923076923076923,0.8181818181818182,-0.012059369202226389,0.029545181818181776,,warning
