model,selected_model,seed,split,subset,sample_count,selection_score,best_epoch,total_normalized_mae,dimension_mae_mm,L_mae_mm,W_mae_mm,D_mae_mm,burial_depth_mae_mm,center_xyz_component_mae_mm,center_x_mae_mm,center_y_mae_mm,center_z_mae_mm,shape_accuracy,shape_macro_f1
F2_freeze_shape_train_center_burial_with_residual,True,42,train,all,240,,4,0.28361910581588745,0.5367484092712402,0.6056960821151733,0.9298837780952454,0.07466519623994827,0.24674390256404877,0.9179279208183289,1.4513347148895264,0.9916865825653076,0.3107624053955078,0.825,0.8342213213889514
F2_freeze_shape_train_center_burial_with_residual,True,42,val,all,60,11.402057132548556,4,0.40748247504234314,0.6858711242675781,1.034530758857727,0.9212000370025635,0.10188249498605728,0.4710240960121155,1.3046857118606567,1.9061214923858643,1.5113378763198853,0.49659842252731323,0.7833333333333333,0.7842393184570143
F2_freeze_shape_train_center_burial_with_residual,True,42,test,all,60,,4,0.5100083351135254,0.8166840076446533,1.0139871835708618,1.3268694877624512,0.10919539630413055,0.5874515175819397,1.9700713157653809,3.005784749984741,2.215794801712036,0.6886340379714966,0.8166666666666667,0.8241719520789288
F2_freeze_shape_train_center_burial_with_residual,False,123,train,all,240,,277,0.1836288422346115,0.5367484092712402,0.6056960821151733,0.9298837780952454,0.07466519623994827,0.030334394425153732,0.13708952069282532,0.2922394573688507,0.08675215393304825,0.03227692469954491,0.825,0.8342213213889514
F2_freeze_shape_train_center_burial_with_residual,False,123,val,all,60,11.97672180873798,277,0.3850131332874298,0.6858711242675781,1.034530758857727,0.9212000370025635,0.10188249498605728,0.42519477009773254,0.9714969396591187,1.0729258060455322,1.383510947227478,0.4580540359020233,0.7833333333333333,0.7842393184570143
F2_freeze_shape_train_center_burial_with_residual,False,123,test,all,60,,277,0.4823220670223236,0.8166840076446533,1.0139871835708618,1.3268694877624512,0.10919539630413055,0.5369462370872498,1.7812479734420776,2.819272994995117,1.9181222915649414,0.6063488721847534,0.8166666666666667,0.8241719520789288
F2_freeze_shape_train_center_burial_with_residual,False,2026,train,all,240,,212,0.18285112082958221,0.5367484092712402,0.6056960821151733,0.9298837780952454,0.07466519623994827,0.02506156452000141,0.10989924520254135,0.18742810189723969,0.11066268384456635,0.03160697594285011,0.825,0.8342213213889514
F2_freeze_shape_train_center_burial_with_residual,False,2026,val,all,60,11.881000480479464,212,0.3858118951320648,0.6858711242675781,1.034530758857727,0.9212000370025635,0.10188249498605728,0.4245617687702179,0.9871772527694702,1.117431402206421,1.3814141750335693,0.4626862406730652,0.7833333333333333,0.7842393184570143
F2_freeze_shape_train_center_burial_with_residual,False,2026,test,all,60,,212,0.48074766993522644,0.8166840076446533,1.0139871835708618,1.3268694877624512,0.10919539630413055,0.5318654775619507,1.78886878490448,2.82204008102417,1.9649076461791992,0.5796588063240051,0.8166666666666667,0.8241719520789288
