seed,split,best_epoch,selected_threshold,best_val_score,initial_train_loss,final_train_loss,train_loss_decreased,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_zero_sum,pred_connected_component_count_mean,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean
42,train,70,0.6,1.4350367586633643,1.218249675631523,1.471155291312698e-05,True,160,0.872185871204674,0.9306806166182767,0.04504295630260676,0.9832527477314923,0,3.0375,0.98125,0.0,0.0,0.01875,0.01875,1.0
42,val,70,0.6,1.4350367586633643,1.218249675631523,1.471155291312698e-05,True,40,0.7034550537262652,0.813047928475369,0.08163771244267225,2.5590046951062217,0,3.125,0.9,0.05,0.0,0.1,0.1,0.9833333333333332
42,test,70,0.6,1.4350367586633643,1.218249675631523,1.471155291312698e-05,True,40,0.6655967198337807,0.7824218204616054,0.08182156651768252,2.439698373046241,0,3.175,0.9,0.05,0.0,0.1,0.1,0.9666666666666666
123,train,72,0.5,1.4046587788833,1.1620373278856277,2.702800387055504e-06,True,160,0.8524729991094233,0.9189090886406521,0.052883646080992254,1.1847985190445105,0,3.04375,0.9625,0.0,0.0,0.0375,0.0375,1.0
123,val,72,0.5,1.4046587788833,1.1620373278856277,2.702800387055504e-06,True,40,0.6821129659215778,0.7963181763550691,0.073772363393347,2.623041432659428,0,3.175,0.875,0.025,0.0,0.125,0.125,0.9916666666666668
123,test,72,0.5,1.4046587788833,1.1620373278856277,2.702800387055504e-06,True,40,0.6695376492577557,0.7933413745990323,0.08768298237790947,2.4062468312856495,0,3.05,0.95,0.0,0.0,0.05,0.05,1.0
2026,train,54,0.7,1.4178671561338805,1.113129985332489,6.36920672945962e-05,True,160,0.8372392695612765,0.9101164080129699,0.05756507855606052,1.2893428295828309,0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
2026,val,54,0.7,1.4178671561338805,1.113129985332489,6.36920672945962e-05,True,40,0.6856324076119635,0.8001696364765098,0.06793488795459299,2.406238608318511,0,3.1,0.9,0.025,0.0,0.1,0.1,0.9916666666666668
2026,test,54,0.7,1.4178671561338805,1.113129985332489,6.36920672945962e-05,True,40,0.6887858824398342,0.807501187848451,0.07714329364692955,2.4832051314931234,0,3.05,0.975,0.025,0.0,0.025,0.025,0.9916666666666668
