sample_id,source_index,split,defect_type,source_pack,threshold,pred_defect_type,type_prob_rectangular_notch,type_prob_rotated_rect,initial_iou,refined_iou,delta_iou,initial_dice,refined_dice,delta_dice,initial_area_error,refined_area_error,delta_area_error,initial_center_error_px,refined_center_error_px,initial_pred_area,refined_pred_area,true_area,initial_forward_mse,refined_forward_mse,initial_forward_nrmse,refined_forward_nrmse,forward_nrmse_reduction,initial_forward_correlation,refined_forward_correlation,true_center_x,true_center_y,initial_center_x,initial_center_y,refined_center_x,refined_center_y,center_drift_m,true_width,initial_width,refined_width,width_drift_m,true_length,initial_length,refined_length,length_drift_m,true_depth,initial_depth,refined_depth,depth_drift_m,true_angle_deg,initial_angle_deg,refined_angle_deg,initial_angle_abs_error_deg,refined_angle_abs_error_deg,angle_error_delta,parameter_drift_norm,refinement_category,notes
rect_v9_0073,192,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6000000238418579,rotated_rect,0.3030937612056732,0.6969062089920044,0.625,0.5833333333333334,-0.04166666666666663,0.7692307692307693,0.7368421052631579,-0.03238866396761142,0.375,0.4166666666666667,0.041666666666666685,0.5,0.8492643875731509,300.0,280.0,480.0,0.03783952072262764,0.03271757811307907,0.23661562459396354,0.22001950323578084,0.016596121358182697,0.9725066059941324,0.9760260617359754,0.000750000006519258,0.0,0.0011594559764489532,-2.7186109946342185e-05,0.0010711373761296272,-4.77844150736928e-05,9.068883799279973e-05,0.009999999776482582,0.009832282550632954,0.009487161412835121,-0.0003451211377978325,0.009499999694526196,0.006568895652890205,0.00637372862547636,-0.00019516702741384506,0.0010000000474974513,0.0013863092754036188,0.0013063665246590972,-7.994275074452162e-05,0.0,-0.2618773501845167,-0.2796518769628435,nan,nan,nan,0.25304664315295944,worsened,
rect_p2_0102,101,test,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.8377541899681091,0.16224583983421326,0.7010309278350515,0.6614785992217899,-0.039552328613261634,0.8242424242424242,0.7962529274004684,-0.02798949684195584,0.20588235294117646,0.28342245989304815,0.07754010695187169,2.683619644471389,2.739931061582065,451.0,480.0,374.0,0.20865055918693542,0.1890190988779068,0.38256621865446666,0.36412431954165264,0.01844189911281402,0.9309191227758375,0.9379628122233101,-0.003000000026077032,-0.0005000000237487257,-0.0017811172874644399,9.402605064678937e-05,-0.0021563374903053045,0.00024103233590722084,0.0004029901345269025,0.010999999940395355,0.012737506069242954,0.013122147880494595,0.0003846418112516403,0.007000000216066837,0.00753345713019371,0.00781145878136158,0.00027800165116786957,0.002199999988079071,0.0015590444672852755,0.0016307123005390167,7.166783325374126e-05,0.0,-1.9193670400343272,-2.646647930734812,nan,nan,nan,0.3941851805287036,worsened,
rot_v8_0012,291,test,rotated_rect,pilot_v8_topup_rotated_rect,0.6000000238418579,rotated_rect,0.07803702354431152,0.9219629764556885,0.6655172413793103,0.6401384083044983,-0.025378833074812035,0.7991718426501035,0.7805907172995781,-0.018581125350525474,0.02092050209205021,0.016736401673640166,-0.004184100418410042,2.751305054521959,2.587420251939196,244.0,235.0,239.0,0.06241259723901749,0.04907091706991196,0.34790055653865426,0.3084828913960242,0.039417665142630065,0.9460939889451712,0.9519948829719583,0.001500000013038516,0.0010000000474974513,0.0017569541232660413,9.898151620291173e-05,0.0020027304999530315,0.00020164856687188148,0.0002663579370517239,0.00800000037997961,0.008733712136745453,0.008464128710329533,-0.00026958342641592026,0.006000000052154064,0.0063277301378548145,0.0061457185074687,-0.00018201163038611412,0.0010000000474974513,0.0011162895243614912,0.001165142864920199,4.8853340558707714e-05,-30.00000044529205,-1.418839998763509,-1.1246178608775736,28.581160446528543,28.875382584414467,0.29422213788592444,0.26553434916123664,worsened,
rot_v8_0019,298,test,rotated_rect,pilot_v8_topup_rotated_rect,0.6000000238418579,rotated_rect,0.22442981600761414,0.7755701541900635,0.6746575342465754,0.6505190311418685,-0.024138503104706888,0.8057259713701431,0.7882599580712788,-0.017466013298864325,0.0375,0.0125,-0.024999999999999998,3.0566900049943686,3.388980846108816,249.0,237.0,240.0,0.03978260979056358,0.032347310334444046,0.26895084506148725,0.2425187749279486,0.026432070133538654,0.966332894083716,0.9712735254955156,0.003000000026077032,-0.0010000000474974513,0.002845870330929756,-1.8311671738047153e-05,0.0030265352688729763,3.285100683569908e-05,0.00018776964472690482,0.00800000037997961,0.009086856618523598,0.008783036842942238,-0.00030381977558135986,0.006000000052154064,0.006200271658599377,0.006033041514456272,-0.00016723014414310455,0.0010000000474974513,0.0012560440227389336,0.0012567375088110566,6.934860721230507e-07,-20.000000659393134,-4.163888223714873,-3.7569754350431324,15.83611243567826,16.243025224350006,0.40691278867174674,0.19708141748176503,worsened,
rot_p3_0046,245,test,rotated_rect,pilot_v3_rotated_rect,0.6000000238418579,rectangular_notch,0.6927907466888428,0.3072092831134796,0.6786248131539612,0.658321060382916,-0.020303752771045125,0.8085485307212823,0.7939609236234458,-0.014587607097836464,0.07962962962962963,0.08518518518518518,0.00555555555555555,1.4597088884374545,1.1807800953462535,583.0,586.0,540.0,0.7211428284645081,0.6610809564590454,0.44608297055450485,0.4271027060490175,0.018980264505487343,0.9693147509235632,0.9728073023630905,0.0,0.0,0.0009590231347829103,7.043096411507577e-05,0.0005746493116021156,0.0002652497496455908,0.0004309264382028627,0.012000000104308128,0.015171457082033157,0.015472549945116043,0.00030109286308288574,0.008999999612569809,0.008497575297951698,0.00820220448076725,-0.00029537081718444824,0.0010000000474974513,0.0012832565698772669,0.001215331256389618,-6.792531348764896e-05,-20.000000659393134,5.436641895354328,3.2223398164394457,25.436642554747465,23.22234047583258,-2.2143020789148835,0.43175884470796355,worsened,
rot_p3_0042,241,test,rotated_rect,pilot_v3_rotated_rect,0.6000000238418579,rectangular_notch,0.743587076663971,0.25641292333602905,0.6844660194174758,0.6656151419558359,-0.018850877461639826,0.8126801152737753,0.7992424242424242,-0.013437691031351062,0.0686456400742115,0.04081632653061224,-0.027829313543599264,3.5016841394471845,4.06779078407195,502.0,517.0,539.0,0.1746399849653244,0.1613244265317917,0.34408337097015906,0.33070587227736037,0.013377498692798695,0.9493547066939759,0.9493770748392064,0.0,-0.0010000000474974513,0.000743210781365633,3.785398803302087e-05,0.0009845155291259289,0.00022378470748662949,0.00030462799457866733,0.012000000104308128,0.013691695407032967,0.014107175171375275,0.00041547976434230804,0.008999999612569809,0.007899808697402477,0.00818028673529625,0.0002804780378937721,0.0024999999441206455,0.0016686702147126198,0.0015784942079335451,-9.017600677907467e-05,-10.000000283105564,2.21924009224139,1.8671933593987156,12.219240375346956,11.867193642504276,-0.3520467328426804,0.4153757422911124,worsened,
rect_p2_0068,67,test,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.8045408725738525,0.19545911252498627,0.4982517482517482,0.48,-0.018251748251748245,0.6651108518086347,0.6486486486486487,-0.016462203159986033,0.38055555555555554,0.4666666666666667,0.08611111111111114,0.6201183088098975,1.4142135623730951,497.0,528.0,360.0,0.7653976678848267,0.7166750431060791,0.4947825417185268,0.4787755243164284,0.016007017402098422,0.9420204715606298,0.9408733842081884,0.0,0.0,-0.00019151822198182344,0.00011946323502343148,-0.0004078191705048084,0.0003147383686155081,0.000291407752352861,0.00800000037997961,0.013785317540168762,0.014198624528944492,0.00041330698877573013,0.009499999694526196,0.007965502329170704,0.008246762678027153,0.00028126034885644913,0.0010000000474974513,0.0015178758185356855,0.0014316579326987267,-8.621788583695889e-05,0.0,1.6043181612651423,1.6521041924109612,nan,nan,nan,0.41572541018695,worsened,
rect_p2_0116,115,test,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.672980546951294,0.32701942324638367,0.6144578313253012,0.59765625,-0.016801581325301185,0.7611940298507462,0.7481662591687042,-0.013027770682042084,0.6274509803921569,0.673202614379085,0.045751633986928164,1.970420855003604,1.5623657168860245,498.0,512.0,306.0,0.24026434123516083,0.2046007215976715,0.4256203337765649,0.3927636511095936,0.03285668266697128,0.9078999189204118,0.9233988966501401,0.003000000026077032,0.0,0.001575623406097293,-1.0767649655463174e-05,0.0019048959948122501,0.00017757457681000233,0.00037933261206841686,0.010999999940395355,0.01400878094136715,0.013653703033924103,-0.00035507790744304657,0.006000000052154064,0.00789680052548647,0.008191714994609356,0.00029491446912288666,0.0019000000320374966,0.0017229760996997356,0.0018090055091306567,8.602940943092108e-05,0.0,3.485962066513489,8.812655845477183,nan,nan,nan,0.45452942690766746,worsened,
rot_v9_0028,347,test,rotated_rect,pilot_v9_topup_rotated_rect,0.6000000238418579,rotated_rect,0.10918417572975159,0.8908158540725708,0.6344827586206897,0.6258992805755396,-0.008583478045150139,0.7763713080168776,0.7699115044247787,-0.006459803592098856,0.016736401673640166,0.1087866108786611,0.09205020920502092,3.1009748416906806,2.796869949776395,235.0,213.0,239.0,0.05250662937760353,0.034356795251369476,0.36470625861574885,0.29501389367381364,0.0696923649419352,0.9584843354884582,0.9616612815456396,0.001500000013038516,0.0010000000474974513,0.001394428196363151,2.088138171529863e-05,0.0012931246310472488,0.0001480781938880682,0.00016260824082564267,0.00800000037997961,0.008717183955013752,0.008444749750196934,-0.00027243420481681824,0.006000000052154064,0.0062744808383286,0.006095256190747023,-0.0001792246475815773,0.001500000013038516,0.0011706760851666331,0.0012291142484173179,5.843816325068474e-05,-30.00000044529205,-1.1108948368962546,0.7326481387276456,28.889105608395795,30.7326485840197,1.8435429756239046,0.2722492507129389,neutral,
rect_p2_0115,114,test,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.6649033427238464,0.33509665727615356,0.6311475409836066,0.624031007751938,-0.007116533231668609,0.7738693467336684,0.7684964200477327,-0.005372926685935697,0.10582010582010581,0.21693121693121692,0.1111111111111111,1.5811388300841898,2.0,418.0,460.0,378.0,0.2090417444705963,0.1915368288755417,0.3933070530343956,0.37647953245172994,0.016827520582665678,0.9263028845718089,0.9304814753045156,0.000750000006519258,-0.0005000000237487257,0.00035194234806112945,2.486368248355575e-05,0.0007510711438953876,0.00020935037173330784,0.0004397034631621144,0.008999999612569809,0.012378700077533722,0.012847594916820526,0.0004688948392868042,0.008500000461935997,0.007416682783514261,0.0076985908672213554,0.0002819080837070942,0.002199999988079071,0.0016702597495168447,0.0016494723968207836,-2.0787352696061134e-05,0.0,0.2929527098760913,1.0392790227882014,nan,nan,nan,0.4135330271029154,neutral,
rect_p2_0089,88,test,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.695739209651947,0.304260790348053,0.550185873605948,0.5432098765432098,-0.006975997062738104,0.709832134292566,0.704,-0.005832134292566016,0.21220159151193635,0.3209549071618037,0.10875331564986734,1.4567865538822922,0.7382925476210697,457.0,498.0,377.0,0.448903352022171,0.39290839433670044,0.4573893793663065,0.42791282758568605,0.029476551780620475,0.9303563751616079,0.9355275307681029,0.001500000013038516,0.0005000000237487257,0.001323277479968965,2.2543470549862832e-05,0.0016745361499488354,0.0002168326172977686,0.00040141116445955704,0.00800000037997961,0.013192564249038696,0.013657565228641033,0.0004650009796023369,0.008999999612569809,0.007681156508624554,0.007973256520926952,0.0002921000123023987,0.0013000000035390258,0.0017085822764784098,0.0016148975118994713,-9.368476457893848e-05,0.0,2.4999194591070713,3.568544603107644,nan,nan,nan,0.4547230196442626,neutral,
rect_v9_0017,136,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6000000238418579,rotated_rect,0.10271541774272919,0.8972846269607544,0.48148148148148145,0.47530864197530864,-0.006172839506172811,0.65,0.6443514644351465,-0.005648535564853563,0.5185185185185185,0.5246913580246914,0.006172839506172867,3.5355339059327378,2.9431952990317733,234.0,231.0,486.0,0.14130060374736786,0.08984483033418655,0.8028121802742285,0.6401599360923008,0.1626522441819277,0.9058820335629599,0.9090003270897502,0.0,0.0010000000474974513,-0.00022718438412994146,4.263949449523352e-05,0.00012488709762692451,0.00019130506552755833,0.0003821724469335251,0.010999999940395355,0.00875044520944357,0.008465200662612915,-0.00028524454683065414,0.008500000461935997,0.006341806147247553,0.006149414926767349,-0.00019239122048020363,0.0024999999441206455,0.001279421616345644,0.0013513867743313313,7.196515798568726e-05,0.0,0.049476312867358783,6.325651206873548,nan,nan,nan,0.39226631077518875,neutral,
rot_p3_0044,243,test,rotated_rect,pilot_v3_rotated_rect,0.6000000238418579,rectangular_notch,0.7129598259925842,0.28704023361206055,0.6831530139103554,0.6796407185628742,-0.003512295347481209,0.8117539026629935,0.8092691622103387,-0.002484740452654788,0.058823529411764705,0.0,-0.058823529411764705,3.1547178961525866,3.841015159253816,528.0,561.0,561.0,0.2724755108356476,0.25895753502845764,0.423216927775702,0.41258512736251807,0.010631800413183956,0.9124258634356209,0.9154106635067615,0.001500000013038516,-0.0010000000474974513,0.0012775767827406526,9.095840141526423e-06,0.0016126311384141445,0.000197351211681962,0.0003843195392173204,0.014000000432133675,0.014027855359017849,0.014393439516425133,0.0003655841574072838,0.00800000037997961,0.007981541566550732,0.008267772383987904,0.00028623081743717194,0.0020000000949949026,0.0016776901902630925,0.0016742630396038294,-3.427150659263134e-06,20.000000659393134,3.5553062023922783,3.865995926367114,16.44469445700085,16.134004733026018,-0.3106897239748321,0.3890032543411785,neutral,
rect_v9_0014,133,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6000000238418579,rotated_rect,0.02728164754807949,0.972718358039856,0.4852941176470588,0.48258706467661694,-0.002707052970441881,0.6534653465346535,0.6510067114093959,-0.002458635125257569,0.4461538461538462,0.4717948717948718,0.025641025641025605,2.5,2.7227601006600035,216.0,206.0,390.0,0.12552288174629211,0.07402827590703964,0.6970206812606968,0.5352824825769007,0.16173819868379613,0.9315905419908104,0.9377554484380128,-0.0022499999031424522,0.0010000000474974513,-0.0033219964243471622,0.00028437896980904043,-0.0030624568462371826,0.00018113921396434307,0.0002793192435053105,0.00800000037997961,0.008062126114964485,0.007866809144616127,-0.00019531697034835815,0.009499999694526196,0.006148490589112043,0.0059781065210700035,-0.00017038406804203987,0.0015999999595806003,0.001453685574233532,0.0015297578647732735,7.607229053974152e-05,0.0,1.5721709154411252,8.07253910833554,nan,nan,nan,0.3393655962177687,neutral,
rot_p3_0047,246,test,rotated_rect,pilot_v3_rotated_rect,0.6000000238418579,rectangular_notch,0.6275826096534729,0.3724174201488495,0.6591251885369532,0.658357771260997,-0.0007674172759561948,0.7945454545454546,0.7939876215738285,-0.0005578329716260377,0.0392156862745098,0.016042780748663103,-0.0231729055258467,3.571665066283364,3.8373188009045536,539.0,570.0,561.0,0.3208465874195099,0.26964282989501953,0.4028151193538731,0.3692763453885908,0.03353877396528232,0.937725482263959,0.9463693906327403,0.003000000026077032,-0.0010000000474974513,0.0017353628063574433,-5.310542110237293e-05,0.002050206530839205,0.00013861246407032013,0.0003686221910514456,0.01600000075995922,0.014511404559016228,0.014873050153255463,0.0003616455942392349,0.007000000216066837,0.008078367449343204,0.008367903530597687,0.00028953608125448227,0.001500000013038516,0.001578141818754375,0.0014899030793458223,-8.823873940855265e-05,-10.000000283105564,4.935135255546142,9.235971333440709,14.935135538651707,19.235971616546266,4.300836077894559,0.4458062174245138,neutral,
rect_p2_0092,91,test,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.6823956966400146,0.31760433316230774,0.6357267950963222,0.634974533106961,-0.0007522619893612914,0.7773019271948608,0.7767393561786086,-0.0005625710162522335,0.49732620320855614,0.5748663101604278,0.07754010695187163,2.3475263794131944,1.7399612600856005,560.0,589.0,374.0,0.35848522186279297,0.30842041969299316,0.41536442153506503,0.3852700304260572,0.030094391109007856,0.9328739011881896,0.9403551034239621,0.0022499999031424522,0.0005000000237487257,0.0014151261420920491,-6.9147354224696755e-06,0.0017587486654520035,0.00018594670109450817,0.0003940456474263542,0.010999999940395355,0.014688209630548954,0.015029816888272762,0.0003416072577238083,0.007000000216066837,0.008212019689381123,0.008497938513755798,0.00028591882437467575,0.0013000000035390258,0.0015594164142385125,0.0014719010796397924,-8.751533459872007e-05,0.0,4.8006522458831755,8.34412279766088,nan,nan,nan,0.4430275267271895,neutral,
rect_p2_0118,117,test,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.7028536200523376,0.29714640974998474,0.5766129032258065,0.5761078998073218,-0.0005050034184846952,0.731457800511509,0.7310513447432763,-0.00040645576823272744,0.14835164835164835,0.24725274725274726,0.09890109890109891,0.0,0.5665076628753469,418.0,454.0,364.0,0.3053494095802307,0.2889825999736786,0.4314676034911438,0.4197449668869279,0.011722636604215908,0.9163899147709372,0.9150574048825982,-0.000750000006519258,0.0,-0.000956724863499403,4.774531407747418e-05,-0.001173780532553792,0.00023662764579057693,0.0002877319910994032,0.00800000037997961,0.01210089959204197,0.012573396787047386,0.00047249719500541687,0.008999999612569809,0.007345673628151417,0.00762274069711566,0.00027706706896424294,0.0019000000320374966,0.0016280581476166844,0.0015397914685308933,-8.826667908579111e-05,0.0,-1.5090682918032583,-1.2618126690844464,nan,nan,nan,0.4177809430165372,neutral,
