sample_id,source_index,split,defect_type,source_pack,threshold,pred_defect_type,type_prob_rectangular_notch,type_prob_rotated_rect,initial_iou,refined_iou,delta_iou,initial_dice,refined_dice,delta_dice,initial_area_error,refined_area_error,delta_area_error,initial_center_error_px,refined_center_error_px,initial_pred_area,refined_pred_area,true_area,initial_forward_mse,refined_forward_mse,initial_forward_nrmse,refined_forward_nrmse,forward_nrmse_reduction,initial_forward_correlation,refined_forward_correlation,true_center_x,true_center_y,initial_center_x,initial_center_y,refined_center_x,refined_center_y,center_drift_m,true_width,initial_width,refined_width,width_drift_m,true_length,initial_length,refined_length,length_drift_m,true_depth,initial_depth,refined_depth,depth_drift_m,true_angle_deg,initial_angle_deg,refined_angle_deg,initial_angle_abs_error_deg,refined_angle_abs_error_deg,angle_error_delta,parameter_drift_norm,refinement_category,notes,dense_threshold,geometry_threshold,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area
rect_v9_0073,192,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,rotated_rect,0.05000000074505806,0.949999988079071,0.5823529411764706,0.5649484536082474,-0.017404487568223215,0.7360594795539034,0.7220026350461133,-0.0140568445077901,0.31875,0.41875,0.10000000000000003,2.3098960793323737,1.1112527369561471,327.0,279.0,480.0,0.07473409175872803,0.03372019901871681,0.33252935218304,0.22336528170101097,0.109164070482029,0.952594130812439,0.9767294053566448,0.000750000006519258,0.0,0.0020662513561546803,-0.00012178415636299178,0.0011945427395403385,-0.00017794303130358458,0.0008735157305477003,0.009999999776482582,0.008619680069386959,0.008086754009127617,-0.0005329260602593422,0.009499999694526196,0.00757133262231946,0.006908804178237915,-0.0006625284440815449,0.0010000000474974513,0.001500000013038516,0.0012734386837109923,-0.0002265613293275237,0.0,34.99999983559887,34.982804834363364,nan,nan,nan,0.8334478916350653,surrogate_mismatch,,0.6,0.5,0.48333333333333334,0.651685393258427,0.5166666666666667,2.312217781731342,232.0
rect_v9_0014,133,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,rotated_rect,0.05000000074505806,0.949999988079071,0.5447941888619855,0.5304568527918782,-0.014337336070107343,0.7053291536050157,0.693200663349917,-0.012128490255098656,0.3641025641025641,0.45384615384615384,0.08974358974358976,4.1105504022918256,3.0777548450023335,248.0,213.0,390.0,0.10131992399692535,0.029649142175912857,0.6262267878065102,0.33875856144321004,0.28746822636330016,0.9340769105841574,0.9497176167919862,-0.0022499999031424522,0.0010000000474974513,-0.0029538192320615053,-0.00027456009411253035,-0.002209735568612814,-0.00011469866149127483,0.0007610625308415503,0.00800000037997961,0.008177759125828743,0.00758036645129323,-0.0005973926745355129,0.009499999694526196,0.006057949736714363,0.005641429219394922,-0.00041652051731944084,0.0015999999595806003,0.001500000013038516,0.0015091546811163425,9.1546680778265e-06,0.0,-22.337438708778652,-27.819584178157253,nan,nan,nan,0.5896992663333441,surrogate_mismatch,,0.6,0.5,0.5148514851485149,0.6797385620915033,0.4307692307692308,4.04368042151594,222.0
rect_p2_0063,62,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rectangular_notch,0.6340646743774414,0.365935355424881,0.6354515050167224,0.5638297872340425,-0.0716217177826799,0.7770961145194274,0.7210884353741497,-0.05600767914527771,0.0375,0.14375,0.10624999999999998,2.866936885881393,4.813728476429146,498.0,549.0,480.0,0.5689365267753601,0.4763055145740509,0.44950353307141927,0.4112860751217912,0.03821745794962805,0.9477597428995796,0.9482065504112479,-0.003000000026077032,-0.0010000000474974513,-0.0029007387347519398,-7.579615339636803e-05,-0.0034487422090023756,0.0005659493617713451,0.0008438869083167612,0.009999999776482582,0.01292944885790348,0.013456854037940502,0.0005274051800370216,0.009499999694526196,0.007561300415545702,0.008284988813102245,0.0007236883975565434,0.0010000000474974513,0.001500000013038516,0.0012716472847387195,-0.00022835272829979658,0.0,3.3509172737912896,3.55209708069943,nan,nan,nan,1.1572962703028618,worsened,,0.6,0.5,0.6243567753001715,0.7687434002111933,0.027083333333333334,2.7893621905972488,467.0
rect_v9_0010,129,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,rectangular_notch,0.7217246890068054,0.2782753109931946,0.492156862745098,0.4568627450980392,-0.03529411764705881,0.6596583442838371,0.6271870794078062,-0.032471264876030914,0.5078431372549019,0.5431372549019607,0.03529411764705881,0.2918513652687212,0.5118509348131967,251.0,233.0,510.0,0.028853632509708405,0.023728802800178528,0.25397548250199603,0.2303188373451861,0.02365664515680993,0.9699449652151907,0.9735517420187939,0.001500000013038516,-0.0005000000237487257,0.001623676624149084,-0.0006622880464419723,0.001831242348998785,-0.0006834146333858371,0.0002086381144668405,0.010999999940395355,0.007660513278096914,0.007408143021166325,-0.0002523702569305897,0.009499999694526196,0.006462434772402048,0.006120199803262949,-0.0003422349691390991,0.0015999999595806003,0.001500000013038516,0.0014343850780278444,-6.561493501067162e-05,0.0,-2.1409014509993405,-2.588370622302148,nan,nan,nan,0.3211513467223974,worsened,,0.6,0.5,0.4549019607843137,0.6253369272237197,0.5450980392156862,0.11597951764718818,232.0
rect_v9_0055,174,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,rotated_rect,0.05000000074505806,0.949999988079071,0.50682261208577,0.4794520547945205,-0.02737055729124943,0.6727037516170763,0.6481481481481481,-0.024555603468928155,0.4843137254901961,0.5176470588235295,0.03333333333333338,2.1600781873795905,2.5000826214121896,263.0,246.0,510.0,0.0744255855679512,0.0639674961566925,0.33584715001981236,0.31135813194632267,0.024489018073489688,0.9427813234470144,0.950835123355435,-0.003000000026077032,0.0,-0.003109751734882593,0.0007249756599776447,-0.0030718552879989147,0.0007570963352918625,4.96777462154722e-05,0.010999999940395355,0.008040856570005417,0.007883647456765175,-0.000157209113240242,0.009499999694526196,0.006518480367958546,0.0062758661806583405,-0.00024261418730020523,0.0010000000474974513,0.001500000013038516,0.001280780415982008,-0.00021921959705650806,0.0,26.339704166163514,25.727553584443,nan,nan,nan,0.4904723012736867,worsened,,0.6,0.5,0.4774951076320939,0.6463576158940397,0.5196078431372549,2.3250595062539445,245.0
rot_p3_0045,244,test,rotated_rect,pilot_v3_rotated_rect,0.5,rotated_rect,0.05000000074505806,0.949999988079071,0.6068111455108359,0.5803814713896458,-0.026429674121190128,0.7552986512524085,0.7344827586206897,-0.02081589263171879,0.1625,0.4166666666666667,0.25416666666666665,2.795082341281332,3.02602952650986,279.0,340.0,240.0,0.19968171417713165,0.15853792428970337,0.4494516443741307,0.4004796100987616,0.048972034275369114,0.9032436722464121,0.9197229504318821,-0.003000000026077032,0.0010000000474974513,-0.0030161018949002028,0.0001234567171195522,-0.003438804531469941,6.425776518881321e-05,0.0004268278749949519,0.00800000037997961,0.00868020486086607,0.009546028450131416,0.0008658235892653465,0.006000000052154064,0.006473611108958721,0.007159354165196419,0.0006857430562376976,0.0024999999441206455,0.001500000013038516,0.0017626868793740869,0.0002626868663355708,-30.00000044529205,34.99999983559887,34.90344828149157,65.0000002808909,64.90344872678361,-0.09655155410729321,0.8300176406699479,worsened,,0.6,0.5,0.594059405940594,0.7453416149068323,0.0125,2.7988164115269822,243.0
rot_p3_0042,241,test,rotated_rect,pilot_v3_rotated_rect,0.5,rotated_rect,0.3652283549308777,0.6347716450691223,0.6746411483253588,0.6536050156739812,-0.021036132651377604,0.8057142857142857,0.790521327014218,-0.01519295870006776,0.05194805194805195,0.04267161410018553,-0.009276437847866421,4.623679167645117,4.864359981453379,511.0,516.0,539.0,0.1460292488336563,0.1404777318239212,0.31463843068717323,0.308599760651133,0.00603867003604025,0.9494192750724648,0.9514640343266124,0.0,-0.0010000000474974513,0.00041747462819330394,0.000453757616924122,0.0005594254471361637,0.000539418077096343,0.00016579429856139575,0.012000000104308128,0.011335725896060467,0.010985778644680977,-0.0003499472513794899,0.008999999612569809,0.009024878963828087,0.009442952461540699,0.00041807349771261215,0.0024999999441206455,0.001500000013038516,0.0016473736613988876,0.0001473736483603716,-10.000000283105564,6.658227631713456,7.115682539582822,16.658227914819022,17.115682822688385,0.45745490786936216,0.47060114246179907,worsened,,0.6,0.5,0.6551724137931034,0.7916666666666666,0.12987012987012986,4.659975921029849,469.0
rect_p2_0071,70,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rectangular_notch,0.5725252628326416,0.427474707365036,0.5518672199170125,0.532,-0.019867219917012457,0.7112299465240641,0.6945169712793734,-0.01671297524469073,0.54421768707483,0.6054421768707483,0.061224489795918324,4.255470125070491,3.4838652188295707,454.0,472.0,294.0,0.19988231360912323,0.16890914738178253,0.4146301498289608,0.3811538225581371,0.03347632727082367,0.9175158030003074,0.9295888248616196,-0.000750000006519258,-0.0005000000237487257,-0.0023752630222588778,0.00048625635099597275,-0.0013554231263697147,0.0005762684158980846,0.0010238044662313017,0.008999999612569809,0.012725605629384518,0.012331794947385788,-0.0003938106819987297,0.006500000134110451,0.007238252088427544,0.007487914524972439,0.00024966243654489517,0.0019000000320374966,0.001500000013038516,0.0017031707102432847,0.00020317069720476866,0.0,-4.1235145486441045,-3.2509169010399557,nan,nan,nan,0.7117641022255314,worsened,,0.6,0.5,0.5404814004376368,0.7017045454545454,0.3945578231292517,4.107091848294508,410.0
rect_p2_0081,80,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rotated_rect,0.06547074764966965,0.9345292448997498,0.45454545454545453,0.43478260869565216,-0.01976284584980237,0.625,0.6060606060606061,-0.018939393939393923,1.2,1.3,0.10000000000000009,0.46609005942849674,0.39324668287190545,616.0,644.0,280.0,0.1618289351463318,0.14585772156715393,0.2804689479300716,0.2662694920517475,0.014199455878324108,0.9620403205746569,0.9648842226387108,0.003000000026077032,0.0010000000474974513,0.002880032639950514,0.0009024741593748331,0.0033800355158746243,0.0009007735643535852,0.0005000057679225387,0.008999999612569809,0.0128310676664114,0.012589400634169579,-0.0002416670322418213,0.006500000134110451,0.009599026292562485,0.010210582986474037,0.0006115566939115524,0.0013000000035390258,0.001500000013038516,0.0015277869533747435,2.7786940336227417e-05,0.0,12.975318050236039,13.987670759768758,nan,nan,nan,0.5344858810227282,worsened,,0.6,0.5,0.611353711790393,0.7588075880758808,0.6357142857142857,0.45590858117512845,458.0
rot_p3_0048,247,test,rotated_rect,pilot_v3_rotated_rect,0.5,rectangular_notch,0.7682419419288635,0.23175804316997528,0.6236391912908242,0.6075418994413407,-0.016097291849483497,0.7681992337164751,0.7558644656820156,-0.012334768034459542,0.1357142857142857,0.055357142857142855,-0.08035714285714285,2.112349046653503,2.1662465646694016,484.0,591.0,560.0,0.14285589754581451,0.12171352654695511,0.34288297839507303,0.31649456902915124,0.026388409365921794,0.9478295157407394,0.9556119372126105,0.001500000013038516,0.0,0.0016721419524401426,-0.000612144882325083,0.0023823999799788,-0.00045031041372567415,0.0007284619831603822,0.014000000432133675,0.01390858180820942,0.014847486279904842,0.0009389044716954231,0.00800000037997961,0.006982028018683195,0.007710772100836039,0.0007287440821528435,0.0024999999441206455,0.001500000013038516,0.0016689564799889922,0.00016895646695047617,30.00000044529205,-1.4047674611957555,-1.699235059004988,31.404767906487805,31.699235504297036,0.2944675978092306,0.8308582900305996,worsened,,0.6,0.5,0.6079365079365079,0.7561697926949654,0.19107142857142856,1.9689354538338055,453.0
rect_p2_0094,93,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rectangular_notch,0.7991709113121033,0.20082907378673553,0.5413533834586466,0.5263157894736842,-0.015037593984962405,0.7024390243902439,0.6896551724137931,-0.01278385197645071,0.05,0.32,0.27,5.0,4.6097722286464435,420.0,528.0,400.0,0.21708530187606812,0.18868087232112885,0.4284429486821795,0.3994309630291087,0.029011985653070838,0.9083987594024006,0.9192160230097702,0.001500000013038516,0.0010000000474974513,0.0015044721076264977,-0.00046617339830845594,0.0021410328336060047,-0.0002452086191624403,0.0006738211865789057,0.009999999776482582,0.012663464061915874,0.013922801241278648,0.001259337179362774,0.00800000037997961,0.0067224279046058655,0.007515565026551485,0.0007931371219456196,0.0024999999441206455,0.001500000013038516,0.0016839513555169106,0.0001839513424783945,0.0,-0.8566379501130622,-0.9137360904185474,nan,nan,nan,0.926360529366827,worsened,,0.6,0.5,0.5263157894736842,0.6896551724137931,0.03,4.983600804820535,412.0
rot_p3_0047,246,test,rotated_rect,pilot_v3_rotated_rect,0.5,rectangular_notch,0.7726932764053345,0.22730675339698792,0.545045045045045,0.5377483443708609,-0.007296700674184087,0.7055393586005831,0.6993970714900948,-0.006142287110488365,0.1657754010695187,0.06951871657754011,-0.0962566844919786,4.220787897214964,5.507280414576655,468.0,600.0,561.0,0.28190603852272034,0.1816854178905487,0.37758022440085276,0.3031217411969726,0.07445848320388015,0.9557514700934727,0.9640462060559392,0.003000000026077032,-0.0010000000474974513,0.0023604664020240307,0.0003360313130542636,0.003051679115742445,0.0007754440885037184,0.0008190595844223834,0.01600000075995922,0.011468090116977692,0.012666741386055946,0.0011986512690782547,0.007000000216066837,0.008427100256085396,0.00952531211078167,0.0010982118546962738,0.001500000013038516,0.001500000013038516,0.001276373048312962,-0.000223626964725554,-10.000000283105564,1.3292548107227986,2.51016879828691,11.329255093828365,12.510169081392476,1.1809139875641108,1.2275433690697715,neutral,,0.6,0.5,0.54337899543379,0.7041420118343196,0.1925133689839572,4.330207904083539,453.0
rot_v8_0033,312,test,rotated_rect,pilot_v8_topup_rotated_rect,0.5,rotated_rect,0.05000000074505806,0.949999988079071,0.48307692307692307,0.4759036144578313,-0.007173308619091767,0.6514522821576764,0.6448979591836734,-0.006554322974002935,0.008333333333333333,0.041666666666666664,0.03333333333333333,6.220439465783724,6.208112937922443,242.0,250.0,240.0,0.05845731124281883,0.04920239374041557,0.3382566019296343,0.3103272977751989,0.027929304154435397,0.9417614323111757,0.9516297425027579,0.003000000026077032,-0.0010000000474974513,0.0028058812022209167,0.00094005954451859,0.002253422513604164,0.0009203196968883276,0.0005528112374152754,0.00800000037997961,0.007766813039779663,0.008067581802606583,0.00030076876282691956,0.006000000052154064,0.006238678935915232,0.006163641344755888,-7.503759115934372e-05,0.0010000000474974513,0.001500000013038516,0.0012913417303934693,-0.0002086582826450467,10.000000283105564,-26.686428474095457,-26.648519216654595,36.68642875720102,36.648519499760155,-0.03790925744086593,0.5243433703343692,neutral,,0.6,0.5,0.4902597402597403,0.6579520697167756,0.0875,6.168889022640517,219.0
