model,observation_config,selected_model,split,sample_count,selection_score,total_normalized_mae,L_mae_mm,W_mae_mm,D_mae_mm,burial_depth_mae_mm,center_xyz_component_mae_mm,center_xyz_euclidean_mean_mm,shape_accuracy,shape_macro_f1,center_xyz_error_p90_mm,center_xyz_error_p95_mm,center_xyz_error_max_mm,burial_depth_error_p90_mm,burial_depth_error_p95_mm,burial_depth_error_max_mm,catastrophic_failure_count,catastrophic_failure_rate,geometry_branch_failure_count,geometry_branch_failure_rate,shape_misclassified_count,full_shift_failure_count,cuboid_ellipsoid_confusion_count,cuboid_ellipsoid_confusion_rate,aspect_accuracy,elongated_aspect_confusion_count,elongated_aspect_confusion_rate,diagnostic_probe_only,input_boundary
mean_baseline,dual_xy_5line,False,train,20,1.8817286328354268,0.8636579513549805,1.1959998607635498,1.5284998416900635,0.119999960064888,1.2509998083114624,4.784666538238525,11.188350677490234,0.65,0.26262626262626265,18.077360153198242,19.204975128173828,19.360200881958008,2.1299996376037598,2.1299996376037598,2.1299996376037598,19,0.95,6,0.3,7,14,4,0.23529411764705882,0.6,0,0.0,True,delta_b_derived_features_only
mean_baseline,dual_xy_5line,False,val,5,2.1458232688903807,0.8881565928459167,1.3559998273849487,2.5107502937316895,0.09599989652633667,1.2419999837875366,5.069333553314209,13.121519088745117,0.0,0.0,17.2152156829834,17.232301712036133,17.249387741088867,1.7859997749328613,1.9579997062683105,2.1299996376037598,5,1.0,4,0.8,5,4,3,1.0,0.6,0,0.0,True,delta_b_derived_features_only
ridge_logreg,dual_xy_5line,True,train,20,0.1721134752035141,0.1348908692598343,0.2422078251838684,0.312818318605423,0.01907883584499359,0.19135631620883942,0.36173948645591736,0.7487766146659851,1.0,1.0,1.1865909099578857,1.315662145614624,1.5953484773635864,0.34799641370773315,0.4215739071369171,0.42588338255882263,0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,True,delta_b_derived_features_only
ridge_logreg,dual_xy_5line,True,val,5,1.131788424650828,0.6569315791130066,0.6551178097724915,1.3912224769592285,0.10826675593852997,1.0857051610946655,1.9923932552337646,4.033171653747559,0.4,0.3333333333333333,5.3373494148254395,5.418807029724121,5.500264644622803,1.5090343952178955,1.5105688571929932,1.5121031999588013,2,0.4,0,0.0,3,0,3,1.0,0.6,1,0.5,True,delta_b_derived_features_only
svr_rbf_C10,dual_xy_5line,False,train,20,0.13586379438638688,0.09712671488523483,0.13840791583061218,0.18782751262187958,0.013269612565636635,0.13674819469451904,0.5012452006340027,1.1288717985153198,1.0,1.0,1.2293763160705566,1.2295588254928589,1.2296526432037354,0.14042048156261444,0.14048247039318085,0.14053285121917725,0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,True,delta_b_derived_features_only
svr_rbf_C10,dual_xy_5line,False,val,5,1.5239884996414186,0.7530916929244995,0.5061430931091309,1.633284568786621,0.11085476726293564,1.580281138420105,2.457373857498169,4.87586784362793,0.6,0.5,8.246621131896973,9.450447082519531,10.65427303314209,2.051339626312256,2.126664876937866,2.2019898891448975,3,0.6,2,0.4,2,3,2,0.6666666666666666,0.4,1,0.5,True,delta_b_derived_features_only
random_forest_small,dual_xy_5line,False,train,20,0.8287974357604979,0.46384114027023315,0.6271962523460388,0.8404232859611511,0.07084599137306213,0.6241757869720459,2.550774335861206,6.06220006942749,1.0,1.0,10.208473205566406,12.33383560180664,12.477794647216797,1.1073193550109863,1.2848095893859863,1.7877936363220215,7,0.35,0,0.0,0,3,0,0.0,1.0,0,0.0,True,delta_b_derived_features_only
random_forest_small,dual_xy_5line,False,val,5,1.9792908684412638,0.846632182598114,0.8973348736763,1.9903334379196167,0.11842455714941025,1.4449490308761597,4.229942321777344,10.263814926147461,0.4,0.3333333333333333,15.538593292236328,16.572608947753906,17.606626510620117,2.025963068008423,2.0666987895965576,2.1074345111846924,5,1.0,3,0.6,3,4,3,1.0,0.6,1,0.5,True,delta_b_derived_features_only
ridge_logreg,dual_xy_5line,True,train,20,0.1721134752035141,0.1348908692598343,0.2422078251838684,0.312818318605423,0.01907883584499359,0.19135631620883942,0.36173948645591736,0.7487766146659851,1.0,1.0,1.1865909099578857,1.315662145614624,1.5953484773635864,0.34799641370773315,0.4215739071369171,0.42588338255882263,0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,True,delta_b_derived_features_only
ridge_logreg,dual_xy_5line,True,val,5,1.131788424650828,0.6569315791130066,0.6551178097724915,1.3912224769592285,0.10826675593852997,1.0857051610946655,1.9923932552337646,4.033171653747559,0.4,0.3333333333333333,5.3373494148254395,5.418807029724121,5.500264644622803,1.5090343952178955,1.5105688571929932,1.5121031999588013,2,0.4,0,0.0,3,0,3,1.0,0.6,1,0.5,True,delta_b_derived_features_only
ridge_logreg,dual_xy_5line,True,test,5,0.9300999859968822,0.5049329996109009,0.6538805365562439,0.8540757298469543,0.10761835426092148,0.7105849981307983,1.7488363981246948,3.693084239959717,0.4,0.3333333333333333,6.2293243408203125,6.884707450866699,7.540090560913086,1.3047817945480347,1.4745440483093262,1.6443063020706177,2,0.4,0,0.0,3,0,3,1.0,0.6,0,0.0,True,delta_b_derived_features_only
mean_baseline,dual_xy_5line_plus_direction_features,False,train,20,1.8817286328354268,0.8636579513549805,1.1959998607635498,1.5284998416900635,0.119999960064888,1.2509998083114624,4.784666538238525,11.188350677490234,0.65,0.26262626262626265,18.077360153198242,19.204975128173828,19.360200881958008,2.1299996376037598,2.1299996376037598,2.1299996376037598,19,0.95,6,0.3,7,14,4,0.23529411764705882,0.6,0,0.0,True,delta_b_derived_features_only
mean_baseline,dual_xy_5line_plus_direction_features,False,val,5,2.1458232688903807,0.8881565928459167,1.3559998273849487,2.5107502937316895,0.09599989652633667,1.2419999837875366,5.069333553314209,13.121519088745117,0.0,0.0,17.2152156829834,17.232301712036133,17.249387741088867,1.7859997749328613,1.9579997062683105,2.1299996376037598,5,1.0,4,0.8,5,4,3,1.0,0.6,0,0.0,True,delta_b_derived_features_only
ridge_logreg,dual_xy_5line_plus_direction_features,True,train,20,0.11315367966890336,0.08929497748613358,0.16191628575325012,0.1954527348279953,0.01443054061383009,0.12005873024463654,0.23705658316612244,0.4876236915588379,1.0,1.0,0.815613865852356,0.9990061521530151,1.249302625656128,0.23839068412780762,0.26878565549850464,0.2750614583492279,0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,True,delta_b_derived_features_only
ridge_logreg,dual_xy_5line_plus_direction_features,True,val,5,1.1708852958679201,0.6509675979614258,0.5465506315231323,1.5249857902526855,0.11100007593631744,1.025862693786621,1.9466285705566406,3.976526975631714,0.6,0.5,5.730613708496094,5.825500011444092,5.92038631439209,1.4417163133621216,1.5416815280914307,1.6416467428207397,2,0.4,1,0.2,2,2,2,0.6666666666666666,0.8,1,0.5,True,delta_b_derived_features_only
svr_rbf_C10,dual_xy_5line_plus_direction_features,False,train,20,0.1357439026236534,0.09682941436767578,0.13912346959114075,0.17934684455394745,0.01327537465840578,0.14017249643802643,0.49794477224349976,1.1137410402297974,1.0,1.0,1.2297865152359009,1.2304428815841675,1.2308084964752197,0.14060072600841522,0.14063586294651031,0.14072610437870026,0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,True,delta_b_derived_features_only
svr_rbf_C10,dual_xy_5line_plus_direction_features,False,val,5,1.498198857307434,0.7292152643203735,0.6287747621536255,1.5073071718215942,0.10371988266706467,1.5828640460968018,2.4139437675476074,5.126368522644043,0.6,0.5,9.146921157836914,10.631925582885742,12.116930961608887,2.0252931118011475,2.106949806213379,2.1886062622070312,3,0.6,2,0.4,2,3,2,0.6666666666666666,0.4,1,0.5,True,delta_b_derived_features_only
random_forest_small,dual_xy_5line_plus_direction_features,False,train,20,0.8118872404098512,0.4665534496307373,0.6324613690376282,0.833473265171051,0.06758925318717957,0.6418757438659668,2.622924327850342,6.243884563446045,1.0,1.0,10.867426872253418,12.368345260620117,12.6450777053833,1.086748480796814,1.2942001819610596,1.8262460231781006,6,0.3,0,0.0,0,3,0,0.0,1.0,0,0.0,True,delta_b_derived_features_only
random_forest_small,dual_xy_5line_plus_direction_features,False,val,5,1.9596403853098552,0.8317251801490784,0.9251189231872559,2.010960578918457,0.11289995163679123,1.3816684484481812,4.26163387298584,10.43900203704834,0.4,0.3333333333333333,15.647613525390625,16.71845817565918,17.7893009185791,1.9314422607421875,1.9745969772338867,2.017751693725586,5,1.0,3,0.6,3,4,3,1.0,0.8,1,0.5,True,delta_b_derived_features_only
ridge_logreg,dual_xy_5line_plus_direction_features,True,train,20,0.11315367966890336,0.08929497748613358,0.16191628575325012,0.1954527348279953,0.01443054061383009,0.12005873024463654,0.23705658316612244,0.4876236915588379,1.0,1.0,0.815613865852356,0.9990061521530151,1.249302625656128,0.23839068412780762,0.26878565549850464,0.2750614583492279,0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,True,delta_b_derived_features_only
ridge_logreg,dual_xy_5line_plus_direction_features,True,val,5,1.1708852958679201,0.6509675979614258,0.5465506315231323,1.5249857902526855,0.11100007593631744,1.025862693786621,1.9466285705566406,3.976526975631714,0.6,0.5,5.730613708496094,5.825500011444092,5.92038631439209,1.4417163133621216,1.5416815280914307,1.6416467428207397,2,0.4,1,0.2,2,2,2,0.6666666666666666,0.8,1,0.5,True,delta_b_derived_features_only
ridge_logreg,dual_xy_5line_plus_direction_features,True,test,5,1.6595143938064574,0.8039782643318176,1.0465447902679443,0.6568372845649719,0.15025600790977478,1.5654821395874023,2.179758310317993,4.3047075271606445,0.6,0.5,6.426189422607422,6.744844913482666,7.063499927520752,2.995234489440918,3.147622585296631,3.3000106811523438,4,0.8,2,0.4,2,3,2,0.6666666666666666,0.8,0,0.0,True,delta_b_derived_features_only
mean_baseline,single_x_9line,False,train,20,1.8817286328354268,0.8636579513549805,1.1959998607635498,1.5284998416900635,0.119999960064888,1.2509998083114624,4.784666538238525,11.188350677490234,0.65,0.26262626262626265,18.077360153198242,19.204975128173828,19.360200881958008,2.1299996376037598,2.1299996376037598,2.1299996376037598,19,0.95,6,0.3,7,14,4,0.23529411764705882,0.6,0,0.0,True,delta_b_derived_features_only
mean_baseline,single_x_9line,False,val,5,2.1458232688903807,0.8881565928459167,1.3559998273849487,2.5107502937316895,0.09599989652633667,1.2419999837875366,5.069333553314209,13.121519088745117,0.0,0.0,17.2152156829834,17.232301712036133,17.249387741088867,1.7859997749328613,1.9579997062683105,2.1299996376037598,5,1.0,4,0.8,5,4,3,1.0,0.6,0,0.0,True,delta_b_derived_features_only
ridge_logreg,single_x_9line,True,train,20,0.3996358534362581,0.2767849564552307,0.515286922454834,0.47604748606681824,0.03756621479988098,0.3686618506908417,1.0308053493499756,2.136312246322632,0.9,0.9055555555555556,4.008724212646484,4.797282695770264,4.887500762939453,0.7904178500175476,0.8178912997245789,1.0455131530761719,1,0.05,0,0.0,2,0,2,0.11764705882352941,1.0,0,0.0,True,delta_b_derived_features_only
ridge_logreg,single_x_9line,True,val,5,1.3787762276331583,0.636357307434082,1.1337348222732544,1.0833889245986938,0.07767456024885178,1.077364444732666,1.9603161811828613,4.281672477722168,0.4,0.3333333333333333,5.626856327056885,5.914084434509277,6.20131254196167,1.8150546550750732,1.9497780799865723,2.0845015048980713,4,0.8,1,0.2,3,3,3,1.0,0.6,1,0.5,True,delta_b_derived_features_only
svr_rbf_C10,single_x_9line,False,train,20,0.1415671055537683,0.09838806092739105,0.13565285503864288,0.19633497297763824,0.014955539256334305,0.12578174471855164,0.5112766623497009,1.1460899114608765,0.95,0.9496296296296297,1.2300447225570679,1.230496883392334,1.2305753231048584,0.14028418064117432,0.14030437171459198,0.1405715048313141,0,0.0,0,0.0,1,0,1,0.058823529411764705,1.0,0,0.0,True,delta_b_derived_features_only
svr_rbf_C10,single_x_9line,False,val,5,1.6218373839060465,0.6709015965461731,0.8790407776832581,1.1704740524291992,0.08038549870252609,1.1431777477264404,2.599026918411255,5.661495208740234,0.4,0.3333333333333333,8.604267120361328,9.31647777557373,10.028688430786133,1.8293341398239136,1.9384998083114624,2.0476653575897217,5,1.0,2,0.4,3,3,3,1.0,0.6,1,0.5,True,delta_b_derived_features_only
random_forest_small,single_x_9line,False,train,20,0.7959156274795532,0.4622880220413208,0.6346460580825806,0.8795371651649475,0.06938836723566055,0.6092913150787354,2.4539694786071777,5.688491344451904,1.0,1.0,10.132364273071289,10.817437171936035,11.437552452087402,1.0863544940948486,1.172692894935608,1.860180377960205,6,0.3,0,0.0,0,3,0,0.0,1.0,0,0.0,True,delta_b_derived_features_only
random_forest_small,single_x_9line,False,val,5,1.8991210476557414,0.7812032103538513,0.851300835609436,2.023501396179199,0.10216860473155975,1.222986102104187,4.379051208496094,11.121481895446777,0.4,0.3333333333333333,18.16458511352539,20.559959411621094,22.955331802368164,1.6463475227355957,1.6916981935501099,1.737048864364624,5,1.0,3,0.6,3,4,3,1.0,0.6,1,0.5,True,delta_b_derived_features_only
ridge_logreg,single_x_9line,True,train,20,0.3996358534362581,0.2767849564552307,0.515286922454834,0.47604748606681824,0.03756621479988098,0.3686618506908417,1.0308053493499756,2.136312246322632,0.9,0.9055555555555556,4.008724212646484,4.797282695770264,4.887500762939453,0.7904178500175476,0.8178912997245789,1.0455131530761719,1,0.05,0,0.0,2,0,2,0.11764705882352941,1.0,0,0.0,True,delta_b_derived_features_only
ridge_logreg,single_x_9line,True,val,5,1.3787762276331583,0.636357307434082,1.1337348222732544,1.0833889245986938,0.07767456024885178,1.077364444732666,1.9603161811828613,4.281672477722168,0.4,0.3333333333333333,5.626856327056885,5.914084434509277,6.20131254196167,1.8150546550750732,1.9497780799865723,2.0845015048980713,4,0.8,1,0.2,3,3,3,1.0,0.6,1,0.5,True,delta_b_derived_features_only
ridge_logreg,single_x_9line,True,test,5,0.8931694352626802,0.49945423007011414,0.5903462767601013,0.9515909552574158,0.10004176199436188,0.8333368897438049,1.4076303243637085,2.7820239067077637,0.8,0.6,5.015793323516846,5.678290367126465,6.340786933898926,1.3923903703689575,1.522409200668335,1.6524279117584229,2,0.4,0,0.0,1,1,1,0.3333333333333333,0.8,0,0.0,True,delta_b_derived_features_only
mean_baseline,dual_xy_9line,False,train,20,1.8817286328354268,0.8636579513549805,1.1959998607635498,1.5284998416900635,0.119999960064888,1.2509998083114624,4.784666538238525,11.188350677490234,0.65,0.26262626262626265,18.077360153198242,19.204975128173828,19.360200881958008,2.1299996376037598,2.1299996376037598,2.1299996376037598,19,0.95,6,0.3,7,14,4,0.23529411764705882,0.6,0,0.0,True,delta_b_derived_features_only
mean_baseline,dual_xy_9line,False,val,5,2.1458232688903807,0.8881565928459167,1.3559998273849487,2.5107502937316895,0.09599989652633667,1.2419999837875366,5.069333553314209,13.121519088745117,0.0,0.0,17.2152156829834,17.232301712036133,17.249387741088867,1.7859997749328613,1.9579997062683105,2.1299996376037598,5,1.0,4,0.8,5,4,3,1.0,0.6,0,0.0,True,delta_b_derived_features_only
ridge_logreg,dual_xy_9line,True,train,20,0.21634353157546787,0.16290798783302307,0.35238540172576904,0.3717600405216217,0.027555640786886215,0.17898936569690704,0.5218432545661926,1.1378146409988403,0.9,0.9055555555555556,1.799949288368225,2.556847095489502,2.961472749710083,0.4193599224090576,0.46195366978645325,0.6391056776046753,0,0.0,0,0.0,2,0,2,0.11764705882352941,1.0,0,0.0,True,delta_b_derived_features_only
ridge_logreg,dual_xy_9line,True,val,5,1.2031974069277447,0.6688945889472961,1.1702699661254883,1.4775184392929077,0.06899649649858475,1.1064168214797974,1.73988938331604,3.398178815841675,0.4,0.3333333333333333,4.998630046844482,5.19314432144165,5.387658596038818,1.7198007106781006,1.9056929349899292,2.091585159301758,2,0.4,1,0.2,3,2,3,1.0,0.6,1,0.5,True,delta_b_derived_features_only
svr_rbf_C10,dual_xy_9line,False,train,20,0.1391814832908136,0.09744999557733536,0.13627074658870697,0.18607953190803528,0.0167106743901968,0.12192791700363159,0.49003317952156067,1.1049121618270874,0.95,0.9496296296296297,1.2288951873779297,1.2302109003067017,1.2306379079818726,0.14030762016773224,0.14033401012420654,0.14041370153427124,0,0.0,0,0.0,1,0,1,0.058823529411764705,1.0,0,0.0,True,delta_b_derived_features_only
svr_rbf_C10,dual_xy_9line,False,val,5,1.424680688381195,0.6963175535202026,0.809840202331543,1.5249738693237305,0.08476162701845169,1.3167670965194702,2.133728504180908,4.404967784881592,0.6,0.5,6.9116082191467285,7.310404300689697,7.709200382232666,1.9462816715240479,1.9991058111190796,2.0519299507141113,3,0.6,2,0.4,2,3,2,0.6666666666666666,0.6,1,0.5,True,delta_b_derived_features_only
random_forest_small,dual_xy_9line,False,train,20,0.806102180480957,0.467569500207901,0.6028755307197571,0.8902760744094849,0.07215087115764618,0.6205864548683167,2.5294806957244873,5.893984794616699,1.0,1.0,9.757336616516113,12.361357688903809,12.515399932861328,1.071927785873413,1.2170624732971191,1.7660157680511475,6,0.3,0,0.0,0,3,0,0.0,1.0,0,0.0,True,delta_b_derived_features_only
random_forest_small,dual_xy_9line,False,val,5,1.8369109813372293,0.7909764647483826,0.7719628214836121,2.038224458694458,0.10961780697107315,1.268042802810669,4.249271392822266,10.541242599487305,0.4,0.3333333333333333,16.328466415405273,17.673513412475586,19.018558502197266,1.756827712059021,1.7835229635238647,1.8102182149887085,5,1.0,2,0.4,3,3,3,1.0,0.6,1,0.5,True,delta_b_derived_features_only
ridge_logreg,dual_xy_9line,True,train,20,0.21634353157546787,0.16290798783302307,0.35238540172576904,0.3717600405216217,0.027555640786886215,0.17898936569690704,0.5218432545661926,1.1378146409988403,0.9,0.9055555555555556,1.799949288368225,2.556847095489502,2.961472749710083,0.4193599224090576,0.46195366978645325,0.6391056776046753,0,0.0,0,0.0,2,0,2,0.11764705882352941,1.0,0,0.0,True,delta_b_derived_features_only
ridge_logreg,dual_xy_9line,True,val,5,1.2031974069277447,0.6688945889472961,1.1702699661254883,1.4775184392929077,0.06899649649858475,1.1064168214797974,1.73988938331604,3.398178815841675,0.4,0.3333333333333333,4.998630046844482,5.19314432144165,5.387658596038818,1.7198007106781006,1.9056929349899292,2.091585159301758,2,0.4,1,0.2,3,2,3,1.0,0.6,1,0.5,True,delta_b_derived_features_only
ridge_logreg,dual_xy_9line,True,test,5,0.9144401907920838,0.5973986387252808,0.5082636475563049,1.6447079181671143,0.13134819269180298,0.7042499780654907,1.9323310852050781,4.526867866516113,0.6,0.5,9.018951416015625,10.305164337158203,11.591377258300781,1.295989751815796,1.4077799320220947,1.5195701122283936,1,0.2,0,0.0,2,0,2,0.6666666666666666,0.6,0,0.0,True,delta_b_derived_features_only
mean_baseline,dual_xy_9line_plus_direction_features,False,train,20,1.8817286328354268,0.8636579513549805,1.1959998607635498,1.5284998416900635,0.119999960064888,1.2509998083114624,4.784666538238525,11.188350677490234,0.65,0.26262626262626265,18.077360153198242,19.204975128173828,19.360200881958008,2.1299996376037598,2.1299996376037598,2.1299996376037598,19,0.95,6,0.3,7,14,4,0.23529411764705882,0.6,0,0.0,True,delta_b_derived_features_only
mean_baseline,dual_xy_9line_plus_direction_features,False,val,5,2.1458232688903807,0.8881565928459167,1.3559998273849487,2.5107502937316895,0.09599989652633667,1.2419999837875366,5.069333553314209,13.121519088745117,0.0,0.0,17.2152156829834,17.232301712036133,17.249387741088867,1.7859997749328613,1.9579997062683105,2.1299996376037598,5,1.0,4,0.8,5,4,3,1.0,0.6,0,0.0,True,delta_b_derived_features_only
ridge_logreg,dual_xy_9line_plus_direction_features,False,train,20,0.13279354249658407,0.09996013343334198,0.1683388203382492,0.29189810156822205,0.015747733414173126,0.12264487892389297,0.3106376826763153,0.6748700141906738,0.95,0.9496296296296297,1.1854233741760254,1.2840311527252197,1.8170768022537231,0.23702548444271088,0.26321643590927124,0.4047132134437561,0,0.0,0,0.0,1,0,1,0.058823529411764705,1.0,0,0.0,True,delta_b_derived_features_only
ridge_logreg,dual_xy_9line_plus_direction_features,False,val,5,1.5035702669620514,0.6974418759346008,1.154145359992981,1.4331151247024536,0.10028718411922455,1.1773041486740112,1.9679595232009888,3.9575111865997314,0.6,0.5,5.223447799682617,5.2758965492248535,5.328344821929932,1.74355947971344,1.879194974899292,2.0148305892944336,4,0.8,2,0.4,2,4,2,0.6666666666666666,0.8,1,0.5,True,delta_b_derived_features_only
svr_rbf_C10,dual_xy_9line_plus_direction_features,True,train,20,0.14069768240275207,0.09668519347906113,0.14166036248207092,0.18765559792518616,0.013269908726215363,0.13499121367931366,0.5095266103744507,1.1546552181243896,0.95,0.9496296296296297,1.23090398311615,1.231017827987671,1.2317774295806885,0.14050495624542236,0.1405559629201889,0.14072079956531525,0,0.0,0,0.0,1,0,1,0.058823529411764705,1.0,0,0.0,True,delta_b_derived_features_only
svr_rbf_C10,dual_xy_9line_plus_direction_features,True,val,5,1.4353192710876463,0.7011374235153198,0.665640115737915,1.44179105758667,0.10697460174560547,1.3783795833587646,2.126877784729004,4.560751438140869,0.6,0.5,7.430563449859619,8.163390159606934,8.896217346191406,1.9513576030731201,2.0069026947021484,2.0624475479125977,3,0.6,2,0.4,2,3,2,0.6666666666666666,0.8,1,0.5,True,delta_b_derived_features_only
random_forest_small,dual_xy_9line_plus_direction_features,False,train,20,0.783390748500824,0.4672848880290985,0.5920578837394714,0.8801084160804749,0.07080928236246109,0.6377333998680115,2.5466504096984863,5.97005558013916,1.0,1.0,10.557609558105469,12.66126823425293,12.779866218566895,1.1230262517929077,1.2480380535125732,1.6814721822738647,5,0.25,0,0.0,0,3,0,0.0,1.0,0,0.0,True,delta_b_derived_features_only
random_forest_small,dual_xy_9line_plus_direction_features,False,val,5,1.84392773548762,0.7986435890197754,0.8828928470611572,2.0244367122650146,0.10505469888448715,1.2950974702835083,4.182154655456543,10.372156143188477,0.4,0.3333333333333333,16.38771629333496,17.705242156982422,19.022769927978516,1.7117879390716553,1.7125427722930908,1.7132976055145264,5,1.0,2,0.4,3,3,3,1.0,0.8,1,0.5,True,delta_b_derived_features_only
svr_rbf_C10,dual_xy_9line_plus_direction_features,True,train,20,0.14069768240275207,0.09668519347906113,0.14166036248207092,0.18765559792518616,0.013269908726215363,0.13499121367931366,0.5095266103744507,1.1546552181243896,0.95,0.9496296296296297,1.23090398311615,1.231017827987671,1.2317774295806885,0.14050495624542236,0.1405559629201889,0.14072079956531525,0,0.0,0,0.0,1,0,1,0.058823529411764705,1.0,0,0.0,True,delta_b_derived_features_only
