scope,feature,target,finite_count,pearson_r,spearman_r,abs_pearson_r,abs_spearman_r,label_usage
all,nlslite_yneg_By_Bz_peak_shift_m,profile_grid_max_abs_depth_m,240,0.07384854363735482,0.12004732286252055,0.07384854363735482,0.12004732286252055,diagnostic_target_only
all,nlslite_yneg_By_Bz_peak_shift_m,profile_grid_mean_abs_depth_m,240,0.06725640874232851,0.11662716353233837,0.06725640874232851,0.11662716353233837,diagnostic_target_only
all,nlslite_yneg_By_Bz_peak_shift_m,profile_max_abs_depth_m,240,0.07396915309167983,0.12172870939423557,0.07396915309167983,0.12172870939423557,diagnostic_target_only
all,nlslite_yneg_By_Bz_peak_shift_m,profile_mean_abs_depth_m,240,0.04533589698521937,0.14328733088005607,0.04533589698521937,0.14328733088005607,diagnostic_target_only
all,nlslite_yneg_By_Bz_peak_shift_m,projected_mask_area_px,240,0.06088858060447985,0.12922093982088426,0.06088858060447985,0.12922093982088426,diagnostic_target_only
all,nlslite_yneg_By_Bz_peak_shift_m,wLD,240,-0.020405268353214403,-0.062205864151585306,0.020405268353214403,0.062205864151585306,diagnostic_target_only
all,nlslite_yneg_By_Bz_peak_shift_m,wLW,240,-0.0031843688050744038,0.01519591012354462,0.0031843688050744038,0.01519591012354462,diagnostic_target_only
all,nlslite_yneg_By_Bz_peak_shift_m,wWD,240,0.019459099547523277,0.009102056292211393,0.019459099547523277,0.009102056292211393,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,D_m,240,-0.0723998198448318,-0.07760369957586637,0.0723998198448318,0.07760369957586637,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,L_m,240,-0.2396465314932409,-0.2385497785186843,0.2396465314932409,0.2385497785186843,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,W_m,240,-0.3022837195580369,-0.2787631445282003,0.3022837195580369,0.2787631445282003,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,profile_depth_energy,240,-0.18095845473346753,-0.16062518446500804,0.18095845473346753,0.16062518446500804,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,profile_grid_max_abs_depth_m,240,-0.07239981906061865,-0.07760369957586637,0.07239981906061865,0.07760369957586637,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,profile_grid_mean_abs_depth_m,240,-0.06634411962391594,-0.07103161513220714,0.06634411962391594,0.07103161513220714,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,profile_max_abs_depth_m,240,-0.07305062759141959,-0.07875049914061007,0.07305062759141959,0.07875049914061007,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,profile_mean_abs_depth_m,240,-0.21749039964985697,-0.2120818069758155,0.21749039964985697,0.2120818069758155,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,projected_mask_area_px,240,-0.29338350249636064,-0.2783558733577523,0.29338350249636064,0.2783558733577523,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,wLD,240,-0.04904425531043674,-0.04427548789768763,0.04904425531043674,0.04427548789768763,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,wLW,240,-0.0020438300612499426,-0.025528670853549002,0.0020438300612499426,0.025528670853549002,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_abs_peak_ratio,wWD,240,0.03519995364405394,0.07792736760452217,0.03519995364405394,0.07792736760452217,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,D_m,240,-0.01395825301679079,-0.03524100300781547,0.01395825301679079,0.03524100300781547,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,L_m,240,-0.13840082971425133,-0.12670906838707857,0.13840082971425133,0.12670906838707857,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,W_m,240,-0.20646355894259566,-0.17760684921608225,0.20646355894259566,0.17760684921608225,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,profile_depth_energy,240,-0.1117429674613952,-0.08267504644177849,0.1117429674613952,0.08267504644177849,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,profile_grid_max_abs_depth_m,240,-0.013958250846473667,-0.03524100300781547,0.013958250846473667,0.03524100300781547,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,profile_grid_mean_abs_depth_m,240,-0.022916358827884776,-0.03216028056042639,0.022916358827884776,0.03216028056042639,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,profile_max_abs_depth_m,240,-0.0144672137240021,-0.03668032431118595,0.0144672137240021,0.03668032431118595,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,profile_mean_abs_depth_m,240,-0.13664967928995764,-0.11448636261046197,0.13664967928995764,0.11448636261046197,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,projected_mask_area_px,240,-0.19232587382263217,-0.16656104200287744,0.19232587382263217,0.16656104200287744,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,wLD,240,-0.027133563786107862,-0.023073411781085098,0.027133563786107862,0.023073411781085098,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,wLW,240,-0.01457030727571169,-0.07144282417473509,0.01457030727571169,0.07144282417473509,diagnostic_target_only
all,nlslite_yneg_By_to_Bz_energy_ratio,wWD,240,0.0013161985445777529,0.03628638334377994,0.0013161985445777529,0.03628638334377994,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,D_m,240,0.28281399915753336,0.3252784451460647,0.28281399915753336,0.3252784451460647,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,L_m,240,0.6406970442943939,0.6420808970253064,0.6406970442943939,0.6420808970253064,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,W_m,240,0.559364785977065,0.5080604821182941,0.559364785977065,0.5080604821182941,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,profile_depth_energy,240,0.3704048828567398,0.46534748867167824,0.3704048828567398,0.46534748867167824,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,profile_grid_max_abs_depth_m,240,0.2828139990172723,0.3252784451460647,0.2828139990172723,0.3252784451460647,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,profile_grid_mean_abs_depth_m,240,0.27490856234683425,0.3078907619923956,0.27490856234683425,0.3078907619923956,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,profile_max_abs_depth_m,240,0.28410731279430335,0.3269813712043611,0.28410731279430335,0.3269813712043611,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,profile_mean_abs_depth_m,240,0.4571502815213845,0.5572579385058767,0.4571502815213845,0.5572579385058767,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,projected_mask_area_px,240,0.6001312170708457,0.6098514703161965,0.6001312170708457,0.6098514703161965,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,wLD,240,0.07522594946584053,0.035647374788543774,0.07522594946584053,0.035647374788543774,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,wLW,240,0.055691732640569425,0.06607875195557998,0.055691732640569425,0.06607875195557998,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_abs_peak_ratio,wWD,240,0.008836076139705482,-0.024092215218744713,0.008836076139705482,0.024092215218744713,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,D_m,240,-0.4368550128398174,-0.4406224295512637,0.4368550128398174,0.4406224295512637,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,L_m,240,-0.6995876503671665,-0.7076568652601123,0.6995876503671665,0.7076568652601123,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,W_m,240,-0.5035281767786659,-0.4981526314881384,0.5035281767786659,0.4981526314881384,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,profile_depth_energy,240,-0.5066237818363766,-0.5274761714613101,0.5066237818363766,0.5274761714613101,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,profile_grid_max_abs_depth_m,240,-0.4368550113720263,-0.4406224295512637,0.4368550113720263,0.4406224295512637,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,profile_grid_mean_abs_depth_m,240,-0.3871553004095777,-0.36722512543620545,0.3871553004095777,0.36722512543620545,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,profile_max_abs_depth_m,240,-0.4380477275228032,-0.4357523568117501,0.4380477275228032,0.4357523568117501,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,profile_mean_abs_depth_m,240,-0.5392056198377624,-0.5854207538325317,0.5392056198377624,0.5854207538325317,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,projected_mask_area_px,240,-0.5634019543944893,-0.6101436042320865,0.5634019543944893,0.6101436042320865,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,wLD,240,0.16988140121709205,0.16594457049706254,0.16988140121709205,0.16594457049706254,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,wLW,240,0.14252938810020913,0.07767035137838638,0.14252938810020913,0.07767035137838638,diagnostic_target_only
all,nlslite_yneg_Bz_to_Bx_energy_ratio,wWD,240,0.10470701898670946,0.11130879926986216,0.10470701898670946,0.11130879926986216,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,D_m,240,-0.1826289885417889,-0.1685777316213087,0.1826289885417889,0.1685777316213087,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,L_m,240,-0.006870673794444683,-0.015019987529950055,0.006870673794444683,0.015019987529950055,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,W_m,240,0.06565956008299934,0.057479266792893696,0.06565956008299934,0.057479266792893696,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,profile_depth_energy,240,-0.12748378611020594,-0.11409920311116512,0.12748378611020594,0.11409920311116512,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,profile_grid_max_abs_depth_m,240,-0.18262898948148565,-0.1685777316213087,0.18262898948148565,0.1685777316213087,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,profile_grid_mean_abs_depth_m,240,-0.18919869361361003,-0.1640670844979947,0.18919869361361003,0.1640670844979947,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,profile_max_abs_depth_m,240,-0.18228498411371521,-0.1683779232278338,0.18228498411371521,0.1683779232278338,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,profile_mean_abs_depth_m,240,-0.0863721363958593,-0.061509748433132505,0.0863721363958593,0.061509748433132505,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,projected_mask_area_px,240,0.03150787677415088,0.02322963820038411,0.03150787677415088,0.02322963820038411,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,wLD,240,-0.007200715905264307,-0.020529755614591326,0.007200715905264307,0.020529755614591326,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,wLW,240,0.0034928414767165295,-0.049155820012221726,0.0034928414767165295,0.049155820012221726,diagnostic_target_only
all,nlslite_ypos_Bx_By_correlation,wWD,240,0.028548476430554172,0.023011962207560844,0.028548476430554172,0.023011962207560844,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,D_m,240,-0.01446416781205949,-0.0062903370419205695,0.01446416781205949,0.0062903370419205695,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,L_m,240,0.05345517814231012,0.05028921745405654,0.05345517814231012,0.05028921745405654,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,W_m,240,0.07361427972327098,0.0707878074476554,0.07361427972327098,0.0707878074476554,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,profile_depth_energy,240,0.015124435482912766,0.03170714769353634,0.015124435482912766,0.03170714769353634,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,profile_grid_max_abs_depth_m,240,-0.01446416910368577,-0.0062903370419205695,0.01446416910368577,0.0062903370419205695,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,profile_grid_mean_abs_depth_m,240,-0.004949703105112218,0.007214534974565528,0.004949703105112218,0.007214534974565528,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,profile_max_abs_depth_m,240,-0.014214612662234534,-0.006203232695012066,0.014214612662234534,0.006203232695012066,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,profile_mean_abs_depth_m,240,0.02858240913877416,0.05301654542613586,0.02858240913877416,0.05301654542613586,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,projected_mask_area_px,240,0.06489325217868319,0.06706752274667939,0.06489325217868319,0.06706752274667939,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,wLD,240,0.08790787222421101,0.09914067771032226,0.08790787222421101,0.09914067771032226,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,wLW,240,0.03287320954807698,0.01902656671094521,0.03287320954807698,0.01902656671094521,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_correlation,wWD,240,-0.023144584525236486,-0.03810715699000226,0.023144584525236486,0.03810715699000226,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,D_m,240,-0.06596572861331072,-0.09552055059402535,0.06596572861331072,0.09552055059402535,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,L_m,240,-0.13858523475814397,-0.0969737927420514,0.13858523475814397,0.0969737927420514,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,W_m,240,-0.18604722668310233,-0.1344254828256293,0.18604722668310233,0.1344254828256293,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,profile_depth_energy,240,-0.08991666071548082,-0.10351756971518307,0.08991666071548082,0.10351756971518307,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,profile_grid_max_abs_depth_m,240,-0.06596572917824346,-0.09552055059402535,0.06596572917824346,0.09552055059402535,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,profile_grid_mean_abs_depth_m,240,-0.036305817552393316,-0.06282872831384653,0.036305817552393316,0.06282872831384653,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,profile_max_abs_depth_m,240,-0.06623102846089919,-0.08809375092728712,0.06623102846089919,0.08809375092728712,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,profile_mean_abs_depth_m,240,-0.12038448195214037,-0.089284072095776,0.12038448195214037,0.089284072095776,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,projected_mask_area_px,240,-0.16612251059296868,-0.0965232067803023,0.16612251059296868,0.0965232067803023,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,wLD,240,0.07676861120827584,0.08253485142269996,0.07676861120827584,0.08253485142269996,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,wLW,240,0.10190385457134928,0.14288215151745412,0.10190385457134928,0.14288215151745412,diagnostic_target_only
all,nlslite_ypos_Bx_Bz_peak_shift_m,wWD,240,0.09734449254058301,0.10030672023930644,0.09734449254058301,0.10030672023930644,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,D_m,240,-0.08329571330295238,-0.09719878139965886,0.08329571330295238,0.09719878139965886,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,L_m,240,-0.2625539103643494,-0.25363059154555934,0.2625539103643494,0.25363059154555934,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,W_m,240,-0.18824071736551745,-0.17183762748104775,0.18824071736551745,0.17183762748104775,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,profile_depth_energy,240,-0.08901675467915302,-0.15854789145644888,0.08901675467915302,0.15854789145644888,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,profile_grid_max_abs_depth_m,240,-0.0832957142037758,-0.09719878139965886,0.0832957142037758,0.09719878139965886,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,profile_grid_mean_abs_depth_m,240,-0.09817363323929325,-0.09590617892671746,0.09817363323929325,0.09590617892671746,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,profile_max_abs_depth_m,240,-0.08398588681314748,-0.09567700828139376,0.08398588681314748,0.09567700828139376,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,profile_mean_abs_depth_m,240,-0.13672774306727367,-0.1982256636399937,0.13672774306727367,0.1982256636399937,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,projected_mask_area_px,240,-0.21337085893156787,-0.22365173574091202,0.21337085893156787,0.22365173574091202,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,wLD,240,-0.025296096518965274,0.008286720791974742,0.025296096518965274,0.008286720791974742,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,wLW,240,-0.07211588213427131,-0.010140139451396005,0.07211588213427131,0.010140139451396005,diagnostic_target_only
all,nlslite_ypos_Bx_to_By_abs_peak_ratio,wWD,240,-0.09332222243012483,-0.05936594313581132,0.09332222243012483,0.05936594313581132,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,D_m,240,-0.2809275957453794,-0.3173536281781155,0.2809275957453794,0.3173536281781155,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,L_m,240,-0.6587293599942065,-0.6618400597013816,0.6587293599942065,0.6618400597013816,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,W_m,240,-0.540425057649724,-0.5347019006343833,0.540425057649724,0.5347019006343833,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,profile_depth_energy,240,-0.32391888041793093,-0.4610731089081406,0.32391888041793093,0.4610731089081406,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,profile_grid_max_abs_depth_m,240,-0.280927593760481,-0.3173536281781155,0.280927593760481,0.3173536281781155,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,profile_grid_mean_abs_depth_m,240,-0.26289866798109773,-0.2838391291515477,0.26289866798109773,0.2838391291515477,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,profile_max_abs_depth_m,240,-0.2822718029608857,-0.3163440337505859,0.2822718029608857,0.3163440337505859,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,profile_mean_abs_depth_m,240,-0.4134140293370581,-0.5536120418757269,0.4134140293370581,0.5536120418757269,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,projected_mask_area_px,240,-0.5709629442535381,-0.626492685670548,0.5709629442535381,0.626492685670548,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,wLD,240,-0.04235156878058521,-0.030730104605870348,0.04235156878058521,0.030730104605870348,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,wLW,240,-0.0092291321475898,-0.007374289713394149,0.0092291321475898,0.007374289713394149,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_abs_peak_ratio,wWD,240,0.039047048169774,0.06735336093953866,0.039047048169774,0.06735336093953866,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,D_m,240,0.4778676266712993,0.4432081481267749,0.4778676266712993,0.4432081481267749,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,L_m,240,0.694876592868727,0.6984461471543318,0.694876592868727,0.6984461471543318,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,W_m,240,0.49808115381514567,0.4883347416036815,0.49808115381514567,0.4883347416036815,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,profile_depth_energy,240,0.5594395225497708,0.524608934182885,0.5594395225497708,0.524608934182885,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,profile_grid_max_abs_depth_m,240,0.4778676252525175,0.4432081481267749,0.4778676252525175,0.4432081481267749,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,profile_grid_mean_abs_depth_m,240,0.43002904484030585,0.36723554228372013,0.43002904484030585,0.36723554228372013,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,profile_max_abs_depth_m,240,0.47901330226213307,0.4386577891977291,0.47901330226213307,0.4386577891977291,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,profile_mean_abs_depth_m,240,0.5808339350353384,0.5771489088352227,0.5808339350353384,0.5771489088352227,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,projected_mask_area_px,240,0.5690930153638981,0.5996376351885679,0.5690930153638981,0.5996376351885679,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,wLD,240,-0.14926805491388956,-0.16113848172036377,0.14926805491388956,0.16113848172036377,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,wLW,240,-0.11686573608494823,-0.0787223870268372,0.11686573608494823,0.0787223870268372,diagnostic_target_only
all,nlslite_ypos_Bx_to_Bz_energy_ratio,wWD,240,-0.08093139851146847,-0.1159529713797116,0.08093139851146847,0.1159529713797116,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,D_m,240,0.051398460799765566,0.058942047824100355,0.051398460799765566,0.058942047824100355,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,L_m,240,0.022063548771043755,0.045020426016848934,0.022063548771043755,0.045020426016848934,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,W_m,240,0.05758320217932654,0.04181653599585839,0.05758320217932654,0.04181653599585839,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,profile_depth_energy,240,0.06981435225759358,0.07411587006718866,0.06981435225759358,0.07411587006718866,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,profile_grid_max_abs_depth_m,240,0.051398459823398364,0.058942047824100355,0.051398459823398364,0.058942047824100355,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,profile_grid_mean_abs_depth_m,240,0.07885320696408381,0.07772878001354189,0.07885320696408381,0.07772878001354189,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,profile_max_abs_depth_m,240,0.05146770383605452,0.06294900953141547,0.05146770383605452,0.06294900953141547,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,profile_mean_abs_depth_m,240,0.07922915677326035,0.07478688866126147,0.07922915677326035,0.07478688866126147,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,projected_mask_area_px,240,0.06566356072767159,0.05718054770622066,0.06566356072767159,0.05718054770622066,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,wLD,240,0.08054320171503214,0.08046307351761395,0.08054320171503214,0.08046307351761395,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,wLW,240,0.1094343070524476,0.14519357883634137,0.1094343070524476,0.14519357883634137,diagnostic_target_only
all,nlslite_ypos_By_Bz_correlation,wWD,240,0.10435392594094525,0.08122831029392497,0.10435392594094525,0.08122831029392497,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,D_m,240,-0.06756634225442344,-0.08945705758046416,0.06756634225442344,0.08945705758046416,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,L_m,240,-0.16057876522811035,-0.21330338692455572,0.16057876522811035,0.21330338692455572,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,W_m,240,-0.2149485769220655,-0.26434114358119254,0.2149485769220655,0.26434114358119254,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,profile_depth_energy,240,-0.11434304392983126,-0.15433642545751639,0.11434304392983126,0.15433642545751639,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,profile_grid_max_abs_depth_m,240,-0.06756634436936707,-0.08945705758046416,0.06756634436936707,0.08945705758046416,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,profile_grid_mean_abs_depth_m,240,-0.04189272292947995,-0.059665586418526,0.04189272292947995,0.059665586418526,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,profile_max_abs_depth_m,240,-0.06792038093806244,-0.08406576629011635,0.06792038093806244,0.08406576629011635,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,profile_mean_abs_depth_m,240,-0.1416913503624606,-0.1881156104078165,0.1416913503624606,0.1881156104078165,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,projected_mask_area_px,240,-0.19594628696522318,-0.2377054393016819,0.19594628696522318,0.2377054393016819,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,wLD,240,0.049528444498875134,0.0620860013882941,0.049528444498875134,0.0620860013882941,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,wLW,240,0.07086124083542686,0.11240916950825766,0.07086124083542686,0.11240916950825766,diagnostic_target_only
all,nlslite_ypos_By_Bz_peak_shift_m,wWD,240,0.07169779715529255,0.09402549746068964,0.07169779715529255,0.09402549746068964,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,D_m,240,-0.059920277979783096,-0.04769354220508248,0.059920277979783096,0.04769354220508248,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,L_m,240,-0.10530407978818175,-0.07796438408708099,0.10530407978818175,0.07796438408708099,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,W_m,240,-0.1150194016206158,-0.09901157898350066,0.1150194016206158,0.09901157898350066,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,profile_depth_energy,240,-0.08523745577184931,-0.05990468584524036,0.08523745577184931,0.05990468584524036,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,profile_grid_max_abs_depth_m,240,-0.05992027596017627,-0.04769354220508248,0.05992027596017627,0.04769354220508248,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,profile_grid_mean_abs_depth_m,240,-0.03872812189923375,-0.028940606607753598,0.03872812189923375,0.028940606607753598,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,profile_max_abs_depth_m,240,-0.06006749370355386,-0.04852688414729421,0.06006749370355386,0.04852688414729421,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,profile_mean_abs_depth_m,240,-0.08741602064026566,-0.06898904494869701,0.08741602064026566,0.06898904494869701,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,projected_mask_area_px,240,-0.10518360003171016,-0.09027328670430873,0.10518360003171016,0.09027328670430873,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,wLD,240,-0.025365637854701716,-0.016604397975416924,0.025365637854701716,0.016604397975416924,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,wLW,240,0.04794128688943368,0.016019752791223498,0.04794128688943368,0.016019752791223498,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_abs_peak_ratio,wWD,240,0.10788635535182678,0.11181338252942603,0.10788635535182678,0.11181338252942603,diagnostic_target_only
all,nlslite_ypos_By_to_Bz_energy_ratio,D_m,240,0.10471658381912778,0.07713807042872241,0.10471658381912778,0.07713807042872241,diagnostic_target_only
