sample_index,defect_type,mse,mae,iou,dice,area_error,center_error,pred_area,true_area,pred_center_x,pred_center_y,true_center_x,true_center_y
0,polygon,5606.16357421875,23.044687271118164,0.0,0.0,1.0,nan,0.0,1.583678089636237,nan,nan,2.307692289352417,3.331390857696533
1,polygon,48583.453125,91.2327651977539,0.4410585404971933,0.6121313299944352,0.10421545667447307,1.500622272491455,28.719393048595606,26.00886708748743,-3.329052686691284,5.229816913604736,-3.1606216430664062,6.720956802368164
2,multi_defect,43406.04296875,100.87076568603516,0.35351089588377727,0.5223613595706619,0.22709163346613545,0.19987590610980988,23.450617865767356,19.110730793206514,-4.27895975112915,4.849074840545654,-4.24038553237915,5.045193195343018
3,polygon,14042.318359375,44.0448112487793,0.1540041067761807,0.2669039145907473,2.8034188034188032,1.6826096773147583,6.776314902770437,1.7816378508407666,6.461238861083984,5.200771331787109,6.144182205200195,3.5483033657073975
4,multi_defect,30718.8671875,75.67251586914062,0.5806783144912642,0.7347204161248374,0.15104895104895105,0.3341556191444397,25.064751303281213,21.77557373249826,-4.326065540313721,5.138198375701904,-4.095231056213379,4.896588325500488
5,rotated_rect,25378.7109375,65.03071594238281,0.37237237237237236,0.5426695842450766,1.5984251968503937,1.2947262525558472,15.075397199421872,5.801743770686599,5.260544776916504,5.11631441116333,5.300716400146484,3.822211503982544
6,polygon,4635.26220703125,25.767501831054688,0.0,0.0,1.0,nan,0.0,0.7309283490628786,nan,nan,6.714824199676514,6.447811126708984
7,multi_defect,51692.11328125,104.28580474853516,0.3258272058823529,0.49150779896013863,0.02314165497896213,0.2990322709083557,22.217176276723748,21.71466303674302,-0.5929407477378845,5.053759574890137,-0.697315514087677,5.333984851837158
8,polygon,20736.57421875,56.35710525512695,0.19971671388101983,0.33293978748524206,1.9952830188679245,1.6692498922348022,9.669572951144332,3.228266875027714,4.866260528564453,5.135608196258545,4.711766719818115,6.797693252563477
9,triangle,31119.412109375,65.7541732788086,0.368976897689769,0.5390549662487946,0.14256198347107438,1.8405985832214355,16.84180737632383,14.740388372768052,-1.6004979610443115,5.066030979156494,-1.6469227075576782,6.906044006347656
10,rect,20829.53515625,53.50834274291992,0.35523385300668153,0.524239934264585,1.1045918367346939,1.4514789581298828,12.562830999518226,5.969248184013509,-3.060849666595459,5.115641117095947,-3.3165831565856934,3.68686842918396
11,polygon,2908.14208984375,20.14743423461914,0.0,0.0,1.0,nan,0.0,0.7309283490628786,nan,nan,3.9604270458221436,4.057239055633545
12,polygon,3097.446044921875,23.564298629760742,0.0,0.0,1.0,nan,0.0,0.4720578921031091,nan,nan,-6.548063278198242,3.20625638961792
13,polygon,28450.9765625,60.026981353759766,0.16954314720812183,0.2899305555555556,1.5446153846153847,1.9368666410446167,12.593286347395846,4.948994030113241,-1.8401256799697876,5.117437839508057,-1.8565906286239624,7.054234504699707
14,multi_defect,46948.57421875,95.82288360595703,0.3760645450470641,0.5465798045602606,0.7858439201451906,1.2775030136108398,29.968062311578024,16.78089668056859,3.132660150527954,5.130369186401367,2.813842296600342,3.8932883739471436
15,multi_defect,46685.7578125,96.5428466796875,0.41638655462184876,0.5879560961139128,0.008860011813349085,0.9126143455505371,25.552036869323132,25.78045197840528,1.8245877027511597,5.0728983879089355,1.500280499458313,5.92594575881958
16,rect,29607.0390625,59.55875015258789,0.13615455381784727,0.23967611336032388,0.008064516129032258,2.0078372955322266,9.365019472368132,9.441157842062182,-2.452138900756836,5.060194969177246,-2.788944721221924,3.080808162689209
17,rect,20155.685546875,53.91850662231445,0.3883720930232558,0.559463986599665,1.5535714285714286,0.991256833076477,13.065344239498955,5.11649844344015,-1.0955125093460083,5.0813493728637695,-1.0552762746810913,4.090909481048584
18,polygon,25233.869140625,62.002525329589844,0.5033809166040571,0.6696651674162919,0.413751507840772,0.6775040030479431,17.846833856285286,12.623741695273466,-4.079484462738037,5.344916820526123,-4.1099042892456055,6.021737575531006
19,polygon,14199.2275390625,41.957489013671875,0.26666666666666666,0.42105263157894735,2.4932432432432434,0.7697662711143494,7.872707426364755,2.2536957429438758,-1.040550947189331,4.979191780090332,-0.6865407824516296,4.295659065246582
20,multi_defect,43150.078125,91.6462173461914,0.3452685421994885,0.5133079847908745,0.35452103849597133,1.4449241161346436,23.039470669419487,17.009311789650738,2.514240026473999,5.04583215713501,1.5213714838027954,6.095602512359619
21,polygon,2581.386474609375,20.68606185913086,0.0,0.0,1.0,nan,0.0,0.5786516096747789,nan,nan,-3.6537952423095703,5.9994683265686035
22,polygon,23870.99609375,61.48153305053711,0.36044362292051757,0.529891304347826,0.17429837518463812,0.3465689420700073,12.106000781353927,10.30913525657435,-5.206883430480957,5.060161113739014,-4.879456520080566,5.173746585845947
23,multi_defect,24437.0390625,60.7982063293457,0.25281954887218044,0.4036009002250563,0.4104882459312839,0.07227355241775513,11.877585672271778,8.420903688161914,0.9596056938171387,5.010878086090088,1.0311503410339355,5.00063943862915
24,ellipse,39733.04296875,81.4740219116211,0.4781576448243115,0.6469643430774172,0.10414129110840438,0.4693102538585663,22.399908363989468,25.003840607525973,7.584779739379883,5.019261360168457,7.763543605804443,5.453191757202148
25,multi_defect,73234.953125,147.60403442382812,0.1979584396646008,0.33049300060864273,0.16326530612244897,3.640693426132202,26.90729984987722,23.130836713052346,-6.964576244354248,4.869749546051025,-3.443368673324585,5.794814586639404
26,rotated_rect,19332.8671875,56.229637145996094,0.6145910095799558,0.761296211775445,0.0009132420091324201,0.7316617369651794,16.68953063693573,16.67430296299692,-4.371997356414795,5.340909481048584,-4.479727268218994,4.617222309112549
27,ellipse,21674.033203125,56.85521697998047,0.2878612716763006,0.44703770197486536,1.5819935691318328,1.1276251077651978,12.227822172864407,4.735806594969901,2.3864340782165527,4.988238334655762,2.4152109622955322,6.1154961585998535
28,multi_defect,36297.18359375,81.95843505859375,0.34069043576683644,0.5082313212325876,0.56941431670282,0.9880523681640625,22.03444418945803,14.039915371582794,6.67624568939209,4.982024669647217,6.388232231140137,5.927167892456055
29,polygon,4226.4423828125,20.08449935913086,0.0,0.0,1.0,nan,0.0,1.111620197533128,nan,nan,1.5312867164611816,7.013975143432617
30,triangle,32133.263671875,72.89093017578125,0.3148558758314856,0.47892074198988194,1.90989010989011,1.2881739139556885,20.161440294984402,6.928591642158537,7.04728364944458,4.976730823516846,7.194267749786377,3.696969985961914
31,multi_defect,43206.0625,99.3243408203125,0.4594594594594595,0.6296296296296297,0.06504961411245866,0.9046041965484619,25.82613500022171,27.623000525001288,-0.9053226709365845,5.10142707824707,-1.0049974918365479,6.000523090362549
32,multi_defect,53123.28125,125.01032257080078,0.4043833261710357,0.5758873929008568,0.2537931034482759,1.0743054151535034,27.683911220756528,22.08012721127446,-3.364926815032959,4.868319988250732,-2.715855121612549,4.012260437011719
33,polygon,10011.03125,34.902809143066406,0.2857142857142857,0.4444444444444444,2.5,0.06169257313013077,5.11649844344015,1.4618566981257572,-1.0754667520523071,4.789562225341797,-1.1369346380233765,4.7843017578125
34,rect,34050.48046875,77.49040222167969,0.37848101265822787,0.549127640036731,0.9432432432432433,1.6604381799697876,21.89739512400874,11.268478714719379,-6.30377197265625,5.1074724197387695,-6.331658363342285,6.76767635345459
35,polygon,5386.0361328125,28.465858459472656,0.0,0.0,1.0,nan,0.0,0.9441157842062182,nan,nan,-7.352893352508545,4.729554176330566
36,multi_defect,38394.43359375,97.84317779541016,0.4596334819217434,0.6297930098405158,0.5941901408450704,1.1451483964920044,27.577317503184858,17.298637594488127,-2.7254300117492676,4.904819011688232,-1.5818530321121216,4.964788913726807
37,multi_defect,56917.33203125,115.3646240234375,0.43588837866478275,0.6071340713407134,0.19967532467532467,2.3643665313720703,33.759753122341706,28.140741438920827,3.3855676651000977,5.063899993896484,1.0547869205474854,4.666797637939453
38,multi_defect,37013.609375,82.91860961914062,0.4350821409644939,0.6063515509601182,0.5499058380414312,0.6446630358695984,25.064751303281213,16.17178972301619,5.608846187591553,5.036513328552246,6.130653381347656,5.415073394775391
39,triangle,30488.943359375,64.99232482910156,0.2131979695431472,0.3514644351464435,0.7736943907156673,2.1507279872894287,13.963777001888744,7.872707426364755,-3.709907054901123,5.185441970825195,-3.8480117321014404,7.33173131942749
40,ellipse,49122.3046875,101.59127807617188,0.44234875444839855,0.6133728102640019,0.544256120527307,1.6493583917617798,37.46007788947253,24.257684584524284,6.6326751708984375,4.66871976852417,7.014213562011719,6.273341655731201
41,multi_defect,33688.63671875,80.76722717285156,0.3974201474201474,0.5687912087912088,0.764277035236938,0.6982457637786865,22.11058255915208,12.532375651640606,2.9911954402923584,5.074018478393555,2.570965528488159,5.631650924682617
42,multi_defect,47987.953125,93.45388793945312,0.26077097505668934,0.4136690647482014,0.7939698492462312,1.8048256635665894,27.1813979807758,15.151535569115921,-0.03331784904003143,5.0265679359436035,-0.024166027083992958,3.2217655181884766
43,circle,23209.345703125,58.964561462402344,0.43947175348495965,0.6106014271151886,0.083984375,1.3578819036483765,14.283558154603753,15.59313811334141,3.093184471130371,4.949603080749512,2.99814510345459,6.304154872894287
44,polygon,43505.90234375,102.21351623535156,0.526294498381877,0.6896368937185263,0.45159194282001297,1.3725628852844238,34.018623579301476,23.435390191828546,-6.752878189086914,5.1765642166137695,-7.218695640563965,6.467665672302246
45,ellipse,32831.16015625,70.90638732910156,0.32627986348122867,0.49202264539372104,0.13986784140969163,1.5745081901550293,15.76064252666832,13.826727936439454,4.261962413787842,5.084662914276123,4.213800430297852,6.6584343910217285
46,triangle,20750.07421875,61.0030632019043,0.5266990291262136,0.6899841017488076,0.7914201183431953,0.2716926634311676,18.440713139898875,10.29390758263554,6.703065395355225,4.971848487854004,6.849261283874512,4.742842674255371
47,triangle,35915.8046875,69.51702880859375,0.3302122347066167,0.4964805255748475,0.13313313313313313,2.1234867572784424,17.237726898732888,15.212446264871161,-2.283812999725342,5.110468864440918,-2.377729654312134,7.23187780380249
48,rotated_rect,18774.115234375,54.76936721801758,0.5713166144200627,0.7271820448877806,0.07025986525505294,0.09518642723560333,14.709933024890432,15.82155322242356,2.9777772426605225,4.941547870635986,2.8873190879821777,4.971175193786621
49,rect,31066.4453125,73.59660339355469,0.40053583389149366,0.5719751315160211,1.485,0.7905697822570801,22.704461842765667,9.136604363285983,7.715084552764893,5.034177780151367,7.989950180053711,4.292929172515869
50,multi_defect,78113.0703125,153.48675537109375,0.26627584078987965,0.42056530214424953,0.6494512588766946,0.9237548112869263,38.90670691365948,23.587666931216646,0.08328334987163544,5.030461311340332,-0.18233521282672882,4.145718574523926
51,circle,35315.69140625,77.23731994628906,0.5090497737556561,0.6746626686656672,0.4166666666666667,1.367516040802002,29.770102550373494,21.01419003555776,0.4393450617790222,5.089100360870361,0.6788289546966553,3.7427172660827637
52,polygon,35847.4921875,75.4265365600586,0.4539845758354756,0.6244695898161244,0.04335260115606936,0.9579520225524902,21.9887611676416,21.075100731313,-1.0657163858413696,5.049805164337158,-1.1783628463745117,4.098499298095703
53,polygon,14645.373046875,42.69298553466797,0.07259528130671507,0.1353637901861252,0.23863636363636365,1.626085638999939,4.979449377990861,4.020105919845832,3.469411611557007,5.009730339050293,3.112722635269165,3.4232475757598877
54,rect,19109.126953125,56.0947265625,0.5768581081081081,0.7316550615961436,0.5930555555555556,0.35869669914245605,17.466142007815037,10.96392523594318,3.355947256088257,4.946500301361084,3.3165829181671143,5.303030490875244
55,circle,16547.853515625,55.94482421875,0.7152777777777778,0.8340080971659919,0.1966403162055336,0.4356147348880768,18.440713139898875,15.410406026075691,6.470398902893066,4.997872829437256,6.727014064788818,4.6458659172058105
56,circle,21375.39453125,66.75658416748047,0.7404172731683649,0.8508502927237246,0.09521028037383178,0.5506021976470947,28.551888635268696,26.06977778324267,6.32719612121582,4.944215774536133,6.781982421875,5.254590034484863
57,rotated_rect,15565.0751953125,44.55492401123047,0.0831858407079646,0.15359477124183007,0.17313432835820897,1.6899361610412598,4.218065681050362,5.10127076950134,4.162055492401123,5.098275661468506,4.055726528167725,6.784863471984863
58,rotated_rect,27710.74609375,63.289485931396484,0.2425531914893617,0.3904109589041096,0.9025844930417495,1.8686392307281494,14.572883959441143,7.659519991221416,0.1350797861814499,5.067709445953369,0.19376204907894135,3.1999919414520264
59,circle,36458.640625,77.96322631835938,0.533066132264529,0.6954248366013072,0.11559734513274336,1.528313398361206,30.714218334579712,27.531634481368428,3.423351287841797,4.890251159667969,3.5395448207855225,6.4141411781311035
60,multi_defect,50691.62109375,108.9462890625,0.437847866419295,0.6090322580645161,0.18679458239277652,0.5250273942947388,32.02379829331737,26.98343821957127,1.3293644189834595,5.054251670837402,1.1083636283874512,4.578003406524658
61,multi_defect,66931.46875,130.41053771972656,0.38696601184908014,0.5580035971223022,0.2857142857142857,0.28805476427078247,38.09964019490255,29.633053484924204,-1.421435832977295,5.015866279602051,-1.198515772819519,4.833432197570801
62,triangle,41585.77734375,76.4266357421875,0.2695547533092659,0.4246445497630332,0.005671077504725898,2.392874240875244,16.01951298362809,16.11087902726095,-3.5143396854400635,5.250220775604248,-3.6465883255004883,7.639437675476074
63,rotated_rect,20635.39453125,58.685298919677734,0.6060181945416375,0.7546840958605664,0.10550458715596331,0.8793414831161499,18.349347096266015,16.59816459330287,4.049021244049072,5.054696559906006,4.043243885040283,5.934019088745117
64,rotated_rect,23700.517578125,65.7871322631836,0.35714285714285715,0.5263157894736842,1.2048192771084338,1.3415130376815796,13.933321654011124,6.319484684606138,-7.358513832092285,5.084175109863281,-7.371859073638916,3.7427284717559814
65,multi_defect,43234.49609375,102.7801742553711,0.45868824531516184,0.6289051094890511,0.4429386590584879,0.402767151594162,30.805584378212572,21.34919886221158,3.295083999633789,5.073572635650635,2.8944294452667236,5.114770889282227
66,circle,30033.62890625,76.19097900390625,0.5994962216624685,0.7496062992125985,0.08538587848932677,1.0852986574172974,30.196477420660173,27.820960286205818,-0.2344931960105896,5.119729518890381,-0.1306615173816681,4.039409160614014
67,rect,23127.484375,58.14014434814453,0.5015552099533437,0.6680476437079234,0.37807881773399016,0.9090708494186401,17.039767137528358,12.364871238313697,-3.3974833488464355,5.249817371368408,-3.467336893081665,4.3434343338012695
