seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_correct_rate,predicted_component_count_is_1_rate,predicted_component_count_is_2_rate,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean
all,source_dataset=single_pilot_v9,all,1800,0.7336538394552962,0.8422902152591011,0.14718478073143976,1.938007998329551,375.5133333333333,387.8466666666667,0,0.2174330826641785,1.0172222222222222,0.9855555555555555,0.9855555555555555,0.011666666666666667,0.002777777777777778,0.0,0.0,0.014444444444444444,0.014444444444444444,1.0
all,source_dataset=three_component_pilot_v4,all,1440,0.759531513355442,0.8560721760234925,0.07341128262075894,1.9092942483847746,424.2284722222222,432.69166666666666,0,0.20987958762949954,3.011111111111111,0.9861111111111112,0.0,0.004166666666666667,0.9861111111111112,0.016666666666666666,0.0,0.009722222222222222,0.009722222222222222,0.9930555555555556
all,source_pack=multi_defect_pilot_v3,train,480,0.7270160473377122,0.8396978657330076,0.09294481856651479,2.541387862799099,687.9208333333333,714.18125,0,0.25582110141403974,2.0145833333333334,0.9854166666666667,0.0,0.9854166666666667,0.014583333333333334,0.0,0.0,0.014583333333333334,0.014583333333333334,1.0
all,source_pack=pilot_v2_rectangular_notch,train,243,0.8051236908073047,0.890685957871749,0.10912998211883054,1.425799875632568,484.0205761316872,514.1481481481482,0,0.15596708560308803,1.008230452674897,0.9917695473251029,0.9917695473251029,0.00823045267489712,0.0,0.0,0.0,0.00823045267489712,0.00823045267489712,1.0
all,source_pack=pilot_v3,train,480,0.8038984773299397,0.8899469095969493,0.06650990375277907,1.5840017910405821,423.5875,433.2875,0,0.1559421083657071,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v3_rotated_rect,train,90,0.779036094667609,0.8745336125672706,0.06955682712227619,1.5763210357296382,454.97777777777776,480.06666666666666,0,0.17765650459461743,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v4_topup,train,480,0.8043932699541504,0.8903253909921446,0.060079369392404,1.591072078480511,425.0104166666667,435.6625,0,0.1545570064180841,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v5_polygon,train,126,0.7950506737651813,0.8839239118342863,0.0924221692090237,1.5858721586701976,390.54761904761904,386.57142857142856,0,0.16218902575709518,1.0158730158730158,0.9841269841269841,0.9841269841269841,0.015873015873015872,0.0,0.0,0.0,0.015873015873015872,0.015873015873015872,1.0
all,source_pack=pilot_v7_topup_polygon,train,12,0.8316176131671651,0.9076554380433212,0.07657741570402597,1.1005796808035146,355.8333333333333,363.5,0,0.12608770715693632,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_rotated_rect,train,48,0.7458190300401557,0.8530425717466227,0.08272924372090697,1.5197498888615542,239.6875,239.5,0,0.18636565438161293,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v8_topup_polygon,train,72,0.744738895338989,0.8479521771912064,0.147316071963,1.915208689384239,357.3333333333333,385.25,0,0.21090273305566776,1.0416666666666667,0.9722222222222222,0.9722222222222222,0.013888888888888888,0.013888888888888888,0.0,0.0,0.027777777777777776,0.027777777777777776,1.0
all,source_pack=pilot_v8_topup_rotated_rect,train,72,0.7281359313276385,0.8410531224580594,0.10829762908796763,1.8976370183996092,245.86111111111111,239.5,0,0.20203803976376852,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_polygon,train,192,0.7752642179912398,0.8705139924176392,0.12458319379360343,1.5325715292968927,370.21875,390.703125,0,0.17681318921192238,1.03125,0.9739583333333334,0.9739583333333334,0.020833333333333332,0.005208333333333333,0.0,0.0,0.026041666666666668,0.026041666666666668,1.0
all,source_pack=pilot_v9_topup_rectangular_notch,train,159,0.7688722108812549,0.8666139895298989,0.14198840225542478,1.682377249615885,492.42138364779873,545.4528301886793,0,0.18714146316051483,1.0440251572327044,0.9622641509433962,0.9622641509433962,0.031446540880503145,0.006289308176100629,0.0,0.0,0.03773584905660377,0.03773584905660377,1.0
all,source_pack=pilot_v9_topup_rotated_rect,train,192,0.7261222981831837,0.8393737205486319,0.12999871320564213,1.8286511596708273,257.6770833333333,239.75,0,0.20840963802766055,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=multi_defect_pilot_v3,val,120,0.5896462866172303,0.7299852936921863,0.14127104861311135,5.079374516481536,667.5,721.225,0,0.4516095387438933,2.0416666666666665,0.9583333333333334,0.0,0.9583333333333334,0.041666666666666664,0.03333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.9666666666666667
all,source_pack=pilot_v2_rectangular_notch,val,57,0.6666933893568011,0.7969180951974655,0.2675149826949393,2.4925611792899174,374.5438596491228,349.05263157894734,0,0.2851978095999935,1.0350877192982457,0.9649122807017544,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0.03508771929824561,0.03508771929824561,1.0
all,source_pack=pilot_v3,val,120,0.6765210011117972,0.7953785494168789,0.08391476533987133,2.5507246428793633,421.94166666666666,427.4,0,0.30310175331930317,3.0083333333333333,0.9916666666666667,0.0,0.0,0.9916666666666667,0.05,0.0,0.008333333333333333,0.008333333333333333,0.9833333333333333
all,source_pack=pilot_v3_rotated_rect,val,27,0.717181183663871,0.8331045271989709,0.1260310016262397,2.3442641950559673,440.85185185185185,448.6666666666667,0,0.23766651308095013,1.037037037037037,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,1.0
all,source_pack=pilot_v4_topup,val,120,0.6612136982605956,0.7806692616660335,0.09772015134392655,2.641945502944162,424.55,432.55,0,0.32657640129327775,3.0416666666666665,0.9333333333333333,0.0,0.016666666666666666,0.9333333333333333,0.058333333333333334,0.0,0.05,0.05,0.975
all,source_pack=pilot_v5_polygon,val,27,0.6661004338761884,0.7954420753934724,0.21292050539817942,3.105438212576308,418.9259259259259,391.3333333333333,0,0.2960604627927144,1.037037037037037,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,1.0
all,source_pack=pilot_v7_topup_polygon,val,24,0.6356090651359452,0.7716886232625219,0.19070939229382444,3.062634213635024,329.5,394.75,0,0.34698822535574436,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_rotated_rect,val,24,0.6918038035023639,0.8149457363992246,0.06442145323221275,2.634933434764404,233.79166666666666,240.0,0,0.2356637024010221,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v8_topup_polygon,val,24,0.6660599945515083,0.7974870084922037,0.23316363014526967,2.742564256898827,379.875,392.375,0,0.2838725112378597,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v8_topup_rotated_rect,val,24,0.6526545890340447,0.783578816544333,0.24301407502617534,2.605490695158967,288.375,240.375,0,0.2880874238908291,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_polygon,val,24,0.6337468063224381,0.770932807200639,0.21424220547777204,3.662130810337128,351.4166666666667,383.875,0,0.32745165936648846,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_rectangular_notch,val,42,0.6332842977500122,0.7663712914219823,0.22549035946693494,2.6198148852878935,311.04761904761904,333.85714285714283,0,0.3189603668593225,1.119047619047619,0.9285714285714286,0.9285714285714286,0.023809523809523808,0.047619047619047616,0.0,0.0,0.07142857142857142,0.07142857142857142,1.0
all,source_pack=pilot_v9_topup_rotated_rect,val,24,0.6478908715168962,0.7843906447040867,0.15236395223393154,2.2645231154522727,265.0416666666667,240.125,0,0.2849438991397619,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=multi_defect_pilot_v3,test,120,0.5597762318867867,0.6996447468266475,0.20067015538992936,4.283711133537498,656.725,708.875,0,0.4972887681176265,2.183333333333333,0.8583333333333333,0.0,0.8583333333333333,0.1,0.058333333333333334,0.0,0.14166666666666666,0.14166666666666666,0.9458333333333333
all,source_pack=pilot_v2_rectangular_notch,test,60,0.6978536172065979,0.8199206508324756,0.2196010097711464,1.8995922022651308,399.21666666666664,383.25,0,0.2649855473389228,1.0166666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,1.0
all,source_pack=pilot_v3,test,120,0.6698531902067043,0.7867093342125236,0.09379999186600431,2.448194422732048,432.225,429.15,0,0.32234838406244914,3.066666666666667,0.95,0.0,0.016666666666666666,0.95,0.058333333333333334,0.0,0.03333333333333333,0.03333333333333333,0.9777777777777777
all,source_pack=pilot_v3_rotated_rect,test,27,0.6753624376483415,0.8037822940765014,0.08676443333968951,2.8118358243279507,468.18518518518516,484.6666666666667,0,0.2967129255886431,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v4_topup,test,120,0.6736232815498467,0.7890197646301007,0.09914339031857286,2.57037093397735,417.6333333333333,427.4,0,0.3245320537437995,3.0166666666666666,0.9583333333333334,0.0,0.016666666666666666,0.9583333333333334,0.03333333333333333,0.0,0.025,0.025,0.9805555555555555
all,source_pack=pilot_v5_polygon,test,27,0.7303489308474782,0.841754437372514,0.13114219589647172,2.2294359134169643,428.55555555555554,408.44444444444446,0,0.23110592668807065,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_polygon,test,24,0.6589768497964968,0.7916740452613413,0.17387721129311365,2.5924040347472146,350.0416666666667,405.75,0,0.29062820722659427,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_rotated_rect,test,24,0.6569973333209708,0.7914662877125266,0.23437962702514756,2.7019380185661945,294.0416666666667,239.125,0,0.27622429964443046,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v8_topup_polygon,test,24,0.65450364054035,0.7851395850562871,0.1981571461250736,2.4480726511633883,348.5,425.25,0,0.30917149626960355,1.0416666666666667,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,1.0
all,source_pack=pilot_v8_topup_rotated_rect,test,24,0.6246748616269098,0.7673183111132258,0.247818021908903,2.87770018653532,288.7916666666667,239.375,0,0.3062319215387106,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_polygon,test,24,0.675065539669428,0.8024374157051763,0.21674753856764872,2.520828690793874,394.6666666666667,409.25,0,0.2809828283886115,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_rectangular_notch,test,39,0.6143625892659969,0.7570121921744907,0.29850962913130014,2.301636940525647,305.6923076923077,424.7692307692308,0,0.324430213142664,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_rotated_rect,test,24,0.5755992886386573,0.727941383200012,0.38054973510995765,2.70427047932217,325.125,239.125,0,0.3647442528357108,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=multi_defect_pilot_v3,all,720,0.6762477846424777,0.7980702505751439,0.11895341304484996,3.2547728502025723,679.3180555555556,714.4708333333333,0,0.32869711875294644,2.047222222222222,0.9597222222222223,0.0,0.9597222222222223,0.03333333333333333,0.015277777777777777,0.0,0.04027777777777778,0.04027777777777778,0.9854166666666667
all,source_pack=pilot_v2_rectangular_notch,all,360,0.7653272141441906,0.8640451617751086,0.1526194451521004,1.6736691364837422,452.5527777777778,466.19166666666666,0,0.19459836052523719,1.0138888888888888,0.9861111111111112,0.9861111111111112,0.013888888888888888,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,1.0
all,source_pack=pilot_v3,all,720,0.7603280167730434,0.8569792536695333,0.07395906203616534,1.8891543716289567,424.7527777777778,431.6166666666667,0,0.20820309514076346,3.0125,0.9902777777777778,0.0,0.002777777777777778,0.9902777777777778,0.018055555555555554,0.0,0.006944444444444444,0.006944444444444444,0.9935185185185185
all,source_pack=pilot_v3_rotated_rect,all,144,0.7479994881632954,0.8534997868436952,0.08337216100753435,1.9519694009655082,454.80555555555554,475.0416666666667,0,0.21123146012218463,1.0069444444444444,0.9930555555555556,0.9930555555555556,0.006944444444444444,0.0,0.0,0.0,0.006944444444444444,0.006944444444444444,1.0
all,source_pack=pilot_v4_topup,all,720,0.7587350099378407,0.855165098377452,0.07286350320535256,1.9294341251405926,423.70416666666665,433.76666666666665,0,0.21155608011823562,3.0097222222222224,0.9819444444444444,0.0,0.005555555555555556,0.9819444444444444,0.015277777777777777,0.0,0.0125,0.0125,0.9925925925925927
all,source_pack=pilot_v5_polygon,all,180,0.766002876344177,0.8643262151988983,0.11630492364051427,1.9103416299681293,400.50555555555553,390.56666666666666,0,0.1926072764520844,1.0166666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,1.0
all,source_pack=pilot_v7_topup_polygon,all,60,0.6841578886064099,0.8068761550182094,0.16115012457558048,2.482131235513598,342.98333333333335,392.9,0,0.2802641144643227,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_rotated_rect,all,96,0.7101097992259117,0.8281242919012491,0.11606489192479356,2.0940928077634267,251.80208333333334,239.53125,0,0.22115482770216963,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v8_topup_polygon,all,120,0.7109560642217649,0.825296625024422,0.17465379843186865,2.1872525952429864,360.075,394.675,0,0.2451504413348933,1.0333333333333334,0.975,0.975,0.016666666666666666,0.008333333333333333,0.0,0.0,0.025,0.025,1.0
all,source_pack=pilot_v8_topup_rotated_rect,all,120,0.6923474489287741,0.8148112990063474,0.16314499683979627,2.235220387378623,262.95,239.65,0,0.24008669294416904,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_polygon,all,240,0.7510926089921784,0.8537482162246929,0.14276552943942483,1.8443531735506142,370.78333333333336,391.875,0,0.2022940001450479,1.025,0.9791666666666666,0.9791666666666666,0.016666666666666666,0.004166666666666667,0.0,0.0,0.020833333333333332,0.020833333333333332,1.0
all,source_pack=pilot_v9_topup_rectangular_notch,all,240,0.720036512570808,0.8312612252907597,0.1820359441347688,1.9470585356313233,430.3375,488.8125,0,0.2325191931799054,1.05,0.9625,0.9625,0.025,0.0125,0.0,0.0,0.0375,0.0375,1.0
all,source_pack=pilot_v9_topup_rotated_rect,all,240,0.7032468545621025,0.8227321792293154,0.1572903392989026,1.959800287214106,265.15833333333336,239.725,0,0.23169652561967571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
