seed,epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5,best_val_threshold,best_val_iou,best_val_dice,best_val_area_error,best_val_score
42,1,1.2844352662563323,0.4613711267709732,0.8230641305446624,0.8333266377449036,0.18696320056915283,0.6463634371757507,,,,,0.3,0.43525350496847004,0.6045895045530935,0.14867885537912834,0.8911641541424351
42,2,0.7798287332057953,0.17710257172584534,0.60272616147995,0.7423245310783386,0.16492079198360443,0.577403724193573,,,,,0.4,0.47393315945531755,0.6405781492553118,0.3211501810393506,0.7933611276712786
42,3,0.7380563080310821,0.16276440918445587,0.5752918958663941,0.7364394664764404,0.17610745131969452,0.5603320002555847,,,,,0.4,0.4822946071407787,0.6484597171806553,0.36217450518598787,0.768579819135446
42,4,0.722333163022995,0.15924478322267532,0.5630883753299714,0.7184509634971619,0.15625615417957306,0.56219482421875,,,,,0.4,0.4815734979739254,0.6479732947904145,0.46463047369339694,0.664916319070943
42,5,0.710036450624466,0.15515800267457963,0.5548784494400024,0.7120887041091919,0.1569204479455948,0.5551682710647583,,,,,0.5,0.47199726995094177,0.639313850665349,0.14132280393882596,0.9699883166774648
42,6,0.7007487118244171,0.15277356803417205,0.5479751408100129,0.7022388577461243,0.1590813845396042,0.5431574583053589,,,,,0.5,0.48491545544097,0.6512151132047977,0.22729426379652207,0.9088363048492456
42,7,0.6912939190864563,0.15555295646190642,0.5357409656047821,0.675574779510498,0.16282868385314941,0.5127460956573486,,,,,0.5,0.486960600702618,0.6530624405396108,0.26690660509537223,0.8731164361468565
42,8,0.61871697306633,0.17789890021085739,0.440818065404892,0.5797508955001831,0.1618765890598297,0.4178743362426758,,,,,0.7,0.47812656644599405,0.6448140940418916,0.14116367649149236,0.9817769839963932
42,9,0.5699826717376709,0.1670393615961075,0.4029433071613312,0.552741289138794,0.16083425283432007,0.3919070363044739,,,,,0.5,0.4902171559242495,0.6556497439008876,0.15076921461695517,0.995097685208182
42,10,0.5546280384063721,0.16351931542158127,0.3911087214946747,0.5527437925338745,0.16711869835853577,0.38562506437301636,,,,,0.6,0.48093761956737235,0.647469019104207,0.1377712762527018,0.9906353624188774
42,11,0.5559451401233673,0.16483138948678971,0.39111376404762266,0.5599523782730103,0.1951114982366562,0.36484086513519287,,,,,0.7,0.48476197523944753,0.6509885493507479,0.14381512273330146,0.9919354018568941
42,12,0.5600536584854126,0.17059577107429505,0.3894578993320465,0.5460001230239868,0.1584303230047226,0.387569785118103,,,,,0.6,0.48990252918129007,0.6554644402616345,0.14707172334777055,0.9982952460951542
42,13,0.5508118867874146,0.16206176877021788,0.38875011205673216,0.546019434928894,0.15703371167182922,0.3889857530593872,,,,,0.6,0.4856440078533323,0.6517863269562246,0.1413146858668863,0.9961156489426706
42,14,0.5447693169116974,0.1612145036458969,0.3835548162460327,0.5312017202377319,0.1678883284330368,0.36331337690353394,,,,,0.7,0.49281662570253026,0.6582684697820244,0.1283864229364906,1.022698672548064
42,15,0.521800521016121,0.15442848354578018,0.36737203001976015,0.5182880759239197,0.14720027148723602,0.37108778953552246,,,,,0.6,0.5040185729552389,0.6686289485876393,0.1379185333035262,1.034728988239352
42,16,0.48187498152256014,0.1414147436618805,0.3404602348804474,0.499935507774353,0.16501517593860626,0.33492034673690796,,,,,0.6,0.5255053779042792,0.687621576948719,0.12487936102346413,1.088247593829534
42,17,0.47428370714187623,0.14111369848251343,0.33317001461982726,0.4639599919319153,0.14703704416751862,0.31692296266555786,,,,,0.5,0.5497999736934844,0.7081020830225302,0.1312029671173901,1.1266990895986244
