split,metric,unit,mean,median,p75,p90,p95,max
test,total_abs_normalized_error,normalized,0.3952564369887114,0.42910827696323395,0.6166362762451172,0.802473247051239,0.8814848273992538,0.9127556085586548
test,L_error_mm,mm,0.8486037417082116,0.37711556255817413,1.0014221668243408,2.0413645982742312,3.9442924261093135,4.304032802581787
test,W_error_mm,mm,0.9846185958478599,0.24721527099609375,1.4401099383831024,2.369118785858156,4.246910762786863,5.409581661224365
test,D_error_mm,mm,0.08997005091514439,0.044690970331430435,0.16152533143758774,0.22374895364046107,0.28594825267791746,0.3130905032157898
test,burial_depth_error_mm,mm,0.4132470231503248,0.2599027007818222,0.6826594918966293,1.0779536485671999,1.26608880162239,1.6737254858016968
test,center_xyz_error_mm,mm,3.096129082515836,3.0332309007644653,4.465444207191467,5.5563372611999515,8.308868026733398,8.785345077514648
test,dimension_relative_max,ratio,0.46441756051754446,0.24636684894115785,0.5998133689165115,0.8845038822719036,1.548829396565752,2.8693552017211914
