candidate,seed,selected_seed,split,sample_count,test_final_only,normalized_param_mae,dimension_mae_norm,curvature_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,wMAE,profile_depth_rmse_m,er_like_profile_error,projected_mask_iou,projected_mask_dice,notes
F1_late_fusion,123,True,train,162,False,0.07866469996601895,0.09371610165337951,0.0636132970613278,0.5677541208763918,0.44651079633169705,0.13754361536767748,0.014319599410633982,0.01486355949331213,0.012691195732281531,0.013958118158090073,6.288630220156555e-05,0.0540534159683128,0.9350945814215372,0.9658529237460094,selected seed
F1_late_fusion,123,True,val,39,False,0.7091110113721627,0.485594061585382,0.9326279567411313,2.206642636694969,2.071969082340216,0.9756823141032305,0.2298391736470736,0.2006036333548717,0.18430384152974838,0.20491554862700212,0.0004894384130751953,0.3878242151859479,0.7519879278273975,0.8479756858838814,selected seed
F1_late_fusion,123,True,test,39,True,0.5983086842565964,0.3637763194930859,0.8328410624407041,1.81666661073,1.6572950262671862,0.654960290934795,0.20337820817262697,0.18982338446837205,0.15654565737797663,0.1832490841476008,0.00031723830369838443,0.267248032710109,0.7935642349714035,0.8779418370229879,selected seed; test final only
