seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean
all,pred_connected_component_count=3,train,115,0.6544925730950486,0.785033990072291,0.0806698230336439,2.328471704918744,483.2869565217391,472.2173913043478,0,0.3050583970287572,3.0,1.0,0.008695652173913044,0.0,0.0,0.0,0.9971014492753623
all,pred_connected_component_count=4,train,5,0.5778010392356695,0.7289323723286969,0.10608486072927772,3.2917648776931756,492.8,463.4,0,0.40948798656463625,4.0,0.0,0.0,0.0,1.0,1.0,1.0
all,pred_connected_component_count=3,val,29,0.5971798991596724,0.7399218975319003,0.0981497398305517,2.975516057241178,482.51724137931035,480.0,0,0.40751326135520277,3.0,1.0,0.0,0.0,0.0,0.0,1.0
all,pred_connected_component_count=4,val,1,0.3597560975609756,0.5291479820627802,0.0044742729306487695,7.520881989400165,445.0,447.0,0,1.0347998142242432,4.0,0.0,0.0,0.0,1.0,1.0,1.0
all,pred_connected_component_count=3,test,29,0.5573557886685825,0.6986897635305702,0.11399996941474377,3.342603765043023,491.55172413793105,473.9310344827586,0,0.48009120133416405,3.0,1.0,0.10344827586206896,0.0,0.0,0.0,0.9425287356321839
all,pred_connected_component_count=4,test,1,0.6267281105990783,0.7705382436260623,0.16782006920415224,1.2551257002191658,481.0,578.0,0,0.3415997326374054,4.0,0.0,0.0,0.0,1.0,1.0,1.0
all,pred_connected_component_count=3,all,173,0.6286022014621386,0.7629979597059255,0.08918711686117119,2.6069348029589445,484.5433526011561,473.80924855491327,0,0.35157367096126424,3.0,1.0,0.023121387283236993,0.0,0.0,0.0,0.9884393063583815
all,pred_connected_component_count=4,all,7,0.5536413434769145,0.7063354410474754,0.10038837796874137,3.6049760111550304,484.2857142857143,477.42857142857144,0,0.4891199256692614,4.0,0.0,0.0,0.0,1.0,1.0,1.0
