candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,bz_mse,composite,macro_area_composite
geometry_forward_candidate,42,val,signal_bin,low_signal,0.9,43,0.2698615765113342,0.39944178302486355,0.7447447626932397,1.194241415969161,0,3,40,0.3460397576523382,-0.07544140315704206,0.3768402658938587
geometry_forward_candidate,42,val,signal_bin,non_low_signal,0.9,86,0.4117199713762584,0.5687407107361765,0.3774795816931256,1.075406087345855,0,10,76,0.22854178299217723,0.6029811004193093,0.3768402658938587
geometry_forward_candidate,42,val,defect_type,polygon,0.9,72,0.30288766188706145,0.44070542380063876,0.6687738397677389,1.1523201445945435,0,4,68,0.2771874287476142,0.07481924591996136,0.3768402658938587
geometry_forward_candidate,42,val,defect_type,rotated_rect,0.9,57,0.44217638021889744,0.6027527592935846,0.2865886378621214,1.0678991927650936,0,9,48,0.2557334745008695,0.7583405016503606,0.3768402658938587
geometry_forward_candidate,42,val,overall,all,0.95,129,0.3600547472059047,0.5066369076894801,0.4015112770454827,1.1191656279355982,0,25,104,0.2677077745455642,0.4651803778499021,0.4651803778499022
geometry_forward_candidate,42,val,area_bin,small,0.95,43,0.2357722719765129,0.35566987980004644,0.7314951696920627,1.2546330139387485,0,1,42,0.3307600730033808,-0.1400530179155034,0.4651803778499022
geometry_forward_candidate,42,val,area_bin,medium,0.95,43,0.3894978068397764,0.5496075911380536,0.34122712905403924,1.056971633850142,0,2,41,0.28908924195309016,0.5978782689237907,0.4651803778499022
geometry_forward_candidate,42,val,area_bin,large,0.95,43,0.45489416280142503,0.6146332521303401,0.131811532390346,1.0458922360179037,0,22,21,0.18327400868022165,0.9377158825414194,0.4651803778499022
geometry_forward_candidate,42,val,signal_bin,low_signal,0.95,43,0.2647121607593918,0.3921182713017238,0.5891148788533851,1.197056601560393,0,6,37,0.3460397576523382,0.06771555320773048,0.4651803778499022
geometry_forward_candidate,42,val,signal_bin,non_low_signal,0.95,86,0.4077260404291613,0.5638962258833583,0.30770947614153144,1.0802201411232006,0,19,67,0.22854178299217723,0.6639127901709881,0.4651803778499022
geometry_forward_candidate,42,val,defect_type,polygon,0.95,72,0.2991803136386843,0.4352815824282549,0.5395291803827177,1.154765626622571,0,9,63,0.2771874287476142,0.19493271568422144,0.4651803778499022
geometry_forward_candidate,42,val,defect_type,rotated_rect,0.95,57,0.43694876855397274,0.596769950124712,0.22717287283002785,1.0741972085415272,0,16,41,0.2557334745008695,0.8065458458486569,0.4651803778499022
geometry_forward_candidate,123,val,overall,all,0.5,129,0.3607448360207872,0.5116619108988529,0.8445647731983246,1.1118895979237187,0,1,128,0.2807639892999978,0.027841973721315583,0.02784197372131551
geometry_forward_candidate,123,val,area_bin,small,0.5,43,0.24649621516713507,0.37355771920380104,1.39262532365306,1.2133081302393314,0,0,43,0.3236410059901171,-0.7725713892821238,0.02784197372131551
