candidate,best_epoch,selected_threshold,val_score,val_iou,val_dice,val_area_error,val_type_accuracy,val_rect_precision,val_rect_recall,val_rotated_precision,val_rotated_recall,val_center_mae_m,val_width_mae_m,val_length_mae_m,val_depth_mae_m,val_angle_mae_deg,train_iou,train_dice,train_area_error,train_type_accuracy,score_formula
shared_sincos_softmix,65,0.7,1.0888805675931816,0.591851184167628,0.7376829578644267,0.2508819202213924,0.6818181818181818,0.6764705882352942,0.696969696969697,0.6875,0.6666666666666666,0.0013746287890995046,0.0018893418071622198,0.0008350034865240256,0.00037441636915459776,19.317824133099634,0.6281606900698212,0.7673677860942857,0.22657476345215996,0.8656716417910447,IoU + Dice - area_error + 0.10*type_accuracy - 0.003*rotated_angle_mae_deg
shared_boundedangle_softmix,144,0.6,1.0587422211832733,0.5758257896860137,0.7218957945045147,0.24278105327129407,0.6666666666666666,0.7037037037037037,0.5757575757575758,0.6410256410256411,0.7575757575757576,0.001492948262899149,0.001512797690476432,0.0009212692860852588,0.00029226378925765556,20.954992134209277,0.7516085779950448,0.8546708868626859,0.12420649660966346,1.0,IoU + Dice - area_error + 0.10*type_accuracy - 0.003*rotated_angle_mae_deg
shared_boundedangle_strongtype,88,0.7,1.100118202484105,0.5960817442661835,0.7420724704338297,0.2370736581666838,0.5757575757575758,0.6190476190476191,0.3939393939393939,0.5555555555555556,0.7575757575757576,0.0014273331857577963,0.001812619933237632,0.0008933233012529937,0.00036336151992365944,19.512703874993935,0.6474558520106437,0.7825088970358939,0.20709674942262182,0.9216417910447762,IoU + Dice - area_error + 0.10*type_accuracy - 0.003*rotated_angle_mae_deg
shared_trunk_type_residual,149,0.6,1.1056482890686516,0.595376982710893,0.7402262082220783,0.23924859362529882,0.6515151515151515,0.6785714285714286,0.5757575757575758,0.631578947368421,0.7272727272727273,0.001440414001343866,0.0017200019281131752,0.0007849634399242474,0.00031461097673992765,18.619274463512006,0.7016697862437046,0.8213074415126235,0.13817298361183158,0.9925373134328358,IoU + Dice - area_error + 0.10*type_accuracy - 0.003*rotated_angle_mae_deg
unified_rotated_box_no_typemix,57,0.7,1.0528116001881203,0.5610062157358835,0.7112800765485751,0.23295953794823368,0.696969696969697,0.6756756756756757,0.7575757575757576,0.7241379310344828,0.6363636363636364,0.0017572845792858886,0.002508089073341001,0.0008873699910261414,0.00042750862793940485,18.737374615024862,0.5954685931479827,0.7398287803139582,0.2074100300437593,0.7835820895522388,IoU + Dice - area_error + 0.10*type_accuracy - 0.003*rotated_angle_mae_deg
