sample_index,defect_type,mse,mae,iou,dice,area_error,center_error,pred_area,true_area,pred_center_x,pred_center_y,true_center_x,true_center_y
0,polygon,7883.0625,35.35293197631836,0.16720257234726688,0.2865013774104683,1.4903846153846154,1.4633355140686035,3.9439675501517826,1.583678089636237,2.62654972076416,4.7595648765563965,2.307692289352417,3.331390857696533
1,polygon,44172.71875,82.1171646118164,0.5929375242530074,0.7444579780755176,0.40339578454332553,0.8973301649093628,36.5007344313275,26.00886708748743,-3.0222768783569336,5.834355354309082,-3.1606216430664062,6.720956802368164
2,multi_defect,87953.4765625,142.98582458496094,0.33999420793512886,0.5074562351415604,1.6868525896414344,1.0143147706985474,51.34771652166722,19.110730793206514,-4.007448196411133,4.057987689971924,-4.24038553237915,5.045193195343018
3,polygon,14763.841796875,40.393463134765625,0.04405286343612335,0.08438818565400844,2.051282051282051,2.24145245552063,5.43627959615516,1.7816378508407666,5.8787641525268555,5.773985862731934,6.144182205200195,3.5483033657073975
4,multi_defect,31120.912109375,64.74191284179688,0.6094562647754137,0.7573443008225617,0.3804195804195804,0.23242715001106262,30.059428355210883,21.77557373249826,-4.02063512802124,5.116719722747803,-4.095231056213379,4.896588325500488
5,rotated_rect,33687.17578125,74.50202178955078,0.2702127659574468,0.42546063651591287,2.7007874015748032,1.075711965560913,21.47102025372206,5.801743770686599,5.156206130981445,4.888172626495361,5.300716400146484,3.822211503982544
6,polygon,3068.3037109375,25.481489181518555,0.03571428571428571,0.06896551724137931,0.7916666666666666,0.4321551024913788,0.1522767393880997,0.7309283490628786,6.376884937286377,6.717171669006348,6.714824199676514,6.447811126708984
7,multi_defect,77713.3125,124.15803527832031,0.3204835021234891,0.48540326571004455,0.8345021037868162,0.2506565451622009,39.835595023926885,21.71466303674302,-0.4481697678565979,5.3065056800842285,-0.697315514087677,5.333984851837158
8,polygon,39247.58984375,83.26365661621094,0.13747521480502314,0.24171993027309704,6.117924528301887,1.2795624732971191,22.978559973664247,3.228266875027714,5.069232940673828,5.569077014923096,4.711766719818115,6.797693252563477
9,triangle,37997.3046875,73.67267608642578,0.39486893474623536,0.5661735305877649,0.5836776859504132,1.71724534034729,23.344024148195686,14.740388372768052,-1.5761291980743408,5.190258502960205,-1.6469227075576782,6.906044006347656
10,rect,37381.27734375,76.41231536865234,0.2695772695772696,0.42467248908296945,2.673469387755102,1.1705008745193481,21.92785047188636,5.969248184013509,-3.2349250316619873,4.854517459869385,-3.3165831565856934,3.68686842918396
11,polygon,7213.91748046875,35.4989013671875,0.12195121951219512,0.21739130434782608,3.75,0.9639405608177185,3.4719096580486735,0.7309283490628786,3.2425284385681152,4.700514316558838,3.9604270458221436,4.057239055633545
12,polygon,4571.330078125,32.591590881347656,0.15833333333333333,0.2733812949640288,2.4838709677419355,0.641262412071228,1.644588785391477,0.4720578921031091,-6.594081878662109,3.845865488052368,-6.548063278198242,3.20625638961792
13,polygon,35190.30078125,70.89708709716797,0.20016680567139283,0.33356497567755383,2.4276923076923076,1.4975634813308716,16.963628767834308,4.948994030113241,-1.7370514869689941,5.5614495277404785,-1.8565906286239624,7.054234504699707
14,multi_defect,79876.6328125,117.76438903808594,0.2168958742632613,0.3564740071036487,0.8103448275862069,1.9910485744476318,30.379209507925893,16.78089668056859,3.595080614089966,5.72466516494751,2.813842296600342,3.8932883739471436
15,multi_defect,66134.125,108.20126342773438,0.39696760854583046,0.568327577701036,0.3945658594211459,1.165773868560791,35.95253816953034,25.78045197840528,0.8046266436576843,4.990480899810791,1.500280499458313,5.92594575881958
16,rect,41875.2734375,76.7191162109375,0.1433796634967081,0.2507997440818938,0.5209677419354839,2.045764207839966,14.359696524297803,9.441157842062182,-2.725637674331665,5.1255927085876465,-2.788944721221924,3.080808162689209
17,rect,43299.0390625,80.84850311279297,0.2096069868995633,0.34657039711191334,3.7708333333333335,0.9253247380256653,24.409961323912384,5.11649844344015,-0.935698390007019,5.008475303649902,-1.0552762746810913,4.090909481048584
18,polygon,37513.88671875,73.8060531616211,0.42028985507246375,0.5918367346938775,1.0735826296743063,0.2893713414669037,26.17637150081434,12.623741695273466,-4.083199501037598,5.733601093292236,-4.1099042892456055,6.021737575531006
