candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,bz_mse,composite,macro_area_composite,avg_polygon_area,invalid_count,out_of_image_count
deformable_quad_oracle,oracle,val,defect_type,rotated_rect,0.5,57,0.9627206261342216,0.9809443310953573,0.01720856714656661,0.024931683311271564,0,31,22,0.1308871285270965,1.926456390083012,1.5223193361419767,9.950908209553756,0,0
box_oracle,oracle,test,overall,all,0.5,138,0.7514571894892376,0.8465584730051753,0.41868242506543457,0.13311720453413622,0,0,138,0.2141184061596953,1.1793332374289782,1.1793332374289784,11.40387407276901,0,1
box_oracle,oracle,test,area_bin,small,0.5,46,0.6538401987207971,0.7775007200080944,0.6564059454105093,0.17833515303209424,0,0,46,0.09177860774545242,0.7749349733183823,1.1793332374289784,7.294392105426305,0,0
box_oracle,oracle,test,area_bin,medium,0.5,46,0.7728647092789079,0.8629939795967025,0.35168338992808323,0.12706820659956936,0,0,46,0.21284657238942126,1.2841752989475275,1.1793332374289784,10.852037958859325,0,0
box_oracle,oracle,test,area_bin,large,0.5,46,0.8276666604680077,0.8991807194107287,0.24795793985771117,0.09394825397074506,0,0,46,0.3377300383442122,1.4788894400210253,1.1793332374289784,16.0651921540214,0,1
box_oracle,oracle,test,signal_bin,low_signal,0.5,46,0.6800628189814859,0.7945011723299124,0.608894537374902,0.15700818464139718,0,0,46,0.20729377826311343,0.8656694539364962,1.1793332374289784,8.20674887661622,0,0
box_oracle,oracle,test,signal_bin,non_low_signal,0.5,92,0.7871543747431132,0.872587123342807,0.3235763689107009,0.12117171448050573,0,0,92,0.21753072010798621,1.3361651291752192,1.1793332374289784,13.002436670845404,0,1
box_oracle,oracle,test,defect_type,polygon,0.5,75,0.6177610168117822,0.7578826812851106,0.6825453483284665,0.23739500487844148,0,0,75,0.2746166851433615,0.6930983497684264,1.1793332374289784,11.69119506180265,0,1
box_oracle,oracle,test,defect_type,rotated_rect,0.5,63,0.9106192998195413,0.9521248917195381,0.10455989737134885,0.00897696602901089,0,0,63,0.1420966454648546,1.7581842941677306,1.1793332374289784,11.06182527630039,0,0
deformable_quad_oracle,oracle,test,overall,all,0.5,138,0.8361052892619087,0.9017272527454175,0.1367728731686873,0.09829425380693452,0,106,29,0.13855610487888148,1.601059668838639,1.601059668838639,7.6614019701644995,0,0
deformable_quad_oracle,oracle,test,area_bin,small,0.5,46,0.7678473567792522,0.8592173267724321,0.20487860496474586,0.1093596704405449,0,43,2,0.07458674121121674,1.4221860785869387,1.601059668838639,3.846156717200608,0,0
deformable_quad_oracle,oracle,test,area_bin,medium,0.5,46,0.8258704539690522,0.8927658535543325,0.1504238470004968,0.10481890582013875,0,39,7,0.14470343915340694,1.5682124605228878,1.601059668838639,6.836756672535664,0,0
deformable_quad_oracle,oracle,test,area_bin,large,0.5,46,0.9145980570374218,0.9531985779094881,0.055016167540819394,0.0807041851601199,0,24,20,0.1963781342720208,1.8127804674060906,1.601059668838639,12.30129252075723,0,0
deformable_quad_oracle,oracle,test,signal_bin,low_signal,0.5,46,0.8034380576621297,0.882013022606324,0.1743189949687849,0.09670095208971559,0,42,4,0.06548276218666654,1.5111320852996688,1.601059668838639,4.843321714722745,0,0
deformable_quad_oracle,oracle,test,signal_bin,non_low_signal,0.5,92,0.8524389050617982,0.9115843678149645,0.11799981226863852,0.09909090466554397,0,64,25,0.17509277622498895,1.6460234606081243,1.601059668838639,9.070442097885378,0,0
deformable_quad_oracle,oracle,test,defect_type,polygon,0.5,75,0.7342865368214284,0.8375832099448857,0.23460820512291305,0.15629873151580492,0,70,5,0.1589098931911091,1.337261541643401,1.601059668838639,5.756345347231054,0,0
deformable_quad_oracle,oracle,test,defect_type,rotated_rect,0.5,63,0.9573180897862898,0.9780892084603365,0.02030223988984715,0.02924130415351736,0,36,24,0.11432540450718194,1.9151050583567792,1.601059668838639,9.929326521275746,0,0
