sample_index,defect_type,area_bin,num_defects,complexity_level,mse,mae,iou,dice,area_error,center_error,pred_area,true_area,pred_center_x,pred_center_y,true_center_x,true_center_y,pred_area_gt_true
115,polygon,medium,1.0,2.0,6413.5107421875,17.249452590942383,0.4099616858237548,0.5815217391304348,0.6285714285714286,0.5938666462898254,3.4719096580486735,2.131874351433396,0.24596668779850006,4.426723480224609,-0.34673362970352173,4.463924884796143,True
116,multi_defect,large,2.0,3.0,43893.43359375,69.67328643798828,0.30404217926186294,0.46630727762803237,0.4871508379888268,1.0735968351364136,20.268034012556072,13.628768175234924,5.594369411468506,4.950406074523926,5.382246017456055,3.8979737758636475,True
117,multi_defect,large,3.0,3.0,66978.46875,104.47115325927734,0.3205814843152257,0.4855156431054461,0.2725477287689269,1.596893310546875,29.435093723719675,23.130836713052346,0.16498683393001556,4.300480365753174,-0.5659469366073608,5.72027063369751,True
118,polygon,large,1.0,2.0,49283.10546875,72.1086196899414,0.44654882154882153,0.6173988943846378,0.6117021276595744,0.6300264000892639,32.29789642421595,20.039618903473922,2.171571969985962,4.556217670440674,2.33599591255188,5.16441011428833,True
119,multi_defect,large,2.0,3.0,59315.69140625,92.08142852783203,0.22805387830933582,0.3714069591527988,1.6519337016574585,2.038092851638794,29.237133962515145,11.02483593169842,-1.8807317018508911,4.652040958404541,-1.6755740642547607,6.679781913757324,True
120,multi_defect,large,3.0,3.0,42392.38671875,74.32437133789062,0.4366712391403749,0.6078930617441121,0.19260293091416608,1.0481261014938354,26.02409476142624,21.82125675431469,0.5264914035797119,5.011554718017578,1.4839199781417847,5.438050746917725,True
121,ellipse,large,1.0,1.0,52935.36328125,78.72545623779297,0.2777479892761394,0.4347461183382291,0.059636992221261884,1.9597452878952026,18.669128248981025,17.618418747203137,-7.350537300109863,5.839800834655762,-7.535017967224121,3.8887579441070557,True
122,polygon,small,1.0,2.0,4570.6630859375,16.02587890625,0.0,0.0,1.5757575757575757,1.6043288707733154,1.2943522847988476,0.502513239980729,-0.45669519901275635,4.538324356079102,0.9250799417495728,5.353535175323486,True
123,multi_defect,large,3.0,3.0,39157.0,63.44017028808594,0.4494494494494494,0.6201657458563536,0.3112529928172386,0.9347141981124878,25.019068281464783,19.080275445328894,-4.072049140930176,5.025728702545166,-3.801269054412842,4.1310954093933105,True
124,rect,medium,1.0,1.0,24023.9609375,48.90916442871094,0.316950852557673,0.48134044173648133,2.077639751552795,1.1079676151275635,15.090624873360682,4.903311008296811,-3.347235679626465,5.046937465667725,-3.3165829181671143,3.939393997192383,True
125,rect,large,1.0,1.0,40414.35546875,74.56784057617188,0.29441624365482233,0.4549019607843137,1.2142857142857142,2.2524428367614746,24.074952497258565,10.87255919231032,7.525721549987793,4.567432880401611,7.613065242767334,6.81818151473999,True
126,multi_defect,large,3.0,3.0,37542.984375,64.87830352783203,0.48720472440944884,0.6551952349437459,0.6625550660792952,0.5637155175209045,28.734620722534416,17.283409920549317,0.44990450143814087,4.681258678436279,-0.11376264691352844,4.673874855041504,True
127,ellipse,large,1.0,1.0,49616.5625,81.82440948486328,0.4752671151563118,0.64431330472103,0.596100278551532,1.6837607622146606,34.901828667752454,21.86693977613112,-1.6778262853622437,5.027588367462158,-1.5106871128082275,6.703032970428467,True
128,multi_defect,large,3.0,3.0,49586.48828125,79.57413482666016,0.37156775907883083,0.5418146593477559,0.46576433121019106,1.935911774635315,28.034147721349157,19.125958467145324,0.6928040385246277,4.92617654800415,2.4439873695373535,4.100881576538086,True
129,triangle,medium,1.0,1.0,30707.9140625,61.07011795043945,0.3401015228426396,0.5075757575757576,1.8580375782881002,1.0079435110092163,20.84668562223085,7.294055816689976,7.117086410522461,4.521474361419678,7.066385746002197,5.528141975402832,True
130,polygon,small,1.0,2.0,6293.41064453125,17.35999298095703,0.32936507936507936,0.4955223880597015,1.8068181818181819,0.29587817192077637,3.761235462886063,1.3400353066152775,0.35186055302619934,4.464890956878662,0.4574006199836731,4.188476085662842,True
131,polygon,small,1.0,2.0,5585.79638671875,15.473201751708984,0.0,0.0,0.2,2.362502098083496,1.1877585672271778,0.9897988060226481,2.8739852905273438,4.573945045471191,2.417858362197876,6.89199686050415,True
132,rotated_rect,large,1.0,2.0,20925.06640625,47.84050369262695,0.3585291113381001,0.5278195488721804,0.649402390438247,1.766360878944397,12.608514021334656,7.644292317282606,7.938241958618164,5.157614707946777,7.754208564758301,6.91436243057251,True
133,polygon,large,1.0,2.0,31306.08984375,47.834815979003906,0.22912801484230055,0.3728301886792453,0.032208588957055216,1.744928240776062,10.24822456081911,9.928443408104101,-0.12398546189069748,5.571165084838867,0.4252088963985443,3.9149162769317627,True
134,circle,large,1.0,1.0,16138.8974609375,41.41895294189453,0.6204986149584487,0.7658119658119659,0.6,0.4593057334423065,16.44588785391477,10.27867990869673,-2.6552205085754395,5.068649768829346,-2.7188162803649902,5.523531436920166,True
135,rotated_rect,large,1.0,2.0,10437.353515625,30.290449142456055,0.7185990338164251,0.8362614195361912,0.009887005649717515,0.2840785086154938,10.88778686624913,10.78119314867746,-1.9449344873428345,5.492830276489258,-2.0990545749664307,5.731467247009277,True
136,triangle,large,1.0,1.0,16812.830078125,40.06365203857422,0.4694092827004219,0.6389088298636038,0.32554257095158595,1.0018784999847412,12.090773107415117,9.121376689347173,-7.62047004699707,5.6037702560424805,-7.90878438949585,4.644272804260254,True
137,multi_defect,large,3.0,3.0,57586.0234375,95.43413543701172,0.4800266311584554,0.6486729644624382,0.40324324324324323,0.8046360611915588,39.531041545150686,28.171196786798447,0.11318147927522659,5.306337356567383,0.2304496169090271,4.5102925300598145,True
138,multi_defect,large,2.0,3.0,55252.59375,79.0489730834961,0.22054718034617532,0.3613906678865508,0.03063063063063063,1.134322166442871,16.38497715815953,16.902718072079068,-3.2825372219085693,4.7551727294921875,-2.334510087966919,5.378014087677002,False
139,polygon,medium,1.0,2.0,22266.63671875,43.826316833496094,0.0,0.0,0.7387387387387387,3.285371780395508,5.877882140380649,3.3805436144158136,-6.6987786293029785,4.116292476654053,-7.208338737487793,7.361907482147217,True
140,rect,large,1.0,1.0,27459.34375,46.47679901123047,0.22119815668202766,0.3622641509433962,0.05745341614906832,1.8069292306900024,10.37004595232959,9.806622016593622,-1.331215500831604,5.232649326324463,-1.507537603378296,3.4343435764312744,True
141,multi_defect,large,2.0,3.0,26450.638671875,56.591957092285156,0.42962356792144024,0.6010303377218088,0.1674937965260546,1.5210078954696655,14.329241176420183,12.273505194680837,1.0926843881607056,4.5668158531188965,-0.2594236731529236,5.263428211212158,True
142,polygon,small,1.0,2.0,6409.82177734375,19.982608795166016,0.21645021645021645,0.35587188612099646,1.0543478260869565,0.7988545298576355,2.8780303744350846,1.4009460023705174,-5.607800483703613,4.899791717529297,-5.441883087158203,4.118357181549072,True
143,polygon,medium,1.0,2.0,10185.05078125,25.54947280883789,0.3309178743961353,0.49727767695099817,0.8697916666666666,0.6373630166053772,5.46673494403278,2.9237133962515145,-2.7515711784362793,4.737346172332764,-2.6750943660736084,4.104588031768799,True
144,circle,large,1.0,1.0,20700.083984375,45.18549728393555,0.6333113890717578,0.7754937525191455,0.4515810276679842,0.6447569727897644,22.369453016111848,15.410406026075691,6.771142482757568,4.150558948516846,7.103451728820801,3.5980355739593506,True
145,rotated_rect,medium,1.0,2.0,27782.31640625,52.8343505859375,0.2605633802816901,0.4134078212290503,0.9833333333333333,2.150913715362549,14.496745589747093,7.309283490628786,-4.75777006149292,5.329449653625488,-4.602700710296631,3.1841330528259277,True
146,rect,large,1.0,1.0,37517.64453125,62.04674530029297,0.34074074074074073,0.5082872928176796,0.652014652014652,2.035372734069824,20.60304283920989,12.471464955885367,6.693277835845947,4.353065013885498,7.0100507736206055,6.363636493682861,True
147,multi_defect,large,2.0,3.0,34727.1640625,62.92021179199219,0.27765726681127983,0.43463497453310695,0.9548494983277592,1.480573058128357,17.801150834468856,9.106149015408363,-0.7137268781661987,5.482455253601074,0.049411021173000336,4.213708877563477,True
148,multi_defect,large,2.0,3.0,26876.703125,51.24050521850586,0.5988888888888889,0.749131341209173,0.11525867714472822,0.45888426899909973,20.57258749133227,23.252658104562826,-1.099185824394226,5.0131964683532715,-1.5400675535202026,5.140468120574951,False
149,rotated_rect,large,1.0,2.0,30032.640625,55.69499206542969,0.4393530997304582,0.6104868913857678,0.4982456140350877,1.4979963302612305,19.506650315615573,13.019661217682525,-3.2669789791107178,4.79092264175415,-3.083928346633911,3.304152488708496,True
150,multi_defect,large,2.0,3.0,39215.01953125,69.18146514892578,0.37379227053140096,0.5441758241758242,0.20659553831231814,1.1645156145095825,18.943226379879604,15.69973183091308,2.9120683670043945,5.687907695770264,2.6267857551574707,4.558876991271973,True
151,multi_defect,large,3.0,3.0,55658.46484375,87.59752655029297,0.3828619670747151,0.5537240537240538,0.34294385432473445,1.6604435443878174,19.780748446514153,30.105111377027313,-1.7270534038543701,4.578813552856445,-0.44017505645751953,5.628107070922852,False
152,polygon,large,1.0,2.0,47177.68359375,79.78424072265625,0.1945253348864298,0.32569478303266697,1.6690518783542039,2.498234510421753,22.719689516704477,8.512269731794774,7.321661949157715,4.434966087341309,7.406756401062012,6.931750774383545,True
153,rotated_rect,large,1.0,2.0,25379.732421875,53.3790168762207,0.3975409836065574,0.5689149560117303,1.403193612774451,0.1422998458147049,18.334119422327205,7.629064643343796,-5.820923805236816,4.871975421905518,-5.764300346374512,4.741426467895508,True
154,polygon,medium,1.0,2.0,19446.8984375,43.403526306152344,0.4095127610208817,0.5810699588477366,1.4129213483146068,0.7343789339065552,13.080571913437765,5.42105192221635,2.6371378898620605,4.748768329620361,2.5357120037078857,5.476109504699707,True
155,ellipse,large,1.0,1.0,42237.1875,75.75257873535156,0.387216059165346,0.5582635186595583,0.7072164948453609,1.7442193031311035,25.217028042669313,14.770843720645672,-0.7024251818656921,5.051481246948242,-0.22768481075763702,3.373112201690674,True
156,rotated_rect,large,1.0,2.0,32097.75390625,55.19053268432617,0.2558320373250389,0.40743034055727556,0.65625,1.9163165092468262,15.334267656381641,9.258425754796463,0.2927497327327728,4.92863130569458,0.43564867973327637,6.8396124839782715,True
157,polygon,medium,1.0,2.0,14041.1455078125,30.11185073852539,0.2959028831562974,0.4566744730679157,0.9347079037800687,0.45580336451530457,8.573180427550014,4.431253116193702,-0.6791953444480896,5.078314304351807,-1.073667287826538,5.306674957275391,True
158,polygon,medium,1.0,2.0,19657.408203125,30.57705307006836,0.011450381679389313,0.022641509433962263,0.3333333333333333,1.5554957389831543,3.228266875027714,4.842400312541571,-0.5553711652755737,4.211454391479492,0.396321177482605,2.9810688495635986,False
159,circle,large,1.0,1.0,12784.7880859375,40.37758255004883,0.7546519641626465,0.8601728201099764,0.181662382176521,0.3774891197681427,20.99896236161895,17.770695486591237,-7.307840347290039,5.958277702331543,-7.482593536376953,5.623674392700195,True
160,multi_defect,large,3.0,3.0,58669.515625,93.59148406982422,0.4369114877589454,0.6081258191349934,0.34913793103448276,0.6064432263374329,33.36383359993265,24.729742476627393,-0.7305468320846558,4.6326799392700195,-1.333948016166687,4.572013854980469,True
161,triangle,medium,1.0,1.0,23339.109375,42.687740325927734,0.031029619181946404,0.060191518467852256,0.21707317073170732,3.216951370239258,4.888083334358001,6.243346314912088,-6.7231011390686035,4.031278610229492,-7.064100742340088,7.230105876922607,False
162,polygon,medium,1.0,2.0,9677.4521484375,26.588380813598633,0.37254901960784315,0.5428571428571428,1.5220125786163523,0.2821172773838043,6.1062972494627985,2.4212001562707854,4.6115241050720215,4.483235836029053,4.614108085632324,4.201130390167236,True
163,circle,large,1.0,1.0,19556.126953125,46.25331497192383,0.5105215004574566,0.67595396729255,0.7334437086092715,0.7582805752754211,15.94337461393404,9.197515059041223,-6.336913585662842,4.868551731109619,-6.591982841491699,4.154458522796631,True
164,polygon,large,1.0,2.0,30492.640625,54.61880111694336,0.32241630276564776,0.4876169510181618,0.4389261744966443,1.4693175554275513,16.32406646240429,11.344617084413429,-1.26425039768219,4.890415668487549,-2.1764190196990967,6.042302131652832,True
165,multi_defect,large,2.0,3.0,46983.48828125,73.87382507324219,0.3085215605749487,0.47155747351902705,0.052711993888464474,1.285646677017212,18.882315684124364,19.933025185902252,-6.746960163116455,4.8935322761535645,-6.108982563018799,3.777345895767212,False
166,circle,large,1.0,1.0,27087.951171875,62.190895080566406,0.6609620721554117,0.7958785853522695,0.02652370203160271,0.8747541308403015,27.699138894695338,26.98343821957127,-7.06599235534668,5.956097602844238,-6.975679397583008,5.086018085479736,True
167,triangle,large,1.0,1.0,15920.291015625,41.349151611328125,0.5893416927899686,0.7416173570019724,0.5649241146711635,0.3114263713359833,14.131281415215653,9.030010645714313,2.3300228118896484,4.671281814575195,2.2492308616638184,4.370517730712891,True
168,polygon,medium,1.0,2.0,11034.0634765625,24.248409271240234,0.3052109181141439,0.467680608365019,0.1469387755102041,0.9171382188796997,4.278976376805602,3.730780115008443,-3.7224373817443848,4.940148830413818,-2.9550812244415283,4.437847137451172,True
169,multi_defect,large,3.0,3.0,52178.46875,85.0482406616211,0.4393621485522451,0.6104956268221574,0.05113636363636364,1.7191486358642578,25.430215477812652,26.80070613230555,3.0191376209259033,5.0335693359375,1.394044041633606,5.594410419464111,False
170,ellipse,medium,1.0,1.0,19430.529296875,42.762454986572266,0.36363636363636365,0.5333333333333333,1.3008356545961002,0.5453083515167236,12.578058673457036,5.46673494403278,2.742587089538574,4.720693588256836,2.766688585281372,5.265469074249268,True
171,triangle,large,1.0,1.0,32803.1015625,57.02375793457031,0.4905973451327434,0.6582560296846011,0.7194752774974773,0.8419296145439148,25.94795639173219,15.090624873360682,3.048074960708618,3.965831756591797,2.969058036804199,4.8040452003479,True
172,polygon,small,1.0,2.0,8805.666015625,21.271596908569336,0.018796992481203006,0.03690036900369004,1.188235294117647,1.5815938711166382,2.8323473526186547,1.2943522847988476,3.0936942100524902,4.858260154724121,3.028377056121826,6.438504695892334,True
173,rotated_rect,large,1.0,2.0,18706.615234375,45.999969482421875,0.565015479876161,0.722057368941642,0.14422057264050903,0.46435603499412537,16.43066017997596,14.359696524297803,-5.762524127960205,4.892577171325684,-5.686997890472412,5.350749969482422,True
174,polygon,large,1.0,2.0,24339.220703125,51.384456634521484,0.3948051948051948,0.5661080074487895,0.039240506329113925,1.4245598316192627,12.501920303762986,12.029862411659877,5.27720832824707,5.449747085571289,5.9238600730896,4.1804118156433105,True
175,polygon,small,1.0,2.0,6553.77783203125,17.268953323364258,0.19545454545454546,0.3269961977186312,0.39090909090909093,0.8034956455230713,2.3298341126379256,1.6750441332690968,-1.9169375896453857,4.1790452003479,-1.5061671733856201,4.86960506439209,True
176,polygon,small,1.0,2.0,7037.0498046875,21.375350952148438,0.20614035087719298,0.3418181818181818,0.8350515463917526,1.178746223449707,2.710525961108175,1.4770843720645672,-5.892948627471924,4.726478099822998,-5.611303806304932,5.871082305908203,True
177,rect,large,1.0,1.0,33120.5234375,58.6153564453125,0.36129905277401897,0.5308151093439364,0.9033189033189033,0.8273192644119263,20.085301925290352,10.55277803959531,3.5766589641571045,5.140564441680908,3.693467140197754,5.959596157073975,True
178,multi_defect,large,3.0,3.0,94632.4921875,114.81314086914062,0.07139926138695117,0.1332822673305247,0.48725376593279257,1.3195642232894897,13.476491435846825,26.28296521838601,3.188058853149414,4.8224616050720215,1.9342948198318481,4.4109697341918945,False
179,multi_defect,large,2.0,3.0,33278.828125,61.779476165771484,0.32341425215348474,0.4887573964497041,0.5722983257229832,1.0404646396636963,15.7301871787907,10.004581777798151,4.8349928855896,5.858879089355469,5.093618869781494,6.866688251495361,True
180,ellipse,large,1.0,1.0,24799.904296875,52.565731048583984,0.6138297872340426,0.7607119314436388,0.2015411973918198,0.08790912479162216,20.51167679557703,25.68908593477242,-5.973464488983154,5.113495826721191,-5.923497200012207,5.185823440551758,False
181,multi_defect,large,2.0,3.0,60162.46875,90.89987182617188,0.09982384028185555,0.1815269620928991,0.3741319444444444,2.5931622982025146,10.97915290988199,17.542280377509087,-3.4983866214752197,4.094061374664307,-1.306532621383667,5.479798316955566,False
182,polygon,large,1.0,2.0,47730.265625,72.48511505126953,0.3563042368555385,0.5254045916447121,0.006797583081570997,0.8822810053825378,20.298489360433692,20.161440294984402,4.201822757720947,5.783870220184326,3.9594497680664062,4.93553352355957,True
183,circle,large,1.0,1.0,27539.384765625,53.68941879272461,0.40114848236259226,0.572599531615925,0.5800604229607251,1.415549397468567,15.92814693999523,10.080720147492201,-2.460629940032959,5.140989303588867,-2.635686159133911,3.7363059520721436,True
184,polygon,small,1.0,2.0,7072.98095703125,17.322900772094727,0.0,0.0,1.2388059701492538,2.5896058082580566,2.2841510908214957,1.020254153900268,-0.2532663345336914,4.317845821380615,-0.49838751554489136,6.895824432373047,True
185,polygon,medium,1.0,2.0,16193.7568359375,27.916587829589844,0.0,0.0,0.2037037037037037,1.8081469535827637,2.619159917475315,3.289177570782954,-3.5120368003845215,4.8467230796813965,-2.9376046657562256,3.1322484016418457,False
186,rect,medium,1.0,1.0,22139.287109375,47.21061706542969,0.42179616548940463,0.5933286018452804,1.2843822843822843,1.180177092552185,14.923120460033772,6.532672119749478,-6.059378623962402,4.865182399749756,-6.4070353507995605,3.7373735904693604,True
187,polygon,large,1.0,2.0,35606.03125,60.66313171386719,0.44851657940663175,0.619277108433735,0.5696594427244582,1.3944050073623657,23.161292060929966,14.755616046706862,-2.060053825378418,4.865419387817383,-1.8351043462753296,3.489278793334961,True
188,multi_defect,large,3.0,3.0,53716.2890625,82.77715301513672,0.4177524429967427,0.5893164847788627,0.07091412742382272,0.8232091665267944,25.536809195384322,27.485951459552,0.714709460735321,4.871433734893799,1.421219825744629,4.4489216804504395,False
189,polygon,medium,1.0,2.0,16674.01953125,39.78139877319336,0.22988505747126436,0.37383177570093457,1.6896551724137931,0.49842289090156555,8.314309970590244,3.091217809578424,-6.363962650299072,4.139749050140381,-6.066910743713379,4.539980888366699,True
190,rotated_rect,large,1.0,2.0,15730.6748046875,41.63236618041992,0.6694421315570358,0.801995012468828,0.3179190751445087,0.5496305823326111,17.359548290243367,13.171937957070625,0.20576566457748413,4.771574974060059,0.42620617151260376,5.275062561035156,True
191,triangle,large,1.0,1.0,18162.484375,42.55319595336914,0.5179392824287029,0.6824242424242424,0.07026348808030113,0.73345547914505,12.989205869804906,12.136456129231547,-7.506670951843262,5.791324615478516,-7.746417045593262,5.098158836364746,True
192,polygon,medium,1.0,2.0,29709.703125,45.37651443481445,0.0,0.0,1.3112033195020747,3.165808916091919,8.481814383917154,3.669869419253203,0.41369321942329407,5.465426445007324,-2.090848445892334,7.401819229125977,True
193,circle,large,1.0,1.0,43629.5625,68.06792449951172,0.3543432203389831,0.523269456394212,0.3439119170984456,1.850772500038147,15.425633700014501,23.511528561522596,-3.9783072471618652,5.069350719451904,-3.91959810256958,6.919191837310791,False
194,multi_defect,large,2.0,3.0,44592.30078125,63.52070617675781,0.2907845579078456,0.4505547515677762,0.042364532019704436,1.3502235412597656,16.11087902726095,15.456089047892121,0.3981154263019562,5.048213958740234,1.472856879234314,4.230880260467529,True
195,polygon,large,1.0,2.0,19077.7578125,43.99924850463867,0.4563758389261745,0.6267281105990783,1.1911764705882353,0.1439186930656433,18.151387335061486,8.283854622712624,6.551339149475098,4.467069625854492,6.421722412109375,4.404522895812988,True
196,ellipse,large,1.0,1.0,36453.1484375,53.70412063598633,0.1220614828209765,0.21756647864625303,0.004846526655896607,2.0934019088745117,9.471613189939802,9.425930168123372,-0.6733022332191467,5.25041389465332,-0.6411296725273132,3.157259225845337,True
197,ellipse,medium,1.0,1.0,17889.056640625,36.043453216552734,0.2646239554317549,0.4185022026431718,0.9868421052631579,0.6437755227088928,9.197515059041223,4.629212877398231,0.8925421237945557,5.444845676422119,1.1896653175354004,4.873737335205078,True
198,multi_defect,large,3.0,3.0,29662.431640625,62.49504852294922,0.5559440559440559,0.7146067415730337,0.5407830342577488,0.2735673785209656,28.765076070412036,18.669128248981025,-0.6356956958770752,5.567159175872803,-0.6185085773468018,5.294132232666016,True
199,polygon,small,1.0,2.0,5330.67822265625,17.566696166992188,0.2777777777777778,0.43478260869565216,0.2,0.882334291934967,2.101419003555776,1.7511825029631467,4.495303153991699,4.826525688171387,4.394800186157227,3.9499340057373047,True
