seed,epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5,best_val_threshold,best_val_iou,best_val_dice,best_val_area_error,best_val_score
42,1,1.0063676565885544,0.30303782150149344,0.7033298432826995,0.7008137702941895,0.14416062831878662,0.5566531419754028,,,,,0.4,0.5133380999851573,0.6739263457278464,0.30246066338071176,0.884803782332292
42,2,0.7118273675441742,0.1527961939573288,0.5590311735868454,0.6807514429092407,0.13828793168067932,0.542463481426239,,,,,0.4,0.5176733722711289,0.677874042485689,0.3721954494884015,0.8233519652684165
42,3,0.6898648858070373,0.14801979064941406,0.5418450891971588,0.6565900444984436,0.1358826905488968,0.520707368850708,,,,,0.5,0.5198864529341636,0.6795736122089633,0.2677193948418882,0.9317406703012386
42,4,0.5813919812440872,0.16642890982329844,0.4149630695581436,0.5130376219749451,0.15603040158748627,0.3570072054862976,,,,,0.5,0.5152079120969544,0.6756361478721382,0.14727345363306804,1.0435706063360246
42,5,0.5367402359843254,0.1608278013765812,0.3759124368429184,0.5107465386390686,0.13677023351192474,0.37397629022598267,,,,,0.6,0.5173134091672347,0.6772785294537635,0.14768167889019573,1.0469102597308024
42,6,0.4959998354315758,0.1435861825942993,0.35241365134716035,0.4473903477191925,0.14279285073280334,0.30459749698638916,,,,,0.7,0.5791187743859465,0.7305502912909358,0.15722741032157,1.1524416553553123
42,7,0.4493850827217102,0.13693550564348697,0.3124495804309845,0.430063396692276,0.11726758629083633,0.31279581785202026,,,,,0.7,0.5881824567627035,0.7378484379069102,0.1459665007606597,1.1800643939089541
42,8,0.4090500473976135,0.12236567847430706,0.28668437004089353,0.4008346199989319,0.10730581730604172,0.29352879524230957,,,,,0.6,0.6091686817559795,0.7549981772945744,0.14921837178987257,1.2149484872606813
42,9,0.3981098309159279,0.1201404307037592,0.2779693990945816,0.38552358746528625,0.1082172617316246,0.27730631828308105,,,,,0.6,0.6197271220148893,0.7631153203193264,0.14076883770359627,1.2420736046306193
42,10,0.38104834258556364,0.11229567006230354,0.2687526702880859,0.37478676438331604,0.11558827012777328,0.25919848680496216,,,,,0.6,0.6218958712581146,0.764605484308998,0.14789213189966005,1.2386092236674526
