candidate,split,rows,base_samples,oracle_pair_count,surrogate_pair_count,oracle_ordering_accuracy,surrogate_ordering_accuracy,mismatch_rate,oracle_residual_error_correlation,surrogate_residual_error_correlation,oracle_residual_error_spearman,surrogate_residual_error_spearman,surrogate_vs_oracle_residual_correlation,mean_oracle_residual,mean_surrogate_residual,mean_quality_iou,mean_quality_dice,mean_quality_area_error,rows_by_variant,rows_by_source_defect_type
COMSOL_oracle,train,64,8,224,0,0.5491071428571429,nan,nan,-0.06757427339553745,nan,0.07443057666189937,nan,nan,0.43354611249411157,nan,0.5801818699164103,0.7284976017295339,0.2737119882880065,"{""centerline_offset_small"": 8, ""half_width_expand_local"": 8, ""half_width_shrink_local"": 8, ""mixed_profile_perturbation"": 8, ""profile_extracted_reference"": 8, ""roughness_noise"": 8, ""smooth_global_width_scale"": 8, ""true_reference"": 8}","{""rectangular_notch"": 32, ""rotated_rect"": 32}"
COMSOL_oracle,val,16,2,56,0,0.6785714285714286,nan,nan,0.782660842271333,nan,0.3414276126690509,nan,nan,0.5847836266012495,nan,0.6063296951287866,0.7521975910961327,0.28179603494623656,"{""centerline_offset_small"": 2, ""half_width_expand_local"": 2, ""half_width_shrink_local"": 2, ""mixed_profile_perturbation"": 2, ""profile_extracted_reference"": 2, ""roughness_noise"": 2, ""smooth_global_width_scale"": 2, ""true_reference"": 2}","{""rectangular_notch"": 8, ""rotated_rect"": 8}"
COMSOL_oracle,test,16,2,56,0,0.5357142857142857,nan,nan,0.9082860974626944,nan,0.6902135790594175,nan,nan,0.431841433590754,nan,0.5420965560835461,0.7021429722813621,0.41641921191553544,"{""centerline_offset_small"": 2, ""half_width_expand_local"": 2, ""half_width_shrink_local"": 2, ""mixed_profile_perturbation"": 2, ""profile_extracted_reference"": 2, ""roughness_noise"": 2, ""smooth_global_width_scale"": 2, ""true_reference"": 2}","{""rectangular_notch"": 8, ""rotated_rect"": 8}"
PPF1_profile_station_mlp,train,64,8,224,224,0.5491071428571429,0.5803571428571429,0.4196428571428571,-0.06757427339553745,-0.13389354652925606,0.07443057666189937,0.12156593406593406,0.45334069603893545,0.43354611249411157,0.4259639756354676,0.5801818699164103,0.7284976017295339,0.2737119882880065,"{""centerline_offset_small"": 8, ""half_width_expand_local"": 8, ""half_width_shrink_local"": 8, ""mixed_profile_perturbation"": 8, ""profile_extracted_reference"": 8, ""roughness_noise"": 8, ""smooth_global_width_scale"": 8, ""true_reference"": 8}","{""rectangular_notch"": 32, ""rotated_rect"": 32}"
PPF1_profile_station_mlp,val,16,2,56,56,0.6785714285714286,0.6607142857142857,0.3392857142857143,0.782660842271333,0.5702796118144711,0.3414276126690509,0.7411764705882353,0.5792791125544101,0.5847836266012495,0.6461692062821868,0.6063296951287866,0.7521975910961327,0.28179603494623656,"{""centerline_offset_small"": 2, ""half_width_expand_local"": 2, ""half_width_shrink_local"": 2, ""mixed_profile_perturbation"": 2, ""profile_extracted_reference"": 2, ""roughness_noise"": 2, ""smooth_global_width_scale"": 2, ""true_reference"": 2}","{""rectangular_notch"": 8, ""rotated_rect"": 8}"
PPF1_profile_station_mlp,test,16,2,56,56,0.5357142857142857,0.21428571428571427,0.7857142857142857,0.9082860974626944,-0.7166925662494315,0.6902135790594175,0.014705882352941175,-0.6202874958215854,0.431841433590754,0.3913209417459462,0.5420965560835461,0.7021429722813621,0.41641921191553544,"{""centerline_offset_small"": 2, ""half_width_expand_local"": 2, ""half_width_shrink_local"": 2, ""mixed_profile_perturbation"": 2, ""profile_extracted_reference"": 2, ""roughness_noise"": 2, ""smooth_global_width_scale"": 2, ""true_reference"": 2}","{""rectangular_notch"": 8, ""rotated_rect"": 8}"
PPF2_profile_raster_sequence,train,64,8,224,224,0.5491071428571429,0.6205357142857143,0.3794642857142857,-0.06757427339553745,-0.15513036113281017,0.07443057666189937,0.11089743589743589,0.4844696360836729,0.43354611249411157,0.42574791746036167,0.5801818699164103,0.7284976017295339,0.2737119882880065,"{""centerline_offset_small"": 8, ""half_width_expand_local"": 8, ""half_width_shrink_local"": 8, ""mixed_profile_perturbation"": 8, ""profile_extracted_reference"": 8, ""roughness_noise"": 8, ""smooth_global_width_scale"": 8, ""true_reference"": 8}","{""rectangular_notch"": 32, ""rotated_rect"": 32}"
PPF2_profile_raster_sequence,val,16,2,56,56,0.6785714285714286,0.6785714285714286,0.3214285714285714,0.782660842271333,0.33460477082058704,0.3414276126690509,0.711764705882353,0.23824733358691255,0.5847836266012495,0.6438002491811783,0.6063296951287866,0.7521975910961327,0.28179603494623656,"{""centerline_offset_small"": 2, ""half_width_expand_local"": 2, ""half_width_shrink_local"": 2, ""mixed_profile_perturbation"": 2, ""profile_extracted_reference"": 2, ""roughness_noise"": 2, ""smooth_global_width_scale"": 2, ""true_reference"": 2}","{""rectangular_notch"": 8, ""rotated_rect"": 8}"
PPF2_profile_raster_sequence,test,16,2,56,56,0.5357142857142857,0.30357142857142855,0.6964285714285714,0.9082860974626944,-0.7366309534267629,0.6902135790594175,-0.01764705882352941,-0.6473961161069021,0.431841433590754,0.3986790273678372,0.5420965560835461,0.7021429722813621,0.41641921191553544,"{""centerline_offset_small"": 2, ""half_width_expand_local"": 2, ""half_width_shrink_local"": 2, ""mixed_profile_perturbation"": 2, ""profile_extracted_reference"": 2, ""roughness_noise"": 2, ""smooth_global_width_scale"": 2, ""true_reference"": 2}","{""rectangular_notch"": 8, ""rotated_rect"": 8}"
