sample_id,split,defect_type,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,notes
sample_016,train,rectangular_notch,0.5,0.5983493810178817,0.7487091222030982,0.6590389016018307,4.305704536736057,725,437,0,0.10212825238704681,0.2664754390716553,0.3686037063598633,0.0,0.9999951124191284,0.08642689138650894,tiny_smoke_only
sample_017,train,rectangular_notch,0.5,0.9033232628398792,0.9492063492063492,0.1,0.5889965163182861,660,600,0,0.014774825423955917,0.06714200973510742,0.08191683888435364,0.0,1.0,0.08180402219295502,tiny_smoke_only
sample_018,train,rectangular_notch,0.5,0.8521536670547147,0.9201759899434317,0.026054590570719603,1.5175638773075724,785,806,0,0.03651101142168045,0.09039521217346191,0.12690621614456177,0.0,1.0,0.09550940990447998,tiny_smoke_only
sample_019,train,rectangular_notch,0.5,0.7506561679790026,0.8575712143928036,0.3321678321678322,2.008399310286127,381,286,0,0.023577149957418442,0.15528994798660278,0.17886710166931152,0.0,0.999893307685852,0.04506600275635719,tiny_smoke_only
sample_020,train,rectangular_notch,0.5,0.8606194690265486,0.925089179548157,0.14540816326530612,0.7310773114705743,449,392,0,0.02841639146208763,0.08597320318222046,0.11438959836959839,0.0,0.9999998807907104,0.054879020899534225,tiny_smoke_only
sample_021,train,rectangular_notch,0.5,0.5241379310344828,0.6877828054298643,0.9078947368421053,4.049858704835516,580,304,0,0.09154747426509857,0.35091453790664673,0.4424620270729065,0.0,0.999864935874939,0.06964483857154846,tiny_smoke_only
sample_022,train,rectangular_notch,0.5,0.830078125,0.9071504802561366,0.20470588235294118,0.5082217401471558,512,425,0,0.026872407644987106,0.0999000072479248,0.1267724186182022,0.0,0.9999988079071045,0.06203363835811615,tiny_smoke_only
sample_023,train,rectangular_notch,0.5,0.7990867579908676,0.8883248730964467,0.006791171477079796,1.948000827068242,593,589,0,0.03583632409572601,0.12681782245635986,0.16265414655208588,0.0,0.9999984502792358,0.07352662086486816,tiny_smoke_only
sample_024,train,rectangular_notch,0.5,0.8590998043052838,0.9242105263157895,0.1590909090909091,1.625717243302504,510,440,0,0.022391464561223984,0.08957785367965698,0.11196932196617126,0.0,0.9999997615814209,0.06276657432317734,tiny_smoke_only
sample_025,val,rectangular_notch,0.5,0.9260450160771704,0.9616026711185309,0.05519480519480519,0.08618512854972385,582,616,0,0.013763025403022766,0.06817513704299927,0.08193816244602203,0.0,0.9999990463256836,0.07158699631690979,tiny_smoke_only
sample_026,val,rectangular_notch,0.5,0.5529801324503312,0.7121535181236673,0.14645308924485126,5.353206338291689,501,437,0,0.14124032855033875,0.2984827756881714,0.43972310423851013,0.0,0.9999918937683105,0.06136772036552429,tiny_smoke_only
sample_027,val,rectangular_notch,0.5,0.8581871345029239,0.923682140047207,0.0336,1.3865078886940971,646,625,0,0.035604894161224365,0.10196107625961304,0.1375659704208374,0.0,0.9999988079071045,0.07707367837429047,tiny_smoke_only
sample_028,val,rectangular_notch,0.5,0.6666666666666666,0.8,0.010752688172043012,3.5592525742142898,368,372,0,0.07860826700925827,0.2022455930709839,0.28085386753082275,0.0,0.9999998807907104,0.04548382759094238,tiny_smoke_only
sample_029,val,rectangular_notch,0.5,0.7076566125290024,0.8288043478260869,0.38961038961038963,2.257213715326922,428,308,0,0.05073937028646469,0.17312592267990112,0.2238653004169464,0.0,0.9999997615814209,0.052026934921741486,tiny_smoke_only
sample_030,val,rectangular_notch,0.5,0.8428030303030303,0.9146968139773896,0.171875,1.4143912097899454,525,448,0,0.03263459354639053,0.12036162614822388,0.1529962122440338,0.0,0.9999972581863403,0.06461390107870102,tiny_smoke_only
sample_031,test,rectangular_notch,0.5,0.5973534971644613,0.7479289940828402,0.47076023391812866,4.788190309411116,503,342,0,0.08821731805801392,0.27355313301086426,0.3617704510688782,0.0,0.9999784231185913,0.061334528028964996,tiny_smoke_only
sample_032,test,rectangular_notch,0.5,0.8620689655172413,0.9259259259259259,0.16,1.4374598965695964,551,475,0,0.024996183812618256,0.10663384199142456,0.1316300332546234,0.0,0.9999986886978149,0.06838318705558777,tiny_smoke_only
sample_033,test,rectangular_notch,0.5,0.7158218125960062,0.8343777976723367,0.28417818740399386,2.8092325412393926,466,651,0,0.06124882400035858,0.1596463918685913,0.2208952158689499,0.0,0.9999985694885254,0.05805716663599014,tiny_smoke_only
sample_034,test,rectangular_notch,0.5,0.7057902973395931,0.8275229357798165,0.25206611570247933,3.3734365850832244,606,484,0,0.0667167529463768,0.1886715292930603,0.2553882896900177,0.0,0.9999991655349731,0.07508309185504913,tiny_smoke_only
sample_035,test,rectangular_notch,0.5,0.8219373219373219,0.9022673964034402,0.09672619047619048,2.0890338909498913,607,672,0,0.036742184311151505,0.10773515701293945,0.14447733759880066,0.0,0.9999998807907104,0.0746208131313324,tiny_smoke_only
sample_036,test,rectangular_notch,0.5,0.603112840466926,0.7524271844660194,0.6021052631578947,2.0709329994265597,761,475,0,0.24414685368537903,0.24672609567642212,0.49087294936180115,0.0,1.0,0.09249494224786758,tiny_smoke_only
