sample_id,split,shape_type,topology_type,representation_target,rbc_compatible,component_count,model_pass,rbc_representable,baseline_profile_depth_rmse_m,baseline_Er_like_error,baseline_projected_mask_IoU,baseline_projected_mask_Dice,baseline_area_error,baseline_mask_center_error_px,total_normalized_MAE_vs_oracle,L_mae_mm_vs_label,W_mae_mm_vs_label,D_mae_mm_vs_label,L_mae_mm_vs_oracle,W_mae_mm_vs_oracle,D_mae_mm_vs_oracle,wLD_abs_error_vs_oracle,wWD_abs_error_vs_oracle,wLW_abs_error_vs_oracle,component_recall_proxy,merge_component_proxy,missed_component_proxy,true_component_count,pred_component_count,crack_pred_aspect_ratio,crack_aspect_abs_error,rotation_proxy_available,clip_applied_baseline_train_bounds,pred_L_m,pred_W_m,pred_D_m,pred_wLD,pred_wWD,pred_wLW,oracle_L_m,oracle_W_m,oracle_D_m,oracle_wLD,oracle_wWD,oracle_wLW,fit_oracle_profile_depth_rmse_m,notes
surf_shape_037_flat_bottom_pit,val,flat_bottom_pit,single_component,polygon_or_contour,False,1,False,True,0.00047869995797212217,1.4363383561048058,0.22143698468786807,0.36258437801350046,3.515957446808511,0.15563105361157503,10.095353126525879,13.494508802890778,6.231172249913216,1.2186586271971462,13.542959466576576,6.172106135636568,0.872274162247777,4.125508606433868,4.089284420013428,4.127274513244629,1.0,False,False,1,1,,,False,False,0.021994508802890778,0.012011172249913216,0.0034186586271971464,0.8744894862174988,0.9107189178466797,0.8727269172668457,0.008451549336314201,0.005839066114276648,0.0025463844649493694,4.999998092651367,5.000003337860107,5.000001430511475,7.788210030149947e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_038_flat_bottom_pit,test,flat_bottom_pit,single_component,polygon_or_contour,False,1,False,True,0.0004728785356781078,1.199620891981268,0.3242909987669544,0.4897579143389199,2.0836501901140685,0.1030545426460238,9.965373992919922,12.105380892753601,4.518188160657883,1.6852440193295477,11.993199586868286,4.467041697353125,1.3268934562802315,4.094344258308411,4.067408442497253,4.083492934703827,1.0,False,False,1,1,,,False,False,0.0221053808927536,0.011318188160657883,0.003885244019329548,0.905659556388855,0.9325929880142212,0.9165084958076477,0.010112181305885315,0.006851146463304758,0.0025583505630493164,5.000003814697266,5.000001430511475,5.000001430511475,9.614529281787004e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_039_flat_bottom_pit,test,flat_bottom_pit,single_component,polygon_or_contour,False,1,True,True,0.0002418089170758106,0.3752322223350345,0.6310517529215359,0.7737973387922211,0.5846560846560847,0.11284422746802308,9.551373481750488,7.008273258805275,1.5107576885819447,0.6726824473589658,7.056329399347305,1.413862220942974,0.1827147789299488,4.076039671897888,4.049889326095581,4.063090145587921,1.0,False,False,1,1,,,False,False,0.019008273258805275,0.009670757688581944,0.003672682447358966,0.9239698648452759,0.95011305809021,0.9369036555290222,0.01195194385945797,0.00825689546763897,0.003489967668429017,5.000009536743164,5.000002384185791,4.999993801116943,0.00015498528051100492,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_040_flat_bottom_pit,test,flat_bottom_pit,single_component,polygon_or_contour,False,1,False,True,0.00039155203245765796,0.5380711127379697,0.40951571792693287,0.5810729355033153,1.441908713692946,0.07160174210960298,10.09700870513916,11.959039956331251,5.396927758753299,0.5872468724846839,11.952056549489498,5.394806154072285,0.5867055151611567,4.197037041187286,4.1154680252075195,4.16798859834671,1.0,False,False,1,1,,,False,False,0.025459039956331253,0.0145769277587533,0.003587246872484684,0.8029648661613464,0.8845319747924805,0.8320104479789734,0.013506983406841755,0.009182121604681015,0.0030005413573235273,5.000001907348633,5.0,4.999999046325684,0.00020743362483483535,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_041_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,False,True,0.0005835578257782034,3.577260786741188,0.18412162162162163,0.31098430813124106,4.431192660550459,0.08176927238411026,10.52820110321045,15.594745004177094,10.371082437038423,2.0652862042188644,14.023398980498314,9.702286683022976,1.9344874890521169,4.228448212146759,4.139543890953064,4.201909184455872,1.0,False,False,1,1,,,False,False,0.024944745004177094,0.015046082437038422,0.0030652862042188644,0.7715889811515808,0.8592826128005981,0.7977970838546753,0.01092134602367878,0.005343795754015446,0.0011307987151667476,5.00003719329834,4.998826503753662,4.999706268310547,4.849390786308219e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_042_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,False,True,0.00040638869536142457,2.116572251853466,0.3852040816326531,0.5561694290976059,1.596026490066225,0.06919399957545998,10.057047843933105,10.02304995059967,6.150051921606064,2.024893580004573,8.518618531525135,5.290959030389786,1.8913220847025514,4.131973624229431,4.100431263446808,4.1335694789886475,1.0,False,False,1,1,,,False,False,0.02102304995059967,0.011650051921606064,0.003024893580004573,0.8681384325027466,0.8996116518974304,0.8664734363555908,0.012504431419074535,0.006359092891216278,0.0011335714953020215,5.000112056732178,5.000042915344238,5.000042915344238,5.850144423903751e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_043_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,True,True,0.00024249800209352713,0.7007589112657848,0.6271676300578035,0.7708703374777975,0.5825688073394495,0.035196534033513076,9.768284797668457,6.583586263656618,4.207578451931478,1.4355422593653202,4.314905032515526,3.1162621453404427,1.2597033055499196,4.113667786121368,4.096276342868805,4.1216681599617,1.0,False,False,1,1,,,False,False,0.019783586263656616,0.010807578451931477,0.00293554225936532,0.8864485621452332,0.9037603735923767,0.8786932826042175,0.01546868123114109,0.007691316306591034,0.0016758389538154006,5.000116348266602,5.000036716461182,5.000361442565918,0.00010536019688155603,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_044_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,True,True,0.0004162539672452402,1.0700062027817183,0.5830687830687831,0.7366310160427807,0.7150635208711433,0.009765178721249474,9.942886352539062,8.360955783724785,5.315376405417919,2.123632714152336,5.842333659529686,4.028537310659885,1.9553101155906916,4.13675981760025,4.089620292186737,4.13629686832428,1.0,False,False,1,1,,,False,False,0.023210955783724785,0.01274037640541792,0.003623632714152336,0.8634743094444275,0.9106138348579407,0.8640860319137573,0.0173686221241951,0.008711839094758034,0.0016683225985616446,5.000234127044678,5.000234127044678,5.000382900238037,0.00012006008458805409,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_045_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,False,True,0.000353763682425413,0.981237639139163,0.32934131736526945,0.4954954954954955,2.036363636363636,0.22081726192146994,9.855755805969238,10.425144755840302,5.739471849799156,1.161179959028959,8.784422650933266,4.991029854863882,0.8986413013190031,4.0907803773880005,4.073436498641968,4.08599179983139,1.0,False,False,1,1,,,False,False,0.0197751447558403,0.010414471849799156,0.0033611799590289593,0.9092229604721069,0.9265611171722412,0.9140668511390686,0.010990722104907036,0.005423441994935274,0.002462538657709956,5.000003337860107,4.999997615814209,5.000058650970459,0.00011436935759421481,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_046_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,False,True,0.00023057969025119324,0.5467768226930598,0.5119047619047619,0.6771653543307087,0.9534883720930233,0.04728137374193145,9.697014808654785,7.44347082078457,4.366541251540184,0.9694269273430107,5.750921554863453,3.538531716912985,0.6957354489713907,4.088219583034515,4.077761888504028,4.0829468965530396,1.0,False,False,1,1,,,False,False,0.01844347082078457,0.009866541251540184,0.003169426927343011,0.9119215607643127,0.9223816394805908,0.91746985912323,0.012692549265921116,0.006328009534627199,0.00247369147837162,5.000141143798828,5.000143527984619,5.0004167556762695,0.00012830843930873774,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_047_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,False,True,0.00043140673289178704,0.6197853940331911,0.4188034188034188,0.5903614457831325,1.3877551020408163,0.2123903545601097,9.925800323486328,11.502006950974467,6.623337940871717,0.9949486963450908,9.255640208721161,5.444356240332127,0.6350113544613123,4.134571075439453,4.089438259601593,4.117515027523041,1.0,False,False,1,1,,,False,False,0.024702006950974464,0.013223337940871716,0.003994948696345091,0.8654289245605469,0.9109451174736023,0.8828898072242737,0.015446366742253304,0.007778981700539589,0.0033599373418837786,5.0,5.000383377075195,5.0004048347473145,0.00021113086825279086,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_048_sharp_wall_boxy_corrosion,train,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,True,True,0.00033823890698597643,0.43473186681230597,0.5668724279835391,0.7235718975705844,0.764065335753176,0.033530280130263254,9.785710334777832,8.687164553999901,5.431772169470787,0.5536433570086955,6.416967138648033,4.334619268774986,0.1776488497853279,4.147789120674133,4.092469751834869,4.136483371257782,1.0,False,False,1,1,,,False,False,0.0235371645539999,0.012856772169470787,0.0035536433570086956,0.8527225255966187,0.9075283408164978,0.8635542988777161,0.017120197415351868,0.0085221529006958,0.0033759945072233677,5.000511646270752,4.999998092651367,5.000037670135498,0.00023889256714096748,center/rotation labels used only for metric reconstruction; model input is delta_b only
