sample_id,mesh_validation_pass,mesh_units,mesh_source,surface_continuity_assumption,top_cap_plane,depth_sign_convention,profile_pose_to_comsol_json,steel_surface_z_m,steel_z_min_m,steel_z_max_m,defect_void_embedded_in_steel,defect_intersects_top_surface,bbox_inside_steel,is_watertight,edge_incidence_all_two,nonmanifold_edges_count,zero_area_triangles_count,volume_m3,signed_volume_m3,volume_positive,bounds_min_json,bounds_max_json,max_depth_m,target_D_m,max_depth_abs_error_m,depth_rmse_vs_target,projected_footprint_area_m2,vertex_count,face_count,top_cap_face_count,bottom_face_count,side_face_count,top_normals_mean_z,bottom_normals_mean_z,inverted_normals_flag,export_path,export_format,exact_piao_rbc,rbc_style_approximation,notes,dataset_id,split,depth_bin,size_bin,aspect_bin,curvature_template,geometry_method
rbc_v3topup_001_train_WD_dominant_medium_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,2.2268144747761024e-07,2.2268144747761024e-07,True,"[-0.010374,-0.0035273000000000006,-0.00343]","[0.010374,0.0035273000000000006,0.0]",0.00343,0.00343,0.0,3.414830922222948e-05,0.0001271841019872517,654,1304,568,568,168,1.0,-0.7962508098188249,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_001_train_WD_dominant_medium_narrow.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,medium,elongated,narrow,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_002_train_WD_dominant_deep_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.731369168215963e-07,5.731369168215963e-07,True,"[-0.0129675,-0.004409125,-0.00565]","[0.0129675,0.004409125,0.0]",0.00565,0.00565,0.0,5.625014386936408e-05,0.00019757530308711426,654,1304,568,568,168,1.0,-0.7231591156767253,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_002_train_WD_dominant_deep_narrow.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,deep,elongated,narrow,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_003_train_WD_dominant_medium_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,2.2684780125000044e-07,2.2684780125000044e-07,True,"[-0.0105,-0.0035,-0.003465]","[0.0105,0.0035,0.0]",0.003465,0.003465,0.0,3.456097077151805e-05,0.00012638420197475325,654,1304,568,568,168,1.0,-0.7927876393749964,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_003_train_WD_dominant_medium_narrow.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,medium,elongated,narrow,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_004_train_WD_dominant_deep_compact,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.670110844258061e-07,1.670110844258061e-07,True,"[-0.0060515000000000005,-0.0035273000000000006,-0.00441]","[0.0060515000000000005,0.0035273000000000006,0.0]",0.00441,0.00441,0.0,4.390496678555137e-05,7.279090113735789e-05,654,1304,568,568,168,1.0,-0.6842548367084572,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_004_train_WD_dominant_deep_compact.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,deep,small_compact,compact,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_005_train_WD_dominant_deep_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.779626814453138e-07,5.779626814453138e-07,True,"[-0.013125,-0.004375,-0.00565]","[0.013125,0.004375,0.0]",0.00565,0.00565,0.0,5.6354844373250935e-05,0.00019917510311211114,654,1304,568,568,168,1.0,-0.722214774947055,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_005_train_WD_dominant_deep_narrow.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,deep,elongated,narrow,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_006_train_WD_dominant_medium_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,2.309936412077085e-07,2.309936412077085e-07,True,"[-0.010626,-0.0034726999999999996,-0.0035]","[0.010626,0.0034726999999999996,0.0]",0.0035,0.0035,0.0,3.477694458480265e-05,0.00012558430196225482,654,1304,568,568,168,1.0,-0.7892879926620663,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_006_train_WD_dominant_medium_narrow.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,medium,elongated,narrow,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_007_train_WD_dominant_deep_compact,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.701358463437497e-07,1.701358463437497e-07,True,"[-0.006125,-0.0035,-0.004455]","[0.006125,0.0035,0.0]",0.004455,0.004455,0.0,4.443554084137431e-05,7.279090113735789e-05,654,1304,568,568,168,1.0,-0.6815849082906864,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_007_train_WD_dominant_deep_compact.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,deep,small_compact,compact,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_008_train_WD_dominant_medium_balanced,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.7188224098591866e-07,1.7188224098591866e-07,True,"[-0.00821275,-0.0046295812500000005,-0.002548]","[0.00821275,0.0046295812500000005,0.0]",0.002548,0.002548,0.0,2.536734807053151e-05,0.00013118360204974387,654,1304,568,568,168,1.0,-0.8897489917288816,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_008_train_WD_dominant_medium_balanced.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,medium,medium_balanced,balanced,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_009_train_WD_dominant_deep_wide,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.085061475448438e-06,1.085061475448438e-06,True,"[-0.0129675,-0.00875,-0.00539]","[0.0129675,0.00875,0.0]",0.00539,0.00539,0.0,5.366163436476053e-05,0.0003903512060992379,654,1304,568,568,168,1.0,-0.8567766168440193,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_009_train_WD_dominant_deep_wide.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,deep,large_wide,wide,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_010_train_WD_dominant_shallow_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.441856151372524e-08,6.441856151372524e-08,True,"[-0.007780499999999999,-0.0026454750000000004,-0.001764]","[0.007780499999999999,0.0026454750000000004,0.0]",0.001764,0.001764,0.0,1.756196045112419e-05,6.959130108736414e-05,654,1304,568,568,168,1.0,-0.876464953642003,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_010_train_WD_dominant_shallow_narrow.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,shallow,elongated,narrow,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_011_train_WD_dominant_medium_wide,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.853759583337069e-07,4.853759583337069e-07,True,"[-0.011670749999999999,-0.0077159687500000015,-0.003038]","[0.011670749999999999,0.0077159687500000015,0.0]",0.003038,0.003038,0.0,3.024562642187092e-05,0.0003111611048618925,654,1304,568,568,168,1.0,-0.9300180772115437,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_011_train_WD_dominant_medium_wide.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,medium,large_wide,wide,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_012_train_WD_dominant_deep_balanced,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.3740998090927836e-07,4.3740998090927836e-07,True,"[-0.009509499999999999,-0.005290950000000001,-0.0049]","[0.009509499999999999,0.005290950000000001,0.0]",0.0049,0.0049,0.0,4.8783260972647e-05,0.00017197850268716423,654,1304,568,568,168,1.0,-0.7764199576394645,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_012_train_WD_dominant_deep_balanced.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,deep,medium_balanced,balanced,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_013_train_WD_dominant_medium_compact,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.123739554996297e-08,6.123739554996297e-08,True,"[-0.005187,-0.0030863875,-0.002156]","[0.005187,0.0030863875,0.0]",0.002156,0.002156,0.0,2.146467815803756e-05,5.4393200849893804e-05,654,1304,568,568,168,1.0,-0.8398220044040399,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_013_train_WD_dominant_medium_compact.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,medium,small_compact,compact,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_014_train_WD_dominant_shallow_balanced,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.20326926767574e-08,6.20326926767574e-08,True,"[-0.006915999999999999,-0.003968212499999999,-0.001274]","[0.006915999999999999,0.003968212499999999,0.0]",0.001274,0.001274,0.0,1.2683652951081806e-05,9.358830146231728e-05,654,1304,568,568,168,1.0,-0.9548150901366862,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_014_train_WD_dominant_shallow_balanced.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,shallow,medium_balanced,balanced,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_015_train_WD_dominant_shallow_wide,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.9086980730293554e-07,1.9086980730293554e-07,True,"[-0.010374,-0.0066136875,-0.001568]","[0.010374,0.0066136875,0.0]",0.001568,0.001568,0.0,1.5610638299350534e-05,0.00023677040369953775,654,1304,568,568,168,1.0,-0.9724141135313341,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_015_train_WD_dominant_shallow_wide.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,shallow,large_wide,wide,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_016_train_WD_dominant_shallow_compact,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,2.0534445749156272e-08,2.0534445749156272e-08,True,"[-0.004375,-0.0026454750000000004,-0.001]","[0.004375,0.0026454750000000004,0.0]",0.001,0.001,0.0,9.955773616641271e-06,3.9995000624921914e-05,654,1304,568,568,168,1.0,-0.9380655887329108,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_016_train_WD_dominant_shallow_compact.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,shallow,small_compact,compact,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_017_train_WD_dominant_deep_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.757314256117184e-07,5.757314256117184e-07,True,"[-0.013125,-0.004340875,-0.00565]","[0.013125,0.004340875,0.0]",0.00565,0.00565,0.0,5.6139952221762465e-05,0.00019677540307461584,654,1304,568,568,168,1.0,-0.7205710737573167,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_017_train_WD_dominant_deep_narrow.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,deep,elongated,narrow,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_018_train_WD_dominant_medium_balanced,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.7509814347265615e-07,1.7509814347265615e-07,True,"[-0.0083125,-0.004593750000000001,-0.002574]","[0.0083125,0.004593750000000001,0.0]",0.002574,0.002574,0.0,2.5673902075152623e-05,0.00013038370203724545,654,1304,568,568,168,1.0,-0.8879208929834972,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_018_train_WD_dominant_medium_balanced.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,medium,medium_balanced,balanced,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_019_train_WD_dominant_deep_wide,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.113984699609374e-06,1.113984699609374e-06,True,"[-0.013125,-0.00875,-0.005445]","[0.013125,0.00875,0.0]",0.005445,0.005444999999999999,8.673617379884035e-19,5.4310126727714673e-05,0.000395950506186727,654,1304,568,568,168,1.0,-0.8559865209389638,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_019_train_WD_dominant_deep_wide.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,deep,large_wide,wide,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_020_train_WD_dominant_shallow_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.562382758593742e-08,6.562382758593742e-08,True,"[-0.007875,-0.002625,-0.001782]","[0.007875,0.002625,0.0]",0.001782,0.001782,0.0,1.777420960293802e-05,6.959130108736414e-05,654,1304,568,568,168,1.0,-0.8738189772229233,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_020_train_WD_dominant_shallow_narrow.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,shallow,elongated,narrow,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_021_train_WD_dominant_medium_compact,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.238314337500005e-08,6.238314337500005e-08,True,"[-0.00525,-0.0030625,-0.002178]","[0.00525,0.0030625,0.0]",0.002178,0.0021780000000000002,4.336808689942018e-19,2.1724036963061837e-05,5.4393200849893804e-05,654,1304,568,568,168,1.0,-0.8376567389806217,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_021_train_WD_dominant_medium_compact.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,medium,small_compact,compact,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_022_train_WD_dominant_deep_balanced,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.4559387726562534e-07,4.4559387726562534e-07,True,"[-0.009625,-0.00525,-0.00495]","[0.009625,0.00525,0.0]",0.00495,0.00495,0.0,4.93728591193973e-05,0.00017437820272465956,654,1304,568,568,168,1.0,-0.7737758340101133,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_022_train_WD_dominant_deep_balanced.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,deep,medium_balanced,balanced,WD_dominant,imported_watertight_mesh_solid
rbc_v3topup_023_train_sharp_deep_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.37079361795501e-07,4.37079361795501e-07,True,"[-0.0129675,-0.004409125,-0.00565]","[0.0129675,0.004409125,0.0]",0.00565,0.00565,0.0,6.043383178012845e-05,0.00017277840269966268,582,1160,496,496,168,1.0,-0.6706604692971211,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_023_train_sharp_deep_narrow.stl,ascii_stl,False,True,active_cells=248; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,deep,elongated,narrow,sharp,imported_watertight_mesh_solid
rbc_v3topup_024_train_sharp_medium_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.6981886386563546e-07,1.6981886386563546e-07,True,"[-0.010374,-0.0035273000000000006,-0.00343]","[0.010374,0.0035273000000000006,0.0]",0.00343,0.00343,0.0,3.668816575646544e-05,0.0001103862017247845,582,1160,496,496,168,1.0,-0.75706729164973,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_240_topup_meshes\rbc_v3topup_024_train_sharp_medium_narrow.stl,ascii_stl,False,True,active_cells=248; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v3_topup_20_76,train,medium,elongated,narrow,sharp,imported_watertight_mesh_solid
