seed,epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5,best_val_threshold,best_val_iou,best_val_dice,best_val_area_error,best_val_score
42,1,0.8614645933245754,0.1756679088145763,0.6857966834360415,0.7085742354393005,0.1192898079752922,0.5892844200134277,,,,,0.5,0.4127064976622808,0.5621495970471817,0.4443493150748902,0.5305067796345722
42,2,0.6172910622648291,0.1386539770273475,0.4786370836936676,0.5695396661758423,0.14299923181533813,0.42654043436050415,,,,,0.4,0.4623513678043516,0.6062395715627816,0.325647854423296,0.7429430849438373
42,3,0.4967150274697725,0.12042645318014128,0.3762885750950994,0.42851462960243225,0.0914888009428978,0.33702582120895386,,,,,0.7,0.554120791828864,0.6982946880301097,0.2290965764729209,1.0233189033860528
42,4,0.44092159738411774,0.10933000594377518,0.3315915921786884,0.37743210792541504,0.08706976473331451,0.2903623580932617,,,,,0.7,0.5923838900731067,0.7356135843210293,0.20863035379611267,1.1193671205980231
42,5,0.40398545818285897,0.09856754652148969,0.3054179119634199,0.41979658603668213,0.1044885590672493,0.3153080344200134,,,,,0.6,0.5668582040674216,0.7064655980162944,0.21545555488579626,1.0578682471979195
42,6,0.3781794661337191,0.09329266255503302,0.28488680424990953,0.3535141348838806,0.09595942497253418,0.25755470991134644,,,,,0.6,0.6161805134703932,0.7553044084896884,0.17482815525640452,1.196656766703677
42,7,0.3555295155929016,0.08672133655295716,0.26880817746256924,0.3934314250946045,0.10201378166675568,0.29141765832901,,,,,0.7,0.5900020308165614,0.7220724130790713,0.18798596028957046,1.1240884836060623
42,8,0.37009493832115653,0.09139978623873479,0.2786951516125653,0.3582390546798706,0.08118192851543427,0.27705711126327515,,,,,0.7,0.6152697143096135,0.7544267934266309,0.1855601261935424,1.184136381542702
42,9,0.3376910352223628,0.0822279551947439,0.2554630787522943,0.34042006731033325,0.07260626554489136,0.2678138017654419,,,,,0.7,0.6338819063392851,0.7696005540224661,0.1820560773221925,1.2214263830395589
42,10,0.3376160170043911,0.0813314430751242,0.25628457413063394,0.33465486764907837,0.0769147276878357,0.2577401399612427,,,,,0.6,0.6307119299248864,0.7654382521281067,0.16732659917231074,1.2288235828806824
