sample_id,split,defect_type,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,notes
sample_001,train,rectangular_notch,0.7,0.6805970149253732,0.8099467140319716,0.2793522267206478,3.5855701207549706,316,247,0,0.045484039932489395,0.23607629537582397,0.28156033158302307,0.0,0.9999955892562866,0.04365073889493942,tiny_smoke_only
sample_002,train,rectangular_notch,0.7,0.8341346153846154,0.90956749672346,0.1658653846153846,1.3129086499975178,347,416,0,0.01677108369767666,0.0934024453163147,0.1101735308766365,0.0,1.0,0.04665429890155792,tiny_smoke_only
sample_003,train,rectangular_notch,0.7,0.6390625,0.7797902764537655,0.3609375,3.7675686856339623,409,640,0,0.076572485268116,0.1855766773223877,0.2621491551399231,0.0,1.0,0.053772151470184326,tiny_smoke_only
sample_004,train,rectangular_notch,0.7,0.7578558225508318,0.8622502628811777,0.2751196172248804,1.6672074012494913,533,418,0,0.04360004886984825,0.16595888137817383,0.20955893397331238,0.0,1.0,0.06721679866313934,tiny_smoke_only
sample_005,train,rectangular_notch,0.7,0.7298091042584435,0.8438030560271647,0.18769230769230769,3.189359074523323,528,650,0,0.0774349570274353,0.14337974786758423,0.22081470489501953,0.0,0.9999998807907104,0.0668107122182846,tiny_smoke_only
sample_006,train,rectangular_notch,0.7,0.7792494481236203,0.8759305210918115,0.20089285714285715,2.892530595866873,358,448,0,0.02475380152463913,0.12262672185897827,0.147380530834198,0.0,0.9999997615814209,0.04905130714178085,tiny_smoke_only
sample_007,val,rectangular_notch,0.7,0.6895833333333333,0.8162762022194822,0.047979797979797977,2.8295339116296163,415,396,0,0.06534098088741302,0.217157244682312,0.28249824047088623,0.0,0.9999986886978149,0.05904822796583176,tiny_smoke_only
sample_008,test,rectangular_notch,0.7,0.6666666666666666,0.8,0.3333333333333333,3.1420115606621057,406,609,0,0.06638544797897339,0.17120027542114258,0.23758572340011597,0.0,0.9999946355819702,0.05475910007953644,tiny_smoke_only
