seed,source_index,sample_id,split,defect_group,task_group,defect_type,component_count,component_types,component_type_combination,source_dataset,source_pack,angle_deg,vertex_count,distance_bin,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_connected_component_count,pred_connected_component_count,predicted_component_count_correct,predicted_component_count_is_1,predicted_component_count_is_2,predicted_component_count_is_3,component_count_error,missed_component_flag,merged_component_flag,split_component_flag,extra_fragment_flag,largest_component_area_ratio,second_largest_component_area_ratio,third_largest_component_area_ratio,component_recall_heuristic,polygon_component_present,notes
42,12,single_rect_p2_0013,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.5939490445859873,0.7452547452547452,0.2591304347826087,3.4221407321752744,426,575,0,0.09664514660835266,0.25609809160232544,0.3527432382106781,2.2264882204581227e-07,0.9996597766876221,0.05357605218887329,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,13,single_rect_p2_0014,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.708838821490468,0.8296146044624746,0.07421875,3.194560996629827,474,512,0,0.06197546422481537,0.18881374597549438,0.25078922510147095,7.64754943816115e-08,0.9993212223052979,0.059397339820861816,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,14,single_rect_p2_0015,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8082474226804124,0.8939566704675028,0.15368421052631578,1.0961995367724764,402,475,0,0.02429885044693947,0.11858874559402466,0.14288759231567383,3.064079123760166e-07,0.9998459815979004,0.05016656965017319,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,15,single_rect_p2_0016,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7396694214876033,0.850356294536817,0.12053571428571429,0.4988326706850532,394,448,0,0.03918825834989548,0.1673572063446045,0.20654547214508057,8.453883992842748e-08,0.9996188879013062,0.05002004653215408,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,16,single_rect_p2_0017,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7382671480144405,0.8494288681204569,0.22977941176470587,3.186944250477636,419,544,0,0.052161235362291336,0.1658700704574585,0.21803130209445953,2.773137737221987e-07,0.9997045397758484,0.0528632327914238,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,17,single_rect_p2_0018,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7145359019264448,0.8335035750766088,0.18703703703703703,3.0561060086921032,439,540,0,0.0560414120554924,0.18062692880630493,0.23666834831237793,6.738082447554916e-07,0.9994909763336182,0.056039489805698395,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,18,single_rect_p2_0019,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7307060755336617,0.8444022770398482,0.007619047619047619,1.848857277814908,529,525,0,0.04850351810455322,0.16464650630950928,0.2131500244140625,1.4698098311782815e-06,0.9991251826286316,0.06658226251602173,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,19,single_rect_p2_0020,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8541666666666666,0.9213483146067416,0.036613272311212815,1.2257600530504087,453,437,0,0.020162086933851242,0.10963642597198486,0.1297985166311264,4.181921156032331e-07,0.9995644688606262,0.05735459178686142,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,20,single_rect_p2_0021,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7395104895104895,0.8502512562814071,0.07291666666666667,2.453306040590187,515,480,0,0.048296574503183365,0.16837537288665771,0.21667194366455078,1.3811011285724817e-06,0.9994010925292969,0.06428315490484238,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,21,single_rect_p2_0022,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6695059625212947,0.8020408163265306,0.2807017543859649,1.8014552250941527,410,570,0,0.06287188082933426,0.1944982409477234,0.25737011432647705,2.1939627004030626e-07,0.9998522996902466,0.051550157368183136,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,22,single_rect_p2_0023,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6246575342465753,0.7689713322091062,0.1753846153846154,4.110259242064823,536,650,0,0.0943475216627121,0.2254319190979004,0.3197794556617737,9.610917004465591e-07,0.998747706413269,0.0673987939953804,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,23,single_rect_p2_0024,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6830601092896175,0.8116883116883117,0.19883040935672514,3.4311521445488142,411,513,0,0.05403292551636696,0.1851646900177002,0.23919761180877686,6.100508471718058e-07,0.9996631145477295,0.05360013619065285,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,24,single_rect_p2_0025,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7703862660944206,0.8703030303030304,0.22580645161290322,1.8179934842132888,360,465,0,0.03592751547694206,0.14608711004257202,0.18201462924480438,1.7518625838874868e-07,0.9999051094055176,0.046040672808885574,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,25,single_rect_p2_0026,test,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.668235294117647,0.8011283497884344,0.2956730769230769,0.935248556498681,293,416,0,0.04820401594042778,0.19753283262252808,0.24573685228824615,6.168418309471235e-08,0.9997739195823669,0.03671663999557495,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,26,single_rect_p2_0027,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7777777777777778,0.875,0.14545454545454545,0.7673930142350827,504,440,0,0.037518955767154694,0.15352189540863037,0.19104084372520447,7.426976935676066e-07,0.999190628528595,0.06370950490236282,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,27,single_rect_p2_0028,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7320388349514563,0.8452914798206278,0.35978835978835977,0.6498666063159704,514,378,0,0.0454721599817276,0.18634361028671265,0.23181577026844025,1.5803366295585874e-06,0.998678982257843,0.06469408422708511,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,28,single_rect_p2_0029,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.9343065693430657,0.9660377358490566,0.007575757575757576,0.4953604920386347,532,528,0,0.014023415744304657,0.07815170288085938,0.09217511862516403,8.587904858359252e-07,0.9989411234855652,0.06668204814195633,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,29,single_rect_p2_0030,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6097560975609756,0.7575757575757576,0.016666666666666666,3.907207954590853,366,360,0,0.0668540894985199,0.2502041459083557,0.3170582354068756,4.339047521284556e-08,0.9998233914375305,0.04617501422762871,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,30,single_rect_p2_0031,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7153558052434457,0.834061135371179,0.25523809523809526,1.0177003744255428,391,525,0,0.04466643184423447,0.16054826974868774,0.2052147090435028,3.512511739245383e-07,0.9998613595962524,0.049856819212436676,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,31,single_rect_p2_0032,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8419243986254296,0.914179104477612,0.030303030303030304,1.401657726611315,544,528,0,0.027066251263022423,0.11410558223724365,0.14117182791233063,1.380016328766942e-06,0.9986953139305115,0.06769657880067825,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,32,single_rect_p2_0033,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.728414442700157,0.8428701180744778,0.005434782608695652,3.591118104866697,549,552,0,0.0530707985162735,0.17023617029190063,0.22330696880817413,1.0563392152107554e-06,0.9988431930541992,0.06788724660873413,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,33,single_rect_p2_0034,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6833333333333333,0.8118811881188119,0.31666666666666665,1.608170519362754,533,780,0,0.08402862399816513,0.18377983570098877,0.2678084671497345,1.4204319995769765e-06,0.9985021352767944,0.06720229983329773,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,34,single_rect_p2_0035,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.699228791773779,0.8229954614220878,0.39492753623188404,1.3829217592990308,385,276,0,0.03941198065876961,0.2069498896598816,0.2463618665933609,3.336872111958655e-08,0.9997046589851379,0.04870834946632385,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,35,single_rect_p2_0036,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.5699797160243407,0.7260981912144703,0.06015037593984962,3.9013479152154016,375,399,0,0.08139772713184357,0.2725145220756531,0.35391223430633545,3.729312822997599e-07,0.9998294115066528,0.04762183502316475,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,36,single_rect_p2_0037,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8116788321167884,0.8960515713134569,0.16148148148148148,1.2095507525572877,566,675,0,0.04071900248527527,0.12250316143035889,0.16322216391563416,1.138838911174389e-06,0.9984756112098694,0.06995633244514465,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,37,single_rect_p2_0038,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6815476190476191,0.8106194690265487,0.31845238095238093,0.21102368762579696,458,672,0,0.06275977194309235,0.18278944492340088,0.24554921686649323,1.400172777721309e-07,0.9994300007820129,0.05759647488594055,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,38,single_rect_p2_0039,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6523605150214592,0.7896103896103897,0.22580645161290322,2.2250920386579174,336,434,0,0.05824322625994682,0.21681159734725952,0.27505481243133545,8.633506354271958e-08,0.9998540878295898,0.04264422506093979,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,39,single_rect_p2_0040,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7604938271604939,0.8639551192145862,0.03133903133903134,2.066004721065064,362,351,0,0.028944987803697586,0.14826875925064087,0.17721374332904816,1.2584628450440505e-07,0.9997910857200623,0.045933958142995834,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,40,single_rect_p2_0041,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.5786026200873362,0.7330567081604425,0.7180451127819549,2.8302457363089957,457,266,0,0.08029603958129883,0.3007158637046814,0.3810119032859802,2.459255199482868e-07,0.9994204044342041,0.058046936988830566,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,41,single_rect_p2_0042,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7912621359223301,0.8834688346883469,0.13636363636363635,1.9409775284590698,513,594,0,0.037349455058574677,0.12763303518295288,0.16498249769210815,6.102580414335534e-07,0.9989483952522278,0.06445972621440887,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,42,single_rect_p2_0043,test,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6764091858037579,0.8069738480697385,0.347953216374269,3.4997418647292755,461,342,0,0.060090892016887665,0.2161802053451538,0.27627110481262207,2.0267941636120668e-07,0.9993755221366882,0.05730005353689194,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,43,single_rect_p2_0044,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7411167512690355,0.8513119533527697,0.19473684210526315,2.159124108873744,459,570,0,0.05325133353471756,0.1554262638092041,0.20867758989334106,9.387469646071622e-08,0.9993191957473755,0.058248572051525116,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,44,single_rect_p2_0045,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8077922077922078,0.8936781609195402,0.10909090909090909,2.3108374760772885,366,330,0,0.028179559856653214,0.1451238989830017,0.17330345511436462,1.5925157015317382e-07,0.9998499155044556,0.04668567329645157,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,45,single_rect_p2_0046,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6164772727272727,0.7627416520210897,0.3835227272727273,2.9173455198594924,434,704,0,0.11743956804275513,0.23819899559020996,0.3556385636329651,4.2555211621220224e-07,0.9995593428611755,0.05426611006259918,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,46,single_rect_p2_0047,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7100737100737101,0.8304597701149425,0.2894736842105263,1.5992049676416646,392,304,0,0.04065908491611481,0.19331181049346924,0.23397089540958405,3.0241417903198453e-07,0.999768078327179,0.049792706966400146,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,47,single_rect_p2_0048,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6065989847715736,0.7551342812006319,0.37969924812030076,2.6628270154788862,367,266,0,0.05844946950674057,0.2633005380630493,0.3217500150203705,1.9736600620490208e-07,0.9998736381530762,0.046108584851026535,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,48,single_rect_p2_0049,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6224066390041494,0.7672634271099744,0.2544642857142857,3.5924463384355594,334,448,0,0.07732495665550232,0.24538886547088623,0.32271382212638855,4.1725904509348766e-08,0.9998125433921814,0.04228338599205017,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,49,single_rect_p2_0050,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6906474820143885,0.8170212765957446,0.288961038961039,3.194942298174367,397,308,0,0.04517262801527977,0.21331942081451416,0.25849205255508423,1.7592107326436235e-07,0.9997685551643372,0.05003498122096062,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,50,single_rect_p2_0051,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8238255033557047,0.9034038638454461,0.058712121212121215,1.783284988554916,559,528,0,0.03082568198442459,0.12492668628692627,0.15575236082077026,2.241819174741977e-06,0.99853515625,0.06967240571975708,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,51,single_rect_p2_0052,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7228260869565217,0.8391167192429022,0.27717391304347827,2.606275367817819,532,736,0,0.07803735136985779,0.17085731029510498,0.24889466166496277,2.277514710158357e-07,0.9993171691894531,0.06627102941274643,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,52,single_rect_p2_0053,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7823639774859287,0.8778947368421053,0.13725490196078433,2.1620792716409576,440,510,0,0.037523720413446426,0.1401849389076233,0.17770865559577942,2.3081510391875781e-07,0.9997668862342834,0.05621611326932907,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,53,single_rect_p2_0054,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.84185303514377,0.9141370338248048,0.10673234811165845,1.6417427503168667,544,609,0,0.031264979392290115,0.11114412546157837,0.14240910112857819,1.2299865375098307e-06,0.9990442395210266,0.06750135123729706,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,54,single_rect_p2_0055,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.838012958963283,0.9118683901292597,0.002352941176470588,1.632468358479202,426,425,0,0.01908547431230545,0.11028164625167847,0.12936711311340332,2.474181144407339e-07,0.9996781349182129,0.05361040681600571,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
