seed,split,best_epoch,selected_threshold,best_val_score,initial_train_loss,final_train_loss,train_loss_decreased,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_zero_sum,pred_connected_component_count_mean,predicted_component_count_is_2_rate,missed_component_rate,merged_component_rate,split_component_rate,component_recall_mean
42,train,35,0.6,1.2523653549801825,1.0063676565885544,5.680538833985338e-06,True,160,0.6974221696480356,0.8199519728521576,0.11835109688924192,2.9245983662166912,0,2.0,1.0,0.0,0.0,0.0,1.0
42,val,35,0.6,1.2523653549801825,1.0063676565885544,5.680538833985338e-06,True,40,0.6197516505356601,0.7622485789958229,0.12962070106554388,4.264504519449145,0,2.0,1.0,0.0,0.0,0.0,1.0
42,test,35,0.6,1.2523653549801825,1.0063676565885544,5.680538833985338e-06,True,40,0.6112179892862842,0.756936857251658,0.16379758539793554,3.9445635936801344,0,2.0,1.0,0.0,0.0,0.0,1.0
123,train,37,0.6,1.2644766167981063,1.0150395661592484,1.4478895514002943e-05,True,160,0.7013715497031349,0.8226315548459745,0.11649319081308315,2.7246556883718718,0,2.0,1.0,0.0,0.0,0.0,1.0
123,val,37,0.6,1.2644766167981063,1.0150395661592484,1.4478895514002943e-05,True,40,0.6286969431005939,0.7690876369266536,0.13319453890155705,4.130888535798008,0,2.0,1.0,0.0,0.0,0.0,1.0
123,test,37,0.6,1.2644766167981063,1.0150395661592484,1.4478895514002943e-05,True,40,0.6104240029113427,0.7561898644106294,0.1594982287507324,3.6098607697700045,0,2.0,1.0,0.0,0.0,0.0,1.0
2026,train,36,0.6,1.2643875844690864,1.0146810203790664,0.0026239917846396566,True,160,0.6809134522088641,0.80820384399358,0.11863568160582938,3.2573285464611006,0,2.0,1.0,0.0,0.0,0.0,1.0
2026,val,36,0.6,1.2643875844690864,1.0146810203790664,0.0026239917846396566,True,40,0.6254895282795954,0.7665556295396573,0.12757808226620426,4.278932510857906,0,2.0,1.0,0.0,0.0,0.0,1.0
2026,test,36,0.6,1.2643875844690864,1.0146810203790664,0.0026239917846396566,True,40,0.6136416215531232,0.7588132254227401,0.16580806399114562,3.653340984662632,0,2.0,1.0,0.0,0.0,0.0,1.0
