config_name,steps,lr,lambda_prior,val_initial_iou,val_refined_iou,delta_mask_iou,val_initial_dice,val_refined_dice,delta_mask_dice,val_initial_area_error,val_refined_area_error,delta_area_error,val_initial_forward_nrmse,val_refined_forward_nrmse,forward_nrmse_reduction,val_initial_angle_mae_deg,val_refined_angle_mae_deg,angle_mae_delta,parameter_drift_mean,excessive_parameter_drift_flag,val_refinement_score
steps20_lr0.01_prior0.05,20,0.01,0.05,0.6774553461882845,0.6752848532994576,-0.002170492888826696,0.805482977173386,0.8036022386062949,-0.0018807385670913063,0.15169980540634018,0.13872133032953504,-0.012978475076805154,0.4653650291062371,0.4086793639408314,0.056685665165405776,19.5283409088842,20.857504129924383,1.3291632210401834,0.3997323681854168,0.0,0.007285901577163153
steps20_lr0.01_prior0.1,20,0.01,0.1,0.6774553461882845,0.6742916501939458,-0.0031636959943385375,0.805482977173386,0.8029124728442276,-0.002570504329158583,0.15169980540634018,0.13914428559087796,-0.012555519815462228,0.4653650291062371,0.40934599642188335,0.056019032684353764,19.5283409088842,20.657500566402735,1.1291596575185374,0.3795597337586233,0.0,0.005469606213373632
steps20_lr0.03_prior0.05,20,0.03,0.05,0.6774553461882845,0.6480071091216424,-0.029448237066642055,0.805482977173386,0.7826078620675996,-0.022875115105786558,0.15169980540634018,0.1893335794034816,0.0376337739971414,0.4653650291062371,0.3547565733684101,0.11060845573782702,19.5283409088842,21.593757202276226,2.0654162933920275,0.8877064266503754,0.0,-0.06783543502200462
steps20_lr0.03_prior0.1,20,0.03,0.1,0.6774553461882845,0.6532613949372094,-0.024193951251074933,0.805482977173386,0.7864089427529757,-0.019074034420410564,0.15169980540634018,0.18999148883168945,0.03829168342534929,0.4653650291062371,0.35690427763144156,0.10846075147479557,19.5283409088842,20.179295111335048,0.6509542024508463,0.8102127606368303,0.0,-0.05986751880187567
steps50_lr0.01_prior0.05,50,0.01,0.05,0.6774553461882845,0.658273242062348,-0.019182104125936336,0.805482977173386,0.7902945295321525,-0.01518844764123367,0.15169980540634018,0.17002508428819496,0.018325278881854784,0.4653650291062371,0.3653594284843008,0.10000560062193631,19.5283409088842,21.212842850249444,1.6845019413652476,0.7361509279760785,0.0,-0.03269471052463753
steps50_lr0.01_prior0.1,50,0.01,0.1,0.6774553461882845,0.6613570359571197,-0.016098310231164703,0.805482977173386,0.7927356511992615,-0.012747325974124698,0.15169980540634018,0.16589873466978,0.014198929263439825,0.4653650291062371,0.3681011918048039,0.09726383730143326,19.5283409088842,20.1784820370391,0.6501411281548981,0.6692046791723363,0.0,-0.023591798008442577
steps50_lr0.03_prior0.05,50,0.03,0.05,0.6774553461882845,0.6489807944928851,-0.02847455169539914,0.805482977173386,0.7830144952892827,-0.02246848188410342,0.15169980540634018,0.21851228644725224,0.06681248104091202,0.4653650291062371,0.3253220772499161,0.14004295185632099,19.5283409088842,19.71419127930258,0.18585037041837743,1.159600364999512,1.0,-0.18974692424915038
steps50_lr0.03_prior0.1,50,0.03,0.1,0.6774553461882845,0.6581082034948672,-0.0193471426934173,0.805482977173386,0.7902118573996204,-0.015271119773765843,0.15169980540634018,0.2049438463876273,0.05324404098128714,0.4653650291062371,0.3314168222078384,0.13394820689839873,19.5283409088842,19.784290649422466,0.25594974053826763,0.9571359288477878,0.0,-0.06107266206879054
