epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5
1,0.9571990339379561,0.25471793075925425,0.7024811067079243,0.6369431614875793,0.08395273983478546,0.5529904365539551,4.6992481203007515e-05,9.381743127873159e-05,0.9997901148188586,-0.9996493049063768
2,0.6062259517217937,0.08637916100652594,0.5198467875781813,0.5881760716438293,0.0764358714222908,0.5117402076721191,0.004291022121638374,0.008507870833155384,0.985022628190644,-0.9722237352358503
3,0.5404462986870816,0.08306433574149483,0.4573819637298584,0.4414992928504944,0.15358643233776093,0.28791284561157227,0.5710120855399928,0.7193787766203767,0.5620803236439998,0.7283105385163698
4,0.39768168643901225,0.10030578390548103,0.29737590488634613,0.3737763464450836,0.07559642195701599,0.2981799244880676,0.594300773399924,0.7379109988415679,0.3306073265881434,1.0016044456533484
5,0.3745737483626918,0.08733962789962166,0.2872341243844283,0.37658601999282837,0.07225632667541504,0.30432969331741333,0.59424420244848,0.7380695926478509,0.3490567825269803,0.9832570125693505
6,0.37821778498197856,0.08992368453427364,0.28829409887916163,0.3647388219833374,0.07992417365312576,0.28481465578079224,0.5947772294457145,0.7386389579222848,0.34542409340597147,0.987992093962028
7,0.3702544867992401,0.08211764026629298,0.2881368461408113,0.3617544174194336,0.08364409953355789,0.2781103253364563,0.5964331782534226,0.7399604771933964,0.33483698983812793,1.0015566656086912
8,0.36796564334317255,0.08497478499224312,0.2829908603116086,0.3607649505138397,0.07610086351633072,0.2846640944480896,0.6002221023570753,0.7430954003918495,0.3133033428979417,1.030014159850983
9,0.3639957402881823,0.08227899435319398,0.2817167451507167,0.34955722093582153,0.08078832924365997,0.26876890659332275,0.605930324156919,0.7482124945372393,0.3039801602470483,1.05016265844711
10,0.3231337807680431,0.0747122815565059,0.24842149646658646,0.30667561292648315,0.05796908214688301,0.24870651960372925,0.6587863873317713,0.7917282073027618,0.25602598791691095,1.1944886067176224
11,0.2953313087162219,0.06841730600909184,0.22691399800150017,0.30632561445236206,0.07774578034877777,0.2285798192024231,0.6530285259853377,0.7869917967081048,0.288687255732547,1.1513330669608954
12,0.2856646407591669,0.06518832790224176,0.2204763136411968,0.29118114709854126,0.07690177857875824,0.21427935361862183,0.6651071316978265,0.7962101426125372,0.2546746650665407,1.206642609243823
13,0.2867642923405296,0.06696036007059247,0.21980393246600502,0.3012625277042389,0.074067622423172,0.2271949052810669,0.6568327930249813,0.7891944739174224,0.30424534093229444,1.1417819260101092
14,0.28276521673328,0.06675666943192482,0.21600854396820068,0.2926449477672577,0.06371518969535828,0.22892975807189941,0.6640838059040194,0.7953362572959733,0.26581044844916707,1.1936096147508257
15,0.27634655409737635,0.0634945054587565,0.21285204824648404,0.28243157267570496,0.07043251395225525,0.2119990587234497,0.672227471800981,0.8014184726176753,0.23712014933203493,1.2365257950866213
16,0.2663523445003911,0.06182132347633964,0.20453102337686638,0.2817215919494629,0.05889839306473732,0.22282320261001587,0.6694822414326544,0.799945622091227,0.22381578849383751,1.245612075030044
17,0.2639545257154264,0.0606090569574582,0.20334546816976448,0.27905717492103577,0.06393131613731384,0.21512585878372192,0.6709408214851668,0.8005450014794558,0.21971268365856217,1.2517731393060605
18,0.26625314198042216,0.06165239469785439,0.20460074826290733,0.2805270552635193,0.06359882652759552,0.21692824363708496,0.6720615675245556,0.8011896908510996,0.24287408677108652,1.2303771716045686
19,0.264110372254723,0.060985738901715526,0.20312463609795822,0.2805514931678772,0.07123703509569168,0.2093144655227661,0.6736621645036985,0.8023842477409432,0.23278877165745376,1.243257640587188
