candidate,split,liftoff_subset,sample_count,normalized_param_mae,dimension_mae_norm,curvature_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,wMAE_auxiliary,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m,er_like_profile_error,max_depth_error_m,volume_proxy_rel_error,seed,selected_seed,best_epoch,best_val_selection_metric
C1_unconditioned_liftoff_aug,val,sensor_z_0.012,8,0.7391313873231411,0.6557934284210205,0.8224693387746811,2.598275288939476,2.163302317261696,1.28147042542696,0.14059999585151672,0.2440865859389305,0.16060026735067368,0.1817622808739543,0.7248152372145604,0.8227538469518029,0.000657429605780635,0.6146419048309326,0.0012814704241463915,1.3408102110901308,2026,False,13,0.9536421746015549
C1_unconditioned_liftoff_aug,test,sensor_z_0.006,8,0.8452117256820202,0.5683786161243916,1.1220449097454548,1.4304393008351326,1.4580505192279816,1.4102260954678059,0.29754041135311127,0.20010775327682495,0.2522025927901268,0.24995024967938662,0.7931868773820769,0.8834044466383573,0.0006563393089891179,0.8766901241615415,0.0014102260902291164,0.9861503298710269,2026,False,13,0.9536421746015549
C1_unconditioned_liftoff_aug,test,sensor_z_0.008,8,0.9133473299443722,0.6534735336899757,1.17322114482522,2.3120659049600363,1.6829162016510963,1.4665067940950394,0.29710571467876434,0.2229306623339653,0.2630744129419327,0.261036928743124,0.7370706230652453,0.8434417034789532,0.0006846498235972831,0.9008680433034897,0.0014665068010799587,1.3033134827193622,2026,False,13,0.9536421746015549
C1_unconditioned_liftoff_aug,test,sensor_z_0.010,8,1.0359080098569393,0.8056665100157261,1.266149491071701,3.6637952774763107,2.9973744601011276,1.3755776286125183,0.29922305047512054,0.25880297273397446,0.2855687141418457,0.28119824873283505,0.6079827434779186,0.7478028377857624,0.0006322307599475607,0.8169104550033808,0.0013755776308244094,1.9754520080761846,2026,False,13,0.9536421746015549
C1_unconditioned_liftoff_aug,test,sensor_z_0.012,8,0.8569807559251785,0.6588345654308796,1.0551269426941872,2.139214852824807,1.5469684889540076,1.5624600425362587,0.2584472969174385,0.23380038142204285,0.21241476386785507,0.23488748259842396,0.7564147778564823,0.8480783224221967,0.0007363086733676028,1.008525986224413,0.0015624600200681016,1.912576228656854,2026,False,13,0.9536421746015549
C2_sensor_z_conditioned,train,sensor_z_0.006,32,0.350237934384495,0.32198585986043327,0.3784900060854852,1.2919988112989813,1.246775845065713,0.5762307632248849,0.10537911206483841,0.08014729991555214,0.06843582168221474,0.08465407784387935,0.8446197248237088,0.910399492493942,0.00026289237680998667,0.17445553294965066,0.0005762307591794524,0.2314997684743631,42,False,14,0.946381351351738
C2_sensor_z_conditioned,train,sensor_z_0.008,32,0.40218469640240073,0.35614987509325147,0.44821950973710045,1.3576729902997613,1.4292915186379105,0.6403606576495804,0.11681815981864929,0.09810273163020611,0.08511360175907612,0.10001149843083113,0.8211815625097751,0.896750743978902,0.0003038609477528098,0.23738885906641372,0.0006403606639651116,0.34364826536815285,42,False,14,0.946381351351738
C2_sensor_z_conditioned,train,sensor_z_0.010,32,0.35721347806975245,0.3019598153186962,0.41246714364388026,1.344605685211718,1.4558558684075251,0.43348064948804677,0.11029352061450481,0.08559258468449116,0.08032740280032158,0.09207116952165961,0.8304990963981689,0.9040624917829458,0.00020504848544078413,0.1523493496933952,0.00043348065082682297,0.23021417133109107,42,False,14,0.946381351351738
C2_sensor_z_conditioned,train,sensor_z_0.012,32,0.44192511681467295,0.37956602848134935,0.5042841983959079,1.3848352171480656,1.8141512388829142,0.6191581516177393,0.1279881466180086,0.10765492543578148,0.10145208425819874,0.11236505233682692,0.8108923026368451,0.8914061810637844,0.0002950888285795372,0.2448279958916828,0.0006191581560415216,0.36767671967842247,42,False,14,0.946381351351738
C2_sensor_z_conditioned,val,sensor_z_0.006,8,0.715002179145813,0.5616191253066063,0.868385199457407,1.5957499779760838,2.3675433695316315,1.104544230736792,0.1585320085287094,0.2321539670228958,0.18510697782039642,0.19193098600953817,0.6976220113992033,0.8145877111980373,0.0005697780343325576,0.5082249566912651,0.0011045442224713042,0.7145953822830883,42,False,14,0.946381351351738
C2_sensor_z_conditioned,val,sensor_z_0.008,8,0.6556720286607742,0.5293974466621876,0.7819466292858124,2.2094352319836617,2.3908980898559093,0.8369721248745918,0.14458642154932022,0.21822942048311234,0.15621458739042282,0.1730101453140378,0.6732405075540853,0.7958446779505489,0.0004357267989689717,0.39642837550491095,0.0008369721326744184,0.5895428222666061,42,False,14,0.946381351351738
C2_sensor_z_conditioned,val,sensor_z_0.010,8,0.7640946321189404,0.5811081975698471,0.9470810703933239,2.5961370654404163,2.373964451253414,0.9463046956807375,0.16057196259498596,0.26553939282894135,0.2010454386472702,0.20905226469039917,0.6694734782921009,0.7903144020689719,0.0005216696263232734,0.46459129825234413,0.0009463046735618263,0.8310269989474706,42,False,14,0.946381351351738
C2_sensor_z_conditioned,val,sensor_z_0.012,8,0.7466163970530033,0.4876332636922598,1.0055995360016823,2.256595967337489,1.6302108149975538,0.8726576715707779,0.1869903951883316,0.2669483423233032,0.21312104165554047,0.2223532572388649,0.7427750910451794,0.8427918917740339,0.00047243622975656763,0.42113375663757324,0.0008726576488697901,0.60480975826961,42,False,14,0.946381351351738
C2_sensor_z_conditioned,test,sensor_z_0.006,8,0.9223762601613998,0.5546510554850101,1.290101457387209,1.796977125108242,2.2900482080876827,1.0529715162701905,0.3065856695175171,0.26260654628276825,0.2904975861310959,0.2865632697939873,0.6660355309408936,0.7886239445083911,0.000487337867525639,0.6527917347848415,0.0010529715073062107,1.1356848659805052,42,False,14,0.946381351351738
C2_sensor_z_conditioned,test,sensor_z_0.008,8,0.9881947971880436,0.7474572397768497,1.2289323881268501,2.3381055891513824,3.0458460226655006,1.4488960541784763,0.3180268481373787,0.23636165261268616,0.26673734933137894,0.2737086210399866,0.6277922827154039,0.7603509044778136,0.0006674044980172766,0.912007262930274,0.0014488960587186739,1.6964761798148151,42,False,14,0.946381351351738
C2_sensor_z_conditioned,test,sensor_z_0.010,8,1.0003799833357334,0.8112962171435356,1.18946373462677,2.760041169822216,3.1502052061259747,1.5631980560719967,0.2946827933192253,0.226648211479187,0.27195780724287033,0.26442959858104587,0.6293953809913817,0.7603583863102238,0.0007057046404952416,0.9636054094880819,0.0015631980495527387,2.118440232434656,42,False,14,0.946381351351738
C2_sensor_z_conditioned,test,sensor_z_0.012,8,1.0165752470493317,0.8781503960490227,1.1550001502037048,3.224730283021927,3.206763096153736,1.6917209848761559,0.30311375111341476,0.2143668830394745,0.25438742339611053,0.25728935468941927,0.6165593376750773,0.7492931569145216,0.0007816964825906325,1.0325576607137918,0.0016917210014071316,2.2220269893420896,42,False,14,0.946381351351738
C2_sensor_z_conditioned,train,sensor_z_0.006,32,0.46665449533611536,0.43030338012613356,0.503005611943081,1.6631623157300055,1.668530872790143,0.7840137081220746,0.12972593866288662,0.09901237674057484,0.10739273950457573,0.1120436837663874,0.8037035207262638,0.8873831375749929,0.0003533031948563803,0.303200296824798,0.0007840137077437248,0.4480689125310332,123,False,10,0.9463333696126938
C2_sensor_z_conditioned,train,sensor_z_0.008,32,0.4789081618655473,0.4364384163636714,0.521377912722528,1.667067970149219,1.850962104741484,0.7574413638212718,0.13553619012236595,0.10534810647368431,0.10774296149611473,0.1162090863508638,0.8062346833459645,0.8848030764339252,0.00034644903530534066,0.26307565509341657,0.0007574413684778847,0.38769626668565244,123,False,10,0.9463333696126938
C2_sensor_z_conditioned,train,sensor_z_0.010,32,0.5163025334477425,0.4296370754018426,0.6029680052306503,1.6573579385876656,1.9736759895458817,0.7015008116723038,0.15222027897834778,0.1273635234683752,0.12333905696868896,0.13430762029020116,0.7936397032613821,0.878900946519354,0.000333747487616165,0.2576648745452985,0.0007015008050075267,0.3967844500311275,123,False,10,0.9463333696126938
C2_sensor_z_conditioned,train,sensor_z_0.012,32,0.5977385770529509,0.4701930773444474,0.7252840860746801,1.9427255438640714,2.1775911778677255,0.7334546700585634,0.17688927054405212,0.16006512194871902,0.14731796458363533,0.16142411960754544,0.7655757679935784,0.8591773907189431,0.00036585840757652477,0.3415149716893211,0.0007334546680795029,0.5627610607391835,123,False,10,0.9463333696126938
C2_sensor_z_conditioned,val,sensor_z_0.006,8,0.7058534175157547,0.5601137205958366,0.8515931442379951,1.9104021862149239,1.6945907063782215,1.2061449810862541,0.16823610663414001,0.22589221596717834,0.17180608212947845,0.18864480033516884,0.7283101139577874,0.834337664662514,0.0005996525960654253,0.5397999174892902,0.0012061449961038306,0.713695902858523,123,False,10,0.9463333696126938
C2_sensor_z_conditioned,val,sensor_z_0.008,8,0.6814088188111782,0.5469997897744179,0.815817853435874,2.2528850212693214,1.8907376043498516,1.026220329105854,0.1415533721446991,0.23769314587116241,0.16167815774679184,0.18030822789296508,0.7007464042421881,0.8153755015425961,0.0004983289072697517,0.4147881604731083,0.001026220343192108,0.7197266404310179,123,False,10,0.9463333696126938
C2_sensor_z_conditioned,val,sensor_z_0.010,8,0.734915018081665,0.5057713929563761,0.9640586599707603,1.8415224067866802,1.9445645287632942,0.9519367897883058,0.14497970789670944,0.2972065657377243,0.1953178569674492,0.2125013773329556,0.7241940285671389,0.8288464040345719,0.0005270668771117926,0.43893845938146114,0.0009519367740722373,0.802174926353037,123,False,10,0.9463333696126938
C2_sensor_z_conditioned,val,sensor_z_0.012,8,0.7546455003321171,0.576608819887042,0.9326821602880955,3.117175556719303,2.064772952347994,0.8923841267824173,0.14650221168994904,0.29525986313819885,0.17595244199037552,0.20590483862906694,0.6909475908205246,0.8044109662456509,0.0004742227156384615,0.4741085581481457,0.0008923841378418729,0.8301600145199443,123,False,10,0.9463333696126938
C2_sensor_z_conditioned,test,sensor_z_0.006,8,0.9071220345795155,0.6155585646629333,1.1986854542046785,1.4271545056253672,1.6648566648364067,1.5324069848284125,0.29390043765306473,0.26136622577905655,0.2451356127858162,0.26680076122283936,0.7831540112661881,0.8757743974875876,0.0006799761958973249,0.9951129565015435,0.0015324069681810215,1.0646308612463269,123,False,10,0.9463333696126938
C2_sensor_z_conditioned,test,sensor_z_0.008,8,0.9702621959149837,0.7128556556999683,1.2276688255369663,2.1754303257912397,2.4161400496959686,1.524597592651844,0.30509310215711594,0.2444821298122406,0.26970505714416504,0.27309342566877604,0.7075639345466588,0.8209241101427482,0.0006899621985212434,0.949555654078722,0.001524597595562227,1.377024409237337,123,False,10,0.9463333696126938
C2_sensor_z_conditioned,test,sensor_z_0.010,8,0.9091093502938747,0.6598734520375729,1.1583452867344022,2.440546367317438,2.48703533411026,1.2466115951538086,0.293478287756443,0.2199075073003769,0.25980257242918015,0.25772945396602154,0.6838963388147656,0.805794810187489,0.0005676384680555202,0.780296384356916,0.0012466116022551432,1.3596407329124502,123,False,10,0.9463333696126938
C2_sensor_z_conditioned,test,sensor_z_0.012,8,0.8641640990972519,0.711840346455574,1.0164878740906715,1.846328129991889,2.061834752559662,1.6907417997717857,0.2740645408630371,0.19155417382717133,0.21456574648618698,0.22672814689576626,0.746883895177307,0.8446955866140985,0.0007917390903457999,1.1344786398112774,0.0016907417884794995,1.8721998279724912,123,False,10,0.9463333696126938
