seed,split,best_epoch,selected_threshold,best_val_score,initial_train_loss,final_train_loss,train_loss_decreased,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_correct_rate,predicted_component_count_is_1_rate,predicted_component_count_is_2_rate,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean,task_gate_accuracy,count_head_accuracy
42,train,39,0.6,1.2902075572711258,0.8322422668203577,0.0050195680295645785,True,882,0.765629346813813,0.8652551009494425,0.09326787580436498,1.9957448973763077,0,0.19310112228055323,1.9081632653061225,0.9988662131519275,0.4546485260770975,0.18253968253968253,0.36281179138321995,0.0,0.0,0.0011337868480725624,0.0011337868480725624,1.0,1.0,1.0
42,val,39,0.6,1.2902075572711258,0.8322422668203577,0.0050195680295645785,True,219,0.6539607308300307,0.7836191096046421,0.14736348357915482,3.1099039112593103,0,0.31525821994020514,1.908675799086758,0.9954337899543378,0.4520547945205479,0.1872146118721461,0.3607305936073059,0.0045662100456621,0.0,0.0,0.0,0.9984779299847792,0.9954337899543378,1.0
42,test,39,0.6,1.2902075572711258,0.8322422668203577,0.0050195680295645785,True,219,0.6386975671701827,0.7682858869994215,0.17177865127851843,2.919856223235799,0,0.34543182904997916,1.9406392694063928,0.958904109589041,0.4429223744292237,0.1872146118721461,0.3561643835616438,0.0228310502283105,0.0,0.0319634703196347,0.0319634703196347,0.9855403348554034,0.9680365296803652,0.9726027397260274
