seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_correct_rate,predicted_component_count_is_1_rate,predicted_component_count_is_2_rate,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean
all,component_type_combination=rectangular_notch+rectangular_notch+rotated_rect,all,360,0.7701878985290879,0.8633902963545025,0.07486369767609759,1.9909200060709276,424.68055555555554,432.5833333333333,0,0.19753240298272834,3.022222222222222,0.9805555555555555,0.0,0.005555555555555556,0.9805555555555555,0.016666666666666666,0.0,0.013888888888888888,0.013888888888888888,0.9935185185185185
all,component_type_combination=rectangular_notch+rotated_rect,all,144,0.6877229200599856,0.8034234579551232,0.11644118480967908,3.002064587714434,692.6875,745.6041666666666,0,0.31821096077975297,2.0625,0.9444444444444444,0.0,0.9444444444444444,0.04861111111111111,0.027777777777777776,0.0,0.05555555555555555,0.05555555555555555,0.9722222222222222
all,component_type_combination=rectangular_notch+rotated_rect+rotated_rect,all,360,0.7557860564551006,0.8535518027211304,0.07523804811896469,1.8616932756087257,425.7,435.73333333333335,0,0.2140909090017279,3.0166666666666666,0.9888888888888889,0.0,0.0,0.9888888888888889,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.9962962962962963
all,component_type_combination=rotated_rect,all,600,0.7129056766459325,0.8293949670396823,0.13412483643729553,2.034491697835237,308.095,296.155,0,0.22677627169837555,1.0016666666666667,0.9983333333333333,0.9983333333333333,0.0016666666666666668,0.0,0.0,0.0,0.0016666666666666668,0.0016666666666666668,1.0
all,component_type_combination=rotated_rect+polygon,all,144,0.6642410893957561,0.7909804952337128,0.12453526477284146,3.395682312487215,656.1111111111111,665.8958333333334,0,0.3416317124954528,2.0277777777777777,0.9722222222222222,0.0,0.9722222222222222,0.027777777777777776,0.006944444444444444,0.0,0.027777777777777776,0.027777777777777776,0.9965277777777778
all,component_type_combination=rotated_rect+rotated_rect,all,144,0.6689263710199429,0.7926373834851537,0.12332999592012242,2.9208807808649957,687.3125,748.3958333333334,0,0.33802140943912995,2.0416666666666665,0.9583333333333334,0.0,0.9583333333333334,0.041666666666666664,0.020833333333333332,0.0,0.041666666666666664,0.041666666666666664,0.9791666666666666
all,component_type_combination=rotated_rect+rotated_rect+rotated_rect,all,360,0.7466028868330773,0.8494005967658729,0.06515357278520731,1.861794157793234,420.84166666666664,434.84166666666664,0,0.21840072321809,3.0083333333333333,0.9944444444444445,0.0,0.0,0.9944444444444445,0.013888888888888888,0.0,0.005555555555555556,0.005555555555555556,0.9953703703703703
all,polygon_component_present=no,train,2052,0.7780854739696171,0.8732112285589384,0.08740532964320713,1.7548793867869974,451.10428849902536,468.6169590643275,0,0.18021026925959027,2.0833333333333335,0.99317738791423,0.38791423001949316,0.14083820662768032,0.4712475633528265,0.0,0.0,0.00682261208576998,0.00682261208576998,1.0
all,polygon_component_present=yes,train,594,0.7619421617323618,0.8616358924521201,0.10975508800532124,1.8595620632655927,467.496632996633,477.72222222222223,0,0.20248442883242662,1.3434343434343434,0.9831649831649831,0.6616161616161617,0.3333333333333333,0.005050505050505051,0.0,0.0,0.016835016835016835,0.016835016835016835,1.0
all,polygon_component_present=no,val,510,0.6560917265316311,0.7814577415791492,0.13939829242757962,2.877701012519334,421.2549019607843,431.65294117647056,0,0.3228116084401514,2.1176470588235294,0.9627450980392157,0.3764705882352941,0.1450980392156863,0.4647058823529412,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.9823529411764705
all,polygon_component_present=yes,val,147,0.6319276753847579,0.7694950719870254,0.18963387415146998,3.888453449859552,468.1496598639456,487.0204081632653,0,0.350966121874699,1.3401360544217686,0.9863945578231292,0.6666666666666666,0.32653061224489793,0.006802721088435374,0.0,0.0,0.013605442176870748,0.013605442176870748,1.0
all,polygon_component_present=no,test,510,0.6497663257561982,0.7765414591065652,0.16592975670070015,2.674250112599781,433.3529411764706,442.09411764705885,0,0.3329322286242363,2.123529411764706,0.9607843137254902,0.3862745098039216,0.13529411764705881,0.46078431372549017,0.027450980392156862,0.0,0.03137254901960784,0.03137254901960784,0.984313725490196
all,polygon_component_present=yes,test,147,0.6332971672851961,0.7628596755306604,0.19148004370112792,3.21458822181181,461.8707482993197,496.9183673469388,0,0.36856789400382917,1.4149659863945578,0.9319727891156463,0.6666666666666666,0.272108843537415,0.04081632653061224,0.027210884353741496,0.0,0.06802721088435375,0.06802721088435375,0.9761904761904762
all,polygon_component_present=no,all,3072,0.7365296221524892,0.8419300238778177,0.10907325569117308,2.09391522639898,443.2018229166667,458.0771484375,0,0.22923855124463444,2.095703125,0.9827473958333334,0.3857421875,0.140625,0.4684244791666667,0.010091145833333334,0.0,0.015299479166666666,0.015299479166666666,0.9944661458333334
