seed,epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5,best_val_threshold,best_val_iou,best_val_dice,best_val_area_error,best_val_score
42,1,1.5121567010879517,0.6106873393058777,0.901469373703003,1.48970627784729,0.5205381512641907,0.9691681861877441,,,,,0.3,0.01073427229342934,0.02123206909804528,0.26847005268725715,-0.23650371129578254
42,2,1.290923523902893,0.37601686716079713,0.9149066567420959,1.1200296878814697,0.2490483820438385,0.8709813356399536,,,,,0.4,0.00017513134851138354,0.00034965034965034965,0.7099702692087224,-0.7094454875105607
42,3,1.0938330173492432,0.22465227246284486,0.8691807389259338,1.0115687847137451,0.2042449563741684,0.8073238134384155,,,,,0.4,0.11867496976019742,0.2060778553098977,0.4471258122215761,-0.12237298715148098
42,4,0.9570027828216553,0.17602574527263642,0.7809770584106446,0.8721626400947571,0.14281980693340302,0.7293428182601929,,,,,0.3,0.26482701061219877,0.41682384014524504,0.35933832258073367,0.32231252817671013
42,5,0.8707757234573364,0.1450738400220871,0.7257018923759461,0.8511238098144531,0.1468053013086319,0.7043185234069824,,,,,0.4,0.2785861916676484,0.4328921321105148,0.5146528438418198,0.19682547993634347
42,6,0.8393692135810852,0.1415359526872635,0.697833263874054,0.8318222761154175,0.14645002782344818,0.6853722333908081,,,,,0.4,0.28469756821379316,0.440376205330138,0.35797575234409434,0.36709802119983687
42,7,0.822567880153656,0.14038764536380768,0.6821802496910095,0.8197287321090698,0.14291059970855713,0.6768181324005127,,,,,0.4,0.2995525791053447,0.45764784692232896,0.5783133350015697,0.178887091026104
42,8,0.8119378447532654,0.13752009272575377,0.6744177460670471,0.8165862560272217,0.14223463833332062,0.6743516325950623,,,,,0.4,0.3022470397990668,0.46122381045377275,0.7225986819605229,0.04087216829231666
42,9,0.806100046634674,0.13671341240406037,0.6693866372108459,0.8055052757263184,0.13896973431110382,0.6665355563163757,,,,,0.4,0.30687332670109146,0.46705735689706057,0.7624359188334718,0.011494764764680254
42,10,0.8020851492881775,0.1363147407770157,0.6657703995704651,0.8024513721466064,0.14033769071102142,0.6621136665344238,,,,,0.4,0.3056687770953068,0.46575953368098955,0.7443876202998279,0.02704069047646851
42,11,0.7981208801269531,0.1381894290447235,0.6599314570426941,0.8033512830734253,0.14197543263435364,0.661375880241394,,,,,0.4,0.30211306884752576,0.4617793387974933,0.8012267668070805,-0.037334359162061403
42,12,0.7944547653198242,0.1358986258506775,0.6585561394691467,0.7924498319625854,0.13803112506866455,0.6544187068939209,,,,,0.4,0.30625200790346674,0.46672777423295714,0.8107172575047411,-0.037737475368317175
42,13,0.7892560601234436,0.13801615238189696,0.6512398958206177,0.7935789823532104,0.14550279080867767,0.6480761766433716,,,,,0.5,0.18530621825094817,0.31107213692346647,0.19838102749025383,0.2979973276841608
